排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,154
2,IX0001,臺股指數,129
3,2408,南亞科,108
4,2303,聯電,96
5,2344,華邦電,87
6,4958,臻鼎-KY,80
7,2317,鴻海,77
8,3006,晶豪科,75
9,6770,力積電,70
10,2327,國巨*,68
11,6669,緯穎,66
12,0050,元大台灣50,60
13,00631L,元大台灣50正2,57
14,3008,大立光,54
15,6239,力成,54
16,2449,京元電子,53
17,2472,立隆電,47
18,3711,日月光投控,46
19,6285,啟碁,46
20,2301,光寶科,44
21,2454,聯發科,42
22,8150,南茂,42
23,2345,智邦,41
24,2404,漢唐,40
25,00981A,主動統一台股增長,39
26,2376,技嘉,39
27,2464,盟立,38
28,3231,緯創,37
29,3481,群創,37
30,3035,智原,36
31,2313,華通,34
32,2368,金像電,33
33,2481,強茂,33
34,4967,十銓,33
35,2377,微星,32
36,2395,研華,32
37,2485,兆赫,32
38,2059,川湖,31
39,2356,英業達,31
40,8210,勤誠,31
41,1560,中砂,29
42,1802,台玻,28
43,2492,華新科,28
44,3034,聯詠,27
45,3090,日電貿,27
46,5269,祥碩,27
47,2409,友達,26
48,2049,上銀,24
49,6271,同欣電,24
50,8261,富鼎,24
51,2451,創見,23
52,3036,文曄,23
53,3305,昇貿,23
54,3661,世芯-KY,23
55,6257,矽格,23
56,6526,達發,23
57,1519,華城,22
58,2316,楠梓電,22
59,2367,燿華,22
60,3533,嘉澤,22
61,6197,佳必琪,22
62,2324,仁寶,21
63,2441,超豐,21
64,3030,德律,21
65,00632R,元大台灣50反1,20
66,2351,順德,20
67,8028,昇陽半導體,20
68,2355,敬鵬,19
69,2357,華碩,19
70,2363,矽統,19
71,3673,TPK-KY,19
72,4977,眾達-KY,19
73,6282,康舒,19
74,1605,華新,18
75,2388,威盛,18
76,3017,奇鋐,18
77,3563,牧德,18
78,6719,力智,18
79,3665,貿聯-KY,17
80,6412,群電,17
81,2312,金寶,16
82,2354,鴻準,16
83,3033,威健,16
84,3406,玉晶光,16
85,6781,AES-KY,16
86,1303,南亞,15
87,5284,jpp-KY,15
88,6196,帆宣,15
89,1582,信錦,14
90,1717,長興,14
91,4906,正文,14
92,6116,彩晶,14
93,6706,惠特,14
94,2359,所羅門,13
95,2478,大毅,13
96,4722,國精化,13
97,6449,鈺邦,13
98,6472,保瑞,13
99,2369,菱生,12
100,2375,凱美,12
101,2379,瑞昱,12
102,3048,益登,12
103,5243,乙盛-KY,12
104,8016,矽創,12
105,00830,國泰費城半導體,11
106,2498,宏達電,11
107,6139,亞翔,11
108,6414,樺漢,11
109,6789,采鈺,11
110,6937,天虹,11
111,8110,華東,11
112,2027,大成鋼,10
113,2328,廣宇,10
114,2476,鉅祥,10
115,3044,健鼎,10
116,6715,嘉基,10
117,7749,意騰-KY,10
118,2353,宏碁,9
119,2421,建準,9
120,2428,興勤,9
121,2458,義隆,9
122,2615,萬海,9
123,3019,亞光,9
124,4585,達明,9
125,4770,上品,9
126,6209,今國光,9
127,00663L,國泰臺灣加權正2,8
128,2233,宇隆,8
129,2401,凌陽,8
130,2493,揚博,8
131,2603,長榮,8
132,3376,新日興,8
133,3515,華擎,8
134,3702,大聯大,8
135,6215,和椿,8
136,00680L,元大美債20正2,7
137,1503,士電,7
138,2467,志聖,7
139,3016,嘉晶,7
140,3059,華晶科,7
141,6176,瑞儀,7
142,8114,振樺電,7
143,00708L,元大S&P黃金正2,6
144,1513,中興電,6
145,1514,亞力,6
146,2881,富邦金,6
147,2882,國泰金,6
148,1504,東元,5
149,2340,台亞,5
150,2474,可成,5
151,5234,達興材料,5
152,6191,精成科,5
153,8131,福懋科,5
154,0052,富邦科技,4
155,00655L,國泰中國A50正2,4
156,00664R,國泰臺灣加權反1,4
157,00693U,街口S&P黃豆,4
158,00715L,街口布蘭特油正2,4
159,00738U,元大道瓊白銀,4
160,00885,富邦越南,4
161,1597,直得,4
162,2002,中鋼,4
163,2231,為升,4
164,2329,華泰,4
165,2374,佳能,4
166,2436,偉詮電,4
167,2609,陽明,4
168,3023,信邦,4
169,3028,增你強,4
170,3706,神達,4
171,3715,定穎投控,4
172,4551,智伸科,4
173,4739,康普,4
174,4961,天鈺,4
175,6206,飛捷,4
176,6672,騰輝電子-KY,4
177,6962,奕力-KY,4
178,8039,台虹,4
179,8081,致新,4
180,00635U,元大S&P黃金,3
181,00637L,元大滬深300正2,3
182,00642U,元大S&P石油,3
183,00685L,群益臺灣加權正2,3
184,00982A,主動群益台灣強棒,3
185,1773,勝一,3
186,1795,美時,3
187,1905,華紙,3
188,2352,佳世達,3
189,3005,神基,3
190,3010,華立,3
191,3209,全科,3
192,3413,京鼎,3
193,3605,宏致,3
194,3645,達邁,3
195,4571,鈞興-KY,3
196,4583,台灣精銳,3
197,4938,和碩,3
198,6409,旭隼,3
199,6862,三集瑞-KY,3
200,8070,長華*,3
201,IX0027,電子類,3
202,00673R,元大S&P原油反1,2
203,00706L,元大S&P日圓正2,2
204,00753L,中信中國50正2,2
205,00763U,街口道瓊銅,2
206,1301,台塑,2
207,1326,台化,2
208,1409,新纖,2
209,1476,儒鴻,2
210,1536,和大,2
211,2331,精英,2
212,2371,大同,2
213,2543,皇昌,2
214,2618,長榮航,2
215,2637,慧洋-KY,2
216,2891,中信金,2
217,2892,第一金,2
218,3014,聯陽,2
219,3416,融程電,2
220,3545,敦泰,2
221,3592,瑞鼎,2
222,3701,大眾控,2
223,6202,盛群,2
224,6944,兆聯實業,2
225,8112,至上,2
226,8374,羅昇,2
227,8422,可寧衛*,2
228,9105,泰金寶-DR,2
229,9904,寶成,2
230,9921,巨大,2
231,9939,宏全,2
232,0056,元大高股息,1
233,006208,富邦台50,1
234,00640L,富邦日本正2,1
235,00650L,復華香港正2,1
236,00651R,復華香港反1,1
237,00669R,國泰美國道瓊反1,1
238,00670L,富邦NASDAQ正2,1
239,00683L,元大美元指數正2,1
240,00688L,國泰20年美債正2,1
241,00712,復華富時不動產,1
242,00882,中信中國高股息,1
243,00891,中信關鍵半導體,1
244,00929,復華台灣科技優息,1
245,1305,華夏,1
246,1319,東陽,1
247,1477,聚陽,1
248,1590,亞德客-KY,1
249,1609,大亞,1
250,2105,正新,1
251,2439,美律,1
252,2457,飛宏,1
253,2495,普安,1
254,2606,裕民,1
255,2880,華南金,1
256,2883,凱基金,1
257,2884,玉山金,1
258,2886,兆豐金,1
259,2887,台新新光金,1
260,3013,晟銘電,1
261,3138,耀登,1
262,3596,智易,1
263,4526,東台,1
264,4755,三福化,1
265,4763,材料*-KY,1
266,4766,南寶,1
267,4968,立積,1
268,5388,中磊,1
269,5469,瀚宇博,1
270,5871,中租-KY,1
271,6269,台郡,1
272,6438,迅得,1
273,6505,台塑化,1
274,6691,洋基工程,1
275,6757,台灣虎航,1
276,6831,邁科,1
277,7788,松川精密,1
278,8499,鼎炫-KY,1
279,9103,美德醫療-DR,1
280,9958,世紀鋼,1
281,IX0039,金融類,1
,,合計,"4,068"
