排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,48
2,2454,聯發科,42
3,3006,晶豪科,15
4,IX0001,臺股指數,13
5,3665,貿聯-KY,10
6,00631L,元大台灣50正2,6
7,00981A,主動統一台股增長,6
8,2408,南亞科,6
9,00632R,元大台灣50反1,5
10,2327,國巨*,5
11,3661,世芯-KY,5
12,2345,智邦,4
13,2388,威盛,4
14,3016,嘉晶,4
15,3030,德律,4
16,3481,群創,4
17,4770,上品,4
18,6197,佳必琪,4
19,0050,元大台灣50,3
20,2395,研華,3
21,2449,京元電子,3
22,4977,眾達-KY,3
23,1503,士電,2
24,1514,亞力,2
25,1519,華城,2
26,2059,川湖,2
27,2233,宇隆,2
28,2303,聯電,2
29,2340,台亞,2
30,2344,華邦電,2
31,2367,燿華,2
32,3008,大立光,2
33,3711,日月光投控,2
34,4583,台灣精銳,2
35,6191,精成科,2
36,6196,帆宣,2
37,6257,矽格,2
38,6412,群電,2
39,6414,樺漢,2
40,6526,達發,2
41,6669,緯穎,2
42,6770,力積電,2
43,8110,華東,2
44,8150,南茂,2
45,8422,可寧衛*,2
46,0052,富邦科技,1
47,006208,富邦台50,1
48,00642U,元大S&P石油,1
49,00655L,國泰中國A50正2,1
50,00715L,街口布蘭特油正2,1
51,00753L,中信中國50正2,1
52,00891,中信關鍵半導體,1
53,00982A,主動群益台灣強棒,1
54,1409,新纖,1
55,1560,中砂,1
56,1597,直得,1
57,1605,華新,1
58,1773,勝一,1
59,2317,鴻海,1
60,2328,廣宇,1
61,2329,華泰,1
62,2351,順德,1
63,2376,技嘉,1
64,2401,凌陽,1
65,2421,建準,1
66,2436,偉詮電,1
67,2441,超豐,1
68,2476,鉅祥,1
69,2481,強茂,1
70,2891,中信金,1
71,3305,昇貿,1
72,5269,祥碩,1
73,6202,盛群,1
74,6215,和椿,1
75,6239,力成,1
76,6285,啟碁,1
77,6691,洋基工程,1
78,6706,惠特,1
79,6831,邁科,1
80,8016,矽創,1
81,8028,昇陽半導體,1
,,合計,283
