排行,權證標的代號,權證標的名稱,發行檔數
1,3037,欣興,111
2,00738U,元大道瓊白銀,87
3,2330,台積電,75
4,00708L,元大S&P黃金正2,67
5,2313,華通,66
6,00635U,元大S&P黃金,49
7,2383,台光電,47
8,2454,聯發科,46
9,4958,臻鼎-KY,45
10,8271,宇瞻,43
11,2303,聯電,40
12,3017,奇鋐,36
13,IX0001,臺股指數,36
14,2317,鴻海,35
15,1326,台化,33
16,3715,定穎投控,31
17,1303,南亞,30
18,2049,上銀,30
19,6285,啟碁,30
20,1519,華城,29
21,3661,世芯-KY,29
22,3711,日月光投控,29
23,6271,同欣電,28
24,6451,訊芯-KY,28
25,2368,金像電,27
26,0050,元大台灣50,26
27,1795,美時,26
28,2374,佳能,26
29,2464,盟立,24
30,2327,國巨*,23
31,2409,友達,22
32,6282,康舒,22
33,3167,大量,21
34,1513,中興電,20
35,2345,智邦,20
36,3019,亞光,20
37,3533,嘉澤,20
38,5234,達興材料,20
39,6213,聯茂,20
40,6669,緯穎,20
41,8210,勤誠,20
42,3034,聯詠,19
43,3231,緯創,19
44,1560,中砂,18
45,1717,長興,18
46,2353,宏碁,18
47,2301,光寶科,17
48,6415,矽力*-KY,17
49,8112,至上,17
50,1301,台塑,16
51,3450,聯鈞,16
52,1590,亞德客-KY,15
53,1503,士電,14
54,2329,華泰,14
55,2449,京元電子,14
56,3044,健鼎,14
57,6830,汎銓,14
58,00631L,元大台灣50正2,13
59,2027,大成鋼,13
60,2360,致茂,13
61,6139,亞翔,13
62,6753,龍德造船,13
63,00715L,街口布蘭特油正2,12
64,00763U,街口道瓊銅,12
65,2355,敬鵬,12
66,2481,強茂,12
67,3036,文曄,12
68,2308,台達電,11
69,3532,台勝科,10
70,3665,貿聯-KY,10
71,1514,亞力,9
72,2002,中鋼,9
73,2371,大同,9
74,6239,力成,9
75,6781,AES-KY,9
76,6789,采鈺,9
77,1605,華新,8
78,2441,超豐,8
79,2634,漢翔,8
80,3028,增你強,8
81,3030,德律,8
82,3033,威健,8
83,5243,乙盛-KY,8
84,6409,旭隼,8
85,6472,保瑞,8
86,6531,愛普*,8
87,1504,東元,7
88,1609,大亞,7
89,1711,永光,7
90,2233,宇隆,7
91,2324,仁寶,7
92,3008,大立光,7
93,4968,立積,7
94,5388,中磊,7
95,2059,川湖,6
96,2363,矽統,6
97,2515,中工,6
98,2605,新興,6
99,3305,昇貿,6
100,3376,新日興,6
101,4763,材料*-KY,6
102,4919,新唐,6
103,4977,眾達-KY,6
104,6197,佳必琪,6
105,6209,今國光,6
106,6805,富世達,6
107,00670L,富邦NASDAQ正2,5
108,00693U,街口S&P黃豆,5
109,2009,第一銅,5
110,2356,英業達,5
111,2404,漢唐,5
112,2457,飛宏,5
113,2467,志聖,5
114,3023,信邦,5
115,3583,辛耘,5
116,6269,台郡,5
117,8028,昇陽半導體,5
118,8103,瀚荃,5
119,2328,廣宇,4
120,2359,所羅門,4
121,2436,偉詮電,4
122,2731,雄獅,4
123,2881,富邦金,4
124,2891,中信金,4
125,4764,雙鍵,4
126,5269,祥碩,4
127,6706,惠特,4
128,6862,三集瑞-KY,4
129,6944,兆聯實業,4
130,8422,可寧衛*,4
131,00640L,富邦日本正2,3
132,00674R,元大S&P黃金反1,3
133,00830,國泰費城半導體,3
134,2357,華碩,3
135,2376,技嘉,3
136,2377,微星,3
137,2393,億光,3
138,2402,毅嘉,3
139,2492,華新科,3
140,2603,長榮,3
141,2618,長榮航,3
142,2885,元大金,3
143,2887,台新新光金,3
144,3016,嘉晶,3
145,3055,蔚華科,3
146,3062,建漢,3
147,3413,京鼎,3
148,3706,神達,3
149,3708,上緯投控,3
150,4576,大銀微系統,3
151,4585,達明,3
152,4722,國精化,3
153,4916,事欣科,3
154,6191,精成科,3
155,6505,台塑化,3
156,6937,天虹,3
157,IX0027,電子類,3
158,0052,富邦科技,2
159,00632R,元大台灣50反1,2
160,00650L,復華香港正2,2
161,00655L,國泰中國A50正2,2
162,1608,華榮,2
163,2331,精英,2
164,2338,光罩,2
165,2375,凱美,2
166,2379,瑞昱,2
167,2388,威盛,2
168,2472,立隆電,2
169,2495,普安,2
170,2610,華航,2
171,2645,長榮航太,2
172,2883,凱基金,2
173,2890,永豐金,2
174,3010,華立,2
175,3026,禾伸堂,2
176,3563,牧德,2
177,4739,康普,2
178,5469,瀚宇博,2
179,6257,矽格,2
180,6414,樺漢,2
181,6456,GIS-KY,2
182,6873,泓德能源,2
183,8039,台虹,2
184,8081,致新,2
185,8131,福懋科,2
186,00637L,元大滬深300正2,1
187,00638R,元大滬深300反1,1
188,00642U,元大S&P石油,1
189,00664R,國泰臺灣加權反1,1
190,00891,中信關鍵半導體,1
191,00929,復華台灣科技優息,1
192,1101,台泥,1
193,1319,東陽,1
194,1536,和大,1
195,1708,東鹼,1
196,2340,台亞,1
197,2351,順德,1
198,2401,凌陽,1
199,2419,仲琦,1
200,2543,皇昌,1
201,2606,裕民,1
202,2609,陽明,1
203,2615,萬海,1
204,2882,國泰金,1
205,3005,神基,1
206,3035,智原,1
207,3090,日電貿,1
208,3406,玉晶光,1
209,3416,融程電,1
210,3605,宏致,1
211,3645,達邁,1
212,3673,TPK-KY,1
213,4551,智伸科,1
214,4571,鈞興-KY,1
215,4746,台耀,1
216,4906,正文,1
217,4961,天鈺,1
218,5222,全訊,1
219,5871,中租-KY,1
220,6120,達運,1
221,6176,瑞儀,1
222,6196,帆宣,1
223,6869,雲豹能源,1
224,8150,南茂,1
225,8261,富鼎,1
226,9904,寶成,1
227,9914,美利達,1
228,9939,宏全,1
229,9945,潤泰新,1
230,9958,世紀鋼,1
,,合計,"2,425"
