排行,權證標的代號,權證標的名稱,發行檔數
1,6669,緯穎,36
2,3017,奇鋐,32
3,2344,華邦電,30
4,2330,台積電,26
5,2408,南亞科,26
6,6805,富世達,25
7,2337,旺宏,24
8,3665,貿聯-KY,24
9,2301,光寶科,22
10,2464,盟立,22
11,2313,華通,21
12,3008,大立光,21
13,3231,緯創,21
14,2368,金像電,20
15,3016,嘉晶,20
16,3583,辛耘,19
17,4958,臻鼎-KY,18
18,6239,力成,17
19,0050,元大台灣50,16
20,2449,京元電子,16
21,6830,汎銓,16
22,2049,上銀,15
23,2317,鴻海,14
24,2493,揚博,14
25,6770,力積電,13
26,8210,勤誠,13
27,2345,智邦,12
28,3006,晶豪科,12
29,3711,日月光投控,12
30,2478,大毅,11
31,4722,國精化,11
32,6139,亞翔,11
33,6414,樺漢,11
34,IX0001,臺股指數,11
35,3042,晶技,10
36,00981A,主動統一台股增長,9
37,1590,亞德客-KY,9
38,6472,保瑞,9
39,1714,和桐,8
40,2395,研華,8
41,6166,凌華,8
42,7750,新代,8
43,2359,所羅門,7
44,2409,友達,7
45,2451,創見,7
46,3704,合勤控,7
47,6442,光聖,7
48,1802,台玻,6
49,3035,智原,6
50,3036,文曄,6
51,3715,定穎投控,6
52,6944,兆聯實業,6
53,2377,微星,5
54,3605,宏致,5
55,4967,十銓,5
56,6197,佳必琪,5
57,6672,騰輝電子-KY,5
58,6781,AES-KY,5
59,7788,松川精密,5
60,8112,至上,5
61,0052,富邦科技,4
62,00631L,元大台灣50正2,4
63,00708L,元大S&P黃金正2,4
64,00830,國泰費城半導體,4
65,2324,仁寶,4
66,2421,建準,4
67,2467,志聖,4
68,3305,昇貿,4
69,3533,嘉澤,4
70,3563,牧德,4
71,4977,眾達-KY,4
72,6196,帆宣,4
73,6257,矽格,4
74,6269,台郡,4
75,6271,同欣電,4
76,00738U,元大道瓊白銀,3
77,1326,台化,3
78,2006,東和鋼鐵,3
79,2351,順德,3
80,2357,華碩,3
81,2367,燿華,3
82,2402,毅嘉,3
83,2472,立隆電,3
84,2603,長榮,3
85,2630,亞航,3
86,3013,晟銘電,3
87,3019,亞光,3
88,3023,信邦,3
89,3135,凌航,3
90,3702,大聯大,3
91,4576,大銀微系統,3
92,6206,飛捷,3
93,6505,台塑化,3
94,8110,華東,3
95,0056,元大高股息,2
96,00632R,元大台灣50反1,2
97,00633L,富邦上証正2,2
98,00637L,元大滬深300正2,2
99,00663L,國泰臺灣加權正2,2
100,00685L,群益臺灣加權正2,2
101,1513,中興電,2
102,1519,華城,2
103,1560,中砂,2
104,1597,直得,2
105,1605,華新,2
106,1710,東聯,2
107,1795,美時,2
108,2009,第一銅,2
109,2354,鴻準,2
110,2369,菱生,2
111,2371,大同,2
112,2376,技嘉,2
113,2379,瑞昱,2
114,2388,威盛,2
115,2392,正崴,2
116,2426,鼎元,2
117,2439,美律,2
118,2441,超豐,2
119,2476,鉅祥,2
120,2495,普安,2
121,2615,萬海,2
122,2634,漢翔,2
123,2882,國泰金,2
124,2883,凱基金,2
125,2885,元大金,2
126,3034,聯詠,2
127,3044,健鼎,2
128,3376,新日興,2
129,3406,玉晶光,2
130,3617,碩天,2
131,4919,新唐,2
132,4938,和碩,2
133,5269,祥碩,2
134,6209,今國光,2
135,6282,康舒,2
136,6285,啟碁,2
137,6526,達發,2
138,8114,振樺電,2
139,00635U,元大S&P黃金,1
140,00651R,復華香港反1,1
141,00662,富邦NASDAQ,1
142,00669R,國泰美國道瓊反1,1
143,00670L,富邦NASDAQ正2,1
144,00982A,主動群益台灣強棒,1
145,00991A,主動復華未來50,1
146,1305,華夏,1
147,1608,華榮,1
148,1711,永光,1
149,2027,大成鋼,1
150,2072,世紀風電,1
151,2236,百達-KY,1
152,2340,台亞,1
153,2353,宏碁,1
154,2356,英業達,1
155,2363,矽統,1
156,2374,佳能,1
157,2385,群光,1
158,2428,興勤,1
159,2458,義隆,1
160,2489,瑞軒,1
161,2527,宏璟,1
162,2618,長榮航,1
163,2887,台新新光金,1
164,3022,威強電,1
165,3029,零壹,1
166,3030,德律,1
167,3504,揚明光,1
168,3706,神達,1
169,4526,東台,1
170,4551,智伸科,1
171,4571,鈞興-KY,1
172,4739,康普,1
173,4763,材料*-KY,1
174,4906,正文,1
175,5534,長虹,1
176,6191,精成科,1
177,6202,盛群,1
178,6214,精誠,1
179,6278,台表科,1
180,6409,旭隼,1
181,6426,統新,1
182,6449,鈺邦,1
183,6491,晶碩,1
184,6525,捷敏-KY,1
185,6658,聯策,1
186,6691,洋基工程,1
187,6706,惠特,1
188,6719,力智,1
189,6862,三集瑞-KY,1
190,6873,泓德能源,1
191,6962,奕力-KY,1
192,8016,矽創,1
193,8081,致新,1
194,9939,宏全,1
,,合計,"1,067"
