排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,91
2,2303,聯電,88
3,IX0001,臺股指數,87
4,2308,台達電,71
5,00738U,元大道瓊白銀,68
6,2409,友達,67
7,2313,華通,65
8,3037,欣興,63
9,8422,可寧衛*,59
10,3661,世芯-KY,55
11,6239,力成,55
12,3008,大立光,45
13,2327,國巨*,44
14,0050,元大台灣50,43
15,3715,定穎投控,41
16,1802,台玻,39
17,2454,聯發科,39
18,2312,金寶,38
19,3189,景碩,38
20,6669,緯穎,38
21,8150,南茂,38
22,2329,華泰,36
23,2367,燿華,36
24,6415,矽力*-KY,36
25,1303,南亞,35
26,1605,華新,35
27,6282,康舒,35
28,2441,超豐,33
29,1513,中興電,32
30,2404,漢唐,30
31,3167,大量,28
32,3711,日月光投控,28
33,2371,大同,27
34,6257,矽格,27
35,8131,福懋科,27
36,1503,士電,26
37,1560,中砂,26
38,2317,鴻海,26
39,6139,亞翔,26
40,8046,南電,26
41,2337,旺宏,25
42,00631L,元大台灣50正2,24
43,00632R,元大台灣50反1,24
44,2059,川湖,24
45,2379,瑞昱,24
46,3450,聯鈞,24
47,5269,祥碩,23
48,8028,昇陽半導體,23
49,6285,啟碁,22
50,8112,至上,21
51,2455,全新,20
52,4958,臻鼎-KY,20
53,6691,洋基工程,20
54,1514,亞力,19
55,2360,致茂,19
56,1795,美時,18
57,6706,惠特,18
58,2457,飛宏,17
59,2492,華新科,17
60,2481,強茂,16
61,3305,昇貿,16
62,3376,新日興,16
63,6209,今國光,16
64,8210,勤誠,16
65,00635U,元大S&P黃金,15
66,00637L,元大滬深300正2,15
67,1101,台泥,15
68,2467,志聖,15
69,3016,嘉晶,15
70,3532,台勝科,15
71,6753,龍德造船,15
72,1504,東元,14
73,3090,日電貿,14
74,6116,彩晶,14
75,1717,長興,13
76,2301,光寶科,13
77,2331,精英,13
78,2363,矽統,13
79,2449,京元電子,13
80,2493,揚博,13
81,6213,聯茂,13
82,8039,台虹,13
83,00708L,元大S&P黃金正2,12
84,2233,宇隆,12
85,3017,奇鋐,12
86,3019,亞光,12
87,3044,健鼎,12
88,6271,同欣電,12
89,3231,緯創,11
90,3533,嘉澤,11
91,3563,牧德,11
92,6196,帆宣,11
93,6531,愛普*,11
94,6805,富世達,11
95,00633L,富邦上証正2,10
96,2049,上銀,10
97,2485,兆赫,10
98,3035,智原,10
99,6409,旭隼,10
100,6944,兆聯實業,10
101,2345,智邦,9
102,2356,英業達,9
103,2357,華碩,9
104,2402,毅嘉,9
105,2419,仲琦,9
106,2472,立隆電,9
107,2634,漢翔,9
108,3443,創意,9
109,3665,貿聯-KY,9
110,4977,眾達-KY,9
111,6197,佳必琪,9
112,1711,永光,8
113,2002,中鋼,8
114,2328,廣宇,8
115,2645,長榮航太,8
116,3036,文曄,8
117,3048,益登,8
118,6781,AES-KY,8
119,6869,雲豹能源,8
120,IX0027,電子類,8
121,1301,台塑,7
122,1319,東陽,7
123,1536,和大,7
124,2369,菱生,7
125,2489,瑞軒,7
126,2618,長榮航,7
127,3592,瑞鼎,7
128,4722,國精化,7
129,4916,事欣科,7
130,6472,保瑞,7
131,9105,泰金寶-DR,7
132,00763U,街口道瓊銅,6
133,1609,大亞,6
134,2009,第一銅,6
135,2353,宏碁,6
136,2375,凱美,6
137,2377,微星,6
138,2605,新興,6
139,2609,陽明,6
140,3030,德律,6
141,5234,達興材料,6
142,9921,巨大,6
143,00655L,國泰中國A50正2,5
144,00693U,街口S&P黃豆,5
145,1312,國喬,5
146,1326,台化,5
147,1590,亞德客-KY,5
148,2359,所羅門,5
149,2495,普安,5
150,2630,亞航,5
151,3042,晶技,5
152,3545,敦泰,5
153,4585,達明,5
154,4770,上品,5
155,4919,新唐,5
156,5222,全訊,5
157,5388,中磊,5
158,6120,達運,5
159,6605,帝寶,5
160,6873,泓德能源,5
161,8114,振樺電,5
162,00650L,復華香港正2,4
163,00663L,國泰臺灣加權正2,4
164,1612,宏泰,4
165,2105,正新,4
166,2201,裕隆,4
167,2211,長榮鋼,4
168,2323,中環,4
169,2324,仁寶,4
170,2355,敬鵬,4
171,2368,金像電,4
172,2603,長榮,4
173,2610,華航,4
174,5469,瀚宇博,4
175,6770,力積電,4
176,8070,長華*,4
177,00640L,富邦日本正2,3
178,00647L,元大S&P500正2,3
179,00830,國泰費城半導體,3
180,1304,台聚,3
181,1442,名軒,3
182,2027,大成鋼,3
183,2316,楠梓電,3
184,2347,聯強,3
185,2351,順德,3
186,2374,佳能,3
187,2383,台光電,3
188,2401,凌陽,3
189,2464,盟立,3
190,2612,中航,3
191,2867,三商壽,3
192,3034,聯詠,3
