排行,權證標的代號,權證標的名稱,發行檔數
1,2317,鴻海,41
2,3231,緯創,37
3,IX0001,臺股指數,33
4,2408,南亞科,31
5,2344,華邦電,29
6,2409,友達,27
7,2356,英業達,26
8,2357,華碩,25
9,6282,康舒,25
10,2324,仁寶,24
11,3006,晶豪科,23
12,6669,緯穎,22
13,2303,聯電,21
14,2377,微星,21
15,3017,奇鋐,20
16,2301,光寶科,19
17,2313,華通,19
18,3376,新日興,18
19,2449,京元電子,17
20,2353,宏碁,16
21,2474,可成,16
22,6409,旭隼,15
23,1504,東元,14
24,2330,台積電,14
25,4967,十銓,14
26,2345,智邦,13
27,2376,技嘉,13
28,6805,富世達,13
29,00632R,元大台灣50反1,11
30,1503,士電,11
31,0050,元大台灣50,10
32,1605,華新,10
33,3711,日月光投控,10
34,3059,華晶科,9
35,6269,台郡,9
36,1513,中興電,8
37,1514,亞力,8
38,1519,華城,8
39,3305,昇貿,8
40,3533,嘉澤,8
41,3706,神達,8
42,1303,南亞,7
43,1312,國喬,7
44,1409,新纖,7
45,2312,金寶,7
46,2352,佳世達,7
47,2481,強茂,7
48,3013,晟銘電,7
49,5269,祥碩,7
50,6781,AES-KY,7
51,00631L,元大台灣50正2,6
52,1718,中纖,6
53,6139,亞翔,6
54,6278,台表科,6
55,6456,GIS-KY,6
56,2328,廣宇,5
57,2379,瑞昱,5
58,2404,漢唐,5
59,2489,瑞軒,5
60,2882,國泰金,5
61,2883,凱基金,5
62,3673,TPK-KY,5
63,4938,和碩,5
64,7788,松川精密,5
65,00637L,元大滬深300正2,4
66,1708,東鹼,4
67,2323,中環,4
68,2493,揚博,4
69,5243,乙盛-KY,4
70,6197,佳必琪,4
71,8210,勤誠,4
72,9958,世紀鋼,4
73,2457,飛宏,3
74,2498,宏達電,3
75,2618,長榮航,3
76,2884,玉山金,3
77,2885,元大金,3
78,2890,永豐金,3
79,2891,中信金,3
80,4906,正文,3
81,5388,中磊,3
82,6706,惠特,3
83,6789,采鈺,3
84,8070,長華*,3
85,8112,至上,3
86,8261,富鼎,3
87,0052,富邦科技,2
88,00663L,國泰臺灣加權正2,2
89,00708L,元大S&P黃金正2,2
90,00738U,元大道瓊白銀,2
91,00753L,中信中國50正2,2
92,00981A,主動統一台股增長,2
93,1560,中砂,2
94,1609,大亞,2
95,1802,台玻,2
96,2363,矽統,2
97,2371,大同,2
98,2374,佳能,2
99,2385,群光,2
100,2395,研華,2
101,2485,兆赫,2
102,2603,長榮,2
103,2609,陽明,2
104,2610,華航,2
105,2881,富邦金,2
106,2887,台新新光金,2
107,2892,第一金,2
108,3028,增你強,2
109,3034,聯詠,2
110,3406,玉晶光,2
111,3708,上緯投控,2
112,4576,大銀微系統,2
113,4977,眾達-KY,2
114,6285,啟碁,2
115,6862,三集瑞-KY,2
116,8110,華東,2
117,8131,福懋科,2
118,0056,元大高股息,1
119,00647L,元大S&P500正2,1
120,00655L,國泰中國A50正2,1
121,00685L,群益臺灣加權正2,1
122,00712,復華富時不動產,1
123,00715L,街口布蘭特油正2,1
124,00757,統一FANG+,1
125,00830,國泰費城半導體,1
126,00919,群益台灣精選高息,1
127,00929,復華台灣科技優息,1
128,1216,統一,1
129,1301,台塑,1
130,1304,台聚,1
131,1307,三芳,1
132,1313,聯成,1
133,1319,東陽,1
134,1326,台化,1
135,1402,遠東新,1
136,1476,儒鴻,1
137,1477,聚陽,1
138,1582,信錦,1
139,1608,華榮,1
140,1714,和桐,1
141,1717,長興,1
142,2002,中鋼,1
143,2009,第一銅,1
144,2034,允強,1
145,2049,上銀,1
146,2103,台橡,1
147,2316,楠梓電,1
148,2354,鴻準,1
149,2355,敬鵬,1
150,2359,所羅門,1
151,2367,燿華,1
152,2388,威盛,1
153,2393,億光,1
154,2421,建準,1
155,2428,興勤,1
156,2441,超豐,1
157,2451,創見,1
158,2467,志聖,1
159,2615,萬海,1
160,2834,臺企銀,1
161,2880,華南金,1
162,2886,兆豐金,1
163,3005,神基,1
164,3019,亞光,1
165,3023,信邦,1
166,3035,智原,1
167,3048,益登,1
168,4739,康普,1
169,4915,致伸,1
170,6206,飛捷,1
171,6209,今國光,1
172,6257,矽格,1
173,6412,群電,1
174,6414,樺漢,1
175,6869,雲豹能源,1
176,6873,泓德能源,1
177,8215,明基材,1
178,9103,美德醫療-DR,1
179,9105,泰金寶-DR,1
,,合計,"1,060"
