排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,80
2,3008,大立光,77
3,IX0001,臺股指數,68
4,2408,南亞科,52
5,4958,臻鼎-KY,52
6,3481,群創,45
7,6239,力成,43
8,2337,旺宏,39
9,3711,日月光投控,39
10,6770,力積電,38
11,8150,南茂,38
12,8261,富鼎,38
13,2368,金像電,37
14,3017,奇鋐,37
15,3042,晶技,36
16,1301,台塑,35
17,2472,立隆電,33
18,00631L,元大台灣50正2,32
19,1326,台化,32
20,3665,貿聯-KY,32
21,0050,元大台灣50,31
22,6505,台塑化,30
23,2379,瑞昱,29
24,2634,漢翔,28
25,4919,新唐,26
26,2409,友達,25
27,2449,京元電子,25
28,2404,漢唐,24
29,2375,凱美,23
30,2645,長榮航太,23
31,8039,台虹,23
32,2313,華通,22
33,2363,矽統,22
34,3413,京鼎,22
35,4916,事欣科,22
36,2345,智邦,21
37,6525,捷敏-KY,21
38,6669,緯穎,21
39,6753,龍德造船,21
40,00685L,群益臺灣加權正2,20
41,6805,富世達,20
42,3006,晶豪科,19
43,6672,騰輝電子-KY,19
44,2317,鴻海,18
45,2406,國碩,18
46,6257,矽格,18
47,6271,同欣電,18
48,6409,旭隼,18
49,6789,采鈺,18
50,1802,台玻,17
51,3563,牧德,17
52,3605,宏致,17
53,6196,帆宣,17
54,6209,今國光,17
55,2464,盟立,16
56,3715,定穎投控,16
57,2630,亞航,15
58,6139,亞翔,15
59,00981A,主動統一台股增長,14
60,1717,長興,14
61,2395,研華,14
62,3035,智原,14
63,3406,玉晶光,14
64,6278,台表科,14
65,00637L,元大滬深300正2,13
66,2049,上銀,13
67,2351,順德,13
68,2359,所羅門,13
69,2428,興勤,13
70,2458,義隆,13
71,3533,嘉澤,13
72,7788,松川精密,13
73,1795,美時,12
74,2301,光寶科,12
75,3019,亞光,12
76,6116,彩晶,12
77,6781,AES-KY,12
78,8016,矽創,12
79,00632R,元大台灣50反1,11
80,2357,華碩,11
