排行,權證標的代號,權證標的名稱,發行檔數
1,3661,世芯-KY,107
2,2308,台達電,89
3,6669,緯穎,86
4,2330,台積電,79
5,2492,華新科,79
6,2303,聯電,71
7,IX0001,臺股指數,71
8,2409,友達,65
9,2383,台光電,61
10,3443,創意,58
11,2408,南亞科,53
12,2368,金像電,52
13,3042,晶技,50
14,8046,南電,49
15,2327,國巨*,48
16,3017,奇鋐,47
17,6515,穎崴,46
18,0050,元大台灣50,45
19,4958,臻鼎-KY,44
20,1303,南亞,43
21,2301,光寶科,42
22,2344,華邦電,42
23,2345,智邦,40
24,2449,京元電子,39
25,6442,光聖,39
26,2360,致茂,37
27,3231,緯創,37
28,3665,貿聯-KY,37
29,2481,強茂,36
30,6770,力積電,35
31,7769,鴻勁,35
32,8028,昇陽半導體,35
33,2317,鴻海,33
34,3711,日月光投控,33
35,6239,力成,33
36,00631L,元大台灣50正2,31
37,2059,川湖,31
38,2404,漢唐,31
39,2615,萬海,30
40,5269,祥碩,30
41,3016,嘉晶,29
42,1519,華城,28
43,2313,華通,28
44,3006,晶豪科,27
45,3036,文曄,26
46,3376,新日興,26
47,4576,大銀微系統,26
48,6706,惠特,26
49,6531,愛普*,25
50,1301,台塑,24
51,3715,定穎投控,24
52,2357,華碩,23
53,3034,聯詠,23
54,3583,辛耘,23
55,2363,矽統,22
56,3481,群創,22
57,3533,嘉澤,22
58,6139,亞翔,21
59,7750,新代,21
60,2049,上銀,20
61,2324,仁寶,20
62,2395,研華,20
63,1326,台化,19
64,2351,順德,19
65,2354,鴻準,19
66,2421,建準,19
67,7788,松川精密,19
68,3605,宏致,18
69,2489,瑞軒,17
70,2609,陽明,17
71,3044,健鼎,17
72,6196,帆宣,17
73,6831,邁科,17
74,00632R,元大台灣50反1,16
75,1560,中砂,16
76,1717,長興,16
77,2376,技嘉,16
78,6789,采鈺,16
79,2337,旺宏,15
80,2338,光罩,15
81,6861,睿生光電,15
82,00715L,街口布蘭特油正2,14
83,2305,全友,14
84,2353,宏碁,14
85,2603,長榮,14
86,2884,玉山金,14
87,4977,眾達-KY,14
88,6415,矽力*-KY,14
89,6672,騰輝電子-KY,14
90,3035,智原,13
91,3090,日電貿,13
92,6209,今國光,13
93,6505,台塑化,13
94,1802,台玻,12
95,2467,志聖,12
96,2887,台新新光金,12
97,3019,亞光,12
98,6197,佳必琪,12
99,00673R,元大S&P原油反1,11
100,1409,新纖,11
101,2316,楠梓電,11
102,2476,鉅祥,11
103,4961,天鈺,11
104,6269,台郡,11
105,1597,直得,10
106,2377,微星,10
107,2498,宏達電,10
108,2882,國泰金,10
109,3029,零壹,10
110,3563,牧德,10
111,3706,神達,10
112,4938,和碩,10
113,6257,矽格,10
114,6285,啟碁,10
115,6472,保瑞,10
116,00830,國泰費城半導體,9
117,2379,瑞昱,9
118,2493,揚博,9
119,2881,富邦金,9
120,2883,凱基金,9
121,3702,大聯大,9
122,6526,達發,9
123,6781,AES-KY,9
124,00981A,主動統一台股增長,8
125,1727,中華化,8
126,2356,英業達,8
127,2388,威盛,8
128,2637,慧洋-KY,8
129,3030,德律,8
130,4763,材料*-KY,8
131,1605,華新,7
132,2385,群光,7
133,2436,偉詮電,7
134,2472,立隆電,7
135,4770,上品,7
136,4906,正文,7
137,6271,同欣電,7
138,6409,旭隼,7
139,8210,勤誠,7
140,00635U,元大S&P黃金,6
141,1101,台泥,6
142,1503,士電,6
143,1504,東元,6
144,2312,金寶,6
145,2371,大同,6
146,2605,新興,6
147,2891,中信金,6
148,3005,神基,6
149,3013,晟銘電,6
150,4764,雙鍵,6
151,4919,新唐,6
152,4967,十銓,6
153,6937,天虹,6
154,8103,瀚荃,6
155,00637L,元大滬深300正2,5
156,1312,國喬,5
157,2359,所羅門,5
158,2478,大毅,5
159,3673,TPK-KY,5
160,00670L,富邦NASDAQ正2,4
161,00685L,群益臺灣加權正2,4
162,00708L,元大S&P黃金正2,4
163,2009,第一銅,4
164,2375,凱美,4
165,2606,裕民,4
166,3033,威健,4
167,3515,華擎,4
168,3545,敦泰,4
169,4722,國精化,4
170,4915,致伸,4
171,6112,邁達特,4
172,6116,彩晶,4
173,6176,瑞儀,4
174,6278,台表科,4
175,6449,鈺邦,4
176,6944,兆聯實業,4
177,9904,寶成,4
178,9945,潤泰新,4
179,00633L,富邦上証正2,3
180,00680L,元大美債20正2,3
181,00763U,街口道瓊銅,3
182,1319,東陽,3
183,1795,美時,3
184,2002,中鋼,3
185,2474,可成,3
186,2618,長榮航,3
187,2634,漢翔,3
188,2885,元大金,3
189,2886,兆豐金,3
190,2890,永豐金,3
191,3023,信邦,3
192,5284,jpp-KY,3
193,5434,崇越,3
194,6214,精誠,3
195,6414,樺漢,3
196,6456,GIS-KY,3
197,6491,晶碩,3
198,6525,捷敏-KY,3
199,6579,研揚,3
200,6691,洋基工程,3
201,8261,富鼎,3
202,9105,泰金寶-DR,3
203,IX0027,電子類,3
204,00642U,元大S&P石油,2
205,00650L,復華香港正2,2
206,00655L,國泰中國A50正2,2
207,00663L,國泰臺灣加權正2,2
208,00664R,國泰臺灣加權反1,2
209,00693U,街口S&P黃豆,2
210,00738U,元大道瓊白銀,2
211,00852L,國泰美國道瓊正2,2
212,00881,國泰台灣科技龍頭,2
213,00891,中信關鍵半導體,2
214,1402,遠東新,2
215,1513,中興電,2
216,1590,亞德客-KY,2
217,1710,東聯,2
218,1714,和桐,2
219,2352,佳世達,2
220,2393,億光,2
221,2439,美律,2
222,2645,長榮航太,2
223,3022,威強電,2
224,3380,明泰,2
225,3413,京鼎,2
226,3596,智易,2
227,3645,達邁,2
228,3701,大眾控,2
229,4916,事欣科,2
230,5243,乙盛-KY,2
231,5292,華懋,2
232,5871,中租-KY,2
233,6658,聯策,2
234,6753,龍德造船,2
235,6834,天二科技,2
236,8112,至上,2
237,8114,振樺電,2
238,8271,宇瞻,2
239,8454,富邦媒,2
240,8926,台汽電,2
241,9958,世紀鋼,2
242,IX0039,金融類,2
243,006204,永豐臺灣加權,1
244,00640L,富邦日本正2,1
245,00676R,富邦臺灣加權反1,1
246,00885,富邦越南,1
247,1304,台聚,1
248,1305,華夏,1
249,1313,聯成,1
250,1514,亞力,1
251,1773,勝一,1
252,2027,大成鋼,1
253,2072,世紀風電,1
254,2103,台橡,1
255,2104,國際中橡,1
256,2323,中環,1
257,2328,廣宇,1
258,2329,華泰,1
259,2340,台亞,1
260,2401,凌陽,1
261,2406,國碩,1
262,2412,中華電,1
263,2419,仲琦,1
264,2428,興勤,1
265,2441,超豐,1
266,2451,創見,1
267,2484,希華,1
268,2485,兆赫,1
269,2520,冠德,1
270,2542,興富發,1
271,2610,華航,1
272,2851,中再保,1
273,2892,第一金,1
274,3010,華立,1
275,3015,全漢,1
276,3135,凌航,1
277,3305,昇貿,1
278,3312,弘憶股,1
279,3416,融程電,1
280,3504,揚明光,1
281,3592,瑞鼎,1
282,3617,碩天,1
283,3708,上緯投控,1
284,4585,達明,1
285,4739,康普,1
286,4960,誠美材,1
287,4968,立積,1
288,5234,達興材料,1
289,5388,中磊,1
290,6166,凌華,1
291,6177,達麗,1
292,6191,精成科,1
293,6282,康舒,1
294,6412,群電,1
295,6438,迅得,1
296,6605,帝寶,1
297,6670,復盛應用,1
298,6719,力智,1
299,6757,台灣虎航,1
300,6873,泓德能源,1
301,7822,倍利科,1
302,8070,長華*,1
303,8081,致新,1
304,8110,華東,1
305,8131,福懋科,1
306,8150,南茂,1
307,8473,山林水,1
308,9914,美利達,1
309,9921,巨大,1
,,合計,"3,800"
