排行,權證標的代號,權證標的名稱,發行檔數
1,2368,金像電,51
2,2330,台積電,49
3,3450,聯鈞,46
4,4958,臻鼎-KY,40
5,3661,世芯-KY,39
6,3583,辛耘,38
7,2308,台達電,37
8,6285,啟碁,36
9,2345,智邦,35
10,6213,聯茂,33
11,IX0001,臺股指數,32
12,3026,禾伸堂,30
13,3017,奇鋐,29
14,2409,友達,28
15,3008,大立光,28
16,4576,大銀微系統,28
17,2454,聯發科,27
18,0050,元大台灣50,26
19,2472,立隆電,26
20,00631L,元大台灣50正2,25
21,1560,中砂,25
22,2317,鴻海,25
23,7769,鴻勁,24
24,1717,長興,23
25,2402,毅嘉,23
26,6139,亞翔,23
27,3665,貿聯-KY,22
28,1582,信錦,21
29,3042,晶技,20
30,4977,眾達-KY,20
31,7750,新代,20
32,6257,矽格,19
33,6919,康霈*,19
34,1519,華城,18
35,3532,台勝科,18
36,6944,兆聯實業,18
37,3030,德律,17
38,3673,TPK-KY,17
39,8110,華東,17
40,3711,日月光投控,16
41,1304,台聚,15
42,2327,國巨*,15
43,2351,順德,15
44,4764,雙鍵,15
45,6831,邁科,15
46,6937,天虹,15
47,2449,京元電子,14
48,3406,玉晶光,14
49,5243,乙盛-KY,14
50,00715L,街口布蘭特油正2,13
51,2049,上銀,13
52,3715,定穎投控,13
53,4722,國精化,13
54,8028,昇陽半導體,13
55,00642U,元大S&P石油,12
56,2419,仲琦,12
57,2481,強茂,12
58,3563,牧德,12
59,6781,AES-KY,12
60,2395,研華,11
61,8039,台虹,11
62,2355,敬鵬,10
63,3376,新日興,10
64,1303,南亞,9
65,1795,美時,9
66,2313,華通,9
67,2369,菱生,9
68,2404,漢唐,9
69,3533,嘉澤,9
70,1723,中碳,8
71,2301,光寶科,8
72,2436,偉詮電,8
73,2476,鉅祥,8
74,4919,新唐,8
75,5269,祥碩,8
76,5284,jpp-KY,8
77,5388,中磊,8
78,6196,帆宣,8
79,6239,力成,8
80,6278,台表科,8
81,1710,東聯,7
82,2329,華泰,7
83,2492,華新科,7
84,8112,至上,7
85,8210,勤誠,7
86,1305,華夏,6
87,1308,亞聚,6
88,1326,台化,6
89,1476,儒鴻,6
90,3028,增你強,6
91,3380,明泰,6
92,4766,南寶,6
93,6271,同欣電,6
94,6669,緯穎,6
95,6789,采鈺,6
96,00664R,國泰臺灣加權反1,5
97,1313,聯成,5
98,2059,川湖,5
99,2376,技嘉,5
100,3596,智易,5
101,6191,精成科,5
102,6472,保瑞,5
103,6526,達發,5
104,8464,億豐,5
105,00670L,富邦NASDAQ正2,4
106,1101,台泥,4
107,1597,直得,4
108,1708,東鹼,4
109,1773,勝一,4
110,2316,楠梓電,4
111,2441,超豐,4
112,2610,華航,4
113,3013,晟銘電,4
114,3090,日電貿,4
115,3231,緯創,4
116,3515,華擎,4
117,4763,材料*-KY,4
118,4906,正文,4
119,5234,達興材料,4
120,5292,華懋,4
121,6197,佳必琪,4
122,6409,旭隼,4
123,6672,騰輝電子-KY,4
124,6706,惠特,4
125,00673R,元大S&P原油反1,3
126,1301,台塑,3
127,1307,三芳,3
128,1718,中纖,3
129,2006,東和鋼鐵,3
130,2034,允強,3
131,2103,台橡,3
132,2303,聯電,3
133,2388,威盛,3
134,2421,建準,3
135,2464,盟立,3
136,2493,揚博,3
137,2603,長榮,3
138,3034,聯詠,3
139,3044,健鼎,3
140,3706,神達,3
141,4583,台灣精銳,3
142,5469,瀚宇博,3
143,6202,盛群,3
144,6412,群電,3
145,6438,迅得,3
146,6505,台塑化,3
147,6691,洋基工程,3
148,7788,松川精密,3
149,8016,矽創,3
150,9958,世紀鋼,3
151,00632R,元大台灣50反1,2
152,00637L,元大滬深300正2,2
153,00647L,元大S&P500正2,2
154,00655L,國泰中國A50正2,2
155,1309,台達化,2
156,1409,新纖,2
157,1477,聚陽,2
158,1504,東元,2
159,1605,華新,2
160,1714,和桐,2
161,2104,國際中橡,2
162,2353,宏碁,2
163,2379,瑞昱,2
164,2385,群光,2
165,2428,興勤,2
166,2439,美律,2
167,2633,台灣高鐵,2
168,3023,信邦,2
169,3035,智原,2
170,3036,文曄,2
171,3062,建漢,2
172,3645,達邁,2
173,3702,大聯大,2
174,4551,智伸科,2
175,4755,三福化,2
176,5871,中租-KY,2
177,6449,鈺邦,2
178,6456,GIS-KY,2
179,6757,台灣虎航,2
180,6869,雲豹能源,2
181,8261,富鼎,2
182,00640L,富邦日本正2,1
183,00648R,元大S&P500反1,1
184,00663L,國泰臺灣加權正2,1
185,00684R,元大美元指數反1,1
186,00693U,街口S&P黃豆,1
187,00706L,元大S&P日圓正2,1
188,00708L,元大S&P黃金正2,1
189,00763U,街口道瓊銅,1
190,00852L,國泰美國道瓊正2,1
191,00922,國泰台灣領袖50,1
192,1216,統一,1
193,1402,遠東新,1
194,1503,士電,1
195,1590,亞德客-KY,1
196,1618,合機,1
197,2027,大成鋼,1
198,2323,中環,1
199,2331,精英,1
200,2356,英業達,1
201,2357,華碩,1
202,2359,所羅門,1
203,2374,佳能,1
204,2375,凱美,1
205,2377,微星,1
206,2393,億光,1
207,2401,凌陽,1
208,2474,可成,1
209,2498,宏達電,1
210,2605,新興,1
211,2606,裕民,1
212,2618,長榮航,1
213,2637,慧洋-KY,1
214,2881,富邦金,1
215,2882,國泰金,1
216,2886,兆豐金,1
217,2887,台新新光金,1
218,2890,永豐金,1
219,2891,中信金,1
220,2892,第一金,1
221,3005,神基,1
222,3014,聯陽,1
223,3045,台灣大,1
224,3209,全科,1
225,3305,昇貿,1
226,3413,京鼎,1
227,3416,融程電,1
228,3605,宏致,1
229,4142,國光生,1
230,4571,鈞興-KY,1
231,4770,上品,1
232,6176,瑞儀,1
233,6192,巨路,1
234,6215,和椿,1
235,6269,台郡,1
236,6282,康舒,1
237,6719,力智,1
238,6873,泓德能源,1
239,8045,達運光電,1
240,8070,長華*,1
241,8081,致新,1
242,8150,南茂,1
243,8213,志超,1
244,8215,明基材,1
245,9914,美利達,1
246,9939,宏全,1
,,合計,"1,954"
