排行,權證標的代號,權證標的名稱,發行檔數
1,2441,超豐,12
2,8131,福懋科,11
3,3443,創意,9
4,6257,矽格,9
5,IX0001,臺股指數,8
6,2330,台積電,7
7,6209,今國光,7
8,8422,可寧衛*,7
9,00632R,元大台灣50反1,6
10,00738U,元大道瓊白銀,6
11,2337,旺宏,6
12,2449,京元電子,6
13,2467,志聖,6
14,3036,文曄,6
15,3090,日電貿,6
16,3661,世芯-KY,5
17,1560,中砂,4
18,2404,漢唐,4
19,2409,友達,4
20,3231,緯創,4
21,6139,亞翔,4
22,6770,力積電,4
23,8039,台虹,4
24,2472,立隆電,3
25,3008,大立光,3
26,3037,欣興,3
27,3563,牧德,3
28,3592,瑞鼎,3
29,4585,達明,3
30,6214,精誠,3
31,6409,旭隼,3
32,6531,愛普*,3
33,8112,至上,3
34,8150,南茂,3
35,00633L,富邦上証正2,2
36,00708L,元大S&P黃金正2,2
37,1442,名軒,2
38,2009,第一銅,2
39,2105,正新,2
40,2201,裕隆,2
41,2233,宇隆,2
42,2317,鴻海,2
43,2323,中環,2
44,2402,毅嘉,2
45,2485,兆赫,2
46,2867,三商壽,2
47,3019,亞光,2
48,3030,德律,2
49,3189,景碩,2
50,3711,日月光投控,2
51,4977,眾達-KY,2
52,5234,達興材料,2
53,6197,佳必琪,2
54,6213,聯茂,2
55,6271,同欣電,2
56,6282,康舒,2
57,6285,啟碁,2
58,6605,帝寶,2
59,6669,緯穎,2
60,6691,洋基工程,2
61,6944,兆聯實業,2
62,8028,昇陽半導體,2
63,8210,勤誠,2
64,9921,巨大,2
65,IX0027,電子類,2
66,IX0039,金融類,2
67,00635U,元大S&P黃金,1
68,00637L,元大滬深300正2,1
69,00763U,街口道瓊銅,1
70,1101,台泥,1
71,1215,卜蜂,1
72,1304,台聚,1
73,1590,亞德客-KY,1
74,1717,長興,1
75,2002,中鋼,1
76,2308,台達電,1
77,2313,華通,1
78,2356,英業達,1
79,2367,燿華,1
80,2368,金像電,1
81,2371,大同,1
82,2375,凱美,1
83,2379,瑞昱,1
84,2454,聯發科,1
85,2495,普安,1
86,2605,新興,1
87,3010,華立,1
88,3048,益登,1
89,3055,蔚華科,1
90,3406,玉晶光,1
91,3532,台勝科,1
92,3583,辛耘,1
93,3665,貿聯-KY,1
94,3702,大聯大,1
95,4763,材料*-KY,1
96,5269,祥碩,1
97,6120,達運,1
98,6239,力成,1
99,6781,AES-KY,1
100,6789,采鈺,1
101,6957,裕慶-KY,1
102,8046,南電,1
,,合計,278
