排行,權證標的代號,權證標的名稱,發行檔數
1,3017,奇鋐,113
2,2330,台積電,109
3,2408,南亞科,108
4,2308,台達電,99
5,2344,華邦電,98
6,1303,南亞,87
7,2301,光寶科,82
8,IX0001,臺股指數,78
9,2327,國巨*,77
10,3008,大立光,74
11,6770,力積電,72
12,2368,金像電,69
13,3665,貿聯-KY,69
14,6669,緯穎,67
15,2303,聯電,64
16,4958,臻鼎-KY,63
17,2317,鴻海,61
18,2615,萬海,61
19,6805,富世達,61
20,2337,旺宏,60
21,3231,緯創,56
22,3711,日月光投控,56
23,6239,力成,54
24,2359,所羅門,50
25,2603,長榮,48
26,2049,上銀,47
27,6442,光聖,47
28,2313,華通,46
29,2609,陽明,46
30,3481,群創,44
31,2376,技嘉,41
32,3533,嘉澤,41
33,2345,智邦,40
34,2449,京元電子,38
35,3583,辛耘,37
36,8210,勤誠,37
37,0050,元大台灣50,36
38,3016,嘉晶,35
39,2324,仁寶,34
40,3605,宏致,34
41,6139,亞翔,34
42,6415,矽力*-KY,34
43,6472,保瑞,34
44,2481,強茂,33
45,6672,騰輝電子-KY,31
46,2377,微星,30
47,2357,華碩,29
48,2493,揚博,29
49,3006,晶豪科,28
50,3044,健鼎,28
51,00631L,元大台灣50正2,27
52,2409,友達,27
53,8112,至上,27
54,2395,研華,26
55,3042,晶技,26
56,3406,玉晶光,26
57,3036,文曄,25
58,7788,松川精密,25
59,00708L,元大S&P黃金正2,24
60,2451,創見,24
61,2360,致茂,23
62,2464,盟立,22
63,2634,漢翔,21
64,4967,十銓,21
65,2356,英業達,20
66,2363,矽統,20
67,6196,帆宣,20
68,1590,亞德客-KY,19
69,2478,大毅,19
70,2606,裕民,19
71,00981A,主動統一台股增長,18
72,6781,AES-KY,18
73,1519,華城,17
74,1802,台玻,17
75,6414,樺漢,17
76,6505,台塑化,17
77,00685L,群益臺灣加權正2,16
78,2354,鴻準,16
79,6206,飛捷,16
80,6830,汎銓,16
81,00632R,元大台灣50反1,15
82,00738U,元大道瓊白銀,15
83,2316,楠梓電,15
84,2605,新興,15
85,2637,慧洋-KY,15
86,3034,聯詠,15
87,3563,牧德,15
88,6269,台郡,15
89,2002,中鋼,14
90,4977,眾達-KY,14
91,6409,旭隼,14
92,2027,大成鋼,13
93,2404,漢唐,13
94,3702,大聯大,13
95,3715,定穎投控,13
96,6197,佳必琪,13
97,6834,天二科技,13
98,00635U,元大S&P黃金,12
99,2351,順德,12
100,2484,希華,12
101,2645,長榮航太,12
102,3033,威健,12
103,4938,和碩,12
104,6285,啟碁,12
105,6715,嘉基,12
106,1717,長興,11
107,2426,鼎元,11
108,2467,志聖,11
109,3035,智原,11
110,4576,大銀微系統,11
111,4722,國精化,11
112,7822,倍利科,11
113,8271,宇瞻,11
114,1560,中砂,10
115,1714,和桐,10
116,2421,建準,10
117,2441,超豐,10
118,2476,鉅祥,10
119,3019,亞光,10
120,5269,祥碩,10
121,6166,凌華,10
122,6257,矽格,10
123,6278,台表科,10
124,8150,南茂,10
125,1711,永光,9
126,1795,美時,9
127,3049,精金,9
128,4763,材料*-KY,9
129,6944,兆聯實業,9
130,9921,巨大,9
131,1503,士電,8
132,1605,華新,8
133,2009,第一銅,8
134,2233,宇隆,8
135,2489,瑞軒,8
136,2882,國泰金,8
137,3022,威強電,8
138,3030,德律,8
139,3376,新日興,8
140,6271,同欣電,8
141,7750,新代,8
142,00663L,國泰臺灣加權正2,7
143,1718,中纖,7
144,1727,中華化,7
145,2103,台橡,7
146,2353,宏碁,7
147,2371,大同,7
148,2379,瑞昱,7
149,2388,威盛,7
150,2392,正崴,7
151,2428,興勤,7
152,2436,偉詮電,7
153,2472,立隆電,7
154,2474,可成,7
155,2618,長榮航,7
156,3305,昇貿,7
157,3617,碩天,7
158,3704,合勤控,7
159,6214,精誠,7
160,8110,華東,7
161,0052,富邦科技,6
162,00637L,元大滬深300正2,6
163,00830,國泰費城半導體,6
164,1326,台化,6
165,1597,直得,6
166,1608,華榮,6
167,2630,亞航,6
168,2851,中再保,6
169,2881,富邦金,6
170,2887,台新新光金,6
171,3005,神基,6
172,3673,TPK-KY,6
173,3706,神達,6
174,4919,新唐,6
175,6456,GIS-KY,6
176,9958,世紀鋼,6
177,00633L,富邦上証正2,5
178,00992A,主動群益科技創新,5
179,1101,台泥,5
180,1710,東聯,5
181,2367,燿華,5
182,2375,凱美,5
183,2402,毅嘉,5
184,3135,凌航,5
185,4551,智伸科,5
186,5243,乙盛-KY,5
187,5388,中磊,5
188,6282,康舒,5
189,6579,研揚,5
190,6706,惠特,5
191,6719,力智,5
192,00664R,國泰臺灣加權反1,4
193,00715L,街口布蘭特油正2,4
194,009816,凱基台灣TOP50,4
195,1319,東陽,4
196,1409,新纖,4
197,1504,東元,4
198,1513,中興電,4
199,2006,東和鋼鐵,4
200,2495,普安,4
201,3013,晟銘電,4
202,3023,信邦,4
203,3413,京鼎,4
204,5284,jpp-KY,4
205,5871,中租-KY,4
206,6426,統新,4
207,6691,洋基工程,4
208,6782,視陽,4
209,7711,永擎,4
210,8081,致新,4
211,9904,寶成,4
212,9939,宏全,4
213,IX0027,電子類,4
214,0056,元大高股息,3
215,00680L,元大美債20正2,3
216,00763U,街口道瓊銅,3
217,1301,台塑,3
218,2031,新光鋼,3
219,2108,南帝,3
220,2340,台亞,3
221,2342,茂矽,3
222,2542,興富發,3
223,3504,揚明光,3
224,3515,華擎,3
225,3592,瑞鼎,3
226,4585,達明,3
227,4739,康普,3
228,4906,正文,3
229,5434,崇越,3
230,6202,盛群,3
231,6412,群電,3
232,6449,鈺邦,3
233,6525,捷敏-KY,3
234,6526,達發,3
235,7749,意騰-KY,3
236,8016,矽創,3
237,8454,富邦媒,3
238,9945,潤泰新,3
239,00753L,中信中國50正2,2
240,00881,國泰台灣科技龍頭,2
241,00991A,主動復華未來50,2
