排行,權證標的代號,權證標的名稱,發行檔數
1,3661,世芯-KY,115
2,2308,台達電,92
3,6669,緯穎,90
4,3443,創意,89
5,2492,華新科,86
6,2330,台積電,82
7,2303,聯電,78
8,2383,台光電,73
9,IX0001,臺股指數,73
10,2409,友達,66
11,2408,南亞科,58
12,2368,金像電,56
13,8046,南電,56
14,3017,奇鋐,55
15,2327,國巨*,52
16,3042,晶技,51
17,1303,南亞,46
18,2344,華邦電,46
19,2449,京元電子,46
20,6515,穎崴,46
21,0050,元大台灣50,45
22,2345,智邦,45
23,4958,臻鼎-KY,45
24,2301,光寶科,44
25,6442,光聖,41
26,2360,致茂,39
27,3231,緯創,39
28,3665,貿聯-KY,38
29,8028,昇陽半導體,38
30,2404,漢唐,36
31,2481,強茂,36
32,2615,萬海,36
33,3711,日月光投控,36
34,6239,力成,36
35,6531,愛普*,36
36,6770,力積電,35
37,7769,鴻勁,35
38,2317,鴻海,34
39,00631L,元大台灣50正2,32
40,2059,川湖,31
41,2313,華通,31
42,3006,晶豪科,31
43,5269,祥碩,30
44,1519,華城,29
45,3016,嘉晶,29
46,3036,文曄,28
47,4576,大銀微系統,28
48,1301,台塑,26
49,3376,新日興,26
50,3533,嘉澤,26
51,6706,惠特,26
52,3583,辛耘,25
53,1560,中砂,24
54,2357,華碩,24
55,3715,定穎投控,24
56,2324,仁寶,23
57,3034,聯詠,23
58,3481,群創,23
59,2351,順德,22
60,2363,矽統,22
61,2421,建準,22
62,6139,亞翔,22
63,7750,新代,22
64,1326,台化,21
65,2354,鴻準,21
66,2395,研華,21
67,2489,瑞軒,21
68,2049,上銀,20
69,2609,陽明,19
70,3035,智原,19
71,6861,睿生光電,19
72,7788,松川精密,19
73,3605,宏致,18
74,6196,帆宣,18
75,6831,邁科,18
76,00632R,元大台灣50反1,17
77,2337,旺宏,17
78,2353,宏碁,17
79,3044,健鼎,17
80,6789,采鈺,17
81,1717,長興,16
82,2376,技嘉,16
83,2338,光罩,15
84,2603,長榮,15
85,2884,玉山金,15
86,4977,眾達-KY,15
87,6197,佳必琪,15
88,6209,今國光,15
89,6415,矽力*-KY,15
90,6505,台塑化,15
91,00715L,街口布蘭特油正2,14
92,2305,全友,14
93,6257,矽格,14
94,6672,騰輝電子-KY,14
95,2476,鉅祥,13
96,2887,台新新光金,13
97,3090,日電貿,13
98,3706,神達,13
99,1802,台玻,12
100,2467,志聖,12
101,3019,亞光,12
102,3029,零壹,12
103,4961,天鈺,12
104,6526,達發,12
105,00673R,元大S&P原油反1,11
106,00981A,主動統一台股增長,11
107,1409,新纖,11
108,1727,中華化,11
109,2316,楠梓電,11
110,2882,國泰金,11
111,3702,大聯大,11
112,6269,台郡,11
113,6472,保瑞,11
114,1597,直得,10
115,2377,微星,10
116,2493,揚博,10
117,2498,宏達電,10
118,2881,富邦金,10
119,2883,凱基金,10
120,3563,牧德,10
121,4938,和碩,10
122,6285,啟碁,10
123,00830,國泰費城半導體,9
124,2379,瑞昱,9
125,2637,慧洋-KY,9
126,4763,材料*-KY,9
127,4919,新唐,9
128,6781,AES-KY,9
129,2356,英業達,8
130,2388,威盛,8
131,3030,德律,8
132,6409,旭隼,8
133,8210,勤誠,8
134,1101,台泥,7
135,1605,華新,7
136,2312,金寶,7
137,2385,群光,7
138,2436,偉詮電,7
139,2472,立隆電,7
140,2605,新興,7
141,4770,上品,7
142,4906,正文,7
143,6271,同欣電,7
144,6937,天虹,7
145,00635U,元大S&P黃金,6
146,1312,國喬,6
147,1503,士電,6
148,1504,東元,6
149,2371,大同,6
150,2891,中信金,6
151,3005,神基,6
152,3013,晟銘電,6
153,3645,達邁,6
154,4764,雙鍵,6
155,4967,十銓,6
156,6176,瑞儀,6
157,6691,洋基工程,6
158,8103,瀚荃,6
159,00637L,元大滬深300正2,5
160,2359,所羅門,5
161,2478,大毅,5
162,3673,TPK-KY,5
163,4722,國精化,5
164,9904,寶成,5
165,IX0027,電子類,5
166,00670L,富邦NASDAQ正2,4
167,00685L,群益臺灣加權正2,4
168,00708L,元大S&P黃金正2,4
169,2009,第一銅,4
170,2375,凱美,4
171,2474,可成,4
172,2606,裕民,4
173,2890,永豐金,4
174,3033,威健,4
