排行,權證標的代號,權證標的名稱,發行檔數
1,3017,奇鋐,100
2,2408,南亞科,97
3,2330,台積電,93
4,2344,華邦電,93
5,1303,南亞,80
6,IX0001,臺股指數,77
7,2308,台達電,76
8,3008,大立光,74
9,2301,光寶科,73
10,2327,國巨*,71
11,6770,力積電,68
12,3665,貿聯-KY,63
13,2615,萬海,61
14,2368,金像電,59
15,2303,聯電,58
16,2317,鴻海,55
17,2337,旺宏,55
18,4958,臻鼎-KY,55
19,6805,富世達,55
20,6669,緯穎,54
21,3231,緯創,51
22,6239,力成,48
23,2359,所羅門,47
24,3711,日月光投控,46
25,2049,上銀,42
26,2313,華通,41
27,2603,長榮,41
28,2609,陽明,41
29,3481,群創,39
30,6442,光聖,37
31,3533,嘉澤,36
32,8210,勤誠,36
33,2345,智邦,35
34,2376,技嘉,34
35,3016,嘉晶,34
36,0050,元大台灣50,33
37,2449,京元電子,33
38,3583,辛耘,33
39,6415,矽力*-KY,32
40,6139,亞翔,30
41,2324,仁寶,29
42,2493,揚博,29
43,3605,宏致,29
44,2481,強茂,28
45,3006,晶豪科,28
46,6672,騰輝電子-KY,28
47,2357,華碩,27
48,00631L,元大台灣50正2,26
49,3042,晶技,26
50,6472,保瑞,26
51,8112,至上,26
52,2395,研華,24
53,3044,健鼎,24
54,7788,松川精密,24
55,2377,微星,23
56,3036,文曄,23
57,2409,友達,22
58,2464,盟立,22
59,2451,創見,20
60,2478,大毅,19
61,2634,漢翔,18
62,00981A,主動統一台股增長,17
63,2363,矽統,17
64,3406,玉晶光,17
65,4967,十銓,17
66,6196,帆宣,17
67,6414,樺漢,17
68,6781,AES-KY,17
69,00708L,元大S&P黃金正2,16
70,1590,亞德客-KY,16
71,2354,鴻準,16
72,2356,英業達,16
73,6206,飛捷,16
74,6830,汎銓,16
75,1519,華城,15
76,2316,楠梓電,15
77,6505,台塑化,15
78,00738U,元大道瓊白銀,14
79,2605,新興,14
80,6269,台郡,14
81,00632R,元大台灣50反1,13
82,1802,台玻,13
83,2027,大成鋼,13
84,2360,致茂,13
85,3563,牧德,13
86,3702,大聯大,13
87,3715,定穎投控,13
88,6409,旭隼,13
89,00685L,群益臺灣加權正2,12
90,2002,中鋼,12
91,3033,威健,12
92,4938,和碩,12
93,6834,天二科技,12
94,00635U,元大S&P黃金,11
95,1717,長興,11
96,2426,鼎元,11
97,4576,大銀微系統,11
98,4722,國精化,11
99,6197,佳必琪,11
100,7822,倍利科,11
101,8271,宇瞻,11
102,1560,中砂,10
103,1714,和桐,10
104,2404,漢唐,10
105,2421,建準,10
106,2441,超豐,10
107,2606,裕民,10
108,3035,智原,10
109,6166,凌華,10
110,6285,啟碁,10
111,6715,嘉基,10
112,2637,慧洋-KY,9
113,2645,長榮航太,9
114,3034,聯詠,9
115,5269,祥碩,9
116,6257,矽格,9
117,6944,兆聯實業,9
118,9921,巨大,9
119,1605,華新,8
120,2467,志聖,8
121,3022,威強電,8
122,3049,精金,8
123,3376,新日興,8
124,4763,材料*-KY,8
125,4977,眾達-KY,8
126,7750,新代,8
127,8150,南茂,8
128,1711,永光,7
129,1795,美時,7
130,2009,第一銅,7
131,2103,台橡,7
132,2233,宇隆,7
133,2379,瑞昱,7
134,2392,正崴,7
135,2428,興勤,7
136,2436,偉詮電,7
137,2618,長榮航,7
138,3019,亞光,7
139,3030,德律,7
140,3617,碩天,7
141,3704,合勤控,7
142,6214,精誠,7
143,6271,同欣電,7
144,8110,華東,7
145,0052,富邦科技,6
146,00663L,國泰臺灣加權正2,6
147,00830,國泰費城半導體,6
148,1326,台化,6
149,1503,士電,6
150,1608,華榮,6
151,1718,中纖,6
152,2371,大同,6
153,2388,威盛,6
154,2630,亞航,6
155,2882,國泰金,6
156,3005,神基,6
157,3305,昇貿,6
158,6456,GIS-KY,6
159,9958,世紀鋼,6
160,00637L,元大滬深300正2,5
161,1727,中華化,5
162,2351,順德,5
163,2353,宏碁,5
164,2367,燿華,5
165,2375,凱美,5
166,2402,毅嘉,5
167,2851,中再保,5
168,2887,台新新光金,5
169,3673,TPK-KY,5
170,3706,神達,5
171,4551,智伸科,5
172,5388,中磊,5
173,6278,台表科,5
174,6282,康舒,5
175,6719,力智,5
176,00633L,富邦上証正2,4
177,00664R,國泰臺灣加權反1,4
178,00715L,街口布蘭特油正2,4
179,009816,凱基台灣TOP50,4
180,00992A,主動群益科技創新,4
181,1319,東陽,4
182,1409,新纖,4
183,1504,東元,4
184,1513,中興電,4
185,1597,直得,4
186,2006,東和鋼鐵,4
187,2472,立隆電,4
188,2474,可成,4
189,2476,鉅祥,4
190,3013,晟銘電,4
191,3023,信邦,4
192,3135,凌航,4
193,3413,京鼎,4
194,4919,新唐,4
195,5284,jpp-KY,4
196,5871,中租-KY,4
197,6426,統新,4
198,6691,洋基工程,4
199,7711,永擎,4
200,8081,致新,4
201,IX0027,電子類,4
202,0056,元大高股息,3
203,00680L,元大美債20正2,3
204,00763U,街口道瓊銅,3
205,1101,台泥,3
206,2031,新光鋼,3
207,2108,南帝,3
208,2489,瑞軒,3
209,2495,普安,3
210,2542,興富發,3
211,4585,達明,3
212,5243,乙盛-KY,3
213,5434,崇越,3
214,6202,盛群,3
215,6449,鈺邦,3
216,6525,捷敏-KY,3
217,6526,達發,3
218,6579,研揚,3
219,7749,意騰-KY,3
220,8016,矽創,3
221,8454,富邦媒,3
222,9904,寶成,3
223,9939,宏全,3
224,9945,潤泰新,3
225,00881,國泰台灣科技龍頭,2
226,00991A,主動復華未來50,2
227,1402,遠東新,2
228,1476,儒鴻,2
229,1477,聚陽,2
230,1514,亞力,2
231,1710,東聯,2
232,2305,全友,2
233,2312,金寶,2
234,2323,中環,2
235,2340,台亞,2
236,2342,茂矽,2
237,2369,菱生,2
238,2385,群光,2
239,2439,美律,2
240,2485,兆赫,2
241,2498,宏達電,2
242,2527,宏璟,2
243,2543,皇昌,2
244,2610,華航,2
245,2727,王品,2
246,2883,凱基金,2
247,2885,元大金,2
248,3003,健和興,2
249,3515,華擎,2
250,3592,瑞鼎,2
251,4571,鈞興-KY,2
252,4739,康普,2
253,4906,正文,2
254,4960,誠美材,2
255,4961,天鈺,2
256,5292,華懋,2
257,5515,建國,2
258,6209,今國光,2
259,6491,晶碩,2
260,6706,惠特,2
261,6753,龍德造船,2
262,6861,睿生光電,2
263,6862,三集瑞-KY,2
264,6937,天虹,2
265,6962,奕力-KY,2
266,8070,長華*,2
267,8114,振樺電,2
268,9105,泰金寶-DR,2
269,9914,美利達,2
270,00640L,富邦日本正2,1
271,00651R,復華香港反1,1
272,00662,富邦NASDAQ,1
273,00669R,國泰美國道瓊反1,1
274,00670L,富邦NASDAQ正2,1
275,00675L,富邦臺灣加權正2,1
276,00683L,元大美元指數正2,1
277,00684R,元大美元指數反1,1
278,00706L,元大S&P日圓正2,1
279,00753L,中信中國50正2,1
280,00878,國泰永續高股息,1
281,00982A,主動群益台灣強棒,1
282,1102,亞泥,1
283,1301,台塑,1
284,1305,華夏,1
285,1308,亞聚,1
286,1582,信錦,1
287,1609,大亞,1
288,1723,中碳,1
289,1773,勝一,1
290,2072,世紀風電,1
291,2101,南港,1
292,2231,為升,1
293,2236,百達-KY,1
294,2329,華泰,1
295,2331,精英,1
296,2365,昆盈,1
297,2374,佳能,1
298,2457,飛宏,1
299,2458,義隆,1
300,2646,星宇航空,1
301,2880,華南金,1
302,2886,兆豐金,1
303,2891,中信金,1
304,2892,第一金,1
305,3029,零壹,1
306,3209,全科,1
307,3312,弘憶股,1
308,3504,揚明光,1
309,3535,晶彩科,1
310,3708,上緯投控,1
311,4526,東台,1
