排行,權證標的代號,權證標的名稱,發行檔數
1,2344,華邦電,57
2,2408,南亞科,54
3,2330,台積電,50
4,2301,光寶科,48
5,1303,南亞,47
6,6669,緯穎,40
7,2337,旺宏,38
8,2368,金像電,37
9,6805,富世達,37
10,3231,緯創,34
11,3017,奇鋐,32
12,3665,貿聯-KY,32
13,4958,臻鼎-KY,30
14,2049,上銀,29
15,2313,華通,29
16,6239,力成,29
17,6770,力積電,29
18,2317,鴻海,28
19,3006,晶豪科,28
20,IX0001,臺股指數,26
21,3008,大立光,25
22,6415,矽力*-KY,25
23,2449,京元電子,24
24,3016,嘉晶,24
25,3481,群創,24
26,2464,盟立,22
27,2493,揚博,22
28,3583,辛耘,22
29,0050,元大台灣50,21
30,3711,日月光投控,21
31,8210,勤誠,20
32,2359,所羅門,18
33,3605,宏致,18
34,6139,亞翔,18
35,2481,強茂,17
36,6442,光聖,17
37,2345,智邦,16
38,3042,晶技,16
39,6830,汎銓,16
40,2377,微星,15
41,2478,大毅,15
42,8112,至上,15
43,2395,研華,14
44,3044,健鼎,14
45,6414,樺漢,14
46,00981A,主動統一台股增長,13
47,2316,楠梓電,13
48,2603,長榮,13
49,3036,文曄,13
50,7788,松川精密,13
51,2376,技嘉,12
52,2409,友達,12
53,6781,AES-KY,12
54,6834,天二科技,12
55,1590,亞德客-KY,11
56,2324,仁寶,11
57,3715,定穎投控,11
58,4722,國精化,11
59,6206,飛捷,11
60,6472,保瑞,11
61,1802,台玻,10
62,2421,建準,10
63,2451,創見,10
64,6196,帆宣,10
65,1714,和桐,9
66,2357,華碩,9
67,2363,矽統,9
68,2441,超豐,9
69,3533,嘉澤,9
70,6166,凌華,9
71,6672,騰輝電子-KY,9
72,00708L,元大S&P黃金正2,8
73,2354,鴻準,8
74,3022,威強電,8
75,4967,十銓,8
76,6944,兆聯實業,8
77,7750,新代,8
78,9921,巨大,8
79,00631L,元大台灣50正2,7
80,00738U,元大道瓊白銀,7
81,1605,華新,7
82,2615,萬海,7
83,3035,智原,7
84,3702,大聯大,7
85,3704,合勤控,7
86,4576,大銀微系統,7
87,6257,矽格,7
88,6269,台郡,7
89,6271,同欣電,7
90,2379,瑞昱,6
91,3305,昇貿,6
92,3563,牧德,6
93,6505,台塑化,6
94,8271,宇瞻,6
95,00635U,元大S&P黃金,5
96,1717,長興,5
97,2356,英業達,5
98,2426,鼎元,5
99,2467,志聖,5
100,3019,亞光,5
101,6197,佳必琪,5
102,6285,啟碁,5
103,6409,旭隼,5
104,7822,倍利科,5
105,8150,南茂,5
106,0052,富邦科技,4
107,00632R,元大台灣50反1,4
108,00663L,國泰臺灣加權正2,4
109,00685L,群益臺灣加權正2,4
110,00830,國泰費城半導體,4
111,1326,台化,4
112,1519,華城,4
113,1560,中砂,4
114,2006,東和鋼鐵,4
115,2009,第一銅,4
116,2103,台橡,4
117,2367,燿華,4
118,2375,凱美,4
119,2388,威盛,4
120,2404,漢唐,4
121,2472,立隆電,4
122,2618,長榮航,4
123,2630,亞航,4
124,3034,聯詠,4
125,3135,凌航,4
126,4551,智伸科,4
127,4977,眾達-KY,4
128,5269,祥碩,4
129,6426,統新,4
130,7711,永擎,4
131,1597,直得,3
132,1711,永光,3
133,1795,美時,3
134,2031,新光鋼,3
135,2351,順德,3
136,2371,大同,3
137,2402,毅嘉,3
138,2428,興勤,3
139,2495,普安,3
140,2634,漢翔,3
141,2645,長榮航太,3
