排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,172
2,2330,台積電,152
3,3017,奇鋐,119
4,2313,華通,84
5,0050,元大台灣50,81
6,00715L,街口布蘭特油正2,78
7,2451,創見,77
8,6669,緯穎,72
9,2317,鴻海,70
10,3665,貿聯-KY,68
11,2345,智邦,63
12,6285,啟碁,59
13,00642U,元大S&P石油,56
14,3030,德律,56
15,3189,景碩,56
16,3563,牧德,55
17,2603,長榮,54
18,3715,定穎投控,54
19,3533,嘉澤,50
20,3661,世芯-KY,48
21,4919,新唐,47
22,8039,台虹,45
23,6213,聯茂,43
24,2605,新興,42
25,3711,日月光投控,41
26,2454,聯發科,39
27,8112,至上,39
28,2329,華泰,38
29,2368,金像電,38
30,6451,訊芯-KY,37
31,2059,川湖,36
32,00632R,元大台灣50反1,34
33,1303,南亞,34
34,4958,臻鼎-KY,34
35,6789,采鈺,34
36,2327,國巨*,33
37,2609,陽明,33
38,8210,勤誠,33
39,3583,辛耘,32
40,2301,光寶科,31
41,6456,GIS-KY,31
42,1795,美時,30
43,3653,健策,30
44,6531,愛普*,30
45,1711,永光,29
46,6781,AES-KY,29
47,1326,台化,27
48,1519,華城,27
49,2615,萬海,27
50,6197,佳必琪,27
51,6239,力成,27
52,6944,兆聯實業,27
53,4977,眾達-KY,26
54,2404,漢唐,25
55,3036,文曄,25
56,00708L,元大S&P黃金正2,24
57,6706,惠特,24
58,2421,建準,23
59,2449,京元電子,23
60,6505,台塑化,23
61,00635U,元大S&P黃金,22
62,2402,毅嘉,22
63,2481,強茂,22
64,3231,緯創,22
65,6139,亞翔,22
66,1304,台聚,21
67,5269,祥碩,20
68,8028,昇陽半導體,20
69,1301,台塑,19
70,00673R,元大S&P原油反1,18
71,1717,長興,18
72,2316,楠梓電,18
73,2409,友達,18
74,6415,矽力*-KY,18
75,00637L,元大滬深300正2,17
76,3376,新日興,17
77,8271,宇瞻,17
78,2355,敬鵬,16
79,3008,大立光,16
80,6282,康舒,16
81,8261,富鼎,16
82,1708,東鹼,15
83,2308,台達電,15
84,3034,聯詠,15
85,3702,大聯大,15
86,6271,同欣電,15
87,6438,迅得,15
88,00738U,元大道瓊白銀,14
89,2376,技嘉,14
90,2458,義隆,14
91,4739,康普,14
92,6257,矽格,14
93,8150,南茂,14
94,2303,聯電,13
95,3026,禾伸堂,13
96,3035,智原,13
97,2369,菱生,12
98,3413,京鼎,12
99,00663L,國泰臺灣加權正2,11
100,2049,上銀,11
101,2231,為升,11
102,5284,jpp-KY,11
103,6830,汎銓,11
104,00633L,富邦上証正2,10
105,2351,順德,10
106,2357,華碩,10
107,2492,華新科,10
108,3645,達邁,10
109,4576,大銀微系統,10
110,1312,國喬,9
111,2388,威盛,9
112,2467,志聖,9
113,2495,普安,9
114,2543,皇昌,9
115,3005,神基,9
116,00650L,復華香港正2,8
117,2464,盟立,8
118,3033,威健,8
119,4763,材料*-KY,8
120,6753,龍德造船,8
121,2027,大成鋼,7
122,2379,瑞昱,7
123,2498,宏達電,7
124,3013,晟銘電,7
125,3019,亞光,7
126,3380,明泰,7
127,4764,雙鍵,7
128,6937,天虹,7
129,IX0027,電子類,7
130,00640L,富邦日本正2,6
131,00664R,國泰臺灣加權反1,6
132,1308,亞聚,6
133,1504,東元,6
134,2338,光罩,6
135,2356,英業達,6
136,2371,大同,6
137,2377,微星,6
138,2436,偉詮電,6
139,3450,聯鈞,6
140,6196,帆宣,6
141,6472,保瑞,6
142,6862,三集瑞-KY,6
143,0052,富邦科技,5
144,00665L,富邦恒生國企正2,5
145,00670L,富邦NASDAQ正2,5
146,00706L,元大S&P日圓正2,5
147,1402,遠東新,5
148,2324,仁寶,5
149,2472,立隆電,5
150,2882,國泰金,5
151,3044,健鼎,5
152,3532,台勝科,5
153,3708,上緯投控,5
154,4906,正文,5
155,6691,洋基工程,5
156,8103,瀚荃,5
157,00753L,中信中國50正2,4
158,00763U,街口道瓊銅,4
159,00830,國泰費城半導體,4
160,1513,中興電,4
161,2002,中鋼,4
162,2233,宇隆,4
163,2323,中環,4
164,2340,台亞,4
165,2354,鴻準,4
166,2374,佳能,4
167,2474,可成,4
168,2606,裕民,4
169,2618,長榮航,4
170,3305,昇貿,4
171,3706,神達,4
172,4551,智伸科,4
173,4766,南寶,4
174,5434,崇越,4
175,6206,飛捷,4
176,6269,台郡,4
177,00655L,國泰中國A50正2,3
178,00669R,國泰美國道瓊反1,3
179,00680L,元大美債20正2,3
180,00688L,國泰20年美債正2,3
181,00693U,街口S&P黃豆,3
