排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,185
2,2330,台積電,176
3,3017,奇鋐,126
4,2313,華通,102
5,0050,元大台灣50,92
6,2317,鴻海,91
7,6669,緯穎,89
8,00715L,街口布蘭特油正2,81
9,2451,創見,77
10,3665,貿聯-KY,75
11,2345,智邦,72
12,3715,定穎投控,72
13,3563,牧德,69
14,3661,世芯-KY,69
15,6285,啟碁,66
16,3030,德律,62
17,00642U,元大S&P石油,61
18,2603,長榮,57
19,3189,景碩,56
20,3533,嘉澤,55
21,4919,新唐,53
22,6213,聯茂,50
23,2454,聯發科,48
24,2605,新興,47
25,2308,台達電,46
26,8039,台虹,46
27,2329,華泰,43
28,3711,日月光投控,43
29,8112,至上,43
30,00632R,元大台灣50反1,42
31,2059,川湖,42
32,4958,臻鼎-KY,41
33,2368,金像電,40
34,8210,勤誠,39
35,3583,辛耘,37
36,6451,訊芯-KY,37
37,1303,南亞,36
38,2327,國巨*,36
39,6789,采鈺,36
40,2301,光寶科,34
41,6139,亞翔,34
42,1795,美時,33
43,2609,陽明,33
44,6781,AES-KY,33
45,6706,惠特,32
46,1304,台聚,31
47,2404,漢唐,31
48,6239,力成,31
49,6456,GIS-KY,31
50,3653,健策,30
51,6531,愛普*,30
52,1326,台化,29
53,1711,永光,29
54,2615,萬海,29
55,6944,兆聯實業,28
56,1519,華城,27
57,6197,佳必琪,27
58,3231,緯創,26
59,4977,眾達-KY,26
60,00708L,元大S&P黃金正2,25
61,2402,毅嘉,25
62,2449,京元電子,25
63,3036,文曄,25
64,8028,昇陽半導體,25
65,2421,建準,24
66,00635U,元大S&P黃金,23
67,2355,敬鵬,23
68,6505,台塑化,23
69,00631L,元大台灣50正2,22
70,2481,強茂,22
71,6257,矽格,21
72,1301,台塑,20
73,1717,長興,20
74,2316,楠梓電,20
75,2409,友達,20
76,3034,聯詠,20
77,5269,祥碩,20
78,6415,矽力*-KY,20
79,6282,康舒,19
80,00637L,元大滬深300正2,18
81,00673R,元大S&P原油反1,18
82,3026,禾伸堂,18
83,6438,迅得,18
84,8261,富鼎,18
85,2376,技嘉,17
86,3376,新日興,17
87,8271,宇瞻,17
88,3008,大立光,16
89,4739,康普,16
90,4906,正文,16
91,00738U,元大道瓊白銀,15
92,1708,東鹼,15
93,3702,大聯大,15
94,6271,同欣電,15
95,00663L,國泰臺灣加權正2,14
96,2458,義隆,14
97,3035,智原,14
98,3062,建漢,14
99,4576,大銀微系統,14
100,8150,南茂,14
101,2303,聯電,13
102,2351,順德,13
103,2369,菱生,13
104,2495,普安,13
105,5284,jpp-KY,13
106,1308,亞聚,12
107,2049,上銀,12
108,3413,京鼎,12
109,00633L,富邦上証正2,11
110,1312,國喬,11
111,2231,為升,11
112,2357,華碩,11
113,2543,皇昌,11
114,3005,神基,11
115,3013,晟銘電,11
116,3645,達邁,11
117,6830,汎銓,11
118,2388,威盛,10
119,2464,盟立,10
120,2492,華新科,10
121,6472,保瑞,10
122,8103,瀚荃,10
123,00650L,復華香港正2,9
124,00670L,富邦NASDAQ正2,9
125,2027,大成鋼,9
126,2467,志聖,9
127,3019,亞光,9
128,4722,國精化,9
129,4763,材料*-KY,9
130,4764,雙鍵,9
131,2436,偉詮電,8
132,3033,威健,8
133,4766,南寶,8
134,5243,乙盛-KY,8
135,6753,龍德造船,8
136,00830,國泰費城半導體,7
137,2379,瑞昱,7
138,2419,仲琦,7
139,2498,宏達電,7
140,3380,明泰,7
141,5434,崇越,7
142,6196,帆宣,7
143,6862,三集瑞-KY,7
144,6937,天虹,7
145,IX0027,電子類,7
146,0052,富邦科技,6
147,00640L,富邦日本正2,6
148,00664R,國泰臺灣加權反1,6
149,00706L,元大S&P日圓正2,6
150,1504,東元,6
151,1514,亞力,6
152,2324,仁寶,6
153,2338,光罩,6
154,2356,英業達,6
155,2371,大同,6
156,2377,微星,6
157,2472,立隆電,6
158,3450,聯鈞,6
159,3532,台勝科,6
160,3545,敦泰,6
161,4916,事欣科,6
162,6191,精成科,6
163,6890,來億-KY,6
164,00665L,富邦恒生國企正2,5
165,00693U,街口S&P黃豆,5
166,00763U,街口道瓊銅,5
167,1402,遠東新,5
168,1503,士電,5
169,2002,中鋼,5
170,2340,台亞,5
171,2354,鴻準,5
172,2392,正崴,5
173,2882,國泰金,5
174,3044,健鼎,5
175,3048,益登,5
176,3305,昇貿,5
177,3708,上緯投控,5
178,4551,智伸科,5
179,4968,立積,5
180,6215,和椿,5
181,6691,洋基工程,5
182,8016,矽創,5
183,00680L,元大美債20正2,4
184,00753L,中信中國50正2,4
185,00852L,國泰美國道瓊正2,4
186,1477,聚陽,4
187,1513,中興電,4
188,1605,華新,4
189,2233,宇隆,4
190,2323,中環,4
191,2353,宏碁,4
192,2374,佳能,4
193,2441,超豐,4
194,2474,可成,4
195,2606,裕民,4
196,2617,台航,4
197,2618,長榮航,4
198,3706,神達,4
199,4526,東台,4
200,4938,和碩,4
201,6206,飛捷,4
202,6209,今國光,4
203,6269,台郡,4
204,00655L,國泰中國A50正2,3
205,00669R,國泰美國道瓊反1,3
206,00688L,國泰20年美債正2,3
207,1216,統一,3
208,1409,新纖,3
209,1560,中砂,3
210,1590,亞德客-KY,3
211,2365,昆盈,3
212,2375,凱美,3
213,2439,美律,3
214,2457,飛宏,3
215,2476,鉅祥,3
216,2478,大毅,3
217,2542,興富發,3
218,3010,華立,3
219,3023,信邦,3
220,3406,玉晶光,3
221,3617,碩天,3
222,3673,TPK-KY,3
223,3694,海華,3
224,4770,上品,3
225,5234,達興材料,3
226,5469,瀚宇博,3
227,6214,精誠,3
228,6409,旭隼,3
229,6414,樺漢,3
230,6449,鈺邦,3
231,9958,世紀鋼,3
232,00647L,元大S&P500正2,2
233,00757,統一FANG+,2
234,1101,台泥,2
235,1215,卜蜂,2
236,1609,大亞,2
237,2105,正新,2
238,2228,劍麟,2
239,2347,聯強,2
240,2412,中華電,2
241,2520,冠德,2
242,2727,王品,2
243,2881,富邦金,2
244,2885,元大金,2
245,2887,台新新光金,2
246,2890,永豐金,2
247,3015,全漢,2
248,3022,威強電,2
249,3028,增你強,2
250,3042,晶技,2
251,3416,融程電,2
252,4571,鈞興-KY,2
253,4585,達明,2
254,5515,建國,2
255,6112,邁達特,2
256,6120,達運,2
257,6176,瑞儀,2
258,6235,華孚,2
259,6491,晶碩,2
260,6782,視陽,2
261,6805,富世達,2
262,6873,泓德能源,2
263,6962,奕力-KY,2
264,8163,達方,2
265,9105,泰金寶-DR,2
266,9914,美利達,2
267,9921,巨大,2
268,IX0039,金融類,2
269,00638R,元大滬深300反1,1
270,00641R,富邦日本反1,1
271,00668,國泰美國道瓊,1
272,00676R,富邦臺灣加權反1,1
273,00681R,元大美債20反1,1
274,00683L,元大美元指數正2,1
275,00684R,元大美元指數反1,1
276,00881,國泰台灣科技龍頭,1
277,1608,華榮,1
278,1612,宏泰,1
279,1618,合機,1
280,2211,長榮鋼,1
281,2328,廣宇,1
282,2515,中工,1
283,2610,華航,1
284,2630,亞航,1
285,2634,漢翔,1
286,2834,臺企銀,1
287,2883,凱基金,1
288,2884,玉山金,1
289,2891,中信金,1
290,3014,聯陽,1
291,3016,嘉晶,1
292,3055,蔚華科,1
293,3056,富華新,1
294,3059,華晶科,1
295,3605,宏致,1
296,3622,洋華,1
297,4746,台耀,1
298,5225,東科-KY,1
299,5871,中租-KY,1
300,6117,迎廣,1
301,6278,台表科,1
302,6605,帝寶,1
303,6768,志強-KY,1
304,7749,意騰-KY,1
305,8070,長華*,1
306,8131,福懋科,1
307,8499,鼎炫-KY,1
308,9904,寶成,1
309,9938,百和,1
310,9939,宏全,1
,,合計,"4,836"
