股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00861","元大全球未來通訊","2","","","19","21","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","67936","","","","","","67936",""," "
"00875","國泰網路資安","","1","","5","4","3372","","","","","","3372",""," "
"00876","元大全球5G","25","4","","9","30","18756","","","","","","18756",""," "
"00878","國泰永續高股息","27","12","","2538","2553","4585947","4","","","42","38","4585947",""," "
"00881","國泰台灣科技龍頭","41","47","2","1261","1253","593850","","","","14","14","593850",""," "
"00882","中信中國高股息","43","199","23","3438","3259","509587","","","","2","2","509587","19"," "
"00885","富邦越南","11","106","","653","558","156059","3","","","145","142","156059",""," "
"00891","中信關鍵半導體","346","116","24","3778","3984","413272","13","7","","56","50","413272","2"," "
"00892","富邦台灣半導體","212","113","","775","874","69573","","1","","1","2","69573","4"," "
"00893","國泰智能電動車","","","","67","67","91346","","","","23","23","91346",""," "
"00894","中信小資高價30","12","12","","602","602","37252","","","","29","29","37252",""," "
"00895","富邦未來車","","","","69","69","37354","","","","11","11","37354",""," "
"00896","中信綠能及電動車","9","112","2","1832","1727","99345","48","","20","68","","99345","5"," "
"00897","富邦基因免疫生技","153","1","","137","289","36128","","","","1","1","36128",""," "
"00898","國泰基因免疫革命","100","3","","240","337","36994","","","","","","36994",""," "
"00899","FT潔淨能源","","","","64","64","4283","","","","","","4283",""," "
"00900","富邦特選高股息30","4","13","","306","297","414256","","4","","","4","414256","25"," "
"00901","永豐智能車供應鏈","","","","","","15837","","","","","","15837",""," "
"00902","中信電池及儲能","13","3","24","2333","2319","56374","","","","40","40","56374",""," "
"00903","富邦元宇宙","1","","","18","19","12555","","","","","","12555",""," "
"00904","新光臺灣半導體30","10","147","","804","667","42278","1","","","2","1","42278",""," "
"00905","FT臺灣Smart","33","","","260","293","84956","","","","","","84956",""," "
"00907","永豐優息存股","","1","","149","148","41033","","","","","","41033",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","34","4","","974","1004","26801","4","1","","52","49","26801",""," "
"00910","第一金太空衛星","98","50","","3170","3218","33109","12","5","","17","10","33109",""," "
"00911","兆豐洲際半導體","17","","","107","124","5350","","","","","","5350",""," "
"00912","中信臺灣智慧50","1","","","42","43","14563","","","","","","14563",""," "
"00913","兆豐台灣晶圓製造","122","40","","1048","1130","10191","","","","","","10191",""," "
"00915","凱基優選高股息30","","6","","36","30","132620","","","","","","132620",""," "
"00916","國泰全球品牌50","5","21","","905","889","35104","","49","4","7","52","35104",""," "
"00917","中信特選金融","","","","89","89","15619","","","","","","15619",""," "
"00918","大華優利高填息30","39","143","22","6078","5952","889066","4","100","","16","112","889066","2"," "
"00919","群益台灣精選高息","204","112","15","9121","9198","4517783","98","3","","113","18","4517783","9"," "
"00920","富邦ESG綠色電力","1","2","","27","26","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","2","2","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","33","32","","1306","1307","519046","","","","45","45","519046","15"," "
"00923","群益台ESG低碳50","2","315","","495","182","212730","1","","","2","1","212730",""," "
"00924","復華S&P500成長","4","","","107","111","111025","","","","","","111025",""," "
"00926","凱基全球菁英55","","","","27","27","22245","","","","","","22245",""," "
"00927","群益半導體收益","3454","414","","9975","13015","244849","1","1","","65","65","244849","5"," "
"00929","復華台灣科技優息","158","89","","3365","3434","1135409","","","","","","1135409","29"," "
"00930","永豐ESG低碳高息","3","10","","28","21","33569","","","","","","33569",""," "
"00932","兆豐永續高息等權","","","","2","2","31445","","","","","","31445",""," "
"00934","中信成長高股息","19","62","","675","632","102506","","","","","","102506",""," "
"00935","野村臺灣新科技50","112","335","1","5895","5671","188126","2","9","","75","82","188126",""," "
"00936","台新永續高息中小","","","","10","10","51949","","","","","","51949",""," "
"00938","凱基優選30","1","","","5","6","23379","","","","","","23379",""," "
"00939","統一台灣高息動能","5","2","","203","206","300744","","1","","","1","300744",""," "
"00940","元大台灣價值高息","54","1","","1556","1609","1386466","","","","","","1386466","20","X "
"00941","中信上游半導體","36","41","","304","299","110947","","","","2","2","110947",""," "
"00943","兆豐電子高息等權","","","","26","26","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","","","332","332","205579","","","","","","205579",""," "
"00946","群益科技高息成長","","419","","1047","628","118686","","","","","","118686","","X "
"00947","台新臺灣IC設計","358","247","7","7994","8098","68091","25","1","","59","35","68091","29"," "
"00949","復華日本龍頭","31","4","","76","103","44732","","","","","","44732",""," "
"00951","台新日本半導體","135","40","","1122","1217","49010","24","1","","38","15","49010",""," "
"00952","凱基台灣AI50","20","8","5","386","393","60943","","","","","","60943",""," "
"00953B","群益優選非投等債","2051","500","","100856","102407","1072293","","","","","","1072293","","X "
"00954","中信日本半導體","497","47","","1086","1536","27186","","","","1","1","27186",""," "
"00956","中信日經高股息","1","","","86","87","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","11","1","","129","139","16373","","","","","","16373",""," "
"00961","FT臺灣永續高息","243","10","","1501","1734","65877","","","","","","65877",""," "
"00962","台新AI優息動能","20","18","","131","133","13855","","","","","","13855",""," "
"00963","中信全球高股息","4","","","6","10","24483","","","","","","24483",""," "
"00964","中信亞太高股息","1","10","","109","100","17031","","","","","","17031",""," "
"00965","元大航太防衛科技","7","15","","1762","1754","112623","","","","47","47","112623",""," "
"00971","野村美國研發龍頭","","1","","16","15","15169","","","","","","15169",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","28","1","","1568","1595","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","","","","21","21","25279","","","","","","25279",""," "
"009802","富邦旗艦50","239","106","2","1709","1840","133498","1","1","","19","19","133498","10"," "
"009803","玉山市值動能50","","","","390","390","41582","","","","","","41582",""," "
"009804","聯邦台精彩50","45","","","117","162","30098","","","","","","30098",""," "
"009805","新光美國電力基建","79","113","","16211","16177","161204","","","","1","1","161204",""," "
"009808","華南永昌優選50","5","","","87","92","10127","","","","","","10127",""," "
"009809","富邦淨零ESG50","","","","6","6","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","29","5","","2681","2705","176682","","","","5","5","176682","8"," "
"009810","玉山全球藍籌100","","1","","5","4","4788","","","","","","4788",""," "
"009811","統一美國50","","","","56","56","65237","","","","35","35","65237",""," "
"009812","野村日本東證","","2","","10","8","25220","","","","","","25220",""," "
"009813","貝萊德標普卓越50","","1","","72","71","92456","","","","","","92456",""," "
"009816","凱基台灣TOP50","481","402","300","34684","34463","2602586","48","46","","1050","1048","2602586","116"," "
"009817","國泰日本不動產","","","","108","108","64234","","","","","","64234",""," "
"009818","華南永昌NASDAQxT","","1","","16","15","13788","","","","","","13788",""," "
"009819","中信數據及電力","86","514","7","6061","5626","173436","","","","25","25","173436",""," "
"00981A","主動統一台股增長","6400","7495","62","142536","141379","2291052","297","514","","2892","3109","2291052","172"," "
"00981T","平衡凱基雙核收息","","","","29","29","48815","","","","","","48815",""," "
"009820","元大納斯達克精選","91","75","","3430","3446","339925","","","","","","339925",""," "
"009821","野村稀土關鍵資源","1191","555","26","16149","16759","186210","","","","2","2","186210",""," "
"009824","群益美國科技巨頭","398","118","130","4180","4330","181086","6","","","6","","181086",""," "
"00982A","主動群益台灣強棒","536","158","3","7186","7561","537234","","13","","137","150","537234","10"," "
"00982D","主動富邦動態入息","","","","122","122","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","","","5","5","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","","3","","514","511","30421","","1","","6","7","30421",""," "
"00983D","主動富邦複合收益","","","","74","74","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","46","2","11","566","599","126364","","","","","","126364","2"," "
"00984D","主動聯博全球非投","110","35","2","6141","6214","129264","","","","","","129264",""," "
"00985A","主動野村台灣50","2","11","1","1651","1641","117072","1","","","54","53","117072",""," "
"00985B","群益ESG投等債0-5","","","","270","270","153250","","","","","","153250","","X "
"00986A","主動台新龍頭成長","23","","","56","79","10581","","","","","","10581",""," "
"00987A","主動台新優勢成長","15","3","","2172","2184","42660","7","3","","19","15","42660",""," "
"00988A","主動統一全球創新","7236","6927","37","67078","67350","718109","43","213","","280","450","718109","87"," "
"00989A","主動摩根美國科技","4","40","","282","246","19029","","","","","","19029",""," "
"00990A","主動元大AI新經濟","2460","439","35","16033","18019","573505","32","330","","232","530","573505","9"," "
"00991A","主動復華未來50","4943","3934","8","112427","113428","877979","29","6","","1415","1392","877979","26"," "
"00992A","主動群益科技創新","1823","311","","26073","27585","579988","74","236","","336","498","579988","36"," "
"00993A","主動安聯台灣","10","53","","1757","1714","197147","","","","29","29","197147",""," "
"00994A","主動第一金台股優","25","177","","7504","7352","74047","5","","","5","","74047","22"," "
"00995A","主動中信台灣卓越","39","80","","1922","1881","74383","","","","11","11","74383","1"," "
"00996A","主動兆豐台灣豐收","57","150","1","7467","7373","80099","10","","","16","6","80099",""," "
"00997A","主動群益美國增長","1750","790","22","11570","12508","285219","","","","","","285219","","X "
"00999A","主動野村臺灣高息","5","165","2","3401","3239","312129","4","","","4","","312129",""," "
"1101","台泥","738","531","81","34824","34950","1880795","1","1","","2","2","1880795","10"," "
"1102","亞泥","47","278","","1403","1172","886640","","1","","5","6","886640","1"," "
"1103","嘉泥","","","","4160","4160","208218","","","","","","208218",""," "
"1104","環泥","15","16","","1551","1550","171670","","","","","","171670",""," "
"1108","幸福","","","","376","376","101184","","","","","","101184",""," "
"1109","信大","","2","","290","288","85289","","","","1","1","85289",""," "
"1110","東泥","6","5","","2818","2819","143000","","","","","","143000","","X "
"1201","味全","24","","","1501","1525","126515","","","","","","126515",""," "
"1203","味王","","","","1","1","60000","","","","","","60000",""," "
"1210","大成","68","81","","865","852","223691","","1","","4","5","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","31","29","","359","361","73697","","1","","","1","73697",""," "
"1216","統一","4","63","2","1109","1048","1420503","","","","4","4","1420503","1"," "
"1217","愛之味","20","26","","765","759","123628","7","","","7","","123628",""," "
"1218","泰山","55","35","","1630","1650","124999","","","","118","118","124999","4"," "
"1219","福壽","","1","","602","601","85309","","1","","","1","85309",""," "
"1220","台榮","","","29","988","959","44269","","","","","","44269",""," "
"1225","福懋油","1","159","","7102","6944","60567","","15","","","15","60567","2"," "
"1227","佳格","20","20","","985","985","228772","","","","1","1","228772",""," "
"1229","聯華","10","47","2","2921","2882","448990","10","","","10","","448990","","X "
"1231","聯華食","","12","","254","242","74613","","","","","","74613",""," "
"1232","大統益","","","","8","8","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","","","","15","15","100467","","","","","","100467",""," "
"1235","興泰","42","42","","986","986","47144","","","","","","47144",""," "
"1236","宏亞","20","","","278","298","21668","","","","","","21668","","X "
"1256","鮮活果汁-KY","12","9","","378","381","8943","","","","","","8943","","X "
"1301","台塑","16213","3405","2","20425","33231","1591435","9","499","","21","511","1591435","106"," "
"1303","南亞","2487","5378","8","35356","32457","1982705","2083","","75","2280","122","1982705","","X "
"1304","台聚","717","606","","11886","11997","297190","1","101","","113","213","297190","1"," "
"1305","華夏","275","356","","6700","6619","145262","","7","","34","41","145262","7"," "
"1307","三芳","76","59","","1193","1210","99454","","","","","","99454","","X "
"1308","亞聚","219","155","","6957","7021","148435","","3","","17","20","148435","2"," "
"1309","台達化","426","303","","7577","7700","99396","4","35","","320","351","99396","2"," "
"1310","台苯","294","626","","13469","13137","131967","94","5","","160","71","131967","11"," "
"1312","國喬","2939","1643","","14264","15560","276655","9","1068","","819","1878","276655","3"," "
"1313","聯成","517","863","","11569","11223","337711","10","60","","104","154","337711","5"," "
"1314","中石化","5654","3837","6","55035","56846","946212","","138","","73","211","946212","69"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","9","171","5","10722","10555","93986","16","1","","43","28","93986","4"," "
"1319","東陽","221","208","15","7433","7431","147869","4","2","5","361","354","147869",""," "
"1321","大洋","10","","","7317","7327","56807","","","","","","56807",""," "
"1323","永裕","","","","111","111","22818","","","","","","22818",""," "
"1324","地球","1","","","1359","1360","18780","","","","","","18780",""," "
"1325","恆大","30","25","","2035","2040","21320","","","","10","10","21320",""," "
"1326","台化","13875","1899","7","19963","31932","1465296","27","217","","198","388","1465296","16"," "
"1337","再生-KY","4","2","","21295","21297","67238","","","","","","67238",""," "
"1338","廣華-KY","105","1","","3696","3800","20960","","","","","","20960","","X "
"1339","昭輝","10","4","","847","853","18534","","","","","","18534",""," "
"1340","勝悅-KY","11","","","1037","1048","38230","","","","","","38230",""," "
"1342","八貫","26","45","","729","710","19500","","","","","","19500",""," "
"1402","遠東新","112","135","","8149","8126","1338218","","1","","131","132","1338218","1"," "
"1409","新纖","3719","2047","40","21340","22972","404602","59","94","","256","291","404602","62"," "
"1410","南染","7","","","310","317","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","81","1","","886","966","49500","","","","","","49500",""," "
"1416","廣豐","56","27","","3570","3599","46335","","","","","","46335",""," "
"1417","嘉裕","125","185","","1694","1634","47485","","","","","","47485",""," "
"1418","東華","","1","","749","748","11708","","","","","","11708",""," "
"1419","新紡","5","12","","1153","1146","75010","","","","","","75010",""," "
"1423","利華","","2","","99","97","24912","","","","","","24912",""," "
"1432","大魯閣","","8","1","131","122","22500","","","","40","40","22500",""," "
"1434","福懋","367","175","","2815","3007","421166","","4","","1","5","421166","2"," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","2","5","","988","985","48537","","","","5","5","48537",""," "
"1437","勤益控","30","31","","1965","1964","50467","","","","","","50467",""," "
"1438","三地開發","3","13","","201","191","22801","","","","","","22801",""," "
"1439","雋揚","","","","1058","1058","23000","","","","","","23000",""," "
"1440","南紡","389","905","","6086","5570","414203","","","","1","1","414203","2"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","27","5","","3124","3146","91552","","5","3","5","7","91552","4"," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","31","","615","584","","","","","","","","","OX "
"1445","大宇","41","15","","1357","1383","32666","25","","","26","1","32666",""," "
"1446","宏和","35","153","","1978","1860","34427","","","","1","1","34427","","X "
"1447","力鵬","","182","","1482","1300","","","","","","","","","OX "
"1449","佳和","13","61","","3109","3061","31778","","1","","5","6","31778",""," "
"1451","年興","2","","","618","620","49500","","","","","","49500",""," "
"1452","宏益","13","15","","78","76","33160","","","","","","33160","1"," "
"1453","大將","7","","","1069","1076","28310","","","","","","28310",""," "
"1454","台富","","8","","2194","2186","32458","","","","","","32458",""," "
"1455","集盛","353","189","","2755","2919","132922","","","","","","132922",""," "
"1456","怡華","23","11","","813","825","23430","","","","","","23430",""," "
"1457","宜進","63","2","","665","726","79182","","","","1","1","79182",""," "
"1459","聯發","","10","","432","422","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","56","21","","463","498","43317","","","","","","43317",""," "
"1464","得力","75","95","","2075","2055","106393","","1","","","1","106393",""," "
"1465","偉全","23","59","","3288","3252","25901","","","","","","25901",""," "
"1466","聚隆","566","282","","4164","4448","27789","","26","","6","32","27789","4"," "
"1467","南緯","395","221","","5549","5723","42052","","6","","6","12","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","","","3904","3904","8747","","","","2","2","8747",""," "
"1473","台南","1","","","855","856","36538","","","","","","36538",""," "
"1474","弘裕","11","1","","3270","3280","32474","","","","","","32474",""," "
"1475","業旺","","1","","444","443","16504","","","","","","16504",""," "
"1476","儒鴻","14","24","","1065","1055","68591","2","","","20","18","68591",""," "
"1477","聚陽","52","38","","1859","1873","61673","","5","","4","9","61673","1"," "
"1503","士電","164","127","","3653","3690","130243","1","11","","29","39","130243","3"," "
"1504","東元","185","342","60","32955","32738","594110","5","8","","38","41","594110",""," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","209","151","4","9182","9236","125778","3","4","","29","30","125778","2","X "
"1514","亞力","598","228","7","6518","6881","68277","6","20","","108","122","68277",""," "
"1515","力山","469","922","","4057","3604","45368","1","141","","98","238","45368","2"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","7","12","","1591","1586","55000","","","","","","55000",""," "
"1519","華城","85","75","1","3977","3986","78970","5","3","","24","22","78970","1"," "
"1521","大億","1","","","438","439","19057","","","","","","19057",""," "
"1522","堤維西","15","","1","4397","4411","78224","","8","","16","24","78224",""," "
"1524","耿鼎","5","14","7","4496","4480","41327","","","","20","20","41327",""," "
"1525","江申","","","","234","234","18350","","","","","","18350",""," "
"1526","日馳","4","5","","626","625","15000","","","","10","10","15000",""," "
"1527","鑽全","7","","","555","562","34642","","","","","","34642",""," "
"1528","恩德","164","167","","7592","7589","47832","","18","","66","84","47832","1"," "
"1529","樂事綠能","14","2","","3342","3354","38773","","","","2","2","38773",""," "
"1530","亞崴","3","3","","302","302","23648","","","","","","23648",""," "
"1531","高林股","21","","1","1681","1701","45527","","","","1","1","45527",""," "
"1532","勤美","1","3","","2684","2682","105651","","","","","","105651",""," "
"1533","車王電","2","","","545","547","24636","","","","9","9","24636",""," "
"1535","中宇","1","","","66","67","30935","","","","","","30935",""," "
"1536","和大","732","295","37","8833","9233","69739","16","33","","185","202","69739","1"," "
"1537","廣隆","","","","60","60","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","21","16","","1338","1343","16342","","","","","","16342",""," "
"1540","喬福","83","14","1","1631","1699","21368","","","","1","1","21368","2"," "
"1541","錩泰","","2","1","120","117","19700","","","","","","19700",""," "
"1558","伸興","","","","283","283","16133","","","","","","16133",""," "
"1560","中砂","41","56","","1505","1490","37518","1","1","","137","137","37518",""," "
"1563","巧新","131","31","","5928","6028","56402","1","","","4","3","56402",""," "
"1568","倉佑","51","13","","5549","5587","25771","2","","","5","3","25771",""," "
"1582","信錦","48","111","","4921","4858","36067","","","","8","8","36067","1"," "
"1583","程泰","1","","","83","84","27350","","","","","","27350",""," "
"1587","吉茂","6","4","","2017","2019","20013","","","","23","23","20013",""," "
"1589","永冠-KY","","","3","807","804","","","","","","","","","OX!"
