股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","51","808","","5220","4463","37067","2","79","","277","354","37067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","279","488","","10652","10443","31893","11","2","1","556","546","31893",""," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","217940","","","","","","217940",""," "
"00712","復華富時不動產","228","48","","13098","13278","1238377","18","10","","34","26","1238377",""," "
"00713","元大台灣高息低波","9","67","","326","268","429253","","","","","","429253",""," "
"00714","群益道瓊美國地產","","","","31","31","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","745","828","","11671","11588","26547","145","63","","4484","4402","26547",""," "
"00717","富邦美國特別股","","40","","41","1","30651","","","","","","30651",""," "
"00728","第一金工業30","","1","","4","3","9730","","","","","","9730",""," "
"00730","富邦臺灣優質高息","10","1","","3","12","17511","","","","","","17511",""," "
"00731","復華富時高息低波","","1","","3","2","5275","","","","","","5275",""," "
"00733","富邦臺灣中小","154","16","","85","223","16866","","","","","","16866","1"," "
"00735","國泰臺韓科技","1185","370","2","5061","5874","31197","12","15","","424","427","31197","16"," "
"00736","國泰新興市場","3","","","","3","1681","","","","","","1681",""," "
"00737","國泰AI機器人","4","","","52","56","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","90","148","31","12834","12745","61324","5","18","","417","430","61324","1"," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","5","76","","408","337","65679","2","","","18","16","65679","5"," "
"00753L","中信中國50正2","939","1554","24","78711","78072","174289","55","28","4","1280","1249","174289","93"," "
"00757","統一FANG+","21","13","","201","209","67873","","","","3","3","67873","5"," "
"00762","元大全球AI","6","","","65","71","12062","","","","","","12062",""," "
"00763U","期街口道瓊銅","112","17","","1443","1538","11016","","29","","94","123","11016",""," "
"00770","國泰北美科技","","","","23","23","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","349","349","1757","","","","","","1757",""," "
"00830","國泰費城半導體","1408","378","16","4782","5796","202116","45","8","","326","289","202116","32"," "
"00850","元大臺灣ESG永續","","1","","16","15","104236","","","","","","104236",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","5","","36","31","2091","","","","54","54","2091","","X "
"00861","元大全球未來通訊","","","","32","32","17478","","","","","","17478",""," "
"00865B","國泰US短期公債","","219","","225","6","69436","","","","","","69436",""," "
"00875","國泰網路資安","1","","","1","2","3372","","","","","","3372",""," "
"00876","元大全球5G","","4","","9","5","23506","","","","","","23506",""," "
"00878","國泰永續高股息","234","521","23","3745","3435","4603447","89","2","","103","16","4603447",""," "
"00881","國泰台灣科技龍頭","379","230","","1597","1746","618850","2","","","2","","618850",""," "
"00882","中信中國高股息","196","90","","2421","2527","493087","15","","","28","13","493087",""," "
"00885","富邦越南","42","59","","891","874","153059","","","","126","126","153059",""," "
"00891","中信關鍵半導體","438","254","","5333","5517","439272","2","","","18","16","439272","3"," "
"00892","富邦台灣半導體","137","21","","1984","2100","82948","9","","","23","14","82948",""," "
"00893","國泰智能電動車","","4","","75","71","89971","","","","18","18","89971",""," "
"00894","中信小資高價30","25","10","1","599","613","37252","","1","","","1","37252","1"," "
"00895","富邦未來車","1","","","70","71","36729","","","","8","8","36729",""," "
"00896","中信綠能及電動車","4","23","","1764","1745","98470","2","","","2","","98470","1"," "
"00897","富邦基因免疫生技","","1","","147","146","35628","","","","","","35628",""," "
"00898","國泰基因免疫革命","","","","40","40","35119","","","","","","35119",""," "
"00899","FT潔淨能源","","1","","64","63","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","28","8","","342","362","401131","","","","1","1","401131","8"," "
"00901","永豐智能車供應鏈","","","","3","3","15837","","","","","","15837",""," "
"00902","中信電池及儲能","28","2","","2481","2507","56874","2","","","9","7","56874",""," "
"00903","富邦元宇宙","","2","","25","23","12305","","","","","","12305",""," "
"00904","台新臺灣半導體30","12","21","","447","438","41528","","","","6","6","41528",""," "
"00905","FT臺灣Smart","14","8","","448","454","90706","","","","","","90706",""," "
"00907","永豐優息存股","2","285","","836","553","38408","","","","","","38408",""," "
"00908","富邦入息REITs+","","","","10","10","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","7","21","","990","976","26301","","1","","3","4","26301",""," "
"00910","第一金太空衛星","76","33","2","1906","1947","31609","1","","","2","1","31609",""," "
"00911","兆豐洲際半導體","29","7","","174","196","7475","","","","1","1","7475",""," "
"00912","中信臺灣智慧50","10","2","","170","178","15313","","","","","","15313",""," "
"00913","兆豐台灣晶圓製造","59","12","2","1190","1235","12566","","1","","5","6","12566",""," "
"00915","凱基優選高股息30","1","","","34","35","130245","","","","","","130245",""," "
"00916","國泰全球品牌50","","","","543","543","29354","","","","","","29354",""," "
"00917","中信特選金融","","2","","92","90","15369","","","","","","15369",""," "
"00918","大華優利高填息30","298","628","10","5302","4962","865191","9","16","","19","26","865191","5"," "
"00919","群益台灣精選高息","517","1089","10","10536","9954","4549533","256","57","","468","269","4549533","5"," "
"00920","富邦ESG綠色電力","","","","19","19","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","21","21","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","66","247","50","1725","1494","539171","","","","1","1","539171","1"," "
"00923","群益台ESG低碳50","22","20","","211","213","215855","","","","","","215855",""," "
"00924","復華S&P500成長","","1","","101","100","108775","","","","","","108775",""," "
"00926","凱基全球菁英55","","","","21","21","23870","","","","","","23870",""," "
"00927","群益半導體收益","798","230","3","12835","13400","342724","6","34","","23","51","342724","8"," "
"00929","復華台灣科技優息","174","337","70","6921","6688","1206284","","10","","9","19","1206284","14"," "
"00930","永豐ESG低碳高息","","","","102","102","32819","","","","","","32819",""," "
"00932","兆豐永續高息等權","","","","72","72","29820","","","","","","29820",""," "
"00934","中信成長高股息","109","6","","638","741","106756","","","","","","106756",""," "
"00935","野村臺灣新科技50","550","117","3","6111","6541","219626","3","1","","25","23","219626","2"," "
"00936","台新永續高息中小","","","","5","5","51449","","","","","","51449",""," "
"00938","凱基優選30","","2","","4","2","24504","","","","","","24504",""," "
"00939","統一台灣高息動能","26","62","","197","161","296119","","","","","","296119",""," "
"00940","元大台灣價值高息","22","105","","1849","1766","1358591","35","","","41","6","1358591",""," "
"00941","中信上游半導體","42","","","189","231","114197","","","","","","114197",""," "
"00943","兆豐電子高息等權","","","","24","24","10347","","","","","","10347",""," "
"00944","野村趨勢動能高息","","","","6","6","13520","","","","","","13520",""," "
"00945B","凱基美國非投等債","","30","","261","231","198079","","","","","","198079",""," "
"00946","群益科技高息成長","5","1","1","536","539","115186","","","","","","115186","","X "
"00947","台新臺灣IC設計","2038","214","3","5025","6846","77216","20","37","","115","132","77216","2"," "
"00949","復華日本龍頭","5","4","","114","115","43107","","","","","","43107",""," "
"00951","台新日本半導體","104","66","","1403","1441","56385","1","2","","3","4","56385",""," "
"00952","凱基台灣AI50","95","2","","1449","1542","61693","","2","","","2","61693",""," "
"00953B","群益優選非投等債","1557","2118","","120522","119961","1034043","","","","","","1034043","","X "
"00954","中信日本半導體","122","88","","2250","2284","30186","","1","","","1","30186",""," "
"00956","中信日經高股息","3","5","","75","73","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","1","","","74","75","14123","","","","","","14123",""," "
"00961","FT臺灣永續高息","221","614","","2791","2398","112127","","","","","","112127",""," "
"00962","台新AI優息動能","","","","80","80","13605","","","","","","13605",""," "
"00963","中信全球高股息","3","","","28","31","25858","","","","","","25858",""," "
"00964","中信亞太高股息","22","","","51","73","17656","","","","","","17656",""," "
"00965","元大航太防衛科技","1","10","","1729","1720","109623","","","","41","41","109623",""," "
"00971","野村美國研發龍頭","","10","","24","14","14294","","","","","","14294",""," "
"00972","野村日本動能高息","4","","","22","26","4168","","","","","","4168",""," "
"009800","中信NASDAQ","133","3","","1467","1597","71972","","","","19","19","71972",""," "
"009801","中信美國創新科技","","2","","24","22","24404","","","","","","24404",""," "
"009802","富邦旗艦50","57","59","","946","944","132873","","10","","3","13","132873",""," "
"009803","玉山市值動能50","143","47","","456","552","48082","","","","11","11","48082",""," "
"009804","聯邦台精彩50","16","35","10","860","831","39348","","27","","8","35","39348",""," "
"009805","台新美國電力基建","9","","","15937","15946","153329","","","","","","153329",""," "
"009808","華南永昌優選50","","","","12","12","10252","","","","","","10252",""," "
"009809","富邦淨零ESG50","","","","3","3","8215","","","","","","8215",""," "
"00980A","主動野村臺灣優選","1073","197","1","2875","3750","196682","","1","","10","11","196682","1"," "
"009810","玉山全球藍籌100","","","","2","2","4788","","","","","","4788",""," "
"009811","統一美國50","1","","","75","76","61612","","","","35","35","61612",""," "
"009812","野村日本東證","1","1","","3","3","24470","","","","","","24470",""," "
"009813","貝萊德標普卓越50","","1","","69","68","85331","","","","","","85331",""," "
"009816","凱基台灣TOP50","3316","7012","88","39249","35465","3054586","60","271","4","314","521","3054586","15"," "
"009817","國泰日本不動產","","24","","73","49","57859","","","","","","57859",""," "
"009818","華南永昌NASDAQxT","","","","12","12","12788","","","","","","12788",""," "
"009819","中信數據及電力","83","182","","5013","4914","168061","","","","13","13","168061",""," "
"00981A","主動統一台股增長","146306","9689","94","184864","321387","2783552","2134","1621","3","6081","5565","2783552","250"," "
"00981T","平衡凱基雙核收息","50","5","","37","82","56815","","","","","","56815",""," "
"009820","元大納斯達克精選","1","33","","2993","2961","318925","","","","5","5","318925",""," "
"009821","野村稀土關鍵資源","8","128","","9015","8895","178210","1","","","3","2","178210",""," "
"009824","群益美國科技巨頭","99","12","","1980","2067","163586","","","","6","6","163586",""," "
"009826","貝萊德世界股票","","","","","","95451","","","","","","95451",""," "
"00982A","主動群益台灣強棒","1524","1704","2","10169","9987","576609","","8","","16","24","576609","2"," "
"00982D","主動富邦動態入息","","","","128","128","18307","","","","","","18307",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","11","4","","446","453","24921","","","","6","6","24921",""," "
"00983D","主動富邦複合收益","","","","121","121","25424","","","","","","25424",""," "
"00984A","主動安聯台灣高息","50","31","","2018","2037","164739","","1","","1","2","164739",""," "
"00984D","主動聯博全球非投","4066","23","130","6235","10148","166139","","","","","","166139",""," "
"00985A","主動野村台灣50","48","11","","1174","1211","119072","","2","","47","49","119072",""," "
"00985B","群益ESG投等債0-5","","","","245","245","150625","","","","","","150625","","X "
"00986A","主動台新龍頭成長","4","12","","91","83","10331","","","","","","10331",""," "
"00987A","主動台新優勢成長","275","113","","2170","2332","44535","","2","","1","3","44535",""," "
"00988A","主動統一全球創新","12570","4014","65","64448","72939","858484","36","135","","103","202","858484","23"," "
"00989A","主動摩根美國科技","","","","157","157","18279","","","","","","18279",""," "
"00990A","主動元大AI新經濟","2007","1090","29","20518","21406","616880","12","252","","54","294","616880","35"," "
"00991A","主動復華未來50","161526","1946","41","138311","297850","1415729","292","231","","1644","1583","1415729","503"," "
"00991B","貝萊德A級公司債","","","","","","55707","","","","","","55707",""," "
"00992A","主動群益科技創新","5409","812","","15187","19784","643863","199","41","","220","62","643863","77"," "
"00993A","主動安聯台灣","236","109","","1589","1716","197522","","1","","23","24","197522",""," "
"00994A","主動第一金台股優","236","346","","2035","1925","76672","1","","","53","52","76672","1"," "
"00995A","主動中信台灣卓越","802","35","","1915","2682","80508","","","","1","1","80508",""," "
"00996A","主動兆豐台灣豐收","612","76","6","2087","2617","81224","2","2","","6","6","81224",""," "
"00997A","主動群益美國增長","197","994","","11911","11114","317219","","1","","","1","317219","5"," "
"00999A","主動野村臺灣高息","12","50","","3010","2972","298629","","1","","1","2","298629",""," "
"1101","台泥","1427","1397","50","31139","31119","1880795","3","123","","71","191","1880795",""," "
"1102","亞泥","116","27","","1232","1321","886640","5","1","","7","3","886640",""," "
"1103","嘉泥","58","26","","4055","4087","208218","","","","1","1","208218",""," "
"1104","環泥","22","14","","1658","1666","171670","","6","","","6","171670",""," "
"1108","幸福","","","","417","417","101184","","","","44","44","101184",""," "
"1109","信大","","5","","270","265","85289","","","","1","1","85289",""," "
"1110","東泥","28","50","","2653","2631","143000","1","","","1","","143000",""," "
"1201","味全","15","51","","1445","1409","126515","","5","","","5","126515",""," "
"1203","味王","","2","","25","23","60000","","","","","","60000",""," "
"1210","大成","199","8","","573","764","223691","","","","","","223691","","X "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","36","4","7","396","421","73697","","","","31","31","73697",""," "
"1216","統一","246","43","","484","687","1420503","","1","","1","2","1420503","16"," "
"1217","愛之味","197","30","","1162","1329","123628","","","","9","9","123628",""," "
"1218","泰山","170","8","5","1772","1929","124999","7","","","138","131","124999",""," "
"1219","福壽","8","3","","200","205","85309","102","","","103","1","85309",""," "
"1220","台榮","","4","","875","871","44269","","","","18","18","44269",""," "
"1225","福懋油","7","","","6798","6805","60567","","","","8","8","60567",""," "
"1227","佳格","44","30","","966","980","228772","","","","3","3","228772",""," "
"1229","聯華","73","59","","2982","2996","448990","4","8","","13","17","448990",""," "
"1231","聯華食","4","8","","256","252","74613","","","","","","74613",""," "
"1232","大統益","8","19","","171","160","39993","","","","","","39993",""," "
"1233","天仁","","2","","24","22","22647","","","","","","22647",""," "
"1234","黑松","1","1","","16","16","100467","","","","","","100467",""," "
"1235","興泰","","","","1155","1155","47144","","","","","","47144",""," "
"1236","宏亞","","","","184","184","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","4","3","","248","249","8943","1","1","","2","2","8943",""," "
"1301","台塑","2488","1144","56","21216","22504","1591435","97","47","1","251","200","1591435","10"," "
"1303","南亞","3101","499","28","31231","33805","1982705","13","157","","2869","3013","1982705",""," "
"1304","台聚","140","457","3","10835","10515","297190","11","42","","136","167","297190",""," "
"1305","華夏","266","127","2","6575","6712","145262","1","4","","61","64","145262",""," "
"1307","三芳","2","53","","1361","1310","99454","","","","","","99454",""," "
"1308","亞聚","108","61","5","6040","6082","148435","2","1","","57","56","148435",""," "
"1309","台達化","256","75","2","6864","7043","99396","3","4","","78","79","99396",""," "
"1310","台苯","219","306","1","12206","12118","131967","30","77","","48","95","131967","2"," "
"1312","國喬","1156","283","102","32659","33430","376655","19","27","","177","185","376655","10"," "
"1313","聯成","328","100","","11938","12166","337711","3","3","","99","99","337711",""," "
"1314","中石化","7492","6794","11","74713","75400","946212","53","","","188","135","946212","6"," "
"1315","達新","1","","","12","13","24774","","","","","","24774",""," "
"1316","上曜","38","52","1","9832","9817","93986","1","","","144","143","93986",""," "
"1319","東陽","149","71","2","6916","6992","147869","3","1","","23","21","147869",""," "
"1321","大洋","6","6","","7144","7144","56807","","1","","","1","56807",""," "
"1323","永裕","","1","","73","72","22818","","","","","","22818",""," "
"1324","地球","","5","","1272","1267","18780","","","","","","18780",""," "
"1325","恆大","26","55","","2276","2247","21320","1","","","75","74","21320",""," "
"1326","台化","2731","2115","27","32392","32981","1465296","117","26","","531","440","1465296","55"," "
"1337","再生-KY","12","2","","21389","21399","67238","","","","","","67238",""," "
"1338","廣華-KY","5","","6","3884","3883","20960","","","","","","20960",""," "
"1339","昭輝","2","2","","885","885","18534","","","","","","18534",""," "
"1340","勝悅-KY","20","","","1003","1023","38230","","","","","","38230",""," "
"1342","八貫","115","82","","616","649","19500","","3","","","3","19500","1"," "
"1402","遠東新","114","20","","6335","6429","1338218","1","15","","20","34","1338218",""," "
"1409","新纖","947","218","4","21889","22614","404602","70","9","","150","89","404602","1"," "
"1410","南染","","3","","244","241","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","31","39","","990","982","49500","","","","","","49500",""," "
"1416","廣豐","8","","","3246","3254","46335","","","","","","46335",""," "
"1417","嘉裕","12","","","1981","1993","47485","2","","","2","","47485",""," "
"1418","東華","","","","777","777","11708","","","","","","11708",""," "
"1419","新紡","1","10","","1251","1242","75010","","","","","","75010","","X "
"1423","利華","","","","87","87","24912","","","","","","24912",""," "
"1432","大魯閣","1","3","","135","133","22500","","","","38","38","22500",""," "
"1434","福懋","345","167","1","7262","7439","421166","","2","","1","3","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","1","4","","942","939","48537","","","","35","35","48537",""," "
"1437","勤益控","109","11","","2746","2844","50467","","","","","","50467","","X "
"1438","三地開發","3","3","","140","140","22801","","","","","","22801",""," "
"1439","雋揚","11","10","","1042","1043","23000","","","","","","23000","","X "
"1440","南紡","108","119","","5310","5299","414203","1","","","6","5","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","58","43","","2711","2726","91552","","","","8","8","91552",""," "
"1443","立益物流","","","","8","8","33835","","","","","","33835",""," "
"1444","力麗","","","","568","568","","","","","","","","","OX "
"1445","大宇","","","","1354","1354","32666","20","","","21","1","32666",""," "
"1446","宏和","40","27","","1441","1454","34427","2","","","4","2","34427",""," "
"1447","力鵬","","","","793","793","","","","","","","","","OX "
"1449","佳和","21","26","","3208","3203","31778","","","","5","5","31778","1"," "
"1451","年興","","","","570","570","49500","","","","","","49500",""," "
"1452","宏益","","","","109","109","33160","","","","","","33160",""," "
"1453","大將","","2","","1032","1030","28310","","","","4","4","28310",""," "
"1454","台富","","","","2172","2172","32458","","","","","","32458",""," "
"1455","集盛","38","16","","3049","3071","132922","1","","","1","","132922",""," "
"1456","怡華","17","","","741","758","23430","","","","","","23430",""," "
"1457","宜進","","","","665","665","79182","","","","1","1","79182",""," "
"1459","聯發","","","","437","437","67242","","","","","","67242",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","22","","","316","338","43317","1","","","1","","43317",""," "
"1464","得力","91","54","2","1954","1989","106393","","","","","","106393",""," "
"1465","偉全","25","4","","3242","3263","25901","","","","","","25901",""," "
"1466","聚隆","78","16","","3251","3313","27789","2","","","13","11","27789",""," "
"1467","南緯","97","334","","6732","6495","42052","2","2","","16","16","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","5","5","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","80","80","","3882","3882","8747","","","","2","2","8747",""," "
"1473","台南","","","","771","771","36538","","","","","","36538",""," "
"1474","弘裕","","","","3353","3353","32474","","","","","","32474","","X "
"1475","業旺","2","","","462","464","16504","","","","","","16504",""," "
"1476","儒鴻","43","34","","730","739","68591","8","10","","23","25","68591","1"," "
"1477","聚陽","49","56","","1406","1399","61673","8","11","","8","11","61673","1"," "
"1503","士電","46","53","10","2825","2808","130243","15","8","","41","34","130243",""," "
"1504","東元","112","486","8","28287","27905","594110","24","16","","79","71","594110","2"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","121","119","2","7657","7657","125778","3","6","","21","24","125778","1"," "
"1514","亞力","102","124","12","6130","6096","68277","2","4","","7","9","68277","17"," "
"1515","力山","4","48","","2127","2083","45368","117","1","","216","100","45368","57"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","39","19","","2248","2268","55000","1","","","4","3","55000",""," "
"1519","華城","73","121","13","2901","2840","78970","","","1","1","","78970","","X "
"1521","大億","2","3","","448","447","19057","","","","","","19057",""," "
"1522","堤維西","1","13","1","3953","3940","78224","1","1","","42","42","78224",""," "
"1524","耿鼎","5","15","1","3792","3781","41327","1","2","","16","17","41327",""," "
"1525","江申","","1","","239","238","18350","","","","","","18350",""," "
"1526","日馳","95","87","","757","765","15000","4","13","6","31","34","15000",""," "
"1527","鑽全","15","15","","558","558","34642","","","","","","34642",""," "
"1528","恩德","48","84","","5767","5731","47832","7","","","48","41","47832",""," "
"1529","樂事綠能","66","8","","2648","2706","38773","","19","","663","682","38773","2"," "
"1530","亞崴","2","12","","271","261","23648","","","","","","23648",""," "
"1531","高林股","39","8","","1671","1702","45527","","","","4","4","45527",""," "
"1532","勤美","66","1","","2867","2932","105651","","","","","","105651","6"," "
"1533","車王電","9","3","","500","506","24636","","","","2","2","24636",""," "
"1535","中宇","","","","59","59","30935","","","","","","30935",""," "
"1536","和大","45","47","2","7733","7729","69739","20","2","","226","208","69739",""," "
"1537","廣隆","","","","55","55","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","1","1","","1335","1335","16342","","","","","","16342",""," "
"1540","喬福","1","4","5","1528","1520","21368","","","","11","11","21368",""," "
"1541","錩泰","2","1","","102","103","19700","","","","","","19700",""," "
"1558","伸興","4","","","248","252","16133","","","","","","16133",""," "
