股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00636","國泰中國A50","","","","76","76","25581","","","","","","25581",""," "
"00637L","元大滬深300正2","4366","1000","","73891","77257","187651","44","163","","10605","10724","187651","28"," "
"00638R","元大滬深300反1","5","","","857","862","6737","","","","4","4","6737",""," "
"00639","富邦深100","6","51","","599","554","26350","","","","7","7","26350",""," "
"00640L","富邦日本正2","27","23","","197","201","1854","3","","","56","53","1854","5"," "
"00641R","富邦日本反1","227","119","","8708","8816","18689","23","1","","510","488","18689",""," "
"00642U","期元大S&P石油","434","705","2","8346","8073","28205","141","24","","2509","2392","28205",""," "
"00643","群益深証中小","3","2","","1049","1050","19393","","","","","","19393",""," "
"00645","富邦日本","","","","20","20","11124","","","","","","11124",""," "
"00646","元大S&P500","","1","","99","98","140246","","","","2","2","140246",""," "
"00647L","元大S&P500正2","12","2","","44","54","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","39","22","5","9432","9444","36672","1","","","191","190","36672",""," "
"00650L","復華香港正2","123","221","","16943","16845","31959","7","4","","911","908","31959","13"," "
"00651R","復華香港反1","19","40","","1764","1743","8048","28","","","198","170","8048",""," "
"00652","富邦印度","","","","165","165","16883","","","","","","16883",""," "
"00653L","富邦印度正2","137","54","","2481","2564","4100","","1","","3","4","4100",""," "
"00654R","富邦印度反1","25","47","","661","639","4866","3","","","65","62","4866",""," "
"00655L","國泰中國A50正2","7","27","","2029","2009","14864","12","5","","297","290","14864",""," "
"00656R","國泰中國A50反1","2","100","","259","161","5089","","","","","","5089",""," "
"00657","國泰日經225","1","","","","1","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","","","12","12","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","2","6","","958","954","204257","","","","1","1","204257",""," "
"00663L","國泰臺灣加權正2","1139","1048","5","7684","7770","37290","94","136","","1578","1620","37290","22"," "
"00664R","國泰臺灣加權反1","1611","4984","","96556","93183","191268","","85","","2362","2447","191268","43"," "
"00665L","富邦恒生國企正2","2573","1009","","84050","85614","122741","1","1","","537","537","122741","96","@ "
"00666R","富邦恒生國企反1","","","","405","405","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","1","","79","78","1883","","","","","","1883",""," "
"00669R","國泰美國道瓊反1","99","111","5","15052","15035","52154","2","","","119","117","52154",""," "
"00670L","富邦NASDAQ正2","86","44","1","1106","1147","18536","4","5","","152","153","18536",""," "
"00671R","富邦NASDAQ反1","","61","5","130644","130578","136346","16","40","","2704","2728","136346","","O "
"00673R","期元大S&P原油反1","3521","6013","","84103","81611","166262","23","86","","792","855","166262",""," "
"00674R","期元大S&P黃金反1","26","32","","214","208","4105","","","","3","3","4105",""," "
"00675L","富邦臺灣加權正2","188","117","","2435","2506","28821","12","7","","360","355","28821","4"," "
"00676R","富邦臺灣加權反1","593","970","18","21264","20869","43208","3","21","","343","361","43208","10"," "
"00678","群益那斯達克生技","","","","19","19","1987","","","","","","1987",""," "
"00680L","元大美債20正2","1355","728","146","70358","70839","414394","1","218","","481","698","414394",""," "
"00681R","元大美債20反1","","7","","25","18","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","5","5","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","10","","76","66","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","239","173","8","2025","2083","21159","75","36","","134","95","21159","2"," "
"00686R","群益臺灣加權反1","1802","1009","","15646","16439","46694","30","35","","63","68","46694",""," "
"00688L","國泰20年美債正2","166","265","","25833","25734","173278","","","","86","86","173278",""," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","4","1","","79","82","20082","","","","","","20082",""," "
"00692","富邦公司治理","9","3","","55","61","153695","","","","","","153695",""," "
"00693U","期街口S&P黃豆","52","85","","2968","2935","22416","","","","1","1","22416",""," "
"00700","富邦恒生國企","","","","184","184","8870","","","","","","8870",""," "
"00701","國泰股利精選30","10","","","26","36","43722","","","","","","43722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","292","21","","5253","5524","39442","","","","40","40","39442",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","708","479","59","8683","8853","26893","33","9","","773","749","26893","25"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190","","X "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065","","X "
"00712","復華富時不動產","825","501","28","18026","18322","1329377","","","","","","1329377","","X "
"00713","元大台灣高息低波","2","12","","134","124","441128","","","","","","441128","","X "
"00714","群益道瓊美國地產","","1","","17","16","5516","","","","","","5516",""," "
"00715L","期街口布蘭特正2","2090","3651","61","15452","13830","31797","1068","208","","5458","4598","31797","10"," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651","","X "
"00728","第一金工業30","","","","","","9730","","","","","","9730","","X "
"00730","富邦臺灣優質高息","","41","","43","2","18511","","","","","","18511",""," "
"00731","復華富時高息低波","11","","","3","14","6025","","","","","","6025",""," "
"00733","富邦臺灣中小","6","10","","61","57","17616","8","","","9","1","17616",""," "
"00735","國泰臺韓科技","403","271","1","3182","3313","25697","1","13","","55","67","25697",""," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","1","6","","68","63","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","563","446","2","12432","12547","59199","9","9","","376","376","59199",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","5","2","","1202","1205","75429","","2","","2","4","75429",""," "
"00753L","中信中國50正2","721","1185","","99475","99011","183164","6","6","","996","996","183164","105"," "
"00757","統一FANG+","7","","2","343","348","72873","","","","6","6","72873",""," "
"00762","元大全球AI","15","","","44","59","11812","","","","","","11812",""," "
"00763U","期街口道瓊銅","105","63","","1624","1666","12766","","2","","105","107","12766",""," "
"00770","國泰北美科技","3","","","45","48","20239","","","","","","20239",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","446","446","2007","","","","","","2007",""," "
"00830","國泰費城半導體","778","251","2","3319","3844","174866","47","96","","345","394","174866","2"," "
"00850","元大臺灣ESG永續","","","","7","7","104111","","","","","","104111",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","42","14","","61","89","2216","","","","70","70","2216",""," "
"00861","元大全球未來通訊","","7","","23","16","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","67436","","","","","","67436",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","5","","6","1","18756","","","","","","18756",""," "
"00878","國泰永續高股息","84","105","","3709","3688","4614447","","3","","31","34","4614447",""," "
"00881","國泰台灣科技龍頭","65","98","","1169","1136","592100","","2","","9","11","592100","1"," "
"00882","中信中國高股息","45","58","","2050","2037","501087","","","","1","1","501087",""," "
"00885","富邦越南","128","94","","895","929","159809","","","","146","146","159809",""," "
"00891","中信關鍵半導體","194","333","1","3627","3487","414772","","5","","10","15","414772","4"," "
"00892","富邦台灣半導體","59","31","","599","627","67948","","","","2","2","67948",""," "
"00893","國泰智能電動車","","3","","82","79","92721","","","","23","23","92721",""," "
"00894","中信小資高價30","13","10","","764","767","38127","","","","5","5","38127",""," "
"00895","富邦未來車","","4","","65","61","38479","","","","11","11","38479",""," "
"00896","中信綠能及電動車","790","325","","2947","3412","101345","","","","","","101345",""," "
"00897","富邦基因免疫生技","","","","19","19","38128","","","","","","38128",""," "
"00898","國泰基因免疫革命","2","","","17","19","39494","","","","","","39494",""," "
"00899","FT潔淨能源","3","","","55","58","4283","","","","","","4283",""," "
"00900","富邦特選高股息30","13","29","","476","460","430381","","","","","","430381",""," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","13","24","","1196","1185","57249","","3","","24","27","57249",""," "
"00903","富邦元宇宙","","","","15","15","12805","","","","","","12805",""," "
"00904","台新臺灣半導體30","4","46","","767","725","42403","1","","","2","1","42403",""," "
"00905","FT臺灣Smart","2","3","","224","223","83456","","","","","","83456",""," "
"00907","永豐優息存股","7","1","","28","34","43033","","","","","","43033",""," "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","18","29","","959","948","28801","","1","","51","52","28801",""," "
"00910","第一金太空衛星","387","471","","3560","3476","34734","","40","","15","55","34734","7"," "
"00911","兆豐洲際半導體","8","27","","209","190","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","32","","","9","41","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","123","22","","276","377","7191","","","","","","7191",""," "
"00915","凱基優選高股息30","29","7","","115","137","138245","","","","","","138245",""," "
"00916","國泰全球品牌50","630","432","","1437","1635","39854","","","","","","39854",""," "
"00917","中信特選金融","25","1","","180","204","15744","","","","","","15744",""," "
"00918","大華優利高填息30","2154","2631","16","14843","14350","893941","","","","","","893941","","X "
"00919","群益台灣精選高息","5752","2001","18","19005","22738","4497783","","","","","","4497783",""," "
"00920","富邦ESG綠色電力","","","","46","46","5195","","","","","","5195",""," "
"00921","兆豐龍頭等權重","","","","3","3","14317","","","","","","14317",""," "
"00922","國泰台灣領袖50","36","155","","1372","1253","519046","","2","","59","61","519046",""," "
"00923","群益台ESG低碳50","","3","","169","166","212480","","","","5","5","212480",""," "
"00924","復華S&P500成長","8","1","1","59","65","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","","","","21","21","22495","","","","","","22495",""," "
"00927","群益半導體收益","304","142","","3823","3985","197849","11","1","","49","39","197849",""," "
"00929","復華台灣科技優息","694","231","","3739","4202","1145034","","","","","","1145034","","X "
"00930","永豐ESG低碳高息","5","1","","22","26","35694","","","","","","35694",""," "
"00932","兆豐永續高息等權","","","","4","4","33320","","","","","","33320",""," "
"00934","中信成長高股息","69","47","","856","878","102131","","","","","","102131",""," "
"00935","野村臺灣新科技50","498","355","","5789","5932","182126","1","61","","33","93","182126",""," "
"00936","台新永續高息中小","68","","","11","79","57449","","","","","","57449",""," "
"00938","凱基優選30","108","1","","3","110","21629","","","","","","21629",""," "
"00939","統一台灣高息動能","","7","","150","143","305744","","","","","","305744",""," "
"00940","元大台灣價值高息","39","577","","1737","1199","1408591","","","","","","1408591",""," "
"00941","中信上游半導體","51","1","","200","250","110822","","","","2","2","110822",""," "
"00943","兆豐電子高息等權","","","","26","26","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","76","","","366","442","204829","","","","","","204829",""," "
"00946","群益科技高息成長","88","20","","1135","1203","120811","","","","","","120811",""," "
"00947","台新臺灣IC設計","243","543","","2881","2581","53341","","6","","39","45","53341","6"," "
"00949","復華日本龍頭","","1","","82","81","46857","","","","","","46857",""," "
"00951","台新日本半導體","221","7","","754","968","46635","2","7","","7","12","46635",""," "
"00952","凱基台灣AI50","73","31","","850","892","60568","","","","","","60568",""," "
"00953B","群益優選非投等債","10","10","","67159","67159","1069168","","","","","","1069168",""," "
"00954","中信日本半導體","297","15","","501","783","24436","","","","","","24436",""," "
"00956","中信日經高股息","","1","","71","70","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","7","33","","122","96","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","168","12","","1126","1282","57002","","","","","","57002",""," "
"00962","台新AI優息動能","97","10","","206","293","14230","","","","","","14230",""," "
"00963","中信全球高股息","","","","7","7","23233","","","","","","23233",""," "
"00964","中信亞太高股息","2","","","77","79","16031","","","","","","16031",""," "
"00965","元大航太防衛科技","6","17","","3306","3295","120248","","","","51","51","120248",""," "
"00971","野村美國研發龍頭","","","","51","51","16044","","","","","","16044",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","24","","","1566","1590","72597","","","","9","9","72597",""," "
"009801","中信美國創新科技","222","23","","56","255","27404","","","","","","27404",""," "
"009802","富邦旗艦50","53","41","","1876","1888","134998","","","","","","134998",""," "
"009803","玉山市值動能50","70","252","","792","610","39957","","","","","","39957",""," "
"009804","聯邦台精彩50","2","20","","156","138","29473","","","","","","29473",""," "
"009805","台新美國電力基建","92","1298","","18326","17120","170954","","","","1","1","170954",""," "
"009808","華南永昌優選50","","1","","114","113","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","","","","9","9","8340","","","","","","8340",""," "
"00980A","主動野村臺灣優選","132","78","","4043","4097","182807","6","1","","30","25","182807","6"," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","","3","","90","87","69487","","","","35","35","69487",""," "
"009812","野村日本東證","","12","","26","14","26970","","","","","","26970",""," "
"009813","貝萊德標普卓越50","","","","297","297","102706","","","","","","102706",""," "
"009816","凱基台灣TOP50","556","3704","4","35548","32396","2426961","14","108","","806","900","2426961","50"," "
"009817","國泰日本不動產","3","","","105","108","66234","","","","","","66234",""," "
"009818","華南永昌NASDAQxT","","1","","17","16","14538","","","","","","14538",""," "
"009819","中信數據及電力","157","328","2","6736","6563","179436","","","","","","179436",""," "
"00981A","主動統一台股增長","19253","10323","32","159689","168587","2346302","","","","","","2346302",""," "
"00981T","平衡凱基雙核收息","112","3","","27","136","46815","","","","","","46815",""," "
"009820","元大納斯達克精選","416","26","44","3007","3353","364175","","","","200","200","364175",""," "
"00982A","主動群益台灣強棒","512","1541","4","9429","8396","549234","","29","","72","101","549234",""," "
"00982D","主動富邦動態入息","10","","","133","143","19432","","","","","","19432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","1","236","","1015","780","44046","","","","5","5","44046",""," "
"00983D","主動富邦複合收益","13","","","73","86","25924","","","","","","25924",""," "
"00984A","主動安聯台灣高息","","62","","421","359","117239","","","","","","117239",""," "
"00984D","主動聯博全球非投","13","","1","4596","4608","99014","","","","","","99014",""," "
"00985A","主動野村台灣50","15","70","","1765","1710","123322","","","","65","65","123322","50"," "
"00985B","群益ESG投等債0-5","","","","370","370","151750","","","","","","151750",""," "
"00986A","主動台新龍頭成長","","","","38","38","10956","","","","","","10956",""," "
"00987A","主動台新優勢成長","13","110","1","2440","2342","47285","1","6","","13","18","47285",""," "
"00988A","主動統一全球創新","15382","2563","59","51456","64216","654609","34","60","","296","322","654609","17"," "
"00989A","主動摩根美國科技","","6","","120","114","19154","","","","","","19154",""," "
"00990A","主動元大AI新經濟","1562","1679","50","15930","15763","537630","43","10","","147","114","537630","12"," "
"00991A","主動復華未來50","10198","3799","13","72870","79256","778354","61","37","","1017","993","778354","13"," "
"00992A","主動群益科技創新","282","1196","7","28333","27412","637738","13","25","","703","715","637738",""," "
"00993A","主動安聯台灣","96","98","","2104","2102","207022","","1","","29","30","207022",""," "
"00994A","主動第一金台股優","182","291","3","8151","8039","77797","","","1","1","","77797","","X "
"00995A","主動中信台灣卓越","43","42","3","1694","1692","80008","2","1","","14","13","80008",""," "
"00996A","主動兆豐台灣豐收","507","99","13","3293","3688","81474","","3","","7","10","81474",""," "
"00997A","主動群益美國增長","1356","261","1","7264","8358","238344","5","5","","16","16","238344",""," "
"00999A","主動野村臺灣高息","184","945","18","5689","4910","350879","","1","","","1","350879",""," "
"1101","台泥","1047","1360","20","32169","31836","1880795","3","1","","75","73","1880795",""," "
"1102","亞泥","73","299","1","2123","1896","886640","","","","4","4","886640",""," "
"1103","嘉泥","","","","4172","4172","197561","","","","","","197561",""," "
"1104","環泥","14","6","","1535","1543","171670","","","","","","171670",""," "
"1108","幸福","","25","","499","474","101184","","","","","","101184",""," "
"1109","信大","2","6","","307","303","85289","","","","2","2","85289",""," "
"1110","東泥","53","40","","2717","2730","143000","","","","","","143000",""," "
"1201","味全","11","6","","1494","1499","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","46","37","","913","922","223691","3","","","17","14","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","52","35","","394","411","73697","","","","","","73697",""," "
"1216","統一","11","84","","869","796","1420503","","1","","13","14","1420503","1"," "
"1217","愛之味","18","13","","752","757","123628","","","","","","123628",""," "
"1218","泰山","26","26","","1550","1550","124999","","28","","81","109","124999","22"," "
"1219","福壽","","25","","603","578","85309","","","","","","85309",""," "
"1220","台榮","","15","","1132","1117","44269","","","","","","44269",""," "
"1225","福懋油","","279","","7388","7109","60567","","","","","","60567",""," "
"1227","佳格","23","20","","1440","1443","228772","","","","2","2","228772",""," "
"1229","聯華","35","19","","3348","3364","448990","2","","","2","","448990",""," "
"1231","聯華食","1","1","","273","273","74613","","","","","","74613",""," "
"1232","大統益","1","2","","8","7","39993","","","","","","39993",""," "
"1233","天仁","","","","39","39","22647","","","","","","22647",""," "
"1234","黑松","","","","22","22","100467","","","","","","100467",""," "
"1235","興泰","","","","973","973","47144","","","","","","47144",""," "
"1236","宏亞","22","2","","135","155","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","","12","","352","340","8943","","","","","","8943",""," "
"1301","台塑","492","983","4","18148","17653","1591435","6","48","","234","276","1591435","10"," "
"1303","南亞","3783","7926","","31163","27020","1982705","40","504","","3252","3716","1982705","35"," "
"1304","台聚","172","77","","12439","12534","297190","1","6","","108","113","297190",""," "
"1305","華夏","46","51","","6877","6872","145262","","12","","35","47","145262","2"," "
"1307","三芳","153","152","20","1363","1344","99454","","","","","","99454","2"," "
"1308","亞聚","126","115","","7468","7479","148435","1","2","","11","12","148435",""," "
"1309","台達化","263","464","","8192","7991","99396","72","2","","640","570","99396","2"," "
"1310","台苯","89","71","","11986","12004","131967","","","","12","12","131967",""," "
"1312","國喬","372","126","10","13629","13865","276655","1","1","","109","109","276655","2"," "
"1313","聯成","179","149","","11441","11471","337711","","","","1","1","337711","","X "
"1314","中石化","409","797","2","46892","46502","946212","10","5","","90","85","946212","2"," "
"1315","達新","5","","","7","12","24774","","","","","","24774",""," "
"1316","上曜","498","144","","11069","11423","93986","29","","","110","81","93986","12"," "
"1319","東陽","98","333","1","4743","4507","147869","772","","106","888","10","147869","","X "
"1321","大洋","125","24","","7305","7406","56807","","","","","","56807",""," "
"1323","永裕","2","","","277","279","22818","","","","","","22818",""," "
"1324","地球","","","","1373","1373","18780","","","","","","18780",""," "
"1325","恆大","21","7","","2268","2282","21320","","","","9","9","21320",""," "
"1326","台化","984","1145","7","13046","12878","1465296","11","44","1","44","76","1465296","4"," "
"1337","再生-KY","110","111","","21265","21264","67238","","","","","","67238",""," "
"1338","廣華-KY","18","25","","3240","3233","20960","","","","","","20960",""," "
"1339","昭輝","50","10","","678","718","18534","","","","","","18534",""," "
"1340","勝悅-KY","4","10","","1046","1040","38230","","","","","","38230",""," "
"1342","八貫","303","702","","1409","1010","19500","5","2","","9","6","19500","5"," "
"1402","遠東新","179","687","30","11008","10470","1338218","","1","","110","111","1338218",""," "
"1409","新纖","2131","2846","3","22848","22130","404602","3","1","","119","117","404602","865"," "
"1410","南染","","","","316","316","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","25","51","","993","967","49500","","","","","","49500","1"," "
"1416","廣豐","13","71","","4024","3966","46335","","","","","","46335",""," "
"1417","嘉裕","","38","100","1694","1556","47485","","","","","","47485",""," "
"1418","東華","","","","745","745","11708","","","","","","11708",""," "
"1419","新紡","53","22","","1205","1236","75010","","","","","","75010",""," "
"1423","利華","8","12","","75","71","24912","","","","","","24912","","X "
"1432","大魯閣","6","5","","240","241","22500","","","","","","22500","","X "
"1434","福懋","157","173","","2653","2637","421166","","1","","2","3","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","27","10","","939","956","48537","","","","","","48537",""," "
"1437","勤益控","","1","","1963","1962","50467","","","","","","50467",""," "
"1438","三地開發","26","93","","183","116","22801","","","","","","22801",""," "
"1439","雋揚","4","2","","1058","1060","23000","","","","","","23000",""," "
"1440","南紡","237","61","","5168","5344","414203","","","","105","105","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","19","5","","3213","3227","91552","","","","12","12","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","","","816","816","","","","","","","","","OX "
"1445","大宇","","10","","1325","1315","32666","","","","","","32666",""," "
"1446","宏和","7","8","","2046","2045","34427","","","","","","34427",""," "
"1447","力鵬","","","9","1686","1677","","","","","","","","","OX "
"1449","佳和","69","119","16","3067","3001","31778","2","","","11","9","31778",""," "
"1451","年興","","","","694","694","49500","","","","","","49500",""," "
"1452","宏益","","","","107","107","33160","","","","","","33160",""," "
"1453","大將","","12","","1175","1163","28310","1","","","1","","28310",""," "
"1454","台富","","","","2193","2193","32458","","","","","","32458",""," "
"1455","集盛","227","28","1","3198","3396","132922","14","","","14","","132922",""," "
"1456","怡華","54","22","","527","559","23430","","","","","","23430",""," "
"1457","宜進","3","","","618","621","79182","","","","","","79182",""," "
"1459","聯發","18","2","","430","446","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","","","","367","367","43317","","","","","","43317",""," "
"1464","得力","8","11","","2376","2373","106393","","","","","","106393",""," "
"1465","偉全","12","51","","3262","3223","25901","","","","","","25901",""," "
"1466","聚隆","20","56","","4698","4662","27789","1","","","6","5","27789",""," "
"1467","南緯","38","2","1","5311","5346","42052","","","","16","16","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","6","10","","3975","3971","8747","","","","","","8747",""," "
"1473","台南","1","","","862","863","36538","","","","","","36538",""," "
"1474","弘裕","2","","","3276","3278","32474","","","","","","32474",""," "
"1475","業旺","","3","","435","432","16504","","","","","","16504",""," "
"1476","儒鴻","62","36","2","748","772","68591","","","","","","68591","","X "
"1477","聚陽","106","26","3","1461","1538","61673","8","3","","42","37","61673",""," "
"1503","士電","136","254","1","3633","3514","130243","9","4","","27","22","130243",""," "
"1504","東元","916","1243","23","32509","32159","594110","","","","","","594110","","X "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","270","384","1","10590","10475","125778","2","5","","43","46","125778",""," "
"1514","亞力","148","165","10","5626","5599","68277","","1","","109","110","68277","4"," "
"1515","力山","18","28","","1983","1973","45368","","","","","","45368",""," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","65","106","","1703","1662","55000","","","","","","55000",""," "
"1519","華城","182","85","2","3613","3708","78970","2","2","","20","20","78970",""," "
"1521","大億","2","","","442","444","19057","","","","","","19057",""," "
"1522","堤維西","52","34","13","4471","4476","78224","","","","18","18","78224",""," "
"1524","耿鼎","21","26","","4517","4512","41327","35","1","","45","11","41327",""," "
"1525","江申","1","","","243","244","18350","","","","","","18350",""," "
"1526","日馳","6","1","","609","614","15000","","","","10","10","15000",""," "
"1527","鑽全","30","1","","577","606","34642","","","","","","34642",""," "
"1528","恩德","104","243","3","7602","7460","47832","4","1","","266","263","47832","16"," "
"1529","樂事綠能","30","26","","3271","3275","38773","","","","3","3","38773","1"," "
"1530","亞崴","34","9","","234","259","23648","","","","","","23648",""," "
"1531","高林股","9","2","","1662","1669","45527","","","","","","45527",""," "
"1532","勤美","48","4","11","2550","2583","105651","","","","","","105651",""," "
"1533","車王電","53","9","","728","772","24636","","1","","9","10","24636",""," "
"1535","中宇","3","4","","69","68","30935","","","","","","30935",""," "
"1536","和大","11","119","","8769","8661","69739","","1","","160","161","69739",""," "
"1537","廣隆","","","","60","60","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","8","1","","1308","1315","16342","","","","","","16342",""," "
"1540","喬福","","8","1","1718","1709","21368","","2","","","2","21368",""," "
"1541","錩泰","","","","107","107","19700","","","","","","19700",""," "
"1558","伸興","5","","1","270","274","16133","","","","","","16133",""," "
"1560","中砂","104","76","","1556","1584","37518","2","7","","119","124","37518",""," "
"1563","巧新","296","76","","3913","4133","56402","","","","3","3","56402","95"," "
"1568","倉佑","20","108","","5819","5731","25771","1","","","2","1","25771","6"," "
"1582","信錦","433","876","4","6157","5710","36067","","","","","","36067",""," "
"1583","程泰","4","2","","81","83","27350","","","","","","27350",""," "
"1587","吉茂","20","8","","2213","2225","20013","","","","25","25","20013",""," "
"1589","永冠-KY","","","","1596","1596","","","","","","","","","OX!"
"1590","亞德客-KY","5","14","","175","166","49999","","","","1","1","49999",""," "
"1597","直得","280","94","1","3918","4103","22315","6","9","","55","58","22315","3"," "
"1598","岱宇","8","13","","2130","2125","44785","","","","3","3","44785",""," "
"1603","華電","6","4","20","2181","2163","47922","","","","2","2","47922",""," "
"1604","聲寶","","","","215","215","96050","","","","","","96050",""," "
