股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00640L","富邦日本正2","12","5","","230","237","1979","","","","69","69","1979",""," "
"00641R","富邦日本反1","18","9","1","7565","7573","18689","","9","","503","512","18689",""," "
"00642U","期元大S&P石油","186","265","","7839","7760","28955","3","37","","2744","2778","28955",""," "
"00643","群益深証中小","52","92","","1080","1040","19893","","","","","","19893",""," "
"00645","富邦日本","","","","28","28","12249","","","","","","12249",""," "
"00646","元大S&P500","","","","45","45","139621","","","","2","2","139621",""," "
"00647L","元大S&P500正2","2","","","42","44","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","12","47","5","9923","9883","36672","","","","141","141","36672",""," "
"00650L","復華香港正2","74","793","","17910","17191","30334","11","268","","1090","1347","30334","25"," "
"00651R","復華香港反1","","11","","1837","1826","8298","","","","269","269","8298",""," "
"00652","富邦印度","","","","49","49","17008","","","","","","17008",""," "
"00653L","富邦印度正2","9","16","5","2768","2756","4350","","","","9","9","4350","2","@ "
"00654R","富邦印度反1","6","","","648","654","4866","","","","66","66","4866",""," "
"00655L","國泰中國A50正2","31","75","","2117","2073","15489","2","11","","341","350","15489",""," "
"00656R","國泰中國A50反1","2","","","246","248","5089","","","","","","5089",""," "
"00657","國泰日經225","","","","","","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","","","17","17","5981","","","","","","5981",""," "
"00662","富邦NASDAQ","4","17","","952","939","189132","","","","6","6","189132",""," "
"00663L","國泰臺灣加權正2","624","642","15","7569","7536","29915","85","42","","1784","1741","29915","54"," "
"00664R","國泰臺灣加權反1","1425","1084","20","97426","97747","195393","1","4","","427","430","195393","165"," "
"00665L","富邦恒生國企正2","378","6146","","85502","79734","120741","2","122","","620","740","120741","66"," "
"00666R","富邦恒生國企反1","4","","","405","409","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","","","10","10","2508","","","","","","2508",""," "
"00669R","國泰美國道瓊反1","26","23","5","15096","15094","52154","","","","122","122","52154",""," "
"00670L","富邦NASDAQ正2","15","14","","1125","1126","18536","","1","","178","179","18536",""," "
"00671R","富邦NASDAQ反1","","20","","131832","131812","136721","116","77","","2774","2735","136721","","O "
"00673R","期元大S&P原油反1","1839","2287","10","95005","94547","186262","7","11","","546","550","186262","147"," "
"00674R","期元大S&P黃金反1","","","","114","114","","","","","","","","","OX "
"00675L","富邦臺灣加權正2","138","104","","1691","1725","27321","21","6","","438","423","27321","9"," "
"00676R","富邦臺灣加權反1","273","480","","25022","24815","43208","9","20","","279","290","43208",""," "
"00678","群益那斯達克生技","","","","11","11","1987","","","","","","1987",""," "
"00680L","元大美債20正2","155","706","335","77512","76626","442894","","24","","324","348","442894",""," "
"00681R","元大美債20反1","","","","22","22","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","3","3","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","","","121","121","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","299","161","1","1283","1420","15284","6","2","","34","30","15284","22"," "
"00686R","群益臺灣加權反1","1281","1020","","19619","19880","45194","","","","32","32","45194",""," "
"00688L","國泰20年美債正2","11","191","1","29201","29020","182653","2","","","62","60","182653",""," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","1","2","","102","101","20207","","","","","","20207",""," "
"00692","富邦公司治理","5","","","58","63","154320","","","","","","154320",""," "
"00693U","期街口S&P黃豆","74","70","","3211","3215","23791","","","","7","7","23791",""," "
"00700","富邦恒生國企","1","7","","192","186","8995","","","","","","8995",""," "
"00701","國泰股利精選30","1","1","","66","66","44097","","","","","","44097",""," "
"00702","國泰標普低波高息","","","","10","10","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","2","2","2512","","","","","","2512",""," "
"00706L","期元大S&P日圓正2","841","34","","3518","4325","39067","","","","41","41","39067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","137","172","1","9867","9831","26393","3","6","","727","730","26393","1"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45815","","","","","","45815",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","395","306","","16936","17025","1264252","","","","75","75","1264252",""," "
"00713","元大台灣高息低波","13","4","","120","129","454128","","","","4","4","454128",""," "
"00714","群益道瓊美國地產","","","","4","4","5516","","","","","","5516",""," "
"00715L","期街口布蘭特正2","1133","793","2","15117","15455","30172","243","171","","5087","5015","30172","47"," "
"00717","富邦美國特別股","","2","","2","","33026","","","","","","33026","","X "
"00728","第一金工業30","","","","5","5","9855","","","","","","9855",""," "
"00730","富邦臺灣優質高息","11","10","","10","11","18636","","","","","","18636",""," "
"00731","復華富時高息低波","","","","4","4","6150","","","","","","6150",""," "
"00733","富邦臺灣中小","16","9","","92","99","18116","","","","1","1","18116",""," "
"00735","國泰臺韓科技","169","180","10","2994","2973","21197","2","","","25","23","21197",""," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","5","","60","55","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","105","162","41","12148","12050","59949","14","1","","341","328","59949","3"," "
"00739","元大MSCI A股","","","","1","1","6497","","","","","","6497",""," "
"00752","中信中國50","5","395","","961","571","75804","","","","7","7","75804",""," "
"00753L","中信中國50正2","691","4236","","106867","103322","183039","","95","","1008","1103","183039","121"," "
"00757","統一FANG+","48","3","","446","491","73123","","","","7","7","73123",""," "
"00762","元大全球AI","","1","","59","58","11937","","","","","","11937",""," "
"00763U","期街口道瓊銅","98","52","","1737","1783","13266","25","8","","129","112","13266","20"," "
"00770","國泰北美科技","","3","","24","21","20364","","","","","","20364",""," "
"00771","元大US高息特別股","","","","","","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","6","","452","446","2257","","","","","","2257",""," "
"00830","國泰費城半導體","81","86","1","3858","3852","162616","1","23","","312","334","162616",""," "
"00850","元大臺灣ESG永續","","1","","7","6","104236","","","","","","104236",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","1","173","","236","64","2216","3","","","77","74","2216",""," "
"00861","元大全球未來通訊","","","","12","12","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","64061","","","","","","64061",""," "
"00875","國泰網路資安","5","4","","6","7","3372","","","","","","3372",""," "
"00876","元大全球5G","1","2","","3","2","18756","","","","","","18756",""," "
"00878","國泰永續高股息","4420","744","","3017","6693","4683697","5","40","","109","144","4683697","26"," "
"00881","國泰台灣科技龍頭","216","109","","1122","1229","589725","1","","","23","22","589725",""," "
"00882","中信中國高股息","59","220","","2497","2336","510962","","","","1","1","510962",""," "
"00885","富邦越南","49","13","","626","662","161809","6","5","","161","160","161809",""," "
"00891","中信關鍵半導體","306","703","2","4503","4104","426272","","","","4","4","426272","4"," "
"00892","富邦台灣半導體","15","31","","512","496","68698","","","","","","68698",""," "
"00893","國泰智能電動車","1","2","","99","98","92721","","","","23","23","92721","1"," "
"00894","中信小資高價30","13","62","","982","933","38752","1","","","5","4","38752",""," "
"00895","富邦未來車","16","","","100","116","38604","","","","12","12","38604",""," "
"00896","中信綠能及電動車","604","40","","660","1224","77095","1","","","1","","77095","21"," "
"00897","富邦基因免疫生技","","","","20","20","38253","","","","","","38253",""," "
"00898","國泰基因免疫革命","","","","14","14","39619","","","","","","39619",""," "
"00899","FT潔淨能源","","","","43","43","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","129","93","1","372","407","438506","","","","","","438506","31"," "
"00901","永豐智能車供應鏈","","","","12","12","15962","","","","","","15962",""," "
"00902","中信電池及儲能","45","40","","1115","1120","57874","6","1","","40","35","57874","1"," "
"00903","富邦元宇宙","10","26","","32","16","13055","","","","","","13055",""," "
"00904","台新臺灣半導體30","5","40","","951","916","43028","","","","1","1","43028",""," "
"00905","FT臺灣Smart","10","24","","214","200","83456","","","","1","1","83456","1"," "
"00907","永豐優息存股","","3","","38","35","45408","","","","","","45408",""," "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","7","23","","1076","1060","30676","","1","","66","67","30676",""," "
"00910","第一金太空衛星","498","223","","2344","2619","27609","","1","","34","35","27609","8"," "
"00911","兆豐洲際半導體","10","18","13","102","81","4725","","","","","","4725",""," "
"00912","中信臺灣智慧50","","1","","10","9","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","17","11","","201","207","6191","","","","","","6191",""," "
"00915","凱基優選高股息30","4","63","","106","47","145245","","","","","","145245",""," "
"00916","國泰全球品牌50","187","6","","8","189","20479","","120","","","120","20479",""," "
"00917","中信特選金融","6","1","","89","94","15869","","","","","","15869",""," "
"00918","大華優利高填息30","3224","1208","12","5863","7867","802566","1","3","","170","172","802566","53"," "
"00919","群益台灣精選高息","4750","2106","9","11451","14086","4390283","17","22","","165","170","4390283","21"," "
"00920","富邦ESG綠色電力","","","1","51","50","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","2","","","1","3","14817","","","","","","14817",""," "
"00922","國泰台灣領袖50","57","36","","1226","1247","514421","","1","","51","52","514421","2"," "
"00923","群益台ESG低碳50","","","","239","239","211855","","1","","7","8","211855",""," "
"00924","復華S&P500成長","4","1","","63","66","113400","","","","","","113400",""," "
"00926","凱基全球菁英55","","1","","23","22","22495","","","","","","22495",""," "
"00927","群益半導體收益","240","400","","3402","3242","197099","4","","","48","44","197099",""," "
"00929","復華台灣科技優息","578","547","","3928","3959","1155659","","1","","49","50","1155659","12"," "
"00930","永豐ESG低碳高息","","3","","28","25","36194","","","","","","36194",""," "
"00932","兆豐永續高息等權","","","","10","10","35820","","","","","","35820",""," "
"00934","中信成長高股息","56","4","","609","661","101756","","","","","","101756",""," "
"00935","野村臺灣新科技50","384","137","","5006","5253","166626","","","","55","55","166626","56"," "
"00936","台新永續高息中小","","7","","81","74","60449","","","","","","60449",""," "
"00938","凱基優選30","","15","","43","28","20379","","","","","","20379",""," "
"00939","統一台灣高息動能","3","2","","79","80","307869","","","","","","307869",""," "
"00940","元大台灣價值高息","6029","88","","911","6852","1427341","10","14","","10","14","1427341","","X "
"00941","中信上游半導體","3","","","147","150","112322","","","","1","1","112322",""," "
"00943","兆豐電子高息等權","10","","","14","24","10597","","","","","","10597",""," "
"00944","野村趨勢動能高息","","","","9","9","14395","","","","","","14395",""," "
"00945B","凱基美國非投等債","21","26","","1265","1260","214204","","","","","","214204",""," "
"00946","群益科技高息成長","35","144","","1281","1172","122311","","","","","","122311",""," "
"00947","台新臺灣IC設計","1358","407","","2058","3009","50091","","","","21","21","50091","13"," "
"00949","復華日本龍頭","5","","","97","102","47107","","","","","","47107",""," "
"00951","台新日本半導體","72","212","","918","778","48010","2","","","4","2","48010",""," "
"00952","凱基台灣AI50","35","57","","464","442","58568","1","","","1","","58568",""," "
"00953B","群益優選非投等債","252","1070","","79228","78410","1098543","","","","","","1098543",""," "
"00954","中信日本半導體","5","36","","621","590","24811","","","","","","24811",""," "
"00956","中信日經高股息","","","","97","97","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","33","19","","110","124","16998","","","","","","16998",""," "
"00961","FT臺灣永續高息","745","203","","483","1025","46127","","","","","","46127","10"," "
"00962","台新AI優息動能","91","178","","438","351","16230","","","","","","16230",""," "
"00963","中信全球高股息","","","","12","12","22608","","","","","","22608",""," "
"00964","中信亞太高股息","6","155","","222","73","16281","","","","","","16281",""," "
"00965","元大航太防衛科技","7","4","","3372","3375","122998","","","","51","51","122998",""," "
"00971","野村美國研發龍頭","","1","","53","52","16419","","","","","","16419",""," "
"00972","野村日本動能高息","","","","3","3","5043","","","","","","5043",""," "
"009800","中信NASDAQ","29","","","1514","1543","72972","","","","9","9","72972",""," "
"009801","中信美國創新科技","","1","","94","93","29029","","","","","","29029",""," "
"009802","富邦旗艦50","154","996","3","2574","1729","134998","","1","","31","32","134998",""," "
"009803","玉山市值動能50","91","3","","75","163","35207","","","","","","35207",""," "
"009804","聯邦台精彩50","32","2","","90","120","29723","","","","","","29723",""," "
"009805","台新美國電力基建","194","70","3","17981","18102","176079","","","","1","1","176079",""," "
"009808","華南永昌優選50","","","","103","103","10627","","","","","","10627",""," "
"009809","富邦淨零ESG50","","","","3","3","8715","","","","","","8715",""," "
"00980A","主動野村臺灣優選","31","215","","4396","4212","188057","","","","43","43","188057",""," "
"009810","玉山全球藍籌100","1","","","2","3","4788","","","","","","4788",""," "
"009811","統一美國50","","","","70","70","72487","","","","35","35","72487",""," "
"009812","野村日本東證","2","","","20","22","27595","","","","","","27595",""," "
"009813","貝萊德標普卓越50","","","","263","263","106956","","","","","","106956",""," "
"009816","凱基台灣TOP50","990","895","","31959","32054","2279586","15","6","","841","832","2279586","153"," "
"009817","國泰日本不動產","2","","","105","107","67484","","","","","","67484",""," "
"009818","華南永昌NASDAQxT","2","","","11","13","14788","","","","","","14788",""," "
"009819","中信數據及電力","379","283","","3316","3412","149936","","2","","","2","149936",""," "
"00981A","主動統一台股增長","7147","15591","13","172523","164066","2280052","505","148","","3619","3262","2280052","157"," "
"00981T","平衡凱基雙核收息","60","2","","21","79","45065","","","","","","45065",""," "
"009820","元大納斯達克精選","1869","307","","2122","3684","401425","","","","200","200","401425",""," "
"00982A","主動群益台灣強棒","1178","719","58","10316","10717","557234","15","5","","91","81","557234","53"," "
"00982D","主動富邦動態入息","","3","","147","144","20557","","","","","","20557",""," "
"00982T","平衡兆豐台美動能","","","","","","4774","","","","","","4774",""," "
"00983A","主動中信ARK創新","26","10","","1089","1105","48921","","","","5","5","48921",""," "
"00983D","主動富邦複合收益","","","","78","78","26049","","","","","","26049",""," "
"00984A","主動安聯台灣高息","86","9","","576","653","114489","","","","8","8","114489",""," "
"00984D","主動聯博全球非投","63","129","","4828","4762","91264","","","","","","91264",""," "
"00985A","主動野村台灣50","114","22","","1885","1977","126197","1","","","62","61","126197",""," "
"00985B","群益ESG投等債0-5","","","","375","375","128625","","","","","","128625",""," "
"00986A","主動台新龍頭成長","1","1","","39","39","10831","","","","","","10831",""," "
"00987A","主動台新優勢成長","175","87","","3033","3121","48410","1","7","","25","31","48410","18"," "
"00988A","主動統一全球創新","2704","4404","","51650","49950","587609","619","21","6056","13673","7019","587609","51"," "
"00989A","主動摩根美國科技","55","10","","164","209","19529","","","","","","19529",""," "
"00990A","主動元大AI新經濟","1521","1523","","9991","9989","491130","","15","","274","289","491130","4"," "
"00991A","主動復華未來50","3072","6888","50","73756","69890","747479","43","101","","545","603","747479","100"," "
"00992A","主動群益科技創新","1546","1191","2","36420","36773","673613","87","159","","825","897","673613","12"," "
"00993A","主動安聯台灣","255","170","","2177","2262","211147","4","1","","38","35","211147","2"," "
"00994A","主動第一金台股優","338","97","20","7013","7234","77797","","","","1","1","77797","19"," "
"00995A","主動中信台灣卓越","79","247","48","1961","1745","81258","7","6","","20","19","81258","15"," "
"00996A","主動兆豐台灣豐收","103","1322","3","5923","4701","82474","2","2","","13","13","82474",""," "
"00997A","主動群益美國增長","232","351","","7112","6993","241094","","","","1","1","241094",""," "
"00999A","主動野村臺灣高息","1224","403","","5813","6634","367254","18","1","","21","4","367254",""," "
"1101","台泥","836","1266","5","31906","31471","1880795","14","2","","98","86","1880795",""," "
"1102","亞泥","104","77","","2221","2248","886640","1","","","9","8","886640","19"," "
"1103","嘉泥","4","","","4100","4104","197561","","","","","","197561",""," "
"1104","環泥","33","11","","1244","1266","171670","","","","","","171670",""," "
"1108","幸福","","2","","754","752","101184","","","","","","101184",""," "
"1109","信大","1","2","","311","310","85289","","1","","","1","85289",""," "
"1110","東泥","5","2","","2854","2857","143000","","","","","","143000",""," "
"1201","味全","34","1","","1349","1382","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","74","612","","1964","1426","223691","","3","","","3","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","39","6","2","387","418","73697","","","","12","12","73697","1"," "
"1216","統一","71","71","3","1116","1113","1420503","20","","","25","5","1420503",""," "
"1217","愛之味","46","30","","1314","1330","123628","","","","","","123628",""," "
"1218","泰山","72","14","","1405","1463","124999","","","","","","124999",""," "
"1219","福壽","1","","","558","559","85309","","","","","","85309","","X "
"1220","台榮","","","","1127","1127","44269","","","","","","44269",""," "
"1225","福懋油","1","","","7145","7146","60567","","","","","","60567",""," "
"1227","佳格","19","3","","1194","1210","228772","","","","11","11","228772",""," "
"1229","聯華","598","170","","3139","3567","448990","4","1","","4","1","448990","6"," "
"1231","聯華食","5","","","265","270","74613","","","","","","74613",""," "
"1232","大統益","","1","","7","6","39993","","","","","","39993",""," "
"1233","天仁","","11","","47","36","22647","","","","","","22647",""," "
"1234","黑松","","","","20","20","100467","","","","","","100467",""," "
"1235","興泰","","","","993","993","47144","","","","","","47144",""," "
"1236","宏亞","","","","143","143","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","40","41","","417","416","8943","","","","4","4","8943",""," "
"1301","台塑","2166","2279","5","20659","20541","1591435","7","338","","448","779","1591435","11"," "
"1303","南亞","16391","20938","2","53690","49141","1982705","456","251","","4039","3834","1982705","107"," "
"1304","台聚","525","439","","12693","12779","297190","13","6","","119","112","297190","8"," "
"1305","華夏","383","267","2","6991","7105","145262","5","","","257","252","145262","6"," "
"1307","三芳","53","41","","1639","1651","99454","","","","","","99454","7"," "
"1308","亞聚","367","356","","8223","8234","148435","","","","9","9","148435",""," "
"1309","台達化","1124","419","","8219","8924","99396","199","28","","1622","1451","99396","2"," "
"1310","台苯","715","261","8","11867","12313","131967","2","2","","5","5","131967","1"," "
"1312","國喬","589","440","","14018","14167","276655","","28","","272","300","276655",""," "
"1313","聯成","385","302","","11438","11521","337711","","","","","","337711","5"," "
"1314","中石化","2647","1526","6","47510","48625","946212","","21","","13","34","946212","31"," "
"1315","達新","2","","","6","8","24774","","","","","","24774",""," "
"1316","上曜","57","38","","10996","11015","93986","4","","","17","13","93986","8"," "
"1319","東陽","490","686","","5861","5665","147869","6","5","","70","69","147869","7"," "
"1321","大洋","14","25","","7091","7080","56807","","","","","","56807",""," "
"1323","永裕","10","36","","297","271","22818","","","","","","22818",""," "
"1324","地球","2","9","","1394","1387","18780","","","","","","18780",""," "
"1325","恆大","31","25","","2291","2297","21320","2","","","11","9","21320",""," "
"1326","台化","2582","3677","","17125","16030","1465296","47","11","1","137","100","1465296","73"," "
"1337","再生-KY","25","20","","21213","21218","67238","","","","","","67238",""," "
"1338","廣華-KY","233","4","","2687","2916","20960","","","","","","20960",""," "
"1339","昭輝","20","13","3","579","583","18534","","","","","","18534",""," "
"1340","勝悅-KY","2","","","1016","1018","38230","","","","","","38230",""," "
"1342","八貫","44","26","","605","623","19500","","","","","","19500",""," "
"1402","遠東新","1163","1340","3","13555","13375","1338218","11","17","1","94","99","1338218","24"," "
"1409","新纖","12820","1542","2","20327","31603","404602","51","30","","272","251","404602",""," "
"1410","南染","","","","317","317","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","60","5","","869","924","49500","","","","","","49500",""," "
"1416","廣豐","330","26","","3736","4040","46335","","","","","","46335","","X "
"1417","嘉裕","8","2","","1615","1621","47485","","","","1","1","47485",""," "
"1418","東華","11","","","717","728","11708","","","","","","11708",""," "
"1419","新紡","20","9","","1296","1307","75010","","","","1","1","75010",""," "
"1423","利華","3","1","","65","67","24912","","","","","","24912",""," "
"1432","大魯閣","15","4","","173","184","22500","","","","","","22500",""," "
"1434","福懋","46","128","","2641","2559","421166","8","","","9","1","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","1","2","","929","928","48537","10","","","11","1","48537",""," "
"1437","勤益控","","1","","1958","1957","50467","","","","","","50467",""," "
"1438","三地開發","2","","","61","63","22801","","","","","","22801",""," "
"1439","雋揚","","","","1048","1048","23000","","","","","","23000",""," "
"1440","南紡","2123","407","","5250","6966","414203","4","17","","12","25","414203","4"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","38","112","1","3162","3087","91552","","2","","15","17","91552",""," "
"1443","立益物流","","2","","33","31","33835","","","","","","33835",""," "
"1444","力麗","","","","998","998","","","","","","","","","OX "
"1445","大宇","","","","1302","1302","32666","","","","","","32666",""," "
"1446","宏和","11","5","8","2062","2060","34427","","","","","","34427",""," "
"1447","力鵬","","20","","2070","2050","","","","","","","","","OX "
"1449","佳和","138","676","2","4111","3571","31778","2","7","","7","12","31778",""," "
"1451","年興","1","","","584","585","49500","","","","","","49500",""," "
"1452","宏益","3","","","141","144","33160","","","","","","33160",""," "
"1453","大將","1","31","","1290","1260","28310","","","","","","28310",""," "
"1454","台富","104","","","2096","2200","32458","","","","","","32458",""," "
"1455","集盛","117","45","","2719","2791","132922","1","","","2","1","132922","7"," "
"1456","怡華","","","","300","300","23430","","","","","","23430",""," "
"1457","宜進","1","","","743","744","79182","","","","","","79182",""," "
"1459","聯發","4","10","","342","336","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","","","","326","326","43317","","","","","","43317",""," "
"1464","得力","38","13","1","2193","2217","106393","","","","","","106393",""," "
"1465","偉全","136","126","","3360","3370","25901","","","","","","25901",""," "
"1466","聚隆","12","33","","4609","4588","27789","","1","","3","4","27789","1"," "
"1467","南緯","85","24","","5027","5088","42052","","3","","11","14","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","","","4196","4196","8747","","","","","","8747",""," "
"1473","台南","9","1","","839","847","36538","","","","","","36538",""," "
"1474","弘裕","38","","5","3276","3309","32474","","","","","","32474",""," "
"1475","業旺","","","","371","371","16504","","","","","","16504",""," "
"1476","儒鴻","66","90","","879","855","68591","","","","","","68591",""," "
"1477","聚陽","95","72","","1667","1690","61673","","1","","33","34","61673","1"," "
"1503","士電","815","318","3","3615","4109","130243","5","7","","39","41","130243","1"," "
"1504","東元","3363","1806","3","29569","31123","594110","16","2","","305","291","594110","9"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","419","641","26","10229","9981","125778","2","3","","25","26","125778","10"," "
"1514","亞力","268","352","2","7538","7452","68277","5","30","1","38","62","68277",""," "
"1515","力山","36","65","153","2192","2010","45368","","","","","","45368",""," "
"1516","川飛","","","","3","3","","","","","","","","","OX "
"1517","利奇","10","","","1675","1685","55000","","","","","","55000",""," "
"1519","華城","166","123","7","3632","3668","78970","3","6","","15","18","78970","1"," "
"1521","大億","5","6","","468","467","19057","","","","","","19057",""," "
"1522","堤維西","180","460","","4932","4652","78224","2","4","","93","95","78224","5"," "
"1524","耿鼎","612","346","","4813","5079","41327","7","16","","40","49","41327","3"," "
"1525","江申","2","1","","235","236","18350","","","","","","18350",""," "
"1526","日馳","18","16","","570","572","15000","","","","","","15000",""," "
"1527","鑽全","18","4","","602","616","34642","","","","","","34642",""," "
"1528","恩德","641","2076","","11504","10069","47832","","74","","383","457","47832",""," "
"1529","樂事綠能","29","77","","3289","3241","38773","","","","4","4","38773","1"," "
"1530","亞崴","26","13","","202","215","23648","","","","","","23648",""," "
"1531","高林股","36","10","","1767","1793","45527","","","","1","1","45527",""," "
"1532","勤美","79","23","","2504","2560","105651","","","","","","105651",""," "
"1533","車王電","40","14","","721","747","24636","","3","","10","13","24636",""," "
"1535","中宇","","1","","57","56","30935","","","","","","30935",""," "
"1536","和大","217","490","1","9605","9331","69739","","5","","196","201","69739","1"," "
"1537","廣隆","1","1","","39","39","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","6","4","","1327","1329","16342","","","","","","16342",""," "
"1540","喬福","74","66","","1980","1988","21368","","","","","","21368",""," "
"1541","錩泰","8","1","","104","111","19700","","","","","","19700",""," "
"1558","伸興","","1","","276","275","16133","","","","","","16133",""," "
"1560","中砂","55","236","","2067","1886","37441","3","3","1","142","141","37441",""," "
"1563","巧新","580","201","","3573","3952","56402","13","83","1","70","139","56402","27"," "
"1568","倉佑","374","487","","6496","6383","25771","33","22","11","180","158","25771","257"," "
"1582","信錦","281","736","1","8533","8077","36067","5","","","53","48","36067","1"," "
"1583","程泰","6","2","","55","59","27350","","","","","","27350",""," "
"1587","吉茂","99","55","1","3036","3079","20013","12","1","1","19","7","20013","2"," "
"1589","永冠-KY","","","3","1631","1628","","","","","","","","","OX!"
"1590","亞德客-KY","26","11","","191","206","49999","","","","1","1","49999",""," "
"1597","直得","381","1007","16","6112","5470","22315","17","8","","121","112","22315","2"," "
"1598","岱宇","17","5","","2114","2126","44785","","","","3","3","44785",""," "
"1603","華電","2","8","10","2234","2218","47922","","","","2","2","47922",""," "
"1604","聲寶","1","","","238","239","96050","","","","","","96050",""," "
"1605","華新","9054","4342","32","72753","77433","1107833","25","42","","414","431","1107833","56"," "
"1608","華榮","1210","1123","","8510","8597","158193","34","3","","60","29","158193","27"," "
