股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","21","57","","444","408","66054","","","","18","18","66054",""," "
"00753L","中信中國50正2","802","3560","1","81470","78711","174539","24","39","","1265","1280","174539","4"," "
"00757","統一FANG+","22","6","","185","201","67873","","","","3","3","67873",""," "
"00762","元大全球AI","1","1","","65","65","12062","","","","","","12062",""," "
"00763U","期街口道瓊銅","37","75","","1481","1443","11141","","","","94","94","11141",""," "
"00770","國泰北美科技","","","","23","23","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","349","349","1757","","","","","","1757",""," "
"00830","國泰費城半導體","635","131","2","4280","4782","200991","132","118","","340","326","200991","5"," "
"00850","元大臺灣ESG永續","","","","16","16","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","5","3","","34","36","2091","","","","54","54","2091",""," "
"00861","元大全球未來通訊","1","","","31","32","17353","","","","","","17353",""," "
"00865B","國泰US短期公債","","20","","245","225","69436","","","","","","69436",""," "
"00875","國泰網路資安","1","","","","1","3372","","","","","","3372",""," "
"00876","元大全球5G","","2","","11","9","23381","","","","","","23381",""," "
"00878","國泰永續高股息","285","202","15","3677","3745","4599572","7","33","","77","103","4599572","22"," "
"00881","國泰台灣科技龍頭","274","119","2","1444","1597","608975","1","","","3","2","608975","31"," "
"00882","中信中國高股息","195","103","4","2333","2421","494462","6","3","","31","28","494462","17"," "
"00885","富邦越南","49","27","","869","891","153434","","2","","124","126","153434",""," "
"00891","中信關鍵半導體","233","91","2","5193","5333","437272","6","1","","23","18","437272","1"," "
"00892","富邦台灣半導體","374","34","","1644","1984","81073","6","3","","26","23","81073","1"," "
"00893","國泰智能電動車","2","1","","74","75","89971","5","","","23","18","89971",""," "
"00894","中信小資高價30","8","18","","609","599","37252","","","","","","37252",""," "
"00895","富邦未來車","","","","70","70","36729","","","","8","8","36729",""," "
"00896","中信綠能及電動車","1","55","1","1819","1764","97845","","2","","","2","97845",""," "
"00897","富邦基因免疫生技","1","6","","152","147","35753","","","","","","35753",""," "
"00898","國泰基因免疫革命","","","","40","40","35119","","","","","","35119",""," "
"00899","FT潔淨能源","1","","","63","64","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","7","2","","337","342","401131","","1","","","1","401131","18"," "
"00901","永豐智能車供應鏈","","","","3","3","15712","","","","","","15712",""," "
"00902","中信電池及儲能","29","5","","2457","2481","56874","","","","9","9","56874",""," "
"00903","富邦元宇宙","2","","","23","25","12305","","","","","","12305",""," "
"00904","台新臺灣半導體30","14","32","","465","447","40278","","","","6","6","40278",""," "
"00905","FT臺灣Smart","6","6","9","457","448","90081","","","","","","90081",""," "
"00907","永豐優息存股","","60","","896","836","38408","","","","","","38408",""," "
"00908","富邦入息REITs+","","","","10","10","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","21","9","","978","990","26426","12","1","","14","3","26426",""," "
"00910","第一金太空衛星","23","85","2","1970","1906","31609","1","","","3","2","31609","1"," "
"00911","兆豐洲際半導體","7","","1","168","174","7475","","1","","","1","7475",""," "
"00912","中信臺灣智慧50","7","","","163","170","15063","","","","","","15063",""," "
"00913","兆豐台灣晶圓製造","29","8","","1169","1190","12441","101","","","106","5","12441",""," "
"00915","凱基優選高股息30","","","","34","34","130120","","","","","","130120",""," "
"00916","國泰全球品牌50","","","","543","543","29729","","","","","","29729",""," "
"00917","中信特選金融","2","6","","96","92","15369","","","","","","15369",""," "
"00918","大華優利高填息30","238","315","6","5385","5302","865191","","","","19","19","865191","2"," "
"00919","群益台灣精選高息","1729","264","2","9073","10536","4549533","3","160","","311","468","4549533","54"," "
"00920","富邦ESG綠色電力","","","","19","19","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","15","","","6","21","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","85","53","","1693","1725","539171","","","","1","1","539171","1"," "
"00923","群益台ESG低碳50","7","4","","208","211","214105","","","","","","214105",""," "
"00924","復華S&P500成長","","30","","131","101","108775","","","","","","108775",""," "
"00926","凱基全球菁英55","","","","21","21","23995","","","","","","23995",""," "
"00927","群益半導體收益","339","1257","25","13778","12835","336724","18","10","","31","23","336724","18"," "
"00929","復華台灣科技優息","338","170","","6753","6921","1199409","74","","","83","9","1199409","23"," "
"00930","永豐ESG低碳高息","1","","","101","102","32819","","","","","","32819",""," "
"00932","兆豐永續高息等權","","","","72","72","29820","","","","","","29820",""," "
"00934","中信成長高股息","2","","","636","638","106381","3","","","3","","106381",""," "
"00935","野村臺灣新科技50","200","173","3","6087","6111","214751","8","5","","28","25","214751","12"," "
"00936","台新永續高息中小","","","","5","5","51449","","","","","","51449",""," "
"00938","凱基優選30","","","","4","4","24504","","","","","","24504",""," "
"00939","統一台灣高息動能","37","12","","172","197","296119","","","","","","296119",""," "
"00940","元大台灣價值高息","94","13","","1768","1849","1359466","69","2","","108","41","1359466","2"," "
"00941","中信上游半導體","6","59","","242","189","113447","","","","","","113447",""," "
"00943","兆豐電子高息等權","","","","24","24","10347","","","","","","10347",""," "
"00944","野村趨勢動能高息","","","","6","6","13520","","","","","","13520",""," "
"00945B","凱基美國非投等債","10","","","251","261","199329","","","","","","199329",""," "
"00946","群益科技高息成長","10","2","","528","536","115186","","","","","","115186","","X "
"00947","台新臺灣IC設計","318","429","2","5138","5025","72841","11","43","","83","115","72841","61"," "
"00949","復華日本龍頭","21","2","","95","114","43107","","","","","","43107",""," "
"00951","台新日本半導體","22","28","","1409","1403","56385","11","","","14","3","56385",""," "
"00952","凱基台灣AI50","13","","44","1480","1449","61443","","","","","","61443","1"," "
"00953B","群益優選非投等債","2075","132","10","118589","120522","1034043","","","","","","1034043","","X "
"00954","中信日本半導體","21","162","","2391","2250","30186","4","","","4","","30186","26"," "
"00956","中信日經高股息","10","","","65","75","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","1","","","73","74","14373","","","","","","14373",""," "
"00961","FT臺灣永續高息","173","107","","2725","2791","112502","3","","","3","","112502","1"," "
"00962","台新AI優息動能","","20","","100","80","13605","","","","","","13605",""," "
"00963","中信全球高股息","1","1","","28","28","25858","","","","","","25858",""," "
"00964","中信亞太高股息","","","","51","51","17656","","","","","","17656",""," "
"00965","元大航太防衛科技","6","1","","1724","1729","109873","","","","41","41","109873",""," "
"00971","野村美國研發龍頭","","2","","26","24","14294","","","","","","14294",""," "
"00972","野村日本動能高息","10","","","12","22","4293","","","","","","4293",""," "
"009800","中信NASDAQ","","","","1467","1467","71972","","1","","18","19","71972",""," "
"009801","中信美國創新科技","","","","24","24","24029","","","","","","24029",""," "
"009802","富邦旗艦50","42","19","1","924","946","132873","","3","","","3","132873",""," "
"009803","玉山市值動能50","2","5","","459","456","46832","","1","","10","11","46832",""," "
"009804","聯邦台精彩50","5","41","","896","860","39348","","8","","","8","39348",""," "
"009805","台新美國電力基建","54","158","","16041","15937","153579","","","","","","153579",""," "
"009808","華南永昌優選50","","3","","15","12","10252","","","","","","10252",""," "
"009809","富邦淨零ESG50","","","","3","3","8090","","","","","","8090",""," "
"00980A","主動野村臺灣優選","113","148","","2910","2875","181182","","1","","9","10","181182",""," "
"009810","玉山全球藍籌100","","","","2","2","4788","","","","","","4788",""," "
"009811","統一美國50","","1","","76","75","61612","","","","35","35","61612",""," "
"009812","野村日本東證","","","","3","3","24470","","","","","","24470",""," "
"009813","貝萊德標普卓越50","1","","","68","69","85456","","","","","","85456",""," "
"009816","凱基台灣TOP50","1937","1475","22","38809","39249","2983836","31","48","","297","314","2983836","79"," "
"009817","國泰日本不動產","","10","","83","73","57859","","","","","","57859",""," "
"009818","華南永昌NASDAQxT","","","","12","12","12913","","","","","","12913",""," "
"009819","中信數據及電力","57","308","","5264","5013","168061","","1","","12","13","168061",""," "
"00981A","主動統一台股增長","21520","9900","160","173404","184864","2560802","1436","2127","","5390","6081","2560802","729"," "
"00981T","平衡凱基雙核收息","","","","37","37","56815","","","","","","56815",""," "
"009820","元大納斯達克精選","101","25","","2917","2993","319550","","","","5","5","319550",""," "
"009821","野村稀土關鍵資源","57","155","2","9115","9015","178835","","1","","2","3","178835","5"," "
"009824","群益美國科技巨頭","47","302","","2235","1980","163586","","1","","5","6","163586",""," "
"00982A","主動群益台灣強棒","436","269","5","10007","10169","563234","","","","16","16","563234","4"," "
"00982D","主動富邦動態入息","","","","128","128","18307","","","","","","18307",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","13","2","","435","446","24921","","","","6","6","24921",""," "
"00983D","主動富邦複合收益","","","","121","121","25424","","","","","","25424",""," "
"00984A","主動安聯台灣高息","21","38","","2035","2018","161739","","","","1","1","161739",""," "
"00984D","主動聯博全球非投","1049","278","","5464","6235","163514","","","","","","163514",""," "
"00985A","主動野村台灣50","18","2","","1158","1174","115447","","","","47","47","115447",""," "
"00985B","群益ESG投等債0-5","","","","245","245","150625","","","","","","150625","","X "
"00986A","主動台新龍頭成長","5","1","","87","91","10331","","","","","","10331",""," "
"00987A","主動台新優勢成長","116","23","","2077","2170","42535","","","","1","1","42535","3"," "
"00988A","主動統一全球創新","3461","2456","195","63638","64448","847859","149","42","","210","103","847859","69"," "
"00989A","主動摩根美國科技","4","","","153","157","18279","","","","","","18279",""," "
"00990A","主動元大AI新經濟","431","951","4","21042","20518","616380","8","29","","33","54","616380","5"," "
"00991A","主動復華未來50","17904","6888","105","127400","138311","1178979","251","904","","991","1644","1178979","171"," "
"00992A","主動群益科技創新","876","3118","43","17472","15187","610613","9","32","","197","220","610613","5"," "
"00993A","主動安聯台灣","21","91","","1659","1589","194397","2","","","25","23","194397",""," "
"00994A","主動第一金台股優","114","92","9","2022","2035","75672","","50","","3","53","75672","72"," "
"00995A","主動中信台灣卓越","344","75","","1646","1915","74633","","","","1","1","74633",""," "
"00996A","主動兆豐台灣豐收","71","34","14","2064","2087","78224","","4","","2","6","78224",""," "
"00997A","主動群益美國增長","25","208","3","12097","11911","317219","","","","","","317219",""," "
"00999A","主動野村臺灣高息","42","52","","3020","3010","298629","","","","1","1","298629",""," "
"1101","台泥","1210","386","","30315","31139","1880795","58","3","2","128","71","1880795","1"," "
"1102","亞泥","7","111","","1336","1232","886640","","5","","2","7","886640",""," "
"1103","嘉泥","2","5","","4058","4055","208218","","","","1","1","208218",""," "
"1104","環泥","16","38","","1680","1658","171670","","","","","","171670",""," "
"1108","幸福","1","4","","420","417","101184","","","","44","44","101184",""," "
"1109","信大","","","","270","270","85289","","","","1","1","85289",""," "
"1110","東泥","4","33","","2682","2653","143000","","1","","","1","143000",""," "
"1201","味全","1","8","","1452","1445","126515","","","","","","126515",""," "
"1203","味王","23","1","","3","25","60000","","","","","","60000",""," "
"1210","大成","23","62","","612","573","223691","","","","","","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","","10","","406","396","73697","","","","31","31","73697",""," "
"1216","統一","88","86","","482","484","1420503","","1","","","1","1420503","14"," "
"1217","愛之味","95","18","","1085","1162","123628","","2","","7","9","123628",""," "
"1218","泰山","22","155","","1905","1772","124999","","","","138","138","124999",""," "
"1219","福壽","24","56","","232","200","85309","2","","","105","103","85309",""," "
"1220","台榮","","","","875","875","44269","","","","18","18","44269",""," "
"1225","福懋油","7","134","","6925","6798","60567","1","","","9","8","60567",""," "
"1227","佳格","34","24","1","957","966","228772","3","1","","5","3","228772",""," "
"1229","聯華","8","42","2","3018","2982","448990","11","5","","19","13","448990",""," "
"1231","聯華食","5","17","","268","256","74613","","","","","","74613",""," "
"1232","大統益","15","68","","224","171","39993","","","","","","39993",""," "
"1233","天仁","","","","24","24","22647","","","","","","22647",""," "
"1234","黑松","","3","","19","16","100467","","","","","","100467",""," "
"1235","興泰","","","","1155","1155","47144","","","","","","47144",""," "
"1236","宏亞","","","","184","184","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","","1","","249","248","8943","","","","2","2","8943",""," "
"1301","台塑","995","968","21","21210","21216","1591435","175","73","1","354","251","1591435","12"," "
"1303","南亞","9179","2253","31","24336","31231","1982705","1009","2701","","1177","2869","1982705","190"," "
"1304","台聚","156","136","2","10817","10835","297190","7","4","","139","136","297190","1"," "
"1305","華夏","116","82","","6541","6575","145262","","55","","6","61","145262","9"," "
"1307","三芳","10","4","","1355","1361","99454","","","","","","99454",""," "
"1308","亞聚","35","32","","6037","6040","148435","9","","","66","57","148435",""," "
"1309","台達化","91","272","2","7047","6864","99396","207","45","","240","78","99396",""," "
"1310","台苯","731","1222","7","12704","12206","131967","43","37","","54","48","131967","7"," "
"1312","國喬","511","450","33","32631","32659","376655","70","23","","224","177","376655","2"," "
"1313","聯成","606","193","","11525","11938","337711","6","10","","95","99","337711","3"," "
"1314","中石化","1050","1101","50","74814","74713","946212","4","7","","185","188","946212","5"," "
"1315","達新","","","","12","12","24774","","","","","","24774",""," "
"1316","上曜","50","102","8","9892","9832","93986","4","8","","140","144","93986","5"," "
"1319","東陽","28","69","51","7008","6916","147869","","","","23","23","147869","1"," "
"1321","大洋","6","21","","7159","7144","56807","","","","","","56807",""," "
"1323","永裕","1","4","1","77","73","22818","","","","","","22818",""," "
"1324","地球","","","","1272","1272","18780","","","","","","18780",""," "
"1325","恆大","66","36","","2246","2276","21320","13","","","88","75","21320",""," "
"1326","台化","2156","1649","4","31889","32392","1465296","401","79","","853","531","1465296","28"," "
"1337","再生-KY","7","10","","21392","21389","67238","","","","","","67238",""," "
"1338","廣華-KY","13","","","3871","3884","20960","","","","","","20960",""," "
"1339","昭輝","2","1","","884","885","18534","","","","","","18534",""," "
"1340","勝悅-KY","4","1","","1000","1003","38230","","","","","","38230",""," "
"1342","八貫","4","13","","625","616","19500","","","","","","19500",""," "
"1402","遠東新","70","375","","6640","6335","1338218","4","","","24","20","1338218",""," "
"1409","新纖","493","380","","21776","21889","404602","29","13","","166","150","404602","17"," "
"1410","南染","","","","244","244","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","17","1","","974","990","49500","","","","","","49500",""," "
"1416","廣豐","","","","3246","3246","46335","","","","","","46335",""," "
"1417","嘉裕","18","10","","1973","1981","47485","","","","2","2","47485",""," "
"1418","東華","3","3","","777","777","11708","","","","","","11708",""," "
"1419","新紡","7","2","","1246","1251","75010","","","","","","75010","","X "
"1423","利華","1","","","86","87","24912","","","","","","24912",""," "
"1432","大魯閣","","3","","138","135","22500","","","","38","38","22500",""," "
"1434","福懋","55","389","","7596","7262","421166","1","","","2","1","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","18","","","924","942","48537","","","","35","35","48537",""," "
"1437","勤益控","106","12","","2652","2746","50467","","","","","","50467","","X "
"1438","三地開發","21","16","","135","140","22801","","","","","","22801",""," "
"1439","雋揚","1","","","1041","1042","23000","","","","","","23000","","X "
"1440","南紡","77","35","2","5270","5310","414203","","2","","4","6","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","4","12","","2719","2711","91552","1","","","9","8","91552",""," "
"1443","立益物流","","4","","12","8","33835","","","","","","33835",""," "
"1444","力麗","","","","568","568","","","","","","","","","OX "
"1445","大宇","","","","1354","1354","32666","","","","21","21","32666",""," "
"1446","宏和","30","16","","1427","1441","34427","","","","4","4","34427",""," "
"1447","力鵬","","","","793","793","","","","","","","","","OX "
"1449","佳和","42","14","","3180","3208","31778","1","5","","1","5","31778",""," "
"1451","年興","","","","570","570","49500","","","","","","49500",""," "
"1452","宏益","","","","109","109","33160","","","","","","33160",""," "
"1453","大將","1","2","","1033","1032","28310","1","","","5","4","28310",""," "
"1454","台富","3","","","2169","2172","32458","","","","","","32458",""," "
"1455","集盛","25","25","","3049","3049","132922","2","","","3","1","132922",""," "
"1456","怡華","17","","","724","741","23430","","","","","","23430",""," "
"1457","宜進","","","","665","665","79182","","","","1","1","79182",""," "
"1459","聯發","","","","437","437","89657","","","","","","89657","","!"
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","12","196","","500","316","43317","","1","","","1","43317",""," "
"1464","得力","","17","","1971","1954","106393","","","","","","106393",""," "
"1465","偉全","51","70","","3261","3242","25901","","","","","","25901","","X "
"1466","聚隆","40","2","","3213","3251","27789","9","5","","17","13","27789",""," "
"1467","南緯","75","142","","6799","6732","42052","11","1","","26","16","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","5","5","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","","","3882","3882","8747","","","","2","2","8747",""," "
"1473","台南","","","","771","771","36538","","","","","","36538",""," "
"1474","弘裕","","20","","3373","3353","32474","","","","","","32474","","X "
"1475","業旺","1","","","461","462","16504","","","","","","16504",""," "
"1476","儒鴻","43","84","","771","730","68591","","8","","15","23","68591",""," "
"1477","聚陽","19","101","","1488","1406","61673","1","7","","2","8","61673",""," "
"1503","士電","57","71","3","2842","2825","130243","6","10","","37","41","130243",""," "
"1504","東元","200","345","37","28469","28287","594110","21","11","","89","79","594110",""," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","50","110","1","7718","7657","125778","15","4","","32","21","125778","2"," "
"1514","亞力","88","259","7","6308","6130","68277","","7","","","7","68277","8"," "
"1515","力山","38","170","1","2260","2127","45368","36","155","","97","216","45368","5"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","99","46","","2195","2248","55000","17","1","","20","4","55000",""," "
"1519","華城","37","76","1","2941","2901","78970","16","","","17","1","78970","","X "
"1521","大億","6","5","","447","448","19057","","","","","","19057",""," "
"1522","堤維西","6","26","","3973","3953","78224","1","1","","42","42","78224",""," "
"1524","耿鼎","8","54","","3838","3792","41327","","","","16","16","41327",""," "
"1525","江申","10","","","229","239","18350","","","","","","18350",""," "
"1526","日馳","231","307","","833","757","15000","18","5","","44","31","15000","34"," "
"1527","鑽全","12","10","","556","558","34642","","","","","","34642","","X "
"1528","恩德","246","367","61","5949","5767","47832","5","","","53","48","47832",""," "
"1529","樂事綠能","115","52","2","2587","2648","38773","79","3","","739","663","38773","1"," "
"1530","亞崴","","3","","274","271","23648","","","","","","23648",""," "
"1531","高林股","","","","1671","1671","45527","","","","4","4","45527",""," "
"1532","勤美","9","47","","2905","2867","105651","","","","","","105651",""," "
"1533","車王電","4","2","","498","500","24636","5","","","7","2","24636",""," "
"1535","中宇","1","","","58","59","30935","","","","","","30935",""," "
"1536","和大","63","121","4","7795","7733","69739","18","32","","212","226","69739","1"," "
"1537","廣隆","","4","","59","55","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","4","48","","1379","1335","16342","","","","","","16342",""," "
"1540","喬福","10","22","","1540","1528","21368","","10","","1","11","21368",""," "
"1541","錩泰","1","","","101","102","19700","","","","","","19700",""," "
"1558","伸興","","5","","253","248","16133","","","","","","16133",""," "
"1560","中砂","87","39","","1563","1611","37572","5","11","2","35","39","37572",""," "
"1563","巧新","171","261","10","6239","6139","56402","1","5","","2","6","56402",""," "
"1568","倉佑","68","15","1","2245","2297","25771","","1","","","1","25771","2"," "
