股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00654R","富邦印度反1","","10","","547","537","4866","","","","62","62","4866",""," "
"00655L","國泰中國A50正2","54","34","","1916","1936","14864","1","3","","287","289","14864",""," "
"00656R","國泰中國A50反1","","","","150","150","5089","","","","","","5089",""," "
"00657","國泰日經225","","","","","","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","","","12","12","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","6","4","","980","982","208257","","","","2","2","208257",""," "
"00663L","國泰臺灣加權正2","1093","1332","","8219","7980","34415","200","81","","1643","1524","34415","30"," "
"00664R","國泰臺灣加權反1","2195","2606","3","86857","86443","193143","5","1","","2330","2326","193143","64"," "
"00665L","富邦恒生國企正2","3364","3151","94","93746","93865","141616","6","4","","509","507","141616","565"," "
"00666R","富邦恒生國企反1","","1","","357","356","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","","","9","9","1883","","","","","","1883",""," "
"00669R","國泰美國道瓊反1","23","","","14597","14620","51529","","","","117","117","51529",""," "
"00670L","富邦NASDAQ正2","29","64","","1134","1099","18786","4","1","","145","142","18786",""," "
"00671R","富邦NASDAQ反1","","87","","129940","129853","136346","50","92","","2733","2775","136346","","O "
"00673R","期元大S&P原油反1","1657","2762","","73010","71905","150887","","69","","1021","1090","150887","4"," "
"00674R","期元大S&P黃金反1","59","20","","219","258","4105","","1","","7","8","4105",""," "
"00675L","富邦臺灣加權正2","206","193","","2733","2746","26696","1","66","","356","421","26696","10"," "
"00676R","富邦臺灣加權反1","361","434","","20796","20723","43208","290","157","","512","379","43208","212"," "
"00678","群益那斯達克生技","1","","","19","20","1987","","","","","","1987",""," "
"00680L","元大美債20正2","378","221","29","67010","67138","403519","45","9","","976","940","403519",""," "
"00681R","元大美債20反1","","1","","8","7","1898","","","","","","1898",""," "
"00682U","期元大美元指數","1","","","3","4","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","10","","","86","96","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","384","222","4","2573","2731","24409","14","11","","51","48","24409","14"," "
"00686R","群益臺灣加權反1","445","11","1","19118","19551","47944","1","977","","393","1369","47944",""," "
"00688L","國泰20年美債正2","45","97","24","24571","24495","167778","","","","88","88","167778",""," "
"00689R","國泰20年美債反1","","1","","1","","1722","","","","","","1722","","X "
"00690","兆豐藍籌30","1","25","","105","81","20082","","","","","","20082",""," "
"00692","富邦公司治理","","","","40","40","153320","","","","","","153320",""," "
"00693U","期街口S&P黃豆","15","5","","2767","2777","22166","","2","","1","3","22166",""," "
"00700","富邦恒生國企","","","","183","183","8745","","","","","","8745",""," "
"00701","國泰股利精選30","5","2","","17","20","43722","","","","","","43722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","263","98","","6122","6287","39567","","","","135","135","39567",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","368","393","7","9734","9702","28268","24","15","","754","745","28268","1"," "
"00709","富邦歐洲","","","","2","2","3740","","","","","","3740",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","178","249","","17994","17923","1353127","","","","","","1353127",""," "
"00713","元大台灣高息低波","25","32","","302","295","438128","","","","","","438128",""," "
"00714","群益道瓊美國地產","","","","5","5","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","796","602","2","12670","12862","31797","377","182","1","4543","4347","31797","10"," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651",""," "
"00728","第一金工業30","","","","","","9730","","","","","","9730",""," "
"00730","富邦臺灣優質高息","","","","5","5","18511","","","","","","18511",""," "
"00731","復華富時高息低波","5","","","3","8","5900","","","","","","5900",""," "
"00733","富邦臺灣中小","48","9","1","51","89","17616","","","","1","1","17616",""," "
"00735","國泰臺韓科技","496","367","1","3425","3553","25822","10","6","","46","42","25822",""," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","6","1","55","48","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","899","324","11","12910","13474","60199","3","6","","371","374","60199",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","46","30","","1257","1273","75429","5","","","9","4","75429",""," "
"00753L","中信中國50正2","3118","2097","55","102874","103840","186914","97","14","","810","727","186914","50"," "
"00757","統一FANG+","17","103","1","326","239","71998","","","","6","6","71998",""," "
"00762","元大全球AI","3","16","","65","52","11937","","","","","","11937",""," "
"00763U","期街口道瓊銅","37","28","","1654","1663","12391","12","","","105","93","12391",""," "
"00770","國泰北美科技","","","","26","26","20239","","","","","","20239",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","1","","448","447","2007","","","","","","2007",""," "
"00830","國泰費城半導體","137","365","3","4009","3778","176366","1","87","","308","394","176366","1"," "
"00850","元大臺灣ESG永續","","1","","5","4","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","17","","66","49","2216","","","","70","70","2216",""," "
"00861","元大全球未來通訊","","1","","17","16","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","68061","","","","","","68061",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","2","2","18881","","","","","","18881",""," "
"00878","國泰永續高股息","181","180","1","2804","2804","4591322","","5","","51","56","4591322",""," "
"00881","國泰台灣科技龍頭","78","48","","1044","1074","591850","","","","11","11","591850","1"," "
"00882","中信中國高股息","529","37","","2214","2706","506587","","2","","","2","506587",""," "
"00885","富邦越南","8","222","","1001","787","158684","","","","142","142","158684",""," "
"00891","中信關鍵半導體","302","488","10","5568","5372","409647","6","5","","21","20","409647","7"," "
"00892","富邦台灣半導體","18","98","","698","618","67948","","","","1","1","67948",""," "
"00893","國泰智能電動車","2","40","","77","39","91471","","","","23","23","91471",""," "
"00894","中信小資高價30","7","51","","593","549","38127","","","","5","5","38127",""," "
"00895","富邦未來車","","3","","61","58","37729","","","","11","11","37729",""," "
"00896","中信綠能及電動車","38","196","4","2858","2696","101595","35","","","35","","101595","11"," "
"00897","富邦基因免疫生技","","12","","15","3","36503","","","","","","36503",""," "
"00898","國泰基因免疫革命","","4","","17","13","37744","","","","","","37744",""," "
"00899","FT潔淨能源","1","","","58","59","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","16","9","","416","423","423756","","","","","","423756","18"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","713","24","","1592","2281","56374","4","3","","28","27","56374",""," "
"00903","富邦元宇宙","1","","","17","18","12680","","","","","","12680",""," "
"00904","台新臺灣半導體30","30","91","","817","756","42403","","","","1","1","42403",""," "
"00905","FT臺灣Smart","40","4","","212","248","83581","","","","","","83581",""," "
"00907","永豐優息存股","47","74","","177","150","42908","","","","","","42908",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","8","40","","929","897","27301","","1","","49","50","27301",""," "
"00910","第一金太空衛星","236","311","","3537","3462","34234","1","21","","12","32","34234","1"," "
"00911","兆豐洲際半導體","35","24","","87","98","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","32","","","7","39","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","276","61","","625","840","8816","1","","","1","","8816",""," "
"00915","凱基優選高股息30","17","104","","129","42","136245","","","","","","136245",""," "
"00916","國泰全球品牌50","14","41","1","971","943","36854","","","","","","36854",""," "
"00917","中信特選金融","20","","","80","100","15619","","","","","","15619",""," "
"00918","大華優利高填息30","240","1737","9","10101","8595","912316","","30","","10","40","912316","1"," "
"00919","群益台灣精選高息","332","2716","12","12442","10046","4508158","23","7","","59","43","4508158","9"," "
"00920","富邦ESG綠色電力","3","1","","21","23","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","11","","","2","13","14192","","","","","","14192",""," "
"00922","國泰台灣領袖50","314","259","4","1174","1225","519046","10","","","63","53","519046","26"," "
"00923","群益台ESG低碳50","2","8","","182","176","212730","","","","4","4","212730",""," "
"00924","復華S&P500成長","","50","","111","61","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","","","","26","26","22495","","","","","","22495",""," "
"00927","群益半導體收益","1327","975","","5305","5657","201099","1","8","","48","55","201099","4"," "
"00929","復華台灣科技優息","367","486","","3576","3457","1138784","2","8","","23","29","1138784","3"," "
"00930","永豐ESG低碳高息","10","","","19","29","35194","","","","","","35194",""," "
"00932","兆豐永續高息等權","","","","2","2","32320","","","","","","32320",""," "
"00934","中信成長高股息","20","16","","615","619","102006","","","","","","102006",""," "
"00935","野村臺灣新科技50","531","906","","7072","6697","183626","","13","","75","88","183626","2"," "
"00936","台新永續高息中小","","","","10","10","54574","","","","","","54574",""," "
"00938","凱基優選30","","130","","135","5","23129","","","","","","23129",""," "
"00939","統一台灣高息動能","2","13","","138","127","303994","","","","","","303994",""," "
"00940","元大台灣價值高息","110","149","","1384","1345","1395466","","","","5","5","1395466","11"," "
"00941","中信上游半導體","8","46","","204","166","109822","","","","2","2","109822",""," "
"00943","兆豐電子高息等權","","7","","32","25","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","20","","410","390","205454","","","","","","205454",""," "
"00946","群益科技高息成長","81","37","","1156","1200","120186","","","","","","120186",""," "
"00947","台新臺灣IC設計","1763","1113","","5170","5820","58091","23","14","","61","52","58091","9"," "
"00949","復華日本龍頭","","","","79","79","45107","","","","","","45107",""," "
"00951","台新日本半導體","95","377","","1074","792","46635","1","9","","14","22","46635",""," "
"00952","凱基台灣AI50","4","28","","780","756","60693","","","","","","60693",""," "
"00953B","群益優選非投等債","975","524","","69318","69769","1068418","","","","","","1068418",""," "
"00954","中信日本半導體","122","435","","1068","755","24436","","","","2","2","24436","20"," "
"00956","中信日經高股息","","","","68","68","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","2","6","","93","89","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","38","49","","1479","1468","59752","","","","","","59752",""," "
"00962","台新AI優息動能","","33","","190","157","14105","","","","","","14105",""," "
"00963","中信全球高股息","","11","","17","6","24483","","","","","","24483",""," "
"00964","中信亞太高股息","10","","","91","101","16156","","","","","","16156",""," "
"00965","元大航太防衛科技","11","13","","3253","3251","115873","1","4","","54","57","115873",""," "
"00971","野村美國研發龍頭","","6","","42","36","15669","","","","","","15669",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","28","","","1651","1679","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","1","106","","130","25","25279","","","","","","25279",""," "
"009802","富邦旗艦50","15","25","","1764","1754","133623","4","","","5","1","133623","8"," "
"009803","玉山市值動能50","13","132","","496","377","39957","","","","","","39957",""," "
"009804","聯邦台精彩50","3","5","","110","108","29348","","","","","","29348",""," "
"009805","台新美國電力基建","662","423","1","16754","16992","165204","","","","1","1","165204",""," "
"009808","華南永昌優選50","","","","112","112","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","","","","10","10","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","79","50","","3051","3080","178057","23","","","27","4","178057","4"," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","10","","","91","101","68487","","","","35","35","68487",""," "
"009812","野村日本東證","1","","1","5","5","25720","","","","","","25720",""," "
"009813","貝萊德標普卓越50","122","","","167","289","102206","","","","","","102206",""," "
"009816","凱基台灣TOP50","2352","1071","30","30144","31395","2475961","21","9","","864","852","2475961","35"," "
"009817","國泰日本不動產","","","","109","109","64609","","","","","","64609",""," "
"009818","華南永昌NASDAQxT","","1","","16","15","14288","","","","","","14288",""," "
"009819","中信數據及電力","863","443","","5813","6233","176061","","","","","","176061","1"," "
"00981A","主動統一台股增長","8355","9656","8","152079","150770","2317677","87","400","","488","801","2317677","133"," "
"00981T","平衡凱基雙核收息","","","","29","29","48065","","","","","","48065",""," "
"009820","元大納斯達克精選","61","144","","3438","3355","351675","","","","200","200","351675",""," "
"009821","野村稀土關鍵資源","3158","725","","8905","11338","141585","42","5345","","1258","6561","141585","146"," "
"00982A","主動群益台灣強棒","491","282","","7388","7597","541109","1","8","","129","136","541109","4"," "
"00982D","主動富邦動態入息","","","","139","139","19182","","","","","","19182",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","10","12","","727","725","35671","","","","6","6","35671",""," "
"00983D","主動富邦複合收益","5","","","82","87","25799","","","","","","25799",""," "
"00984A","主動安聯台灣高息","39","61","","665","643","119614","","","","","","119614","2"," "
"00984D","主動聯博全球非投","19","251","","5236","5004","113014","","","","","","113014",""," "
"00985A","主動野村台灣50","14","11","","1618","1621","121572","3","","","58","55","121572",""," "
"00985B","群益ESG投等債0-5","","","","370","370","151750","","","","","","151750",""," "
"00986A","主動台新龍頭成長","","7","","40","33","10581","","","","","","10581",""," "
"00987A","主動台新優勢成長","32","52","3","2205","2182","43660","5","6","","22","23","43660","1"," "
"00988A","主動統一全球創新","8056","6218","17","79645","81466","676234","43","99","","301","357","676234","18"," "
"00989A","主動摩根美國科技","3","2","","114","115","19154","","","","","","19154",""," "
"00990A","主動元大AI新經濟","1651","1872","","15856","15635","546880","10","1","2","233","222","546880","17"," "
"00991A","主動復華未來50","9817","13545","170","110475","106577","819229","38","206","","1343","1511","819229","512"," "
"00992A","主動群益科技創新","1003","1655","8","26481","25821","604613","29","","","393","364","604613","12"," "
"00993A","主動安聯台灣","74","80","","1977","1971","201522","","","","29","29","201522",""," "
"00994A","主動第一金台股優","388","520","","7856","7724","77047","","","","","","77047","12"," "
"00995A","主動中信台灣卓越","39","46","","1676","1669","77883","3","","","15","12","77883","1"," "
"00996A","主動兆豐台灣豐收","134","150","","5092","5076","80724","6","6","","15","15","80724",""," "
"00997A","主動群益美國增長","1072","423","","8682","9331","245219","4","","","31","27","245219","5"," "
"00999A","主動野村臺灣高息","489","687","","3749","3551","333129","","","","4","4","333129",""," "
"1101","台泥","2365","577","4","33544","35328","1880795","3","","","57","54","1880795","8"," "
"1102","亞泥","36","59","","1549","1526","886640","","2","","4","6","886640","7"," "
"1103","嘉泥","3","","","4033","4036","197561","","","","","","197561",""," "
"1104","環泥","94","7","10","1688","1765","171670","","","","","","171670",""," "
"1108","幸福","2","","","368","370","101184","","","","","","101184",""," "
"1109","信大","","2","","303","301","85289","2","","","2","","85289",""," "
"1110","東泥","4","","","2766","2770","143000","","","","","","143000",""," "
"1201","味全","","3","","1513","1510","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","1","21","","844","824","223691","1","","","11","10","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","3","34","","424","393","73697","","","","","","73697",""," "
"1216","統一","81","30","","789","840","1420503","","2","","12","14","1420503",""," "
"1217","愛之味","4","10","","735","729","123628","","1","","","1","123628",""," "
"1218","泰山","15","14","","1623","1624","124999","","","","108","108","124999",""," "
"1219","福壽","5","1","","599","603","85309","","","","","","85309",""," "
"1220","台榮","","1","","1053","1052","44269","","","","","","44269",""," "
"1225","福懋油","8","","1","7111","7118","60567","","","","","","60567",""," "
"1227","佳格","3","9","","1167","1161","228772","","","","1","1","228772",""," "
"1229","聯華","21","60","","3404","3365","448990","","","","","","448990","1"," "
"1231","聯華食","","1","","275","274","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","2","1","","20","21","100467","","","","","","100467","","X "
"1235","興泰","","","","974","974","47144","","","","","","47144",""," "
"1236","宏亞","7","","","216","223","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","13","16","","349","346","8943","","","","","","8943",""," "
"1301","台塑","1126","992","","19070","19204","1591435","69","11","","119","61","1591435","6","X "
"1303","南亞","8142","15791","5","36881","29227","1982705","421","983","22","4774","5314","1982705","100"," "
"1304","台聚","659","115","2","12303","12845","297190","19","","","131","112","297190",""," "
"1305","華夏","295","157","","6968","7106","145262","15","","","39","24","145262","6"," "
"1307","三芳","79","101","","1298","1276","99454","","","","","","99454",""," "
"1308","亞聚","191","126","","7623","7688","148435","2","","","13","11","148435","1"," "
"1309","台達化","178","313","","7933","7798","99396","71","","","491","420","99396",""," "
"1310","台苯","639","3441","","14302","11500","131967","17","1","","44","28","131967","11"," "
"1312","國喬","594","889","1","13734","13438","276655","2","108","","66","172","276655","2"," "
"1313","聯成","365","454","","11141","11052","337711","","2","","","2","337711","2"," "
"1314","中石化","1303","2063","","46369","45609","946212","6","","","61","55","946212","39"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","44","390","60","11201","10795","93986","3","","","35","32","93986","3"," "
"1319","東陽","662","249","6","5954","6361","147869","39","2","","1033","996","147869","34"," "
"1321","大洋","23","39","","7388","7372","56807","","","","","","56807",""," "
"1323","永裕","","1","","107","106","22818","","","","","","22818",""," "
"1324","地球","","","","1370","1370","18780","","","","","","18780",""," "
"1325","恆大","13","60","","2300","2253","21320","2","","","10","8","21320",""," "
"1326","台化","3002","2332","","11784","12454","1465296","","","","","","1465296",""," "
"1337","再生-KY","","3","","21267","21264","67238","","","","","","67238",""," "
"1338","廣華-KY","52","7","","3238","3283","20960","","","","","","20960",""," "
"1339","昭輝","12","5","","770","777","18534","","","","","","18534",""," "
"1340","勝悅-KY","","","","1004","1004","38230","","","","","","38230",""," "
"1342","八貫","31","93","","818","756","19500","1","","","1","","19500","1"," "
"1402","遠東新","149","490","","8968","8627","1338218","","","","141","141","1338218","41"," "
"1409","新纖","7113","6843","","23263","23533","404602","13","18","","111","116","404602","71"," "
"1410","南染","2","3","","306","305","15500","","","","","","15500","1","X "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","21","49","","771","743","49500","","","","","","49500",""," "
"1416","廣豐","6","2","","3719","3723","46335","","","","","","46335",""," "
"1417","嘉裕","20","","","1598","1618","47485","","","","","","47485",""," "
"1418","東華","","","","745","745","11708","","","","","","11708",""," "
"1419","新紡","10","26","","1144","1128","75010","","","","","","75010",""," "
"1423","利華","","","","100","100","24912","","","","","","24912",""," "
"1432","大魯閣","10","30","","175","155","22500","","28","","","28","22500",""," "
"1434","福懋","237","228","","2594","2603","421166","","","","2","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","2","11","","978","969","48537","","","","","","48537",""," "
"1437","勤益控","5","1","","1980","1984","50467","","","","","","50467",""," "
"1438","三地開發","","","","145","145","22801","","","","","","22801",""," "
"1439","雋揚","","","","1057","1057","23000","","","","","","23000",""," "
"1440","南紡","226","273","","6067","6020","414203","","","","1","1","414203","2"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","1","14","","3213","3200","91552","","","","14","14","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","17","","788","771","","","","","","","","","OX "
"1445","大宇","15","13","","1318","1320","32666","","","","","","32666",""," "
"1446","宏和","6","14","","1961","1953","34427","","","","","","34427",""," "
"1447","力鵬","","6","10","1531","1515","","","","","","","","","OX "
"1449","佳和","199","129","6","3040","3104","31778","1","3","","5","7","31778","2"," "
"1451","年興","","25","","658","633","49500","","","","","","49500",""," "
"1452","宏益","","","","74","74","33160","","","","","","33160",""," "
"1453","大將","","","","1119","1119","28310","","","","","","28310",""," "
"1454","台富","","2","","2202","2200","32458","","","","","","32458",""," "
"1455","集盛","262","535","","3363","3090","132922","","","","","","132922",""," "
"1456","怡華","18","5","","733","746","23430","","","","","","23430",""," "
"1457","宜進","20","4","","643","659","79182","","","","","","79182",""," "
"1459","聯發","5","5","","458","458","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","3","","","369","372","43317","","","","","","43317",""," "
"1464","得力","12","","","2490","2502","106393","","","","","","106393",""," "
"1465","偉全","12","38","","3220","3194","25901","","","","","","25901",""," "
"1466","聚隆","4","","","3994","3998","27789","","","","4","4","27789",""," "
"1467","南緯","6","35","","5330","5301","42052","2","","","2","","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","","","3911","3911","8747","","","","","","8747","","X "
"1473","台南","1","1","","865","865","36538","","","","","","36538",""," "
"1474","弘裕","","","","3280","3280","32474","","","","","","32474",""," "
"1475","業旺","2","","","441","443","16504","","","","","","16504",""," "
"1476","儒鴻","45","38","","1077","1084","68591","5","","","20","15","68591",""," "
"1477","聚陽","48","56","1","1701","1692","61673","7","6","","24","23","61673",""," "
"1503","士電","637","501","1","3708","3843","130243","","8","","25","33","130243","12"," "
"1504","東元","703","642","","32721","32782","594110","4","12","","44","52","594110","2"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","992","765","2","9995","10220","125778","9","11","","67","69","125778","8"," "
"1514","亞力","905","627","3","6295","6570","68277","1","1","","118","118","68277","9"," "
"1515","力山","140","91","","2098","2147","45368","","","","1","1","45368",""," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","1","","","1598","1599","55000","","","","","","55000",""," "
"1519","華城","131","155","","3771","3747","78970","2","1","","28","27","78970","1"," "
"1521","大億","1","1","","447","447","19057","","","","","","19057","","X "
"1522","堤維西","82","108","","4628","4602","78224","","","","18","18","78224",""," "
"1524","耿鼎","14","30","1","4531","4514","41327","","","","8","8","41327",""," "
"1525","江申","","","","245","245","18350","","","","","","18350","","X "
"1526","日馳","11","4","","644","651","15000","","","","10","10","15000",""," "
"1527","鑽全","8","46","","597","559","34642","","","","","","34642",""," "
"1528","恩德","273","279","","7813","7807","47832","36","","","174","138","47832","2"," "
"1529","樂事綠能","42","31","","3295","3306","38773","","","","3","3","38773","1"," "
"1530","亞崴","4","2","","296","298","23648","","","","","","23648",""," "
"1531","高林股","1","29","","1655","1627","45527","","","","","","45527",""," "
"1532","勤美","17","91","","2760","2686","105651","","","","","","105651",""," "
"1533","車王電","7","3","","699","703","24636","","","","9","9","24636",""," "
"1535","中宇","1","","","73","74","30935","","","","","","30935",""," "
"1536","和大","275","160","2","8712","8825","69739","1","3","","161","163","69739","2"," "
"1537","廣隆","","2","","59","57","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","3","20","","1334","1317","16342","","","","","","16342",""," "
"1540","喬福","4","6","23","1669","1644","21368","","","","","","21368",""," "
"1541","錩泰","","","","130","130","19700","","","","","","19700",""," "
"1558","伸興","","","","275","275","16133","","","","","","16133",""," "
"1560","中砂","41","84","","1677","1634","37518","","15","","121","136","37518",""," "
"1563","巧新","613","470","536","5791","5398","56402","","2","","3","5","56402","8"," "
"1568","倉佑","380","184","","5985","6181","25771","1","","","1","","25771","1"," "
"1582","信錦","122","189","","5304","5237","36067","","","","7","7","36067",""," "
"1583","程泰","","3","","84","81","27350","","","","","","27350",""," "
"1587","吉茂","5","14","","2054","2045","20013","2","1","","26","25","20013",""," "
"1589","永冠-KY","","","4","830","826","","","","","","","","","OX!"
"1590","亞德客-KY","5","10","","165","160","49999","","","","1","1","49999",""," "
"1597","直得","53","122","","4344","4275","22315","2","3","","47","48","22315",""," "
