股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00951","台新日本半導體","15","44","","1217","1188","50385","2","2","","15","15","50385",""," "
"00952","凱基台灣AI50","131","47","","393","477","60943","","","","","","60943",""," "
"00953B","群益優選非投等債","257","1023","","102407","101641","1072293","","","","","","1072293",""," "
"00954","中信日本半導體","60","36","","1536","1560","28061","1","1","","1","1","28061",""," "
"00956","中信日經高股息","","2","","87","85","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","10","8","","139","141","16373","","","","","","16373",""," "
"00961","FT臺灣永續高息","211","10","","1734","1935","68877","","","","","","68877",""," "
"00962","台新AI優息動能","","2","","133","131","13855","","","","","","13855",""," "
"00963","中信全球高股息","1","","","10","11","24483","","","","","","24483",""," "
"00964","中信亞太高股息","","3","","100","97","17031","","","","","","17031",""," "
"00965","元大航太防衛科技","","6","","1754","1748","112623","","","","47","47","112623",""," "
"00971","野村美國研發龍頭","","","","15","15","15169","","","","","","15169",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","34","","","1595","1629","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","","1","","21","20","25279","","","","","","25279",""," "
"009802","富邦旗艦50","7","30","","1840","1817","133498","2","2","","19","19","133498","4"," "
"009803","玉山市值動能50","8","10","","390","388","41582","","","","","","41582",""," "
"009804","聯邦台精彩50","99","","","162","261","31598","","","","","","31598",""," "
"009805","新光美國電力基建","42","41","88","16177","16090","161204","","","1","1","","161204",""," "
"009808","華南永昌優選50","","5","","92","87","10127","","","","","","10127",""," "
"009809","富邦淨零ESG50","","","","6","6","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","67","35","","2705","2737","175932","","","","5","5","175932","8"," "
"009810","玉山全球藍籌100","","1","","4","3","4788","","","","","","4788",""," "
"009811","統一美國50","","","","56","56","65237","","","","35","35","65237",""," "
"009812","野村日本東證","","6","","8","2","25095","","","","","","25095",""," "
"009813","貝萊德標普卓越50","1","","","71","72","92456","","","","","","92456",""," "
"009816","凱基台灣TOP50","481","467","5","34463","34472","2618086","47","19","","1048","1020","2618086","129"," "
"009817","國泰日本不動產","","4","","108","104","63984","","","","","","63984",""," "
"009818","華南永昌NASDAQxT","","","","15","15","13788","","","","","","13788",""," "
"009819","中信數據及電力","315","98","15","5626","5828","173436","25","","","25","","173436",""," "
"00981A","主動統一台股增長","3800","4846","78","141379","140255","2278052","286","172","2","3109","2993","2278052","196"," "
"00981T","平衡凱基雙核收息","101","","","29","130","48815","","","","","","48815",""," "
"009820","元大納斯達克精選","60","15","","3446","3491","339925","","","","","","339925",""," "
"009821","野村稀土關鍵資源","480","148","43","16759","17048","186210","1","","","2","1","186210","1"," "
"009824","群益美國科技巨頭","493","134","","4330","4689","181086","","","","","","181086",""," "
"00982A","主動群益台灣強棒","266","197","","7561","7630","536984","12","17","","150","155","536984","6"," "
"00982D","主動富邦動態入息","","","","122","122","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","5","","5","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","","","","511","511","30421","","","","7","7","30421",""," "
"00983D","主動富邦複合收益","","","","74","74","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","193","44","","599","748","127864","","","","","","127864",""," "
"00984D","主動聯博全球非投","59","30","","6214","6243","129264","","","","","","129264",""," "
"00985A","主動野村台灣50","1","5","","1641","1637","117072","","","","53","53","117072","2"," "
"00985B","群益ESG投等債0-5","","","","270","270","153250","","","","","","153250",""," "
"00986A","主動台新龍頭成長","23","","","79","102","10581","","","","","","10581",""," "
"00987A","主動台新優勢成長","18","20","","2184","2182","42535","","","","15","15","42535","6"," "
"00988A","主動統一全球創新","5093","2706","69","67350","69668","718734","257","16","","450","209","718734","359"," "
"00989A","主動摩根美國科技","50","29","","246","267","19029","","","","","","19029",""," "
"00990A","主動元大AI新經濟","2947","1134","","18019","19832","573505","319","23","","530","234","573505","407"," "
"00991A","主動復華未來50","5359","1122","32","113428","117633","889604","25","40","","1392","1407","889604","198"," "
"00992A","主動群益科技創新","2027","292","","27585","29320","580613","278","35","","498","255","580613","15"," "
"00993A","主動安聯台灣","5","65","","1714","1654","197147","","","","29","29","197147",""," "
"00994A","主動第一金台股優","20","225","","7352","7147","74047","","","","","","74047","15"," "
"00995A","主動中信台灣卓越","46","16","","1881","1911","74383","","","","11","11","74383","2"," "
"00996A","主動兆豐台灣豐收","91","259","","7373","7205","80099","","","","6","6","80099",""," "
"00997A","主動群益美國增長","1676","290","","12508","13894","285219","","","","","","285219",""," "
"00999A","主動野村臺灣高息","13","82","2","3239","3168","310379","","","","","","310379",""," "
"1101","台泥","360","1248","8","34950","34054","1880795","","14","","2","16","1880795",""," "
"1102","亞泥","68","133","","1172","1107","886640","","2","","6","8","886640",""," "
"1103","嘉泥","140","","","4160","4300","208218","","","","","","208218",""," "
"1104","環泥","5","10","","1550","1545","171670","","","","","","171670",""," "
"1108","幸福","1","2","","376","375","101184","","","","","","101184",""," "
"1109","信大","3","7","","288","284","85289","1","","","1","","85289","4"," "
"1110","東泥","4","40","","2819","2783","143000","","","","","","143000","","X "
"1201","味全","149","14","","1525","1660","126515","","","","","","126515",""," "
"1203","味王","","","","1","1","60000","","","","","","60000",""," "
"1210","大成","40","135","","852","757","223691","3","4","","5","6","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","2","18","1","361","344","73697","","2","","1","3","73697",""," "
"1216","統一","20","269","","1048","799","1420503","","2","","4","6","1420503",""," "
"1217","愛之味","18","15","","759","762","123628","","1","","","1","123628",""," "
"1218","泰山","37","6","","1650","1681","124999","","1","","118","119","124999",""," "
"1219","福壽","40","5","","601","636","85309","1","4","","1","4","85309",""," "
"1220","台榮","7","11","","959","955","44269","","","","","","44269",""," "
"1225","福懋油","3","1","","6944","6946","60567","6","","","15","9","60567",""," "
"1227","佳格","59","26","","985","1018","228772","1","","","1","","228772",""," "
"1229","聯華","49","93","2","2882","2836","448990","","","","","","448990","","X "
"1231","聯華食","","8","","242","234","74613","","","","","","74613",""," "
"1232","大統益","","","","8","8","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","","","","15","15","100467","","","","","","100467",""," "
"1235","興泰","","1","","986","985","47144","","","","","","47144",""," "
"1236","宏亞","","3","","298","295","21668","","","","","","21668","","X "
"1256","鮮活果汁-KY","35","13","","381","403","8943","","","","","","8943","","X "
"1301","台塑","10606","14008","30","33231","29799","1591435","26","98","","511","583","1591435","213"," "
"1303","南亞","3124","2801","31","32457","32749","1982705","5","","117","122","","1982705","","X "
"1304","台聚","3184","1196","","11997","13985","297190","23","106","","213","296","297190",""," "
"1305","華夏","2322","525","6","6619","8410","145262","17","23","","41","47","145262","48"," "
"1307","三芳","221","108","","1210","1323","99454","","","","","","99454",""," "
"1308","亞聚","2958","605","","7021","9374","148435","","19","","20","39","148435","1"," "
"1309","台達化","3601","586","","7700","10715","99396","40","136","","351","447","99396","30"," "
"1310","台苯","5635","1092","","13137","17680","131967","1","52","","71","122","131967","8"," "
"1312","國喬","8706","3602","","15560","20664","276655","7","1769","","1878","3640","276655","374"," "
"1313","聯成","3549","1303","","11223","13469","337711","3","172","","154","323","337711","9"," "
"1314","中石化","25276","4476","","56846","77646","946212","7","1337","","211","1541","946212","127"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","530","169","","10555","10916","93986","8","14","","28","34","93986","16"," "
"1319","東陽","67","183","1","7431","7314","147869","53","","88","354","213","147869","1"," "
"1321","大洋","11","10","35","7327","7293","56807","","","","","","56807",""," "
"1323","永裕","3","3","","111","111","22818","","","","","","22818",""," "
"1324","地球","2","","","1360","1362","18780","","","","","","18780",""," "
"1325","恆大","47","75","","2040","2012","21320","","","","10","10","21320",""," "
"1326","台化","15309","12662","10","31932","34569","1465296","60","468","10","388","786","1465296","54"," "
"1337","再生-KY","265","41","","21297","21521","67238","","","","","","67238",""," "
"1338","廣華-KY","3","16","","3800","3787","20960","","","","","","20960","","X "
"1339","昭輝","13","3","","853","863","18534","","","","","","18534",""," "
"1340","勝悅-KY","36","9","","1048","1075","38230","","","","","","38230",""," "
"1342","八貫","34","30","","710","714","19500","","","","","","19500",""," "
"1402","遠東新","872","301","","8126","8697","1338218","69","","","132","63","1338218","45"," "
"1409","新纖","11353","3918","","22972","30407","404602","81","496","","291","706","404602","38"," "
"1410","南染","","","","317","317","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","81","8","","966","1039","49500","","","","","","49500",""," "
"1416","廣豐","2","59","","3599","3542","46335","","","","","","46335",""," "
"1417","嘉裕","141","109","","1634","1666","47485","","","","","","47485",""," "
"1418","東華","","","","748","748","11708","","","","","","11708",""," "
"1419","新紡","19","36","","1146","1129","75010","","","","","","75010",""," "
"1423","利華","1","","","97","98","24912","","","","","","24912",""," "
"1432","大魯閣","2","2","","122","122","22500","","","","40","40","22500",""," "
"1434","福懋","2871","756","","3007","5122","421166","2","3","","5","6","421166","34"," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","4","2","","985","987","48537","","","","5","5","48537",""," "
"1437","勤益控","34","28","","1964","1970","50467","","","","","","50467",""," "
"1438","三地開發","2","17","","191","176","22801","","","","","","22801",""," "
"1439","雋揚","11","10","","1058","1059","23000","","","","","","23000",""," "
"1440","南紡","461","661","","5570","5370","414203","","1","","1","2","414203","4"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","9","56","","3146","3099","91552","","1","","7","8","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","2","","584","582","","","","","","","","","OX "
"1445","大宇","18","36","","1383","1365","32666","","","","1","1","32666","1"," "
"1446","宏和","63","29","1","1860","1893","34427","","","1","1","","34427","","X "
"1447","力鵬","","287","","1300","1013","","","","","","","","","OX "
"1449","佳和","42","62","","3061","3041","31778","4","1","","6","3","31778","2"," "
"1451","年興","3","","","620","623","49500","","","","","","49500",""," "
"1452","宏益","15","18","","76","73","33160","","","","","","33160",""," "
"1453","大將","3","5","2","1076","1072","28310","","","","","","28310",""," "
"1454","台富","1","9","","2186","2178","32458","","","","","","32458",""," "
"1455","集盛","1341","197","","2919","4063","132922","","","","","","132922",""," "
"1456","怡華","23","30","","825","818","23430","","","","","","23430",""," "
"1457","宜進","43","10","","726","759","79182","","","","1","1","79182",""," "
"1459","聯發","94","8","","422","508","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","48","39","","498","507","43317","","","","","","43317",""," "
"1464","得力","198","91","","2055","2162","106393","","","","1","1","106393","1"," "
"1465","偉全","129","72","","3252","3309","25901","","","","","","25901",""," "
"1466","聚隆","201","363","","4448","4286","27789","25","","","32","7","27789","5"," "
"1467","南緯","221","46","","5723","5898","42052","","10","","12","22","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","1","","3904","3903","8747","","","","2","2","8747",""," "
"1473","台南","","2","","856","854","36538","","","","","","36538",""," "
"1474","弘裕","402","215","","3280","3467","32474","","","","","","32474",""," "
"1475","業旺","4","","","443","447","16504","","","","","","16504",""," "
"1476","儒鴻","21","58","","1055","1018","68591","","","","18","18","68591",""," "
"1477","聚陽","110","197","1","1873","1785","61673","4","1","","9","6","61673","1"," "
"1503","士電","73","122","6","3690","3635","130243","1","","","39","38","130243",""," "
"1504","東元","314","376","261","32738","32415","594110","4","1","","41","38","594110",""," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","210","240","4","9236","9202","125778","30","","","30","","125778","","X "
"1514","亞力","394","294","1","6881","6980","68277","1","","","122","121","68277","3"," "
"1515","力山","1193","704","","3604","4093","45368","10","42","","238","270","45368","5"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","113","51","","1586","1648","55000","","","","","","55000",""," "
"1519","華城","27","61","5","3986","3947","78970","1","1","","22","22","78970",""," "
"1521","大億","1","1","","439","439","19057","","","","","","19057",""," "
"1522","堤維西","72","21","70","4411","4392","78224","8","","","24","16","78224",""," "
"1524","耿鼎","67","30","13","4480","4504","41327","","1","","20","21","41327",""," "
"1525","江申","1","2","","234","233","18350","","","","","","18350",""," "
"1526","日馳","26","10","","625","641","15000","10","","","10","","15000",""," "
"1527","鑽全","34","15","","562","581","34642","","","","","","34642",""," "
"1528","恩德","165","203","","7589","7551","47832","1","36","","84","119","47832","1"," "
"1529","樂事綠能","46","90","","3354","3310","38773","","1","2","2","1","38773",""," "
"1530","亞崴","1","6","","302","297","23648","","","","","","23648",""," "
"1531","高林股","8","55","","1701","1654","45527","","","","1","1","45527",""," "
"1532","勤美","64","32","","2682","2714","105651","","","","","","105651",""," "
"1533","車王電","6","10","","547","543","24636","","","","9","9","24636",""," "
"1535","中宇","","1","","67","66","30935","","","","","","30935",""," "
"1536","和大","329","702","50","9233","8810","69739","1","41","","202","242","69739","7"," "
"1537","廣隆","","","","60","60","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","8","24","","1343","1327","16342","","","","","","16342",""," "
"1540","喬福","38","23","","1699","1714","21368","","","","1","1","21368",""," "
"1541","錩泰","1","1","","117","117","19700","","","","","","19700",""," "
"1558","伸興","","","","283","283","16133","","","","","","16133","1"," "
"1560","中砂","55","22","1","1490","1522","37518","5","1","","137","133","37518",""," "
"1563","巧新","507","169","","6028","6366","56402","","3","","3","6","56402","10"," "
"1568","倉佑","187","140","","5587","5634","25771","","4","","3","7","25771",""," "
"1582","信錦","78","90","1","4858","4845","36067","","5","","8","13","36067","1"," "
"1583","程泰","11","5","","84","90","27350","","","","","","27350",""," "
"1587","吉茂","20","14","1","2019","2024","20013","20","","","23","3","20013",""," "
"1589","永冠-KY","","","2","804","802","","","","","","","","","OX!"
