股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00683L","期元大美元指正2","","","","66","66","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","217","185","4","2161","2189","22659","2","6","","56","60","22659",""," "
"00686R","群益臺灣加權反1","202","360","","15701","15543","46694","","332","","63","395","46694","3"," "
"00688L","國泰20年美債正2","10","737","","25854","25127","171278","","5","","83","88","171278","1"," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","26","1","","81","106","20082","","","","","","20082",""," "
"00692","富邦公司治理","","2","","55","53","153320","","","","","","153320",""," "
"00693U","期街口S&P黃豆","27","12","","2850","2865","22291","","","","1","1","22291",""," "
"00700","富邦恒生國企","","1","","184","183","8870","","","","","","8870",""," "
"00701","國泰股利精選30","1","11","","28","18","43722","","","","","","43722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","1","","","1","2","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","291","79","","5818","6030","39567","","","","135","135","39567","2"," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","285","212","","9213","9286","27768","8","2","","762","756","27768","12"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","888","714","","17724","17898","1352127","","","","","","1352127","16"," "
"00713","元大台灣高息低波","178","7","1","175","345","438878","","","","","","438878",""," "
"00714","群益道瓊美國地產","","","","5","5","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","1453","1613","10","12692","12522","31797","320","458","","4396","4534","31797","13"," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651","","X "
"00728","第一金工業30","","10","","10","","9730","","","","","","9730","","X "
"00730","富邦臺灣優質高息","","2","","6","4","18511","","","","","","18511",""," "
"00731","復華富時高息低波","14","","","142","156","5900","","","","","","5900",""," "
"00733","富邦臺灣中小","11","34","","80","57","17616","","","","1","1","17616",""," "
"00735","國泰臺韓科技","179","216","","3200","3163","25322","18","6","","53","41","25322",""," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","","","63","63","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","624","228","","12334","12730","59324","10","","","384","374","59324","4"," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","52","29","","1198","1221","75429","","","","7","7","75429",""," "
"00753L","中信中國50正2","3357","1321","31","99866","101871","184914","139","36","","973","870","184914","87"," "
"00757","統一FANG+","2","50","1","363","314","72498","","","","6","6","72498",""," "
"00762","元大全球AI","1","12","","77","66","11687","","","","","","11687",""," "
"00763U","期街口道瓊銅","51","39","","1735","1747","12391","1","","","106","105","12391",""," "
"00770","國泰北美科技","1","","","50","51","20239","","","","","","20239",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","446","446","2007","","","","","","2007",""," "
"00830","國泰費城半導體","176","199","","4049","4026","176491","","14","","308","322","176491","1"," "
"00850","元大臺灣ESG永續","","","","7","7","103986","","","","","","103986",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","7","12","","64","59","2216","","","","70","70","2216",""," "
"00861","元大全球未來通訊","","1","","15","14","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","68061","","","","","","68061",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","1","1","18881","","","","","","18881",""," "
"00878","國泰永續高股息","117","315","","3434","3236","4594197","3","3","","68","68","4594197",""," "
"00881","國泰台灣科技龍頭","20","24","","1062","1058","591850","","2","","11","13","591850",""," "
"00882","中信中國高股息","171","36","","2049","2184","504212","","","","","","504212",""," "
"00885","富邦越南","196","55","","866","1007","159434","2","1","","147","146","159434",""," "
"00891","中信關鍵半導體","2092","299","36","3255","5012","409397","6","","","25","19","409397","5"," "
"00892","富邦台灣半導體","31","9","","608","630","67948","2","","","4","2","67948",""," "
"00893","國泰智能電動車","2","1","","81","82","91596","","","","23","23","91596",""," "
"00894","中信小資高價30","2","32","","729","699","38127","","","","5","5","38127",""," "
"00895","富邦未來車","10","","","61","71","37979","","","","11","11","37979","2"," "
"00896","中信綠能及電動車","4","32","1","3341","3312","102470","","23","","","23","102470","7"," "
"00897","富邦基因免疫生技","","3","","18","15","36753","","","","","","36753",""," "
"00898","國泰基因免疫革命","","","","17","17","38369","","","","","","38369",""," "
"00899","FT潔淨能源","4","","","57","61","4283","","","","","","4283",""," "
"00900","富邦特選高股息30","11","19","","446","438","427756","","","","","","427756","16"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","48","6","","1199","1241","56374","2","","","29","27","56374",""," "
"00903","富邦元宇宙","","","","17","17","12805","","","","","","12805",""," "
"00904","台新臺灣半導體30","65","3","","711","773","42278","","","","1","1","42278",""," "
"00905","FT臺灣Smart","","8","","222","214","83456","","","","","","83456",""," "
"00907","永豐優息存股","14","1","","125","138","42908","","","","","","42908","","X "
"00908","富邦入息REITs+","","1","","1","","8854","","","","","","8854","","X "
"00909","國泰數位支付服務","36","18","","903","921","28051","7","","","56","49","28051",""," "
"00910","第一金太空衛星","201","142","","3533","3592","34859","","","","22","22","34859",""," "
"00911","兆豐洲際半導體","4","101","","181","84","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","2","3","","9","8","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","59","57","","388","390","7316","","","","","","7316",""," "
"00915","凱基優選高股息30","47","4","1","89","131","136245","","","","","","136245",""," "
"00916","國泰全球品牌50","10","20","","1396","1386","37104","2","","","2","","37104",""," "
"00917","中信特選金融","","21","","312","291","15744","","","","","","15744",""," "
"00918","大華優利高填息30","809","3567","5","19675","16912","926566","","8","","","8","926566","15"," "
"00919","群益台灣精選高息","292","4568","82","19635","15277","4517783","12","20","","62","70","4517783","17"," "
"00920","富邦ESG綠色電力","5","","","46","51","5195","","","","","","5195",""," "
"00921","兆豐龍頭等權重","","1","","3","2","14192","","","","","","14192",""," "
"00922","國泰台灣領袖50","248","239","","1213","1222","519046","","1","","70","71","519046","14"," "
"00923","群益台ESG低碳50","2","12","","179","169","212730","","","","4","4","212730",""," "
"00924","復華S&P500成長","","","","63","63","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","","","","26","26","22495","","","","","","22495",""," "
"00927","群益半導體收益","429","485","10","3803","3737","197974","","4","","41","45","197974","1"," "
"00929","復華台灣科技優息","68","482","3","3928","3511","1142409","","2","","4","6","1142409","2"," "
"00930","永豐ESG低碳高息","","3","","22","19","35319","","","","","","35319",""," "
"00932","兆豐永續高息等權","","","","4","4","32695","","","","","","32695",""," "
"00934","中信成長高股息","61","25","","632","668","102131","","","","","","102131",""," "
"00935","野村臺灣新科技50","1205","385","17","6276","7079","182126","6","10","","107","111","182126",""," "
"00936","台新永續高息中小","2","1","","75","76","55824","","","","","","55824",""," "
"00938","凱基優選30","130","2","","7","135","22004","","","","","","22004",""," "
"00939","統一台灣高息動能","5","2","","110","113","304244","","","","","","304244",""," "
"00940","元大台灣價值高息","283","45","","1078","1316","1401341","","5","","","5","1401341","21"," "
"00941","中信上游半導體","21","16","","196","201","109822","","","","2","2","109822",""," "
"00943","兆豐電子高息等權","10","","","26","36","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","31","","","7","38","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","","","420","420","206579","","","","","","206579",""," "
"00946","群益科技高息成長","24","20","","896","900","120186","","","","","","120186",""," "
"00947","台新臺灣IC設計","1133","230","3","2978","3878","53341","1","10","","44","53","53341","13"," "
"00949","復華日本龍頭","","","","83","83","45982","","","","","","45982",""," "
"00951","台新日本半導體","132","48","","852","936","46635","","1","","11","12","46635",""," "
"00952","凱基台灣AI50","4","12","","878","870","60693","","","","","","60693",""," "
"00953B","群益優選非投等債","620","585","","69294","69329","1068418","","","","","","1068418",""," "
"00954","中信日本半導體","296","5","","715","1006","24436","","1","","1","2","24436",""," "
"00956","中信日經高股息","1","","","66","67","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","10","1","","75","84","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","66","267","","1521","1320","58127","","","","","","58127",""," "
"00962","台新AI優息動能","6","89","","304","221","14105","","","","","","14105",""," "
"00963","中信全球高股息","","","","7","7","24358","","","","","","24358",""," "
"00964","中信亞太高股息","","","","79","79","16031","","","","","","16031",""," "
"00965","元大航太防衛科技","5","9","","3264","3260","117373","","","","52","52","117373",""," "
"00971","野村美國研發龍頭","","3","","51","48","16044","","","","","","16044",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","14","18","","1622","1618","72597","","","","9","9","72597",""," "
"009801","中信美國創新科技","1","1","","140","140","25279","","","","","","25279",""," "
"009802","富邦旗艦50","3","83","9","1903","1814","134123","","3","","","3","134123",""," "
"009803","玉山市值動能50","13","7","","501","507","39957","","","","","","39957",""," "
"009804","聯邦台精彩50","","3","","105","102","29098","","","","","","29098",""," "
"009805","台新美國電力基建","107","182","","16802","16727","169079","","","","1","1","169079",""," "
"009808","華南永昌優選50","","","","112","112","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","","3","","15","12","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","24","44","","3136","3116","180057","4","10","","21","27","180057","8"," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","","5","","86","81","69487","","","","35","35","69487",""," "
"009812","野村日本東證","1","","","5","6","26220","","","","","","26220",""," "
"009813","貝萊德標普卓越50","40","1","","86","125","102456","","","","","","102456",""," "
"009816","凱基台灣TOP50","982","1475","11","31629","31125","2447836","7","44","5","852","884","2447836","65"," "
"009817","國泰日本不動產","1","","","108","109","66234","","","","","","66234",""," "
"009818","華南永昌NASDAQxT","","","","17","17","14413","","","","","","14413",""," "
"009819","中信數據及電力","177","226","","5867","5818","177561","","","","","","177561",""," "
"00981A","主動統一台股增長","7192","14429","492","167673","159944","2353177","11","357","","184","530","2353177","348"," "
"00981T","平衡凱基雙核收息","","","","131","131","48065","","","","","","48065",""," "
"009820","元大納斯達克精選","510","37","","2949","3422","357175","","","","200","200","357175",""," "
"009821","野村稀土關鍵資源","948","387","20","1656","2197","74960","","","","","","74960",""," "
"00982A","主動群益台灣強棒","274","762","100","8099","7511","545109","2","62","","84","144","545109","12"," "
"00982D","主動富邦動態入息","","","","139","139","19182","","","","","","19182",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","3","11","","905","897","38921","","","","6","6","38921",""," "
"00983D","主動富邦複合收益","1","","","81","82","25799","","","","","","25799",""," "
"00984A","主動安聯台灣高息","251","26","","484","709","117239","","","","","","117239",""," "
"00984D","主動聯博全球非投","367","16","","4487","4838","107764","","","","","","107764",""," "
"00985A","主動野村台灣50","12","21","","1709","1700","121697","10","","","65","55","121697","5"," "
"00985B","群益ESG投等債0-5","","","","370","370","151750","","","","","","151750",""," "
"00986A","主動台新龍頭成長","2","1","","39","40","10956","","","","","","10956",""," "
"00987A","主動台新優勢成長","59","93","","2383","2349","45660","2","1","","19","18","45660",""," "
"00988A","主動統一全球創新","5829","2531","30","70251","73519","669109","1","23","","281","303","669109","15"," "
"00989A","主動摩根美國科技","52","10","","133","175","19154","","","","","","19154",""," "
"00990A","主動元大AI新經濟","1398","2489","1","15737","14645","546005","11","44","","156","189","546005","3"," "
"00991A","主動復華未來50","12000","5710","110","88761","94941","779229","49","91","","1277","1319","779229","35"," "
"00992A","主動群益科技創新","429","1297","","25850","24982","616488","446","34","","772","360","616488","4"," "
"00993A","主動安聯台灣","113","302","","2277","2088","202147","2","","","31","29","202147",""," "
"00994A","主動第一金台股優","167","412","","8540","8295","79172","","","","","","79172","5"," "
"00995A","主動中信台灣卓越","32","101","","1707","1638","78383","1","","","14","13","78383",""," "
"00996A","主動兆豐台灣豐收","1471","151","50","3577","4847","80724","1","2","","10","11","80724","1"," "
"00997A","主動群益美國增長","761","221","","8364","8904","235219","","7","","24","31","235219",""," "
"00999A","主動野村臺灣高息","178","767","","4641","4052","338879","","1","","3","4","338879",""," "
"1101","台泥","1060","1426","51","33413","32996","1880795","5","","","68","63","1880795","1"," "
"1102","亞泥","79","61","","1684","1702","886640","","","","4","4","886640",""," "
"1103","嘉泥","","","","4126","4126","197561","","","","","","197561",""," "
"1104","環泥","22","","","1639","1661","171670","","","","","","171670","","X "
"1108","幸福","2","","","371","373","101184","","","","","","101184",""," "
"1109","信大","1","","","304","305","85289","","","","2","2","85289",""," "
"1110","東泥","34","7","","2751","2778","143000","","","","","","143000",""," "
"1201","味全","12","22","","1512","1502","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","27","16","","858","869","223691","1","","","12","11","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","60","23","","408","445","73697","","","","","","73697",""," "
"1216","統一","49","8","","745","786","1420503","","","","14","14","1420503",""," "
"1217","愛之味","5","10","","736","731","123628","","","","","","123628",""," "
"1218","泰山","60","","","1548","1608","124999","1","","","109","108","124999",""," "
"1219","福壽","","","","599","599","85309","","","","","","85309",""," "
"1220","台榮","","3","","1076","1073","44269","","","","","","44269",""," "
"1225","福懋油","2","2","1","7114","7113","60567","","","","","","60567",""," "
"1227","佳格","37","158","","1297","1176","228772","1","","","2","1","228772",""," "
"1229","聯華","41","36","4","3341","3342","448990","","","","","","448990","2"," "
"1231","聯華食","2","","","273","275","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","7","","26","19","22647","","","","","","22647",""," "
"1234","黑松","","","","21","21","100467","","","","","","100467",""," "
"1235","興泰","","","","973","973","47144","","","","","","47144",""," "
"1236","宏亞","52","7","","161","206","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","14","9","","343","348","8943","","","","","","8943",""," "
"1301","台塑","3215","1579","4","17319","18951","1591435","32","136","170","270","204","1591435","34"," "
"1303","南亞","6422","2847","18","28227","31784","1982705","332","374","15","4822","4849","1982705","10"," "
"1304","台聚","600","615","","12423","12408","297190","2","7","","125","130","297190","7"," "
"1305","華夏","627","168","","6762","7221","145262","","1","","36","37","145262","3"," "
"1307","三芳","17","17","","1363","1363","99454","","","","","","99454",""," "
"1308","亞聚","162","104","","7516","7574","148435","","1","","12","13","148435",""," "
"1309","台達化","360","268","","7913","8005","99396","37","5","","504","472","99396","1"," "
"1310","台苯","1351","506","","12267","13112","131967","","10","","7","17","131967","6"," "
"1312","國喬","447","511","20","13766","13682","276655","22","19","","63","60","276655","8"," "
"1313","聯成","132","337","","11349","11144","337711","","","","","","337711",""," "
"1314","中石化","591","1172","","46161","45580","946212","","3","","50","53","946212","2"," "
"1315","達新","2","","","18","20","24774","","","","","","24774",""," "
"1316","上曜","84","107","","11421","11398","93986","6","","","80","74","93986","6"," "
"1319","東陽","534","229","","4501","4806","147869","","","","","","147869",""," "
"1321","大洋","131","42","","7256","7345","56807","","","","","","56807",""," "
"1323","永裕","2","16","160","279","105","22818","","","","","","22818",""," "
"1324","地球","6","","","1364","1370","18780","","","","","","18780",""," "
"1325","恆大","35","27","","2286","2294","21320","","","","9","9","21320",""," "
"1326","台化","663","1469","2","12245","11437","1465296","","","1","1","","1465296","","X "
"1337","再生-KY","10","4","","21264","21270","67238","","","","","","67238",""," "
"1338","廣華-KY","6","3","","3234","3237","20960","","","","","","20960",""," "
"1339","昭輝","18","5","","740","753","18534","","","","","","18534",""," "
"1340","勝悅-KY","","","","1039","1039","38230","","","","","","38230",""," "
"1342","八貫","67","159","","944","852","19500","","","","1","1","19500",""," "
"1402","遠東新","236","628","10","9504","9102","1338218","","24","","117","141","1338218","3"," "
"1409","新纖","2787","4526","","22504","20765","404602","27","22","1","161","155","404602","64"," "
"1410","南染","","","","306","306","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","12","","","749","761","49500","","","","","","49500",""," "
"1416","廣豐","30","181","","3962","3811","46335","","","","","","46335",""," "
"1417","嘉裕","34","","","1536","1570","47485","","","","","","47485",""," "
"1418","東華","","","","745","745","11708","","","","","","11708",""," "
"1419","新紡","20","21","","1196","1195","75010","","","","","","75010",""," "
"1423","利華","14","4","","70","80","24912","","","","","","24912",""," "
"1432","大魯閣","17","52","","238","203","22500","","","","","","22500","","X "
"1434","福懋","103","121","","2682","2664","421166","","","","2","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","12","16","1","959","954","48537","","","","","","48537","1"," "
"1437","勤益控","4","1","","1965","1968","50467","","","","","","50467",""," "
"1438","三地開發","22","7","","132","147","22801","","","","","","22801",""," "
"1439","雋揚","","","","1060","1060","23000","","","","","","23000",""," "
"1440","南紡","613","258","","5557","5912","414203","100","","","101","1","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","39","14","","3190","3215","91552","","","","13","13","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","4","","806","802","","","","","","","","","OX "
"1445","大宇","","","","1318","1318","32666","","","","","","32666",""," "
"1446","宏和","1","25","2","2011","1985","34427","","","","","","34427",""," "
"1447","力鵬","","134","","1675","1541","","","","","","","","","OX "
"1449","佳和","108","27","1","2991","3071","31778","","","","5","5","31778",""," "
"1451","年興","","21","","679","658","49500","","","","","","49500",""," "
"1452","宏益","25","32","","106","99","33160","","","","","","33160",""," "
"1453","大將","2","7","","1131","1126","28310","","","","","","28310",""," "
"1454","台富","6","","","2197","2203","32458","","","","","","32458",""," "
"1455","集盛","404","263","","3203","3344","132922","","","","","","132922","1"," "
"1456","怡華","75","2","","588","661","23430","","","","","","23430",""," "
"1457","宜進","2","","","621","623","79182","","","","","","79182",""," "
"1459","聯發","","","","456","456","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","1","1","","374","374","43317","","","","","","43317",""," "
"1464","得力","84","15","1","2414","2482","106393","","","","","","106393",""," "
"1465","偉全","29","38","","3236","3227","25901","","","","","","25901",""," "
"1466","聚隆","104","442","","4373","4035","27789","","","","4","4","27789",""," "
"1467","南緯","94","15","","5338","5417","42052","","","","15","15","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","46","41","","3961","3966","8747","","","","","","8747",""," "
"1473","台南","3","","","860","863","36538","","","","","","36538",""," "
"1474","弘裕","","2","","3276","3274","32474","","","","","","32474",""," "
"1475","業旺","3","","","433","436","16504","","","","","","16504",""," "
"1476","儒鴻","108","26","","814","896","68591","","5","","10","15","68591","9"," "
"1477","聚陽","15","43","","1557","1529","61673","2","","","32","30","61673",""," "
"1503","士電","344","832","4","4034","3542","130243","1","6","","25","30","130243",""," "
"1504","東元","465","680","","33075","32860","594110","5","9","","31","35","594110","37"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","691","1166","4","10494","10015","125778","12","27","","47","62","125778",""," "
"1514","亞力","179","181","2","5905","5901","68277","","","","105","105","68277","3"," "
"1515","力山","134","331","","2227","2030","45368","5","4","","6","5","45368","2"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","6","38","","1641","1609","55000","","","","","","55000",""," "
"1519","華城","132","252","2","3904","3782","78970","4","7","","32","35","78970","1"," "
"1521","大億","","3","","445","442","19057","","","","","","19057",""," "
"1522","堤維西","110","55","","4496","4551","78224","","","","18","18","78224",""," "
"1524","耿鼎","45","30","","4525","4540","41327","1","1","","8","8","41327",""," "
"1525","江申","","","","246","246","18350","","","","","","18350","","X "
"1526","日馳","5","2","12","653","644","15000","","","","10","10","15000",""," "
"1527","鑽全","3","20","","612","595","34642","","","","","","34642",""," "
"1528","恩德","161","155","","7727","7733","47832","3","","","165","162","47832",""," "
"1529","樂事綠能","35","22","","3246","3259","38773","","","","3","3","38773","1"," "
"1530","亞崴","21","7","2","268","280","23648","","","","","","23648",""," "
"1531","高林股","","26","","1685","1659","45527","","","","","","45527",""," "
"1532","勤美","25","29","","2662","2658","105651","","","","","","105651",""," "
"1533","車王電","9","32","38","764","703","24636","","","","10","10","24636",""," "
"1535","中宇","","1","","74","73","30935","","","","","","30935",""," "
"1536","和大","46","67","2","8717","8694","69739","","","","161","161","69739",""," "
"1537","廣隆","","","","60","60","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","11","1","12","1317","1315","16342","","","","","","16342",""," "
"1540","喬福","18","1","","1635","1652","21368","1","","","1","","21368",""," "
"1541","錩泰","7","1","","122","128","19700","","","","","","19700",""," "
"1558","伸興","","","","274","274","16133","","","","","","16133",""," "
"1560","中砂","65","54","3","1729","1737","37518","13","3","","134","124","37518",""," "
"1563","巧新","1173","160","20","4583","5576","56402","16","7","","19","10","56402","10"," "
"1568","倉佑","814","251","","5741","6304","25771","","","","","","25771","6"," "
"1582","信錦","103","197","","5428","5334","36067","1","","","6","5","36067","1"," "
"1583","程泰","4","","","78","82","27350","","","","","","27350",""," "
"1587","吉茂","9","22","","2028","2015","20013","","","","23","23","20013",""," "
"1589","永冠-KY","","","766","1596","830","","","","","","","","","OX!"
"1590","亞德客-KY","12","27","","192","177","49999","","","","1","1","49999","1"," "
"1597","直得","761","121","","3716","4356","22315","2","7","","41","46","22315","2"," "
"1598","岱宇","2","1","2","2128","2127","44785","","","","3","3","44785",""," "
"1603","華電","1","13","","2151","2139","47922","","","","2","2","47922",""," "
