股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00641R","富邦日本反1","12","104","","10268","10176","20189","","","","496","496","20189",""," "
"00642U","期元大S&P石油","28","172","","3223","3079","25955","7","6","","665","664","25955",""," "
"00643","群益深証中小","60","","","886","946","18125","","","","","","18125",""," "
"00645","富邦日本","","","","20","20","10874","","","","","","10874",""," "
"00646","元大S&P500","9","","","64","73","142371","","","","2","2","142371",""," "
"00647L","元大S&P500正2","","1","","47","46","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","261","17","","11601","11845","35172","12","1","","150","139","35172",""," "
"00650L","復華香港正2","227","805","","15623","15045","31959","5","225","","678","898","31959","7"," "
"00651R","復華香港反1","45","30","","1691","1706","8048","","","","94","94","8048",""," "
"00652","富邦印度","1","","","43","44","16258","","","","","","16258",""," "
"00653L","富邦印度正2","3","","","2325","2328","3725","","","","4","4","3725",""," "
"00654R","富邦印度反1","","","","539","539","4866","","","","62","62","4866",""," "
"00655L","國泰中國A50正2","56","15","","2004","2045","14489","5","3","","243","241","14489","2"," "
"00656R","國泰中國A50反1","","","","153","153","5089","","","","","","5089",""," "
"00657","國泰日經225","11","","","","11","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","62","2","","10","70","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","3","1","","1109","1111","216507","","","","7","7","216507",""," "
"00663L","國泰臺灣加權正2","384","353","1","9664","9694","37040","125","89","","1639","1603","37040","32"," "
"00664R","國泰臺灣加權反1","1068","1529","","90998","90537","192643","38","6","","786","754","192643","14"," "
"00665L","富邦恒生國企正2","774","6856","","69732","63650","122991","19","246","","1162","1389","122991","45"," "
"00666R","富邦恒生國企反1","8","","","381","389","3656","","","","12","12","3656","4"," "
"00668","國泰美國道瓊","","","","","","1870","","","","","","1870",""," "
"00669R","國泰美國道瓊反1","12","","","14535","14547","51279","","","","116","116","51279",""," "
"00670L","富邦NASDAQ正2","16","41","","1108","1083","18536","","4","","155","159","18536","4"," "
"00671R","富邦NASDAQ反1","","8","","126400","126392","135096","30","","","2447","2417","135096","","O "
"00673R","期元大S&P原油反1","804","761","","43138","43181","120137","14","","","417","403","120137",""," "
"00674R","期元大S&P黃金反1","41","","","330","371","3855","","","","18","18","3855",""," "
"00675L","富邦臺灣加權正2","102","50","","3112","3164","28321","6","63","","301","358","28321","4"," "
"00676R","富邦臺灣加權反1","393","173","25","19237","19432","43208","","","","360","360","43208","60"," "
"00678","群益那斯達克生技","","","","16","16","2112","","","","","","2112",""," "
"00680L","元大美債20正2","575","1142","","68322","67755","377144","1","12","","496","507","377144",""," "
"00681R","元大美債20反1","","","","7","7","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","12","12","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","2","","109","107","2858","","","","","","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","8871","6296","69","145389","147895","1280459","591","2304","","6928","8641","1280459","619"," "
"00686R","群益臺灣加權反1","705","31","20","15868","16522","47944","","5","","85","90","47944",""," "
"00688L","國泰20年美債正2","962","269","","25191","25884","160278","","","","18","18","160278",""," "
"00689R","國泰20年美債反1","","","","","","1722","","","","","","1722","","X "
"00690","兆豐藍籌30","","","","80","80","20207","","","","","","20207",""," "
"00692","富邦公司治理","1","2","","85","84","153820","","","","","","153820",""," "
"00693U","期街口S&P黃豆","45","2","","2304","2347","21166","","","","1","1","21166",""," "
"00700","富邦恒生國企","4","13","","182","173","8745","","","","","","8745",""," "
"00701","國泰股利精選30","","","","22","22","43347","","","","","","43347",""," "
"00702","國泰標普低波高息","","","","1","1","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","6","6","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","111","3","","7202","7310","39067","","","","365","365","39067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","199","189","","11202","11212","31643","6","3","","780","777","31643",""," "
"00709","富邦歐洲","1","","","2","3","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","217940","","","","","","217940",""," "
"00712","復華富時不動產","208","273","28","14670","14577","1291502","","6","","7","13","1291502",""," "
"00713","元大台灣高息低波","10","16","","192","186","433753","","","","","","433753",""," "
"00714","群益道瓊美國地產","","","","2","2","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","752","1389","","11981","11344","30797","141","74","","4989","4922","30797","1"," "
"00717","富邦美國特別股","","","","","","31151","","","","","","31151",""," "
"00728","第一金工業30","","","","2","2","9605","","","","","","9605",""," "
"00730","富邦臺灣優質高息","","","","7","7","17761","","","","","","17761",""," "
"00731","復華富時高息低波","","","","2","2","5525","","","","","","5525",""," "
"00733","富邦臺灣中小","5","","","26","31","16366","","","","","","16366",""," "
"00735","國泰臺韓科技","272","108","2","4174","4336","28447","","5","","","5","28447","20"," "
"00736","國泰新興市場","","","","","","1681","","","","","","1681",""," "
"00737","國泰AI機器人","","","","50","50","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","204","39","8","12939","13096","62074","2","4","","363","365","62074",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","7","84","","817","740","71929","","","","10","10","71929","2"," "
"00753L","中信中國50正2","1007","2442","","87681","86246","186164","4","53","","1308","1357","186164","39"," "
"00757","統一FANG+","40","9","","579","610","68623","","","","16","16","68623",""," "
"00762","元大全球AI","","","","56","56","12062","","","","","","12062",""," "
"00763U","期街口道瓊銅","36","68","1","1604","1571","11891","","","","94","94","11891",""," "
"00770","國泰北美科技","","11","","60","49","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","383","383","1757","","","","","","1757",""," "
"00830","國泰費城半導體","493","52","2","5438","5877","195491","52","76","","421","445","195491","11"," "
"00850","元大臺灣ESG永續","","","","17","17","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","1","","39","38","2091","","","","54","54","2091",""," "
"00861","元大全球未來通訊","1","","","25","26","17228","","","","","","17228",""," "
"00865B","國泰US短期公債","","","","","","70436","","","","","","70436",""," "
"00875","國泰網路資安","","","","1","1","3372","","","","","","3372",""," "
"00876","元大全球5G","2","","","16","18","22506","","","","","","22506",""," "
"00878","國泰永續高股息","242","11","110","2292","2413","4584572","2","2","","33","33","4584572","15"," "
"00881","國泰台灣科技龍頭","29","18","2","1307","1316","594350","","","","6","6","594350","8"," "
"00882","中信中國高股息","57","309","","4593","4341","512462","","1","","","1","512462",""," "
"00885","富邦越南","58","55","","601","604","153434","","","","133","133","153434",""," "
"00891","中信關鍵半導體","62","12","","4260","4310","415522","","18","","27","45","415522","15"," "
"00892","富邦台灣半導體","76","83","","2373","2366","80948","","","","","","80948","1"," "
"00893","國泰智能電動車","","2","","71","69","90471","","","","23","23","90471",""," "
"00894","中信小資高價30","5","1","","597","601","37127","","","","20","20","37127","3"," "
"00895","富邦未來車","","","","66","66","36979","","","","9","9","36979",""," "
"00896","中信綠能及電動車","6","7","","1522","1521","97970","","","","","","97970",""," "
"00897","富邦基因免疫生技","1","401","","662","262","35753","","","","","","35753",""," "
"00898","國泰基因免疫革命","","400","","513","113","35119","","","","","","35119",""," "
"00899","FT潔淨能源","1","1","","65","65","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","24","25","","349","348","404881","","","","","","404881",""," "
"00901","永豐智能車供應鏈","","","","2","2","15837","","","","","","15837",""," "
"00902","中信電池及儲能","12","32","","2502","2482","56624","30","","","42","12","56624",""," "
"00903","富邦元宇宙","","","","20","20","12305","","","","","","12305",""," "
"00904","台新臺灣半導體30","7","24","","816","799","41153","","","","","","41153",""," "
"00905","FT臺灣Smart","3","3","","432","432","88331","","","","","","88331",""," "
"00907","永豐優息存股","","63","","160","97","39783","","","","","","39783",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","8","10","","1070","1068","26801","1","","","17","16","26801",""," "
"00910","第一金太空衛星","13","37","3","2720","2693","32109","3","12","","6","15","32109",""," "
"00911","兆豐洲際半導體","5","2","","186","189","6600","","","","","","6600","1"," "
"00912","中信臺灣智慧50","","","","165","165","15063","","","","","","15063",""," "
"00913","兆豐台灣晶圓製造","52","12","","1385","1425","11066","","","","2","2","11066",""," "
"00915","凱基優選高股息30","4","","","26","30","130870","","","","","","130870",""," "
"00916","國泰全球品牌50","21","2","","662","681","30854","","","","","","30854",""," "
"00917","中信特選金融","81","3","","203","281","15369","","","","","","15369",""," "
"00918","大華優利高填息30","25","71","","4604","4558","874066","","1","","14","15","874066","5"," "
"00919","群益台灣精選高息","105","16","78","7539","7550","4524408","","1","","110","111","4524408","5"," "
"00920","富邦ESG綠色電力","","","","27","27","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","1","1","13692","","","","","","13692",""," "
"00922","國泰台灣領袖50","14","7","","1456","1463","524421","","","","4","4","524421","2"," "
"00923","群益台ESG低碳50","11","","","193","204","212730","","","","","","212730",""," "
"00924","復華S&P500成長","","","","117","117","110275","","","","","","110275",""," "
"00926","凱基全球菁英55","","","","21","21","21995","","","","","","21995",""," "
"00927","群益半導體收益","1009","1509","10","21132","20622","332099","","7","","2","9","332099","50"," "
"00929","復華台灣科技優息","178","153","98","4965","4892","1151659","","","","","","1151659","","X "
"00930","永豐ESG低碳高息","","","","22","22","33319","","","","","","33319",""," "
"00932","兆豐永續高息等權","","","","72","72","30695","","","","","","30695",""," "
"00934","中信成長高股息","1","","","817","818","105381","","","","","","105381",""," "
"00935","野村臺灣新科技50","73","29","60","5865","5849","198876","","18","","113","131","198876","3"," "
"00936","台新永續高息中小","","5","","20","15","51699","","","","","","51699",""," "
"00938","凱基優選30","","","","6","6","23379","","","","","","23379",""," "
"00939","統一台灣高息動能","37","21","","145","161","299244","","","","1","1","299244",""," "
"00940","元大台灣價值高息","4","1","","1365","1368","1374466","","","","","","1374466","10"," "
"00941","中信上游半導體","4","3","","249","250","111822","","","","1","1","111822",""," "
"00943","兆豐電子高息等權","","","","27","27","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","9","9","13770","","","","","","13770",""," "
"00945B","凱基美國非投等債","","","","305","305","200829","","","","","","200829",""," "
"00946","群益科技高息成長","1","","","549","550","116311","","","","","","116311",""," "
"00947","台新臺灣IC設計","93","96","","6310","6307","68966","2","1","","9","8","68966","18"," "
"00949","復華日本龍頭","","","","78","78","44357","","","","","","44357",""," "
"00951","台新日本半導體","81","","","1284","1365","53760","10","","","10","","53760",""," "
"00952","凱基台灣AI50","11","","","483","494","60943","","","","","","60943",""," "
"00953B","群益優選非投等債","60","10242","","88967","78785","1057668","","","","","","1057668",""," "
"00954","中信日本半導體","68","12","","1351","1407","28186","","","","","","28186",""," "
"00956","中信日經高股息","4","","","74","78","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","","22","","92","70","15623","","","","","","15623",""," "
"00961","FT臺灣永續高息","130","119","","2805","2816","109502","","1","","","1","109502","1"," "
"00962","台新AI優息動能","1","5","","116","112","13605","","","","","","13605",""," "
"00963","中信全球高股息","","","","12","12","24483","","","","","","24483",""," "
"00964","中信亞太高股息","2","","","53","55","17281","","","","","","17281",""," "
"00965","元大航太防衛科技","2","6","","1721","1717","110498","","","","42","42","110498",""," "
"00971","野村美國研發龍頭","","","","14","14","14794","","","","","","14794",""," "
"00972","野村日本動能高息","","1","","3","2","4668","","","","","","4668",""," "
"009800","中信NASDAQ","14","","","1661","1675","72222","","15","","9","24","72222",""," "
"009801","中信美國創新科技","","","","29","29","24404","","","","","","24404",""," "
"009802","富邦旗艦50","10","1","9","1918","1918","133248","2","1","","15","14","133248",""," "
"009803","玉山市值動能50","10","","","420","430","43832","","","","10","10","43832",""," "
"009804","聯邦台精彩50","38","50","","1063","1051","39348","","","","","","39348","30"," "
"009805","台新美國電力基建","21","","","16036","16057","156329","","","","","","156329",""," "
"009808","華南永昌優選50","","","","44","44","10127","","","","","","10127",""," "
"009809","富邦淨零ESG50","","","","5","5","7590","","","","","","7590",""," "
"00980A","主動野村臺灣優選","53","80","61","2940","2852","175932","","","","14","14","175932","7"," "
"009810","玉山全球藍籌100","","","","2","2","4788","","","","","","4788",""," "
"009811","統一美國50","7","5","","49","51","62737","","","","35","35","62737",""," "
"009812","野村日本東證","","","","2","2","24845","","","","","","24845",""," "
"009813","貝萊德標普卓越50","","10","","87","77","87456","","","","","","87456",""," "
"009816","凱基台灣TOP50","596","850","","32719","32465","2726961","12","101","","684","773","2726961","9"," "
"009817","國泰日本不動產","1","","","108","109","61859","","","","","","61859",""," "
"009818","華南永昌NASDAQxT","","","","14","14","13413","","","","","","13413",""," "
"009819","中信數據及電力","37","165","","5497","5369","169686","","1","","","1","169686",""," "
"00981A","主動統一台股增長","5844","5255","161","150838","151266","2341927","226","1377","","2188","3339","2341927","134"," "
"00981T","平衡凱基雙核收息","","","","29","29","52065","","","","","","52065",""," "
"009820","元大納斯達克精選","","732","","3447","2715","326800","","","","6","6","326800",""," "
"009821","野村稀土關鍵資源","123","37","4","11007","11089","185085","","","","1","1","185085","10"," "
"009824","群益美國科技巨頭","16","213","","3099","2902","167586","","","","","","167586",""," "
"00982A","主動群益台灣強棒","236","155","90","9197","9188","539359","","","","41","41","539359","9"," "
"00982D","主動富邦動態入息","","","","123","123","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","1","","","441","442","25421","","","","8","8","25421",""," "
"00983D","主動富邦複合收益","","","","93","93","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","48","348","","2549","2249","155239","","","","","","155239","4"," "
"00984D","主動聯博全球非投","90","18","","5889","5961","136389","","","","","","136389",""," "
"00985A","主動野村台灣50","42","12","","1224","1254","117072","1","","","50","49","117072",""," "
"00985B","群益ESG投等債0-5","","","","250","250","153000","","","","","","153000",""," "
"00986A","主動台新龍頭成長","","","","70","70","10331","","","","","","10331",""," "
"00987A","主動台新優勢成長","39","7","","2321","2353","42410","","","","7","7","42410",""," "
"00988A","主動統一全球創新","2780","2311","129","77218","77558","824734","52","141","","158","247","824734","43"," "
"00989A","主動摩根美國科技","76","23","","182","235","18154","","","","","","18154",""," "
"00990A","主動元大AI新經濟","1390","379","50","22590","23551","612630","22","12","","74","64","612630",""," "
"00991A","主動復華未來50","4416","7793","110","132937","129450","1038604","","","1","1","","1038604","","X "
"00992A","主動群益科技創新","1357","328","","25995","27024","595738","","10","","1","11","595738","21"," "
"00993A","主動安聯台灣","9","3","40","2032","1998","196147","","","","29","29","196147","10"," "
"00994A","主動第一金台股優","30","15","","2713","2728","73547","","","","1","1","73547","9"," "
"00995A","主動中信台灣卓越","8","6","81","1757","1678","74133","","","","12","12","74133",""," "
"00996A","主動兆豐台灣豐收","48","38","40","3899","3869","80349","","","","7","7","80349",""," "
"00997A","主動群益美國增長","411","69","","14152","14494","317094","","","","2","2","317094","2"," "
"00999A","主動野村臺灣高息","7","32","1","3113","3087","301629","","2","","","2","301629",""," "
"1101","台泥","326","1129","4","35215","34408","1880795","","42","","26","68","1880795",""," "
"1102","亞泥","470","110","","1255","1615","886640","","","","","","886640","57"," "
"1103","嘉泥","1","7","","4125","4119","208218","","","","","","208218","","X "
"1104","環泥","2","","","1553","1555","171670","","","","","","171670",""," "
"1108","幸福","35","56","","408","387","101184","","","","","","101184",""," "
"1109","信大","","26","","292","266","85289","","","","","","85289",""," "
"1110","東泥","8","12","","2758","2754","143000","","","","","","143000",""," "
"1201","味全","59","148","","1654","1565","126515","","","","","","126515","","X "
"1203","味王","","","","1","1","60000","","","","","","60000",""," "
"1210","大成","14","31","","619","602","223691","","","","5","5","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","47","3","","372","416","73697","","","","1","1","73697",""," "
"1216","統一","28","48","","563","543","1420503","10","3","","13","6","1420503","1"," "
"1217","愛之味","26","5","","919","940","123628","","","","1","1","123628",""," "
"1218","泰山","39","37","","1457","1459","124999","7","","","135","128","124999",""," "
"1219","福壽","10","7","","532","535","85309","","","","5","5","85309",""," "
"1220","台榮","","","","863","863","44269","","","","","","44269",""," "
"1225","福懋油","","1","","6935","6934","60567","","","","10","10","60567",""," "
"1227","佳格","25","32","","904","897","228772","","","","","","228772","","X "
"1229","聯華","106","24","","2919","3001","448990","","","","10","10","448990",""," "
"1231","聯華食","16","20","","255","251","74613","","","","","","74613",""," "
"1232","大統益","31","4","","97","124","39993","","","","","","39993","1"," "
"1233","天仁","","","","19","19","22647","","","","","","22647","","X "
"1234","黑松","","","","15","15","100467","","","","","","100467",""," "
"1235","興泰","","","","1185","1185","47144","","","","","","47144",""," "
"1236","宏亞","","","","246","246","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","","3","","362","359","8943","6","","","24","18","8943",""," "
"1301","台塑","5111","5648","4","27691","27150","1591435","50","188","2","982","1118","1591435","155"," "
"1303","南亞","3728","6559","11","51854","49012","1982705","297","380","1","1403","1485","1982705","97"," "
"1304","台聚","188","325","13","12812","12662","297190","","1","","92","93","297190","10","X "
"1305","華夏","129","315","8","7338","7144","145262","2","1","","6","5","145262","1","X "
"1307","三芳","","8","","1333","1325","99454","","","","","","99454",""," "
"1308","亞聚","98","111","9","7935","7913","148435","","","","13","13","148435","11","X "
"1309","台達化","123","201","36","8516","8402","99396","12","2","","14","4","99396","3","X "
"1310","台苯","458","453","5","14693","14693","131967","10","19","","109","118","131967","3"," "
"1312","國喬","1851","622","20","24665","25874","376655","41","20","","138","117","376655","8"," "
"1313","聯成","519","380","","10914","11053","337711","","4","","142","146","337711","3"," "
"1314","中石化","5672","3349","54","81774","84043","946212","50","19","","417","386","946212","77"," "
"1315","達新","","","","21","21","24774","","","","","","24774",""," "
"1316","上曜","152","8","","10735","10879","93986","","1","","35","36","93986","1"," "
"1319","東陽","33","34","10","6962","6951","147869","13","1","","33","21","147869",""," "
"1321","大洋","7","13","","7246","7240","56807","","","","","","56807",""," "
"1323","永裕","1","","","80","81","22818","","","","","","22818",""," "
"1324","地球","1","","","1369","1370","18780","","","","","","18780",""," "
"1325","恆大","87","19","1","2015","2082","21320","1","","","17","16","21320",""," "
"1326","台化","5050","4968","49","34807","34840","1465296","75","96","1","725","745","1465296","129"," "
"1337","再生-KY","8","7","","21369","21370","67238","","","","","","67238",""," "
"1338","廣華-KY","34","5","","3857","3886","20960","","","","","","20960",""," "
"1339","昭輝","3","1","","852","854","18534","","","","","","18534",""," "
"1340","勝悅-KY","","","","1027","1027","38230","","","","","","38230",""," "
"1342","八貫","47","54","","754","747","19500","","","","","","19500",""," "
"1402","遠東新","279","178","","7793","7894","1338218","","16","","102","118","1338218",""," "
"1409","新纖","2475","1281","","25499","26693","404602","8","3","","78","73","404602","3"," "
"1410","南染","","","","308","308","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","18","18","","1283","1283","49500","","","","","","49500",""," "
"1416","廣豐","7","","","3304","3311","46335","","","","","","46335",""," "
"1417","嘉裕","","34","","1846","1812","47485","","","","","","47485","","X "
"1418","東華","","","","759","759","11708","","","","","","11708",""," "
"1419","新紡","12","25","","1260","1247","75010","","","","","","75010",""," "
"1423","利華","","","","87","87","24912","","","","","","24912",""," "
"1432","大魯閣","","2","","135","133","22500","","","","38","38","22500",""," "
"1434","福懋","1842","1012","","6564","7394","421166","","8","","","8","421166","442"," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","32","14","","986","1004","48537","","","","","","48537","","X "
"1437","勤益控","84","14","","2093","2163","50467","","","","","","50467",""," "
"1438","三地開發","","","","152","152","22801","","","","","","22801",""," "
"1439","雋揚","1","4","","1060","1057","23000","","","","","","23000",""," "
"1440","南紡","366","187","","5637","5816","414203","","","","","","414203","24"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","26","48","","2951","2929","91552","","","","8","8","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","","","570","570","","","","","","","","","OX "
"1445","大宇","","1","","1407","1406","32666","","","","1","1","32666",""," "
"1446","宏和","12","1","","1660","1671","34427","","","","10","10","34427",""," "
"1447","力鵬","","10","","941","931","","","","","","","","","OX "
"1449","佳和","9","1","10","3140","3138","31778","","","","1","1","31778",""," "
"1451","年興","","","","750","750","49500","","","","","","49500",""," "
"1452","宏益","1","","","105","106","33160","","","","","","33160",""," "
"1453","大將","1","3","","1026","1024","28310","","","","","","28310",""," "
"1454","台富","3","","","2177","2180","32458","","","","","","32458",""," "
"1455","集盛","93","105","","3583","3571","132922","5","4","","5","4","132922",""," "
"1456","怡華","","4","","803","799","23430","","","","","","23430",""," "
"1457","宜進","2","1","","712","713","79182","","","","1","1","79182",""," "
"1459","聯發","","","","478","478","89657","","","","","","89657","","X "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","","","6","495","489","43317","","","","","","43317",""," "
"1464","得力","2","2","","2059","2059","106393","","","","","","106393","","X "
"1465","偉全","47","46","","3302","3303","25901","","","","","","25901",""," "
"1466","聚隆","91","187","","3112","3016","27789","9","40","","35","66","27789","15"," "
"1467","南緯","79","32","","6410","6457","42052","1","","","8","7","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","100","100","","3888","3888","8747","","","","2","2","8747",""," "
"1473","台南","2","2","8","853","845","36538","","","","","","36538",""," "
"1474","弘裕","6","10","","3390","3386","32474","","","","","","32474",""," "
"1475","業旺","2","2","","452","452","16504","","","","","","16504",""," "
"1476","儒鴻","7","43","","1019","983","68591","","1","","15","16","68591",""," "
"1477","聚陽","18","30","","1661","1649","61673","","","","1","1","61673",""," "
"1503","士電","50","81","2","3276","3243","130243","2","1","","23","22","130243","","X "
"1504","東元","690","871","7","31665","31477","594110","15","43","","142","170","594110","22"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","112","92","2","8150","8168","125778","147","2","","159","14","125778",""," "
"1514","亞力","125","140","5","7206","7186","68277","12","","","118","106","68277",""," "
"1515","力山","857","360","","3003","3500","45368","42","23","","157","138","45368","1005"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","633","130","","1697","2200","55000","","4","","","4","55000","9"," "
"1519","華城","32","34","1","3564","3561","78970","2","2","","13","13","78970",""," "
"1521","大億","","","","444","444","19057","","","","","","19057",""," "
"1522","堤維西","27","39","2","4360","4346","78224","","","","","","78224",""," "
"1524","耿鼎","6","79","6","4371","4292","41327","","","","15","15","41327",""," "
"1525","江申","","","","232","232","18350","","","","","","18350",""," "
"1526","日馳","116","136","","588","568","15000","","","","","","15000",""," "
"1527","鑽全","3","9","","580","574","34642","","","","","","34642",""," "
"1528","恩德","15","22","","7441","7434","47832","","5","","58","63","47832","4"," "
"1529","樂事綠能","6","20","","3030","3016","38773","","","","","","38773","","X "
"1530","亞崴","1","","","289","290","23648","","","","","","23648",""," "
"1531","高林股","23","24","","1750","1749","45527","","","","1","1","45527","4"," "
"1532","勤美","38","32","","2767","2773","105651","1","","","1","","105651",""," "
"1533","車王電","","15","","511","496","24636","","","","9","9","24636",""," "
"1535","中宇","","9","","67","58","30935","","","","","","30935","","X "
"1536","和大","58","132","1","8642","8567","69739","45","9","","217","181","69739","2"," "
"1537","廣隆","","","","57","57","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","367","403","","1330","1294","16342","","","","","","16342","1"," "
"1540","喬福","27","21","","1792","1798","21368","","","","1","1","21368",""," "
"1541","錩泰","5","4","","116","117","19700","","","","","","19700","1"," "
"1558","伸興","5","1","16","257","245","16133","","","","","","16133","","X "
"1560","中砂","91","152","","1638","1577","37572","","93","","","93","37572","30"," "
"1563","巧新","141","94","","7287","7334","56402","","","","","","56402","15"," "
"1568","倉佑","25","27","","2736","2734","25771","","","","3","3","25771",""," "
"1582","信錦","35","7","8","4653","4673","36067","1","","","9","8","36067",""," "
"1583","程泰","","","","81","81","27350","","","","","","27350",""," "
"1587","吉茂","3","26","1","1954","1930","20013","","","","23","23","20013",""," "
"1589","永冠-KY","","","","793","793","","","","","","","","","OX!"
"1590","亞德客-KY","13","4","","114","123","49999","","","","","","49999","","X "
