股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00636","國泰中國A50","3","11","","76","68","26206","","","","","","26206",""," "
"00637L","元大滬深300正2","1196","1784","3","75211","74620","184026","684","35","","11032","10383","184026","137"," "
"00638R","元大滬深300反1","","31","","936","905","6737","","","","4","4","6737",""," "
"00639","富邦深100","9","39","","581","551","26600","","","","7","7","26600",""," "
"00640L","富邦日本正2","5","","","187","192","1854","4","","","60","56","1854",""," "
"00641R","富邦日本反1","340","51","","7629","7918","18689","","9","","501","510","18689","4"," "
"00642U","期元大S&P石油","279","222","","7043","7100","26830","20","21","","2869","2870","26830","1"," "
"00643","群益深証中小","3","","","1047","1050","19893","","","","","","19893",""," "
"00645","富邦日本","","","","20","20","11374","","","","","","11374",""," "
"00646","元大S&P500","6","1","","43","48","140621","","","","2","2","140621","1"," "
"00647L","元大S&P500正2","3","1","","41","43","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","560","46","","9714","10228","36672","1","14","","144","157","36672",""," "
"00650L","復華香港正2","625","1134","60","18186","17617","30334","157","64","","1120","1027","30334","5"," "
"00651R","復華香港反1","70","17","","1727","1780","8048","","","","256","256","8048",""," "
"00652","富邦印度","","","","146","146","16883","","","","","","16883",""," "
"00653L","富邦印度正2","3","274","","2749","2478","4350","4","","","6","2","4350",""," "
"00654R","富邦印度反1","","4","","659","655","4866","","","","65","65","4866",""," "
"00655L","國泰中國A50正2","87","43","","2101","2145","14864","12","1","","343","332","14864",""," "
"00656R","國泰中國A50反1","","","","246","246","5089","","","","","","5089",""," "
"00657","國泰日經225","","","","","","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","4","5","","15","14","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","74","11","1","918","980","193632","","","","2","2","193632",""," "
"00663L","國泰臺灣加權正2","1852","1655","51","7905","8051","36415","313","199","","1709","1595","36415","210"," "
"00664R","國泰臺灣加權反1","6549","9661","","99186","96074","194393","38","17","","436","415","194393","458"," "
"00665L","富邦恒生國企正2","1716","2103","87","83834","83360","120741","26","47","","575","596","120741","23","@ "
"00666R","富邦恒生國企反1","10","","","404","414","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","","","10","10","1883","","","","","","1883",""," "
"00669R","國泰美國道瓊反1","344","118","","15259","15485","52154","1","2","","118","119","52154",""," "
"00670L","富邦NASDAQ正2","121","64","","1025","1082","18536","8","","1","169","160","18536",""," "
"00671R","富邦NASDAQ反1","","305","","131141","130836","136346","101","84","","2709","2692","136346","","O "
"00673R","期元大S&P原油反1","803","3528","","95884","93159","185637","2","1","","608","607","185637","15"," "
"00674R","期元大S&P黃金反1","2","3","","113","112","4105","","","","","","4105",""," "
"00675L","富邦臺灣加權正2","277","374","","2077","1980","27196","47","11","","418","382","27196","12"," "
"00676R","富邦臺灣加權反1","942","3498","","24191","21635","43208","","42","","287","329","43208","32"," "
"00678","群益那斯達克生技","3","","","16","19","1987","","","","","","1987",""," "
"00680L","元大美債20正2","437","1014","","74000","73423","430144","2","10","","543","551","430144",""," "
"00681R","元大美債20反1","","","","25","25","1898","","","","","","1898",""," "
"00682U","期元大美元指數","2","","","3","5","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","1","19","","112","94","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","491","480","58","1930","1883","19909","25","6","","27","8","19909","22"," "
"00686R","群益臺灣加權反1","75","3230","","19223","16068","46569","3","8","","32","37","46569","3"," "
"00688L","國泰20年美債正2","157","720","","27232","26669","178278","","","","60","60","178278",""," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","1","3","","107","105","20082","","","","","","20082",""," "
"00692","富邦公司治理","7","7","","55","55","153695","","","","","","153695",""," "
"00693U","期街口S&P黃豆","6","227","","3118","2897","23166","1","1","","9","9","23166",""," "
"00700","富邦恒生國企","","","","187","187","8995","","","","","","8995",""," "
"00701","國泰股利精選30","4","39","","66","31","43972","","","","","","43972",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","1","","2","1","2512","","","","","","2512",""," "
"00706L","期元大S&P日圓正2","196","40","","4905","5061","39067","","","","40","40","39067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","377","626","4","9739","9486","26393","18","12","","732","726","26393","3"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45815","","","","","","45815",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","132","696","1","18095","17530","1314502","4","","8758","9080","318","1314502","1"," "
"00713","元大台灣高息低波","39","18","","138","159","446503","","","","","","446503",""," "
"00714","群益道瓊美國地產","10","","","6","16","5516","","","","","","5516",""," "
"00715L","期街口布蘭特正2","984","1042","","13483","13425","29922","383","100","","5538","5255","29922","45"," "
"00717","富邦美國特別股","","","","","","32901","","","","","","32901","","X "
"00728","第一金工業30","","","","","","9730","","","","","","9730",""," "
"00730","富邦臺灣優質高息","","","","2","2","18636","","","","","","18636",""," "
"00731","復華富時高息低波","","","","3","3","6150","","","","","","6150",""," "
"00733","富邦臺灣中小","20","33","","74","61","17991","","","","1","1","17991","1"," "
"00735","國泰臺韓科技","499","426","","3611","3684","25572","8","26","647","715","86","25572","22"," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","4","","","54","58","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","591","213","17","12640","13001","59324","4","3","6","320","313","59324","8"," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","2","12","","1254","1244","75804","8","","","10","2","75804",""," "
"00753L","中信中國50正2","2531","2551","212","105677","105445","182914","54","21","","1068","1035","182914","60"," "
"00757","統一FANG+","36","30","","388","394","72873","1","","","7","6","72873",""," "
"00762","元大全球AI","","","","47","47","11812","","","","","","11812",""," "
"00763U","期街口道瓊銅","59","156","","1871","1774","13141","3","","","108","105","13141",""," "
"00770","國泰北美科技","5","","","20","25","20364","","","","","","20364",""," "
"00771","元大US高息特別股","","","","","","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","448","448","2257","","","","","","2257",""," "
"00830","國泰費城半導體","531","870","","3810","3471","167991","141","24","","406","289","167991","2"," "
"00850","元大臺灣ESG永續","1","","","5","6","104111","","","","","","104111",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","9","9","","59","59","2216","4","","","74","70","2216",""," "
"00861","元大全球未來通訊","1","","","12","13","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","65061","","","","","","65061",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","1","1","18756","","","","","","18756",""," "
"00878","國泰永續高股息","369","252","2","4006","4121","4640197","113","5","","123","15","4640197","36"," "
"00881","國泰台灣科技龍頭","59","122","","1224","1161","589725","2","","","15","13","589725","1"," "
"00882","中信中國高股息","72","61","","2373","2384","508837","","","","","","508837","30"," "
"00885","富邦越南","28","121","","941","848","161059","1","1","","151","151","161059","5"," "
"00891","中信關鍵半導體","299","479","3","3966","3783","419147","2","7","","8","13","419147","2"," "
"00892","富邦台灣半導體","26","51","","468","443","68573","","","","1","1","68573","3"," "
"00893","國泰智能電動車","6","2","","79","83","92721","","","","23","23","92721",""," "
"00894","中信小資高價30","47","42","","886","891","38627","","1","","4","5","38627","1"," "
"00895","富邦未來車","15","18","","95","92","38604","","","","12","12","38604",""," "
"00896","中信綠能及電動車","691","106","4","2089","2670","87970","","","","","","87970",""," "
"00897","富邦基因免疫生技","1","1","","19","19","38253","","","","","","38253",""," "
"00898","國泰基因免疫革命","","11","","28","17","39494","","","","","","39494",""," "
"00899","FT潔淨能源","","","","42","42","4283","","","","","","4283",""," "
"00900","富邦特選高股息30","78","3","","418","493","433131","","","","","","433131","4"," "
"00901","永豐智能車供應鏈","10","1","","6","15","15962","","","","","","15962",""," "
"00902","中信電池及儲能","49","14","","1117","1152","57749","","","","34","34","57749",""," "
"00903","富邦元宇宙","","","","14","14","12930","","","","","","12930",""," "
"00904","台新臺灣半導體30","29","167","","925","787","42403","1","","","2","1","42403",""," "
"00905","FT臺灣Smart","6","","","215","221","83456","","","","","","83456","2"," "
"00907","永豐優息存股","4","","","22","26","44283","","","","","","44283",""," "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","35","28","1","1065","1071","29051","6","","","62","56","29051","2"," "
"00910","第一金太空衛星","395","158","4","3087","3320","31859","30","","","37","7","31859","2"," "
"00911","兆豐洲際半導體","110","10","","94","194","4725","","","","","","4725",""," "
"00912","中信臺灣智慧50","4","","","6","10","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","18","7","","261","272","6941","","","","","","6941",""," "
"00915","凱基優選高股息30","2","31","","73","44","142245","","","","","","142245",""," "
"00916","國泰全球品牌50","74","26","","592","640","23104","30","59","","78","107","23104",""," "
"00917","中信特選金融","","6","","91","85","15869","","","","","","15869",""," "
"00918","大華優利高填息30","1802","341","52","11181","12590","860691","38","","","56","18","860691","37"," "
"00919","群益台灣精選高息","2416","1108","452","15924","16780","4435158","91","14","4","167","86","4435158","42"," "
"00920","富邦ESG綠色電力","1","","","51","52","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","1","3","","6","4","14442","","","","","","14442",""," "
"00922","國泰台灣領袖50","129","81","","1273","1321","534171","1","1","","52","52","534171","5"," "
"00923","群益台ESG低碳50","1","3","","192","190","212480","","","","5","5","212480",""," "
"00924","復華S&P500成長","","4","1","66","61","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","","","","21","21","22495","","","","","","22495",""," "
"00927","群益半導體收益","291","343","1","3079","3026","197099","57","5","","80","28","197099","73"," "
"00929","復華台灣科技優息","284","525","","3843","3602","1147034","","15","","2","17","1147034","22"," "
"00930","永豐ESG低碳高息","","","","21","21","36069","","","","","","36069",""," "
"00932","兆豐永續高息等權","","","","7","7","34070","","","","","","34070",""," "
"00934","中信成長高股息","63","43","","857","877","101756","","","","","","101756",""," "
"00935","野村臺灣新科技50","461","326","37","5834","5932","177751","7","16","","58","67","177751","4"," "
"00936","台新永續高息中小","","","","11","11","58199","","","","","","58199","","X "
"00938","凱基優選30","1","22","","30","9","20379","","","","","","20379",""," "
"00939","統一台灣高息動能","21","26","","155","150","306744","","","","","","306744",""," "
"00940","元大台灣價值高息","110","101","1","1647","1655","1418091","","","","","","1418091",""," "
"00941","中信上游半導體","14","","","150","164","110947","","","","1","1","110947",""," "
"00943","兆豐電子高息等權","1","1","","31","31","10597","","","","","","10597",""," "
"00944","野村趨勢動能高息","","","","9","9","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","","","760","760","213454","","","","","","213454",""," "
"00946","群益科技高息成長","9","7","","1138","1140","121811","","","","","","121811",""," "
"00947","台新臺灣IC設計","433","254","2","3274","3451","50091","3","9","","18","24","50091","9"," "
"00949","復華日本龍頭","","2","","62","60","46982","","","","","","46982",""," "
"00951","台新日本半導體","47","5","","636","678","47135","6","","","7","1","47135",""," "
"00952","凱基台灣AI50","208","48","","502","662","59818","","","","","","59818",""," "
"00953B","群益優選非投等債","269","5818","","74134","68585","1094668","","","","","","1094668",""," "
"00954","中信日本半導體","101","26","","547","622","24686","","","","","","24686",""," "
"00956","中信日經高股息","","36","","107","71","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","","30","","164","134","16623","","","","","","16623",""," "
"00961","FT臺灣永續高息","29","733","","1764","1060","52252","","","","","","52252",""," "
"00962","台新AI優息動能","13","32","","218","199","14355","","","","1","1","14355","1","X "
"00963","中信全球高股息","1","","","15","16","22733","","","","","","22733",""," "
"00964","中信亞太高股息","3","","","71","74","15781","","","","","","15781",""," "
"00965","元大航太防衛科技","2","14","","3410","3398","121123","","","","57","57","121123",""," "
"00971","野村美國研發龍頭","","","","49","49","16169","","","","","","16169",""," "
"00972","野村日本動能高息","","","","3","3","4918","","","","","","4918",""," "
"009800","中信NASDAQ","17","","","1558","1575","72847","","2","","9","11","72847",""," "
"009801","中信美國創新科技","","2","","60","58","28029","","","","","","28029",""," "
"009802","富邦旗艦50","141","203","","1814","1752","134998","7","","","14","7","134998","5"," "
"009803","玉山市值動能50","123","21","","251","353","35457","","264","","","264","35457","","X "
"009804","聯邦台精彩50","30","","","132","162","29473","","","","1","1","29473",""," "
"009805","台新美國電力基建","201","172","","18183","18212","170204","","","","1","1","170204","1"," "
"009808","華南永昌優選50","10","","","103","113","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","2","3","","8","7","8340","","","","","","8340",""," "
"00980A","主動野村臺灣優選","90","120","","3418","3388","185057","9","35","","9","35","185057","7"," "
"009810","玉山全球藍籌100","3","","","4","7","4788","","","","","","4788",""," "
"009811","統一美國50","1","","","66","67","70612","","","","35","35","70612",""," "
"009812","野村日本東證","2","","","26","28","27470","","","","","","27470",""," "
"009813","貝萊德標普卓越50","","","","267","267","104956","","","","","","104956",""," "
"009816","凱基台灣TOP50","2302","2008","6","34537","34825","2375586","48","120","","815","887","2375586","31"," "
"009817","國泰日本不動產","2","3","","135","134","66734","","","","5","5","66734",""," "
"009818","華南永昌NASDAQxT","","1","","17","16","14538","","","","","","14538",""," "
"009819","中信數據及電力","514","749","","6242","6007","173811","","","1400","2168","768","173811","1"," "
"00981A","主動統一台股增長","11662","14945","30","156313","153000","2287802","1001","5784","330","2046","6499","2287802","530"," "
"00981T","平衡凱基雙核收息","3","","","122","125","45065","","","","","","45065",""," "
"009820","元大納斯達克精選","425","339","","3158","3244","374425","","","","200","200","374425",""," "
"00982A","主動群益台灣強棒","755","582","","9225","9398","554234","40","156","","162","278","554234","15"," "
"00982D","主動富邦動態入息","3","5","","144","142","20557","","","","","","20557",""," "
"00982T","平衡兆豐台美動能","","","","","","4774","","","","","","4774",""," "
"00983A","主動中信ARK創新","3","50","","1112","1065","47796","","","","5","5","47796",""," "
"00983D","主動富邦複合收益","","5","","78","73","26049","","","","","","26049",""," "
"00984A","主動安聯台灣高息","56","51","","445","450","116489","","","","","","116489","1"," "
"00984D","主動聯博全球非投","140","290","","4742","4592","95014","","","","","","95014",""," "
"00985A","主動野村台灣50","17","54","","1758","1721","124822","","1","","57","58","124822","2"," "
"00985B","群益ESG投等債0-5","","","","370","370","154250","","","","","","154250",""," "
"00986A","主動台新龍頭成長","","","","37","37","10831","","","","","","10831","2"," "
"00987A","主動台新優勢成長","136","134","","2582","2584","48285","3","17","","43","57","48285","3"," "
"00988A","主動統一全球創新","4784","6802","74","52352","50260","638859","25","674","3056","3245","838","638859","132"," "
"00989A","主動摩根美國科技","","","","78","78","19279","","","","","","19279",""," "
"00990A","主動元大AI新經濟","3912","1588","","16554","18878","523505","3","23","","319","339","523505","36"," "
"00991A","主動復華未來50","3934","7405","30","66154","62653","760604","160","152","","2151","2143","760604","128"," "
"00992A","主動群益科技創新","769","1806","10","31788","30741","649363","271","39","","958","726","649363","47"," "
"00993A","主動安聯台灣","74","48","","1884","1910","209397","13","1","","42","30","209397","2"," "
"00994A","主動第一金台股優","822","293","","7769","8298","77047","","4","","1","5","77047","49"," "
"00995A","主動中信台灣卓越","144","35","","1833","1942","80383","10","2","","21","13","80383","3"," "
"00996A","主動兆豐台灣豐收","364","506","","3554","3412","82474","2","1","","9","8","82474",""," "
"00997A","主動群益美國增長","246","374","","6998","6870","241969","4","","","5","1","241969",""," "
"00999A","主動野村臺灣高息","638","1107","500","6969","6000","365629","1","","","1","","365629",""," "
"1101","台泥","1721","642","12","32964","34031","1880795","18","16","","83","81","1880795","1"," "
"1102","亞泥","129","37","","2367","2459","886640","","","","4","4","886640",""," "
"1103","嘉泥","15","173","","4199","4041","197561","","","","","","197561",""," "
"1104","環泥","208","5","","1250","1453","171670","","","","","","171670",""," "
"1108","幸福","6","44","","638","600","101184","","","","","","101184",""," "
"1109","信大","","","","298","298","85289","2","1","","2","1","85289",""," "
"1110","東泥","4","119","","2804","2689","143000","3","","","3","","143000",""," "
"1201","味全","1","19","","1567","1549","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","24","195","","1189","1018","223691","","","","4","4","223691","2"," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","82","21","1","410","470","73697","","","","7","7","73697",""," "
"1216","統一","34","54","","1155","1135","1420503","","2","","7","9","1420503","30"," "
"1217","愛之味","6","37","","1282","1251","123628","","3","","","3","123628",""," "
"1218","泰山","9","44","","1491","1456","124999","","","","","","124999","","X "
"1219","福壽","5","37","","631","599","85309","","","","","","85309",""," "
"1220","台榮","4","1","","1132","1135","44269","","","","","","44269",""," "
"1225","福懋油","474","394","1","7265","7344","60567","","","","","","60567",""," "
"1227","佳格","32","58","","1394","1368","228772","","","","2","2","228772",""," "
"1229","聯華","39","361","","3996","3674","448990","","","","","","448990",""," "
"1231","聯華食","4","9","","287","282","74613","","","","","","74613",""," "
"1232","大統益","","","","6","6","39993","","","","","","39993","","X "
"1233","天仁","","","","54","54","22647","","","","","","22647",""," "
"1234","黑松","","","","21","21","100467","","","","","","100467",""," "
"1235","興泰","22","22","","983","983","47144","","","","","","47144",""," "
"1236","宏亞","","","","128","128","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","16","31","","429","414","8943","","","","4","4","8943",""," "
"1301","台塑","586","443","1","16521","16663","1591435","317","24","1","535","241","1591435","1"," "
"1303","南亞","1371","10008","12","42140","33491","1982705","361","119","","3309","3067","1982705","54"," "
"1304","台聚","161","350","1","12930","12740","297190","47","5","2","154","110","297190","2"," "
"1305","華夏","63","240","1","7290","7112","145262","2","16","","254","268","145262","4"," "
"1307","三芳","124","233","5","1625","1511","99454","3","","","3","","99454",""," "
"1308","亞聚","92","263","1","7812","7640","148435","1","","","11","10","148435","14"," "
"1309","台達化","532","458","13","8331","8392","99396","65","2","","1028","965","99396",""," "
"1310","台苯","180","267","10","12514","12417","131967","1","1","211","216","5","131967","1"," "
"1312","國喬","2009","1275","11","14558","15281","276655","","","102","102","","276655","","X "
"1313","聯成","99","294","","11979","11784","337711","","2","","","2","337711","1"," "
"1314","中石化","725","943","","46453","46235","946212","26","11","","105","90","946212","23"," "
"1315","達新","","7","","13","6","24774","","","","","","24774",""," "
"1316","上曜","105","139","10","10860","10816","93986","","7","","10","17","93986","2"," "
"1319","東陽","86","383","1","5136","4838","147869","33","117","","143","227","147869","2"," "
"1321","大洋","26","","","7068","7094","56807","","","","","","56807",""," "
"1323","永裕","","3","","268","265","22818","","","","","","22818",""," "
"1324","地球","","","","1379","1379","18780","","","","","","18780",""," "
"1325","恆大","23","71","","2312","2264","21320","4","1","","10","7","21320",""," "
"1326","台化","1326","775","5","12224","12770","1465296","31","39","","72","80","1465296","8"," "
"1337","再生-KY","50","16","","21201","21235","67238","","","","","","67238",""," "
"1338","廣華-KY","167","2","","2948","3113","20960","","","","","","20960",""," "
"1339","昭輝","23","15","","611","619","18534","","","","","","18534",""," "
"1340","勝悅-KY","17","5","","1034","1046","38230","8","","","8","","38230",""," "
"1342","八貫","404","98","","626","932","19500","","9","","","9","19500","16"," "
"1402","遠東新","784","378","","11168","11574","1338218","10","12","","109","111","1338218","7"," "
"1409","新纖","2803","6036","2","25576","22341","404602","47","11","","164","128","404602","4710"," "
"1410","南染","","","","316","316","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","19","14","","918","923","49500","","","","","","49500",""," "
"1416","廣豐","73","92","","4301","4282","46335","","","","","","46335",""," "
"1417","嘉裕","","3","","1655","1652","47485","","","","","","47485",""," "
"1418","東華","28","2","","719","745","11708","","","","","","11708",""," "
"1419","新紡","7","20","","1270","1257","75010","1","","","1","","75010",""," "
"1423","利華","1","4","","57","54","24912","","","","","","24912",""," "
"1432","大魯閣","2","5","","210","207","22500","","","","","","22500",""," "
"1434","福懋","182","112","12","2717","2775","421166","55","","","127","72","421166","1"," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","","11","","909","898","48537","","","","","","48537",""," "
"1437","勤益控","","","","1962","1962","50467","","","","","","50467",""," "
"1438","三地開發","","1","","82","81","22801","","","","","","22801",""," "
"1439","雋揚","2","","","1051","1053","23000","","","","","","23000",""," "
"1440","南紡","278","308","","5267","5237","414203","11","1","227","383","146","414203","1"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","17","19","3","3133","3128","91552","2","4","5","17","14","91552",""," "
"1443","立益物流","","1","","32","31","33835","","","","","","33835",""," "
"1444","力麗","","11","","903","892","","","","","","","","","OX "
"1445","大宇","","","","1315","1315","32666","","","","","","32666",""," "
"1446","宏和","8","3","","2065","2070","34427","","","","","","34427",""," "
"1447","力鵬","","3","","1768","1765","","","","","","","","","OX "
"1449","佳和","377","209","","3538","3706","31778","","27","","3","30","31778",""," "
"1451","年興","5","5","","693","693","49500","","","","","","49500",""," "
"1452","宏益","2","4","","109","107","33160","","","","","","33160",""," "
"1453","大將","","14","","1261","1247","28310","","1","","1","2","28310",""," "
"1454","台富","","","","2187","2187","32458","","","","","","32458",""," "
"1455","集盛","695","259","","2721","3157","132922","","45","","","45","132922","2"," "
"1456","怡華","11","","","503","514","23430","","","","","","23430",""," "
"1457","宜進","48","45","3","732","732","79182","","","","","","79182",""," "
"1459","聯發","20","10","","363","373","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","23","","","338","361","43317","","","","","","43317",""," "
"1464","得力","23","20","2","2202","2203","106393","","","","","","106393",""," "
"1465","偉全","74","35","","3307","3346","25901","","","","","","25901",""," "
"1466","聚隆","40","10","40","4635","4625","27789","2","2","","5","5","27789",""," "
"1467","南緯","59","68","","5293","5284","42052","","5","","15","20","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","2","","","4033","4035","8747","","","","","","8747",""," "
"1473","台南","3","2","","858","859","36538","","","","","","36538","","X "
"1474","弘裕","18","2","","3287","3303","32474","","","","","","32474",""," "
"1475","業旺","23","","","402","425","16504","","","","","","16504",""," "
"1476","儒鴻","59","34","","787","812","68591","","","","","","68591",""," "
"1477","聚陽","45","207","","1683","1521","61673","2","1","","41","40","61673","2"," "
"1503","士電","530","719","5","4120","3926","130243","79","","","107","28","130243",""," "
"1504","東元","3362","1984","36","36676","38018","594110","38","13","","395","370","594110","16"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","369","1154","15","12385","11585","125778","24","21","","42","39","125778","16"," "
"1514","亞力","384","562","8","6133","5947","68277","190","","","301","111","68277",""," "
"1515","力山","70","130","2","2236","2174","45368","","","","","","45368","","X "
"1516","川飛","","","1","3","2","","","","","","","","","OX "
"1517","利奇","14","7","","1750","1757","55000","","","","","","55000",""," "
"1519","華城","179","470","8","4274","3975","78970","10","3","","21","14","78970","3"," "
"1521","大億","2","","","465","467","19057","","","","","","19057",""," "
"1522","堤維西","39","78","","4532","4493","78224","","2","","16","18","78224",""," "
"1524","耿鼎","42","176","30","4883","4719","41327","10","8","","53","51","41327",""," "
"1525","江申","4","3","","244","245","18350","","","","","","18350",""," "
"1526","日馳","2","3","","617","616","15000","","","","","","15000",""," "
"1527","鑽全","1","3","","635","633","34642","","","","","","34642",""," "
"1528","恩德","168","575","24","7959","7528","47832","92","5","","402","315","47832","12"," "
"1529","樂事綠能","19","144","","3389","3264","38773","3","1","","6","4","38773",""," "
"1530","亞崴","16","8","","248","256","23648","","","","","","23648",""," "
"1531","高林股","15","27","","1804","1792","45527","","1","","","1","45527",""," "
"1532","勤美","30","28","52","2492","2442","105651","","","","","","105651",""," "
"1533","車王電","33","21","","762","774","24636","1","","","10","9","24636",""," "
"1535","中宇","3","2","","59","60","30935","","","","","","30935",""," "
"1536","和大","61","126","4","9000","8931","69739","33","17","","181","165","69739",""," "
"1537","廣隆","4","12","","55","47","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","8","6","","1315","1317","16342","","","","","","16342",""," "
"1540","喬福","3","41","4","1836","1794","21368","","1","","","1","21368",""," "
"1541","錩泰","6","2","","113","117","19700","","","","","","19700",""," "
"1558","伸興","","8","","276","268","16133","","","","","","16133",""," "
"1560","中砂","68","156","","1664","1576","37441","37","5","","162","130","37441",""," "
"1563","巧新","469","240","","2967","3196","56402","6","3","","46","43","56402","81"," "
"1568","倉佑","","102","9","6380","6269","25771","5","","","23","18","25771",""," "
"1582","信錦","265","943","16","7329","6635","36067","8","4","","25","21","36067","1"," "
"1583","程泰","7","4","","63","66","27350","","","","","","27350",""," "
"1587","吉茂","20","856","3","3062","2223","20013","6","","","10","4","20013","2"," "
"1589","永冠-KY","","","4","1620","1616","","","","","","","","","OX!"
"1590","亞德客-KY","4","12","","189","181","49999","","","","1","1","49999","2"," "
"1597","直得","352","765","9","5498","5076","22315","26","5","","107","86","22315",""," "
