股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","","","14","14","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","31","1","","1154","1184","213882","","1","","6","7","213882",""," "
"00663L","國泰臺灣加權正2","952","1118","","9660","9494","36415","88","176","","1618","1706","36415","25"," "
"00664R","國泰臺灣加權反1","3343","2019","32","89929","91221","196393","","109","","451","560","196393","68"," "
"00665L","富邦恒生國企正2","289","451","11","84812","84639","142116","4","9","","497","502","142116",""," "
"00666R","富邦恒生國企反1","1","","","344","345","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","","","5","5","1883","","","","","","1883",""," "
"00669R","國泰美國道瓊反1","8","10","","14694","14692","51279","","","","116","116","51279",""," "
"00670L","富邦NASDAQ正2","51","28","","1154","1177","19036","1","1","","139","139","19036",""," "
"00671R","富邦NASDAQ反1","","1517","","129054","127537","135096","14","21","","2557","2564","135096","","O "
"00673R","期元大S&P原油反1","150","2870","","64831","62111","129887","105","23","","1387","1305","129887",""," "
"00674R","期元大S&P黃金反1","12","68","","393","337","3980","","","","10","10","3980",""," "
"00675L","富邦臺灣加權正2","197","215","","3045","3027","26821","","6","","307","313","26821","5"," "
"00676R","富邦臺灣加權反1","377","1366","2","19758","18767","43208","55","31","","320","296","43208","4"," "
"00678","群益那斯達克生技","","11","","27","16","1987","","","","","","1987",""," "
"00680L","元大美債20正2","3675","227","","61845","65293","376269","441","11","","789","359","376269",""," "
"00681R","元大美債20反1","","","","7","7","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","12","12","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","2","","","160","162","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","","","17","3623","3606","31034","","","","","","31034","","!"
"00686R","群益臺灣加權反1","756","1166","25","17794","17359","47944","","","","64","64","47944",""," "
"00688L","國泰20年美債正2","160","8","","23252","23404","159903","17","","","76","59","159903",""," "
"00689R","國泰20年美債反1","","","","","","1722","","","","","","1722","","X "
"00690","兆豐藍籌30","6","1","","83","88","20207","","","","","","20207",""," "
"00692","富邦公司治理","22","","","50","72","153570","","","","","","153570",""," "
"00693U","期街口S&P黃豆","10","2","","2542","2550","21791","","1","","2","3","21791",""," "
"00700","富邦恒生國企","","","","187","187","8745","","","","","","8745",""," "
"00701","國泰股利精選30","","1","","32","31","43472","","","","","","43472",""," "
"00702","國泰標普低波高息","","","","1","1","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","711","38","","6898","7571","39567","","80","","155","235","39567",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","366","224","6","10272","10408","29893","49","26","","794","771","29893","1"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","77","319","39","15976","15695","1332752","","1","","6","7","1332752","1"," "
"00713","元大台灣高息低波","3","","","244","247","436128","","","","","","436128",""," "
"00714","群益道瓊美國地產","","3","","6","3","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","255","132","7","12938","13054","31797","269","15","","3510","3256","31797",""," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651",""," "
"00728","第一金工業30","","","","","","9730","","","","","","9730","","X "
"00730","富邦臺灣優質高息","","","","12","12","17761","","","","","","17761",""," "
"00731","復華富時高息低波","1","","","3","4","5525","","","","","","5525",""," "
"00733","富邦臺灣中小","1","127","","175","49","16866","","1","","","1","16866",""," "
"00735","國泰臺韓科技","129","255","","3862","3736","26447","13","15","","135","137","26447","6"," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","","","56","56","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","238","337","4","13356","13253","61824","1","4","","383","386","61824",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","2","1","","966","967","73429","","","","2","2","73429",""," "
"00753L","中信中國50正2","312","1043","","96472","95741","192664","24","8","","536","520","192664","5"," "
"00757","統一FANG+","18","6","","355","367","71623","4","","","10","6","71623",""," "
"00762","元大全球AI","","","","49","49","11937","","","","","","11937",""," "
"00763U","期街口道瓊銅","38","7","","1574","1605","12391","","","","94","94","12391",""," "
"00770","國泰北美科技","5","","","57","62","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","新光投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","5","","","467","472","2007","","","","","","2007",""," "
"00830","國泰費城半導體","82","379","","4406","4109","181491","52","58","","346","352","181491","11"," "
"00850","元大臺灣ESG永續","","","","17","17","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","1","31","","67","37","2216","","","","60","60","2216",""," "
"00861","元大全球未來通訊","","","","19","19","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","67936","","","","","","67936",""," "
"00875","國泰網路資安","","1","","6","5","3372","","","","","","3372",""," "
"00876","元大全球5G","3","14","","20","9","18631","","","","","","18631",""," "
"00878","國泰永續高股息","31","133","2","2642","2538","4586447","1","","","43","42","4586447","1"," "
"00881","國泰台灣科技龍頭","28","52","","1285","1261","593850","1","","","15","14","593850","1"," "
"00882","中信中國高股息","328","100","320","3530","3438","508087","","","","2","2","508087",""," "
"00885","富邦越南","33","150","","770","653","156809","","","","145","145","156809",""," "
"00891","中信關鍵半導體","230","788","","4336","3778","413272","","10","","46","56","413272",""," "
"00892","富邦台灣半導體","131","27","","671","775","69323","1","","","2","1","69323",""," "
"00893","國泰智能電動車","6","2","","63","67","91471","","","","23","23","91471",""," "
"00894","中信小資高價30","5","60","","657","602","37877","","17","","12","29","37877",""," "
"00895","富邦未來車","1","","","68","69","37479","","","","11","11","37479",""," "
"00896","中信綠能及電動車","","655","7","2494","1832","100970","","38","16","46","68","100970",""," "
"00897","富邦基因免疫生技","10","4","","131","137","36128","","","","1","1","36128",""," "
"00898","國泰基因免疫革命","29","","","211","240","36994","","","","","","36994",""," "
"00899","FT潔淨能源","5","","","59","64","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","5","167","","468","306","414381","","","","","","414381","26"," "
"00901","永豐智能車供應鏈","","5","","5","","15837","","","","","","15837",""," "
"00902","中信電池及儲能","5","2","","2330","2333","56374","","","","40","40","56374",""," "
"00903","富邦元宇宙","","6","","24","18","12555","","","","","","12555",""," "
"00904","新光臺灣半導體30","16","10","","798","804","42528","","","","2","2","42528",""," "
"00905","FT臺灣Smart","","14","","274","260","84581","","","","","","84581",""," "
"00907","永豐優息存股","","7","","156","149","41033","","","","","","41033",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","115","7","","866","974","26801","","3","","49","52","26801","3"," "
"00910","第一金太空衛星","69","150","","3251","3170","33484","","4","","13","17","33484","23"," "
"00911","兆豐洲際半導體","15","5","","97","107","4850","","","","","","4850","1"," "
"00912","中信臺灣智慧50","6","","","36","42","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","22","55","","1081","1048","10191","","","","","","10191",""," "
"00915","凱基優選高股息30","","1","","37","36","132870","","","","","","132870",""," "
"00916","國泰全球品牌50","","6","","911","905","35604","3","","47","57","7","35604",""," "
"00917","中信特選金融","1","","","88","89","15619","","","","","","15619",""," "
"00918","大華優利高填息30","114","1143","5","7112","6078","893691","10","","","26","16","893691",""," "
"00919","群益台灣精選高息","242","297","27","9203","9121","4517158","","7","","106","113","4517158","19"," "
"00920","富邦ESG綠色電力","5","","","22","27","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","16","","18","2","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","61","263","","1508","1306","519046","","","","45","45","519046",""," "
"00923","群益台ESG低碳50","287","6","","214","495","212730","","","","2","2","212730",""," "
"00924","復華S&P500成長","","2","","109","107","111650","","","","","","111650",""," "
"00926","凱基全球菁英55","","","","27","27","22245","","","","","","22245",""," "
"00927","群益半導體收益","3920","276","","6331","9975","229724","","20","","45","65","229724",""," "
"00929","復華台灣科技優息","97","328","","3596","3365","1135784","1","","","1","","1135784","13"," "
"00930","永豐ESG低碳高息","","","","28","28","33569","","","","","","33569",""," "
"00932","兆豐永續高息等權","","","","2","2","31695","","","","","","31695",""," "
"00934","中信成長高股息","2","","","673","675","102506","","","","","","102506",""," "
"00935","野村臺灣新科技50","278","193","1","5811","5895","188126","","47","","28","75","188126",""," "
"00936","台新永續高息中小","","","","10","10","52199","","","","","","52199",""," "
"00938","凱基優選30","","","","5","5","23379","","","","","","23379",""," "
"00939","統一台灣高息動能","28","18","","193","203","300744","","","","","","300744",""," "
"00940","元大台灣價值高息","176","17","","1397","1556","1386966","","","","","","1386966","25"," "
"00941","中信上游半導體","96","5","","213","304","110322","1","","","3","2","110322",""," "
"00943","兆豐電子高息等權","2","2","","26","26","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","","","332","332","205329","","","","","","205329",""," "
"00946","群益科技高息成長","1","158","","1204","1047","118811","","","","","","118811","","X "
"00947","台新臺灣IC設計","494","877","4","8381","7994","67591","1","5","","55","59","67591","16"," "
"00949","復華日本龍頭","","","","76","76","44982","","","","","","44982",""," "
"00951","台新日本半導體","254","148","","1016","1122","47135","2","12","","28","38","47135",""," "
"00952","凱基台灣AI50","2","5","","389","386","60943","","","","","","60943",""," "
"00953B","群益優選非投等債","3549","36","","97343","100856","1071043","","","","","","1071043","","X "
"00954","中信日本半導體","309","454","","1231","1086","26936","","","","1","1","26936",""," "
"00956","中信日經高股息","10","","","76","86","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","25","","","104","129","16373","","","","","","16373",""," "
"00961","FT臺灣永續高息","27","4","","1478","1501","63377","","","","","","63377",""," "
"00962","台新AI優息動能","2","4","","133","131","13855","","","","","","13855",""," "
"00963","中信全球高股息","","","","6","6","24483","","","","","","24483",""," "
"00964","中信亞太高股息","1","","","108","109","17031","","","","","","17031",""," "
"00965","元大航太防衛科技","2","367","","2127","1762","113998","","","","47","47","113998",""," "
"00971","野村美國研發龍頭","3","1","","14","16","15169","","","","","","15169",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","1","16","","1583","1568","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","3","136","","154","21","25279","","","","","","25279",""," "
"009802","富邦旗艦50","33","47","","1723","1709","133498","2","1","","20","19","133498",""," "
"009803","玉山市值動能50","10","7","","387","390","41582","","","","","","41582",""," "
"009804","聯邦台精彩50","","1","","118","117","29848","","","","","","29848",""," "
"009805","新光美國電力基建","95","70","","16186","16211","161204","","","","1","1","161204",""," "
"009808","華南永昌優選50","5","","","82","87","10252","","","","","","10252",""," "
"009809","富邦淨零ESG50","","2","","8","6","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","24","247","","2904","2681","177307","","1","","4","5","177307","4"," "
"009810","玉山全球藍籌100","","","","5","5","4788","","","","","","4788",""," "
"009811","統一美國50","","36","","92","56","65237","","","","35","35","65237",""," "
"009812","野村日本東證","","","","10","10","25220","","","","","","25220",""," "
"009813","貝萊德標普卓越50","5","288","","355","72","92581","","","","","","92581",""," "
"009816","凱基台灣TOP50","600","922","","35006","34684","2601586","2","178","","874","1050","2601586","26"," "
"009817","國泰日本不動產","","","","108","108","64234","","","","","","64234",""," "
"009818","華南永昌NASDAQxT","1","","","15","16","14163","","","","","","14163",""," "
"009819","中信數據及電力","89","29","","6001","6061","172936","","","","25","25","172936",""," "
"00981A","主動統一台股增長","7476","13015","138","148213","142536","2304427","138","787","","2243","2892","2304427","268"," "
"00981T","平衡凱基雙核收息","","1","","30","29","48815","","","","","","48815",""," "
"009820","元大納斯達克精選","66","353","","3717","3430","341800","","","","","","341800",""," "
"009821","野村稀土關鍵資源","668","306","2","15789","16149","183585","7","","371","380","2","183585",""," "
"009824","群益美國科技巨頭","182","444","","4442","4180","182336","","6","","","6","182336",""," "
"00982A","主動群益台灣強棒","132","475","","7529","7186","539484","","1","","136","137","539484","18"," "
"00982D","主動富邦動態入息","","","","122","122","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","5","","","","5","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","","68","","582","514","30671","","","","6","6","30671",""," "
"00983D","主動富邦複合收益","","","","74","74","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","4","72","","634","566","122614","","","","","","122614","8"," "
"00984D","主動聯博全球非投","474","9","2","5678","6141","124014","","","","","","124014",""," "
"00985A","主動野村台灣50","85","56","","1622","1651","118447","","1","","53","54","118447",""," "
"00985B","群益ESG投等債0-5","","","","270","270","153000","","","","","","153000","","X "
"00986A","主動台新龍頭成長","2","3","","57","56","10456","","","","","","10456",""," "
"00987A","主動台新優勢成長","33","57","","2196","2172","43035","","","","19","19","43035","3"," "
"00988A","主動統一全球創新","2744","3533","56","67923","67078","711109","9","14","","275","280","711109","39"," "
"00989A","主動摩根美國科技","94","","","188","282","19029","","","","","","19029",""," "
"00990A","主動元大AI新經濟","1371","1568","20","16250","16033","566380","2","43","","191","232","566380",""," "
"00991A","主動復華未來50","3481","9152","21","118119","112427","863604","30","214","","1231","1415","863604","37"," "
"00992A","主動群益科技創新","744","585","","25914","26073","580488","94","45","","385","336","580488","10"," "
"00993A","主動安聯台灣","69","373","","2061","1757","197772","","","","29","29","197772",""," "
"00994A","主動第一金台股優","717","229","","7016","7504","76047","","5","","","5","76047","12"," "
"00995A","主動中信台灣卓越","346","195","","1771","1922","75758","","","","11","11","75758",""," "
"00996A","主動兆豐台灣豐收","1596","232","","6103","7467","80099","","10","","6","16","80099","9"," "
"00997A","主動群益美國增長","1809","742","","10503","11570","270594","","","","","","270594","","X "
"00999A","主動野村臺灣高息","38","360","","3723","3401","317129","","2","","2","4","317129",""," "
"1101","台泥","921","592","8","34503","34824","1880795","","2","","","2","1880795","7"," "
"1102","亞泥","98","110","","1415","1403","886640","6","2","","9","5","886640","1"," "
"1103","嘉泥","94","","","4066","4160","197561","","","","","","197561",""," "
"1104","環泥","21","","","1530","1551","171670","","","","","","171670",""," "
"1108","幸福","","","","376","376","101184","","","","","","101184",""," "
"1109","信大","1","4","","293","290","85289","","","","1","1","85289",""," "
"1110","東泥","3","5","","2820","2818","143000","","","","","","143000",""," "
"1201","味全","15","3","","1489","1501","126515","","","","","","126515",""," "
"1203","味王","","1","","2","1","60000","","","","","","60000",""," "
"1210","大成","6","24","","883","865","223691","3","","","7","4","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","6","8","","361","359","73697","","","","","","73697",""," "
"1216","統一","130","78","","1057","1109","1420503","1","","","5","4","1420503",""," "
"1217","愛之味","40","15","","740","765","123628","1","1","","7","7","123628",""," "
"1218","泰山","26","1","","1605","1630","124999","","","","118","118","124999",""," "
"1219","福壽","","3","","605","602","85309","","","","","","85309",""," "
"1220","台榮","6","14","","996","988","44269","","","","","","44269",""," "
"1225","福懋油","3","3","","7102","7102","60567","1","","","1","","60567",""," "
"1227","佳格","13","34","","1006","985","228772","","","","1","1","228772",""," "
"1229","聯華","38","106","","2989","2921","448990","","","","10","10","448990","","X "
"1231","聯華食","1","3","","256","254","74613","","","","","","74613",""," "
"1232","大統益","1","","","7","8","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","","1","","16","15","100467","","","","","","100467",""," "
"1235","興泰","5","","","981","986","47144","","","","","","47144",""," "
"1236","宏亞","17","","","261","278","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","5","7","","380","378","8943","","","","","","8943",""," "
"1301","台塑","2421","2333","","20337","20425","1591435","38","13","","46","21","1591435","63"," "
"1303","南亞","5205","4919","8","35078","35356","1982705","941","126","12","3107","2280","1982705","5697","X "
"1304","台聚","90","142","","11938","11886","297190","3","","","116","113","297190",""," "
"1305","華夏","140","85","2","6647","6700","145262","1","","","35","34","145262",""," "
"1307","三芳","25","121","","1289","1193","99454","","","","","","99454","","X "
"1308","亞聚","52","274","18","7197","6957","148435","","","","17","17","148435","1"," "
"1309","台達化","100","106","1","7584","7577","99396","66","","","386","320","99396",""," "
"1310","台苯","1180","928","","13217","13469","131967","27","92","","95","160","131967","14"," "
"1312","國喬","1506","627","","13385","14264","276655","114","282","","651","819","276655","20"," "
"1313","聯成","470","622","11","11732","11569","337711","1","10","","95","104","337711","4"," "
"1314","中石化","12045","3474","","46464","55035","946212","14","17","","70","73","946212","293"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","21","45","5","10751","10722","93986","2","","","45","43","93986","2"," "
"1319","東陽","374","145","","7204","7433","147869","13","1","36","409","361","147869",""," "
"1321","大洋","6","1","","7312","7317","56807","","","","","","56807",""," "
"1323","永裕","","5","","116","111","22818","","","","","","22818",""," "
"1324","地球","","10","","1369","1359","18780","","","","","","18780",""," "
"1325","恆大","16","25","","2044","2035","21320","","","","10","10","21320",""," "
"1326","台化","4328","1774","2","17411","19963","1465296","5","69","","134","198","1465296","19"," "
"1337","再生-KY","1","1","","21295","21295","67238","","","","","","67238",""," "
"1338","廣華-KY","70","4","","3630","3696","20960","","","","","","20960",""," "
"1339","昭輝","2","2","","847","847","18534","","","","","","18534",""," "
"1340","勝悅-KY","1","","","1036","1037","38230","","","","","","38230",""," "
"1342","八貫","76","52","","705","729","19500","","","","","","19500",""," "
"1402","遠東新","99","300","","8350","8149","1338218","6","","","137","131","1338218",""," "
"1409","新纖","1539","1109","","20910","21340","404602","5","83","1","179","256","404602","23"," "
"1410","南染","7","1","","304","310","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","6","62","","942","886","49500","","","","","","49500",""," "
"1416","廣豐","1","12","","3581","3570","46335","","","","","","46335",""," "
"1417","嘉裕","2","11","","1703","1694","47485","","","","","","47485",""," "
"1418","東華","","","","749","749","11708","","","","","","11708",""," "
"1419","新紡","22","17","","1148","1153","75010","","","","","","75010",""," "
"1423","利華","","","","99","99","24912","","","","","","24912",""," "
"1432","大魯閣","2","","","129","131","22500","","","","40","40","22500",""," "
"1434","福懋","58","23","","2780","2815","421166","","","","1","1","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","1","2","","989","988","48537","","","","5","5","48537",""," "
"1437","勤益控","19","25","","1971","1965","50467","","","","","","50467",""," "
"1438","三地開發","2","5","","204","201","22801","","","","","","22801",""," "
"1439","雋揚","","","","1058","1058","23000","","","","","","23000",""," "
"1440","南紡","603","112","","5595","6086","414203","","","","1","1","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","","11","","3135","3124","91552","","","","5","5","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","24","","639","615","","","","","","","","","OX "
"1445","大宇","","4","","1361","1357","32666","4","","","30","26","32666",""," "
"1446","宏和","142","38","","1874","1978","34427","","1","","","1","34427",""," "
"1447","力鵬","","5","","1487","1482","","","","","","","","","OX "
"1449","佳和","39","15","2","3087","3109","31778","9","","","14","5","31778",""," "
"1451","年興","","3","","621","618","49500","","","","","","49500",""," "
"1452","宏益","4","","","74","78","33160","","","","","","33160",""," "
"1453","大將","","7","33","1109","1069","28310","","","","","","28310",""," "
"1454","台富","","","","2194","2194","32458","","","","","","32458",""," "
"1455","集盛","134","455","","3076","2755","132922","","","","","","132922","","X "
"1456","怡華","20","","","793","813","23430","","","","","","23430",""," "
"1457","宜進","10","3","","658","665","79182","","","","1","1","79182",""," "
"1459","聯發","","","","432","432","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","8","","","455","463","43317","","","","","","43317",""," "
"1464","得力","277","118","","1916","2075","106393","","","","","","106393",""," "
"1465","偉全","78","70","","3280","3288","25901","","","","","","25901",""," "
"1466","聚隆","30","60","","4194","4164","27789","","","","6","6","27789",""," "
"1467","南緯","481","239","","5307","5549","42052","3","6","","3","6","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","1","","","3903","3904","8747","","2","","","2","8747",""," "
"1473","台南","1","6","","860","855","36538","","","","","","36538",""," "
"1474","弘裕","1","","","3269","3270","32474","","","","","","32474",""," "
"1475","業旺","","","","444","444","16504","","","","","","16504",""," "
"1476","儒鴻","40","7","","1032","1065","68591","","2","","18","20","68591",""," "
"1477","聚陽","65","118","2","1914","1859","61673","2","1","","5","4","61673","1"," "
"1503","士電","205","229","1","3678","3653","130243","3","1","2","33","29","130243",""," "
"1504","東元","461","391","2","32887","32955","594110","7","1","","44","38","594110","1"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","270","312","","9224","9182","125778","25","","","54","29","125778","1"," "
"1514","亞力","393","358","1","6484","6518","68277","2","2","","108","108","68277","6"," "
"1515","力山","999","566","","3624","4057","45368","4","29","","73","98","45368","2"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","49","2","","1544","1591","55000","","","","","","55000",""," "
"1519","華城","236","101","2","3844","3977","78970","2","4","","22","24","78970","2"," "
"1521","大億","2","1","","437","438","19057","","","","","","19057",""," "
"1522","堤維西","12","2","2","4389","4397","78224","","","","16","16","78224",""," "
"1524","耿鼎","43","12","40","4505","4496","41327","1","","","21","20","41327",""," "
"1525","江申","","","","234","234","18350","","","","","","18350",""," "
"1526","日馳","5","","","621","626","15000","","","","10","10","15000",""," "
"1527","鑽全","","","","555","555","34642","","","","","","34642",""," "
"1528","恩德","150","82","2","7526","7592","47832","1","2","","65","66","47832",""," "
"1529","樂事綠能","36","27","","3333","3342","38773","","","","2","2","38773","2"," "
"1530","亞崴","2","4","","304","302","23648","","","","","","23648",""," "
"1531","高林股","11","5","1","1676","1681","45527","","","","1","1","45527",""," "
"1532","勤美","13","7","","2678","2684","105651","","","","","","105651",""," "
"1533","車王電","6","1","1","541","545","24636","","","","9","9","24636",""," "
"1535","中宇","","","","66","66","30935","","","","","","30935",""," "
"1536","和大","59","44","16","8834","8833","69739","2","","","187","185","69739",""," "
"1537","廣隆","3","","","57","60","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","7","5","","1336","1338","16342","","","","","","16342",""," "
"1540","喬福","35","21","1","1618","1631","21368","","1","","","1","21368",""," "
"1541","錩泰","1","16","","135","120","19700","","","","","","19700",""," "
"1558","伸興","","","","283","283","16133","","","","","","16133",""," "
"1560","中砂","96","106","1","1516","1505","37518","1","1","","137","137","37518",""," "
"1563","巧新","292","129","300","6065","5928","56402","1","","","5","4","56402",""," "
"1568","倉佑","11","36","100","5674","5549","25771","","3","","2","5","25771",""," "
"1582","信錦","63","144","12","5014","4921","36067","1","3","","6","8","36067",""," "
"1583","程泰","1","","","82","83","27350","","","","","","27350",""," "
"1587","吉茂","31","24","","2010","2017","20013","1","","","24","23","20013",""," "
"1589","永冠-KY","","","","807","807","","","","","","","","","OX!"
"1590","亞德客-KY","7","13","","155","149","49999","","","","1","1","49999",""," "
