股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00878","國泰永續高股息","210","140","","2804","2874","4590822","11","1","","56","46","4590822","8"," "
"00881","國泰台灣科技龍頭","152","26","","1074","1200","592100","","2","","11","13","592100","4"," "
"00882","中信中國高股息","292","14","","2706","2984","506587","","","","2","2","506587",""," "
"00885","富邦越南","7","58","","787","736","157934","","","","142","142","157934",""," "
"00891","中信關鍵半導體","986","272","","5372","6086","409647","4","75","","20","91","409647",""," "
"00892","富邦台灣半導體","12","25","","618","605","67948","","","","1","1","67948",""," "
"00893","國泰智能電動車","27","3","","39","63","91471","","","","23","23","91471",""," "
"00894","中信小資高價30","12","","","549","561","38127","","","","5","5","38127",""," "
"00895","富邦未來車","12","3","","58","67","37729","","","","11","11","37729",""," "
"00896","中信綠能及電動車","5","118","1","2696","2582","101595","","","","","","101595","15"," "
"00897","富邦基因免疫生技","118","1","","3","120","36503","","","","","","36503","1"," "
"00898","國泰基因免疫革命","150","5","","13","158","37744","","","","","","37744",""," "
"00899","FT潔淨能源","1","1","","59","59","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","9","5","3","423","424","420131","","","","","","420131","27"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","10","10","","2281","2281","56374","","","","27","27","56374",""," "
"00903","富邦元宇宙","","","","18","18","12555","","","","","","12555",""," "
"00904","台新臺灣半導體30","28","141","","756","643","42403","","","","1","1","42403",""," "
"00905","FT臺灣Smart","17","4","","248","261","83581","","","","","","83581",""," "
"00907","永豐優息存股","2","1","","150","151","42783","","","","","","42783",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","2","6","","897","893","27051","","1","","50","51","27051",""," "
"00910","第一金太空衛星","200","109","4","3462","3549","33984","28","","","32","4","33984",""," "
"00911","兆豐洲際半導體","42","1","","98","139","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","1","1","","39","39","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","109","179","","840","770","8816","","","","","","8816",""," "
"00915","凱基優選高股息30","3","","","42","45","136245","","","","","","136245",""," "
"00916","國泰全球品牌50","4","21","2","943","924","36479","","1","","","1","36479",""," "
"00917","中信特選金融","","2","","100","98","15619","","","","","","15619",""," "
"00918","大華優利高填息30","538","804","11","8595","8318","910941","30","","","40","10","910941","4"," "
"00919","群益台灣精選高息","580","261","1","10046","10364","4508158","4","1","","43","40","4508158","3"," "
"00920","富邦ESG綠色電力","","1","","23","22","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","13","13","14192","","","","","","14192",""," "
"00922","國泰台灣領袖50","220","22","","1225","1423","519046","","3","","53","56","519046",""," "
"00923","群益台ESG低碳50","8","5","","176","179","212730","","","","4","4","212730",""," "
"00924","復華S&P500成長","1","","","61","62","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","","","","26","26","22495","","","","","","22495",""," "
"00927","群益半導體收益","769","480","15","5657","5931","201724","2","4","","55","57","201724",""," "
"00929","復華台灣科技優息","162","28","","3457","3591","1138159","15","","","29","14","1138159","34"," "
"00930","永豐ESG低碳高息","","","","29","29","35194","","","","","","35194",""," "
"00932","兆豐永續高息等權","","","","2","2","31945","","","","","","31945",""," "
"00934","中信成長高股息","9","","","619","628","102006","","","","","","102006","1"," "
"00935","野村臺灣新科技50","327","434","4","6697","6586","183876","12","2","","88","78","183876","21"," "
"00936","台新永續高息中小","","","","10","10","54324","","","","","","54324",""," "
"00938","凱基優選30","1","1","","5","5","23129","","","","","","23129",""," "
"00939","統一台灣高息動能","15","1","","127","141","303869","","","","","","303869",""," "
"00940","元大台灣價值高息","45","18","","1345","1372","1393966","5","","","5","","1393966","26"," "
"00941","中信上游半導體","5","7","","166","164","109947","","","","2","2","109947",""," "
"00943","兆豐電子高息等權","","","","25","25","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","1","5","","390","386","205454","","","","","","205454",""," "
"00946","群益科技高息成長","30","26","","1200","1204","120186","","","","","","120186",""," "
"00947","台新臺灣IC設計","668","142","","5820","6346","59216","14","1","","52","39","59216","41"," "
"00949","復華日本龍頭","","","","79","79","45107","","","","","","45107",""," "
"00951","台新日本半導體","52","37","4","792","803","46385","6","","","22","16","46385","1"," "
"00952","凱基台灣AI50","9","337","","756","428","60693","","","","","","60693",""," "
"00953B","群益優選非投等債","12465","2009","","69769","80225","1068418","","","","","","1068418",""," "
"00954","中信日本半導體","36","15","","755","776","25061","2","","","2","","25061","82"," "
"00956","中信日經高股息","","1","","68","67","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","30","","","89","119","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","24","61","","1468","1431","59752","","","","","","59752",""," "
"00962","台新AI優息動能","20","3","","157","174","14105","","","","","","14105",""," "
"00963","中信全球高股息","","","","6","6","24483","","","","","","24483",""," "
"00964","中信亞太高股息","2","","","101","103","16281","","","","","","16281",""," "
"00965","元大航太防衛科技","1","","","3251","3252","115498","5","1","","57","53","115498","1"," "
"00971","野村美國研發龍頭","","","","36","36","15669","","","","","","15669",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","","5","","1679","1674","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","1","","","25","26","25279","","","","","","25279",""," "
"009802","富邦旗艦50","33","138","1","1754","1648","133623","1","4","","1","4","133623","2"," "
"009803","玉山市值動能50","69","58","","377","388","40082","","","","","","40082",""," "
"009804","聯邦台精彩50","2","","","108","110","29348","","","","","","29348",""," "
"009805","台新美國電力基建","362","568","","16992","16786","164829","","","","1","1","164829",""," "
"009808","華南永昌優選50","10","","","112","122","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","1","","","10","11","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","66","176","","3080","2970","178057","","1","","4","5","178057","4"," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","","10","","101","91","67987","","","","35","35","67987",""," "
"009812","野村日本東證","","","","5","5","25720","","","","","","25720",""," "
"009813","貝萊德標普卓越50","53","","","289","342","101831","","","","","","101831",""," "
"009816","凱基台灣TOP50","2622","1111","2","31395","32904","2507211","12","15","","852","855","2507211","71"," "
"009817","國泰日本不動產","","","","109","109","64234","","","","","","64234",""," "
"009818","華南永昌NASDAQxT","","","","15","15","14288","","","","","","14288",""," "
"009819","中信數據及電力","168","289","22","6233","6090","176061","","","","","","176061",""," "
"00981A","主動統一台股增長","11040","5818","22","150770","155970","2317927","392","203","","801","612","2317927","318"," "
"00981T","平衡凱基雙核收息","","","","29","29","48065","","","","","","48065",""," "
"009820","元大納斯達克精選","292","5","","3355","3642","353550","200","","","200","","353550",""," "
"009821","野村稀土關鍵資源","3942","580","","11338","14700","171960","1122","2599","","6561","8038","171960","126"," "
"009824","群益美國科技巨頭","","","","","","157086","","","","","","157086",""," "
"00982A","主動群益台灣強棒","506","331","","7597","7772","541109","62","1","","136","75","541109","10"," "
"00982D","主動富邦動態入息","2","2","","139","139","19182","","","","","","19182",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","","1","","725","724","35046","","","","6","6","35046",""," "
"00983D","主動富邦複合收益","","","","87","87","25799","","","","","","25799",""," "
"00984A","主動安聯台灣高息","64","151","1","643","555","119864","","","","","","119864","3"," "
"00984D","主動聯博全球非投","9","17","","5004","4996","113014","","","","","","113014",""," "
"00985A","主動野村台灣50","16","74","","1621","1563","119947","","","","55","55","119947",""," "
"00985B","群益ESG投等債0-5","","","","370","370","151750","","","","","","151750",""," "
"00986A","主動台新龍頭成長","8","","","33","41","10456","","","","","","10456",""," "
"00987A","主動台新優勢成長","42","7","","2182","2217","43660","11","","","23","12","43660","1"," "
"00988A","主動統一全球創新","4555","5928","65","81466","80028","686109","120","4","","357","241","686109","49"," "
"00989A","主動摩根美國科技","23","3","","115","135","19154","","","","","","19154",""," "
"00990A","主動元大AI新經濟","2170","1114","1","15635","16690","550755","49","9","","222","182","550755","8"," "
"00991A","主動復華未來50","6054","3159","30","106577","109442","829229","376","11","","1511","1146","829229","85"," "
"00992A","主動群益科技創新","1103","1321","13","25821","25590","599613","30","111","","364","445","599613","47"," "
"00993A","主動安聯台灣","202","50","","1971","2123","201397","","","","29","29","201397",""," "
"00994A","主動第一金台股優","62","431","","7724","7355","77047","","","","","","77047","6"," "
"00995A","主動中信台灣卓越","46","17","","1669","1698","77883","1","","","12","11","77883","2"," "
"00996A","主動兆豐台灣豐收","108","295","3","5076","4886","80724","6","","","15","9","80724","1"," "
"00997A","主動群益美國增長","1736","354","","9331","10713","253594","17","5","","27","15","253594","3"," "
"00999A","主動野村臺灣高息","163","10","","3551","3704","328504","3","","","4","1","328504","1"," "
"1101","台泥","262","914","360","35328","34316","1880795","1","","","54","53","1880795","","X "
"1102","亞泥","5","5","","1526","1526","886640","","8","","6","14","886640",""," "
"1103","嘉泥","","","","4036","4036","197561","","","","","","197561",""," "
"1104","環泥","131","74","","1765","1822","171670","","8","","","8","171670",""," "
"1108","幸福","13","1","","370","382","101184","","","","","","101184",""," "
"1109","信大","1","5","","301","297","85289","","","","","","85289",""," "
"1110","東泥","","","","2770","2770","143000","","","","","","143000",""," "
"1201","味全","","","","1510","1510","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","14","4","","824","834","223691","1","","","10","9","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","7","7","","393","393","73697","","","","","","73697",""," "
"1216","統一","17","4","","840","853","1420503","2","","","14","12","1420503",""," "
"1217","愛之味","8","2","4","729","731","123628","","","","1","1","123628",""," "
"1218","泰山","20","5","1","1624","1638","124999","","","","108","108","124999",""," "
"1219","福壽","","1","","603","602","85309","","","","","","85309",""," "
"1220","台榮","","","","1052","1052","44269","","","","","","44269",""," "
"1225","福懋油","","","2","7118","7116","60567","","","","","","60567",""," "
"1227","佳格","","51","","1161","1110","228772","","","","1","1","228772",""," "
"1229","聯華","58","52","","3365","3371","448990","","","","","","448990",""," "
"1231","聯華食","1","3","","274","272","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","4","2","","21","23","100467","","","","","","100467","","X "
"1235","興泰","31","30","","974","975","47144","","","","","","47144",""," "
"1236","宏亞","","","","223","223","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","2","3","","346","345","8943","","","","","","8943",""," "
"1301","台塑","5405","1812","3","19204","22794","1591435","59","","1","61","1","1591435","","X "
"1303","南亞","8694","2881","6","29227","35034","1982705","1090","151","3","5314","4372","1982705","6554"," "
"1304","台聚","351","1041","44","12845","12111","297190","1","26","","112","137","297190",""," "
"1305","華夏","80","319","111","7106","6756","145262","","31","","24","55","145262",""," "
"1307","三芳","8","43","","1276","1241","99454","","","","","","99454",""," "
"1308","亞聚","26","327","","7688","7387","148435","","3","","11","14","148435",""," "
"1309","台達化","220","289","5","7798","7724","99396","","","","420","420","99396","2"," "
"1310","台苯","520","253","","11500","11767","131967","4","25","","28","49","131967","11"," "
"1312","國喬","299","368","1","13438","13368","276655","104","1","","172","69","276655",""," "
"1313","聯成","163","298","39","11052","10878","337711","2","","","2","","337711","2"," "
"1314","中石化","449","1096","","45609","44962","946212","4","15","","55","66","946212","11"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","4","51","59","10795","10689","93986","","","","32","32","93986","2"," "
"1319","東陽","372","38","10","6361","6685","147869","212","2","","996","786","147869","6"," "
"1321","大洋","5","29","","7372","7348","56807","","","","","","56807",""," "
"1323","永裕","10","","","106","116","22818","","","","","","22818",""," "
"1324","地球","4","3","","1370","1371","18780","","","","","","18780",""," "
"1325","恆大","48","5","","2253","2296","21320","","1","","8","9","21320",""," "
"1326","台化","4616","2246","2","12454","14822","1465296","","158","","","158","1465296","91"," "
"1337","再生-KY","","","","21264","21264","67238","","","","","","67238",""," "
"1338","廣華-KY","1","1","","3283","3283","20960","","","","","","20960",""," "
"1339","昭輝","2","3","","777","776","18534","","","","","","18534",""," "
"1340","勝悅-KY","5","","","1004","1009","38230","","","","","","38230",""," "
"1342","八貫","29","32","","756","753","19500","","","","","","19500",""," "
"1402","遠東新","190","361","24","8627","8432","1338218","","","","141","141","1338218","1"," "
"1409","新纖","2390","3112","","23533","22811","404602","26","347","","116","437","404602","89"," "
"1410","南染","","2","","305","303","15500","","","","","","15500","","X "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","5","22","","743","726","49500","","","","","","49500",""," "
"1416","廣豐","7","11","","3723","3719","46335","","","","","","46335",""," "
"1417","嘉裕","1","1","","1618","1618","47485","","","","","","47485",""," "
"1418","東華","1","","","745","746","11708","","","","","","11708",""," "
"1419","新紡","2","9","","1128","1121","75010","","","","","","75010",""," "
"1423","利華","","","","100","100","24912","","","","","","24912",""," "
"1432","大魯閣","1","24","","155","132","22500","","4","","28","32","22500",""," "
"1434","福懋","206","147","","2603","2662","421166","","","","2","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","","5","","969","964","48537","","","","","","48537",""," "
"1437","勤益控","","1","","1984","1983","50467","","","","","","50467",""," "
"1438","三地開發","44","21","","145","168","22801","","","","","","22801",""," "
"1439","雋揚","","","","1057","1057","23000","","","","","","23000",""," "
"1440","南紡","82","428","","6020","5674","414203","","","","1","1","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","12","6","","3200","3206","91552","6","","3","14","5","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","3","","771","768","","","","","","","","","OX "
"1445","大宇","105","71","","1320","1354","32666","","","","","","32666",""," "
"1446","宏和","4","35","","1953","1922","34427","","","","","","34427",""," "
"1447","力鵬","","1","","1515","1514","","","","","","","","","OX "
"1449","佳和","36","160","","3104","2980","31778","","24","","7","31","31778",""," "
"1451","年興","1","5","","633","629","49500","","","","","","49500",""," "
"1452","宏益","","","","74","74","33160","","","","","","33160",""," "
"1453","大將","","3","","1119","1116","28310","","","","","","28310",""," "
"1454","台富","","","","2200","2200","32458","","","","","","32458",""," "
"1455","集盛","16","115","","3090","2991","132922","","","","","","132922",""," "
"1456","怡華","35","","","746","781","23430","","","","","","23430",""," "
"1457","宜進","20","","","659","679","79182","","","","","","79182",""," "
"1459","聯發","","2","","458","456","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","11","","40","372","343","43317","","","","","","43317",""," "
"1464","得力","4","1","10","2502","2495","106393","","","","","","106393",""," "
"1465","偉全","112","35","","3194","3271","25901","","","","","","25901",""," "
"1466","聚隆","88","116","","3998","3970","27789","","","","4","4","27789",""," "
"1467","南緯","6","25","","5301","5282","42052","","","","","","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441","","X "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","10","","3911","3901","8747","","","","","","8747","","X "
"1473","台南","3","","","865","868","36538","","","","","","36538",""," "
"1474","弘裕","2","5","","3280","3277","32474","","","","","","32474",""," "
"1475","業旺","1","","","443","444","16504","","","","","","16504",""," "
"1476","儒鴻","17","26","","1084","1075","68591","","1","","15","16","68591","1"," "
"1477","聚陽","33","48","","1692","1677","61673","1","1","","23","23","61673",""," "
"1503","士電","778","580","1","3843","4040","130243","6","3","","33","30","130243",""," "
"1504","東元","1140","249","12","32782","33661","594110","4","1","5","52","44","594110","6"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","878","937","1","10220","10160","125778","1","21","","69","89","125778","8"," "
"1514","亞力","504","357","","6570","6717","68277","3","1","","118","116","68277",""," "
"1515","力山","236","42","","2147","2341","45368","","","","1","1","45368",""," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","12","6","","1599","1605","55000","","","","","","55000",""," "
"1519","華城","150","107","1","3747","3789","78970","3","2","","27","26","78970","1"," "
"1521","大億","1","9","","447","439","19057","","","","","","19057","","X "
"1522","堤維西","23","29","","4602","4596","78224","","","","18","18","78224",""," "
"1524","耿鼎","19","4","","4514","4529","41327","","15","","8","23","41327",""," "
"1525","江申","","","","245","245","18350","","","","","","18350",""," "
"1526","日馳","5","3","","651","653","15000","","","","10","10","15000",""," "
"1527","鑽全","","6","","559","553","34642","","","","","","34642",""," "
"1528","恩德","83","214","1","7807","7675","47832","30","34","","138","142","47832",""," "
"1529","樂事綠能","76","21","6","3306","3355","38773","","","","3","3","38773",""," "
"1530","亞崴","1","","","298","299","23648","","","","","","23648",""," "
"1531","高林股","5","5","","1627","1627","45527","","","","","","45527",""," "
"1532","勤美","3","10","10","2686","2669","105651","","","","","","105651",""," "
"1533","車王電","9","19","47","703","646","24636","","","","9","9","24636",""," "
"1535","中宇","","1","","74","73","30935","","","","","","30935",""," "
"1536","和大","186","38","","8825","8973","69739","1","1","","163","163","69739","4"," "
"1537","廣隆","","1","","57","56","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","5","1","","1317","1321","16342","","","","","","16342",""," "
"1540","喬福","75","18","","1644","1701","21368","","","","","","21368",""," "
"1541","錩泰","4","2","","130","132","19700","","","","","","19700",""," "
"1558","伸興","","2","","275","273","16133","","","","","","16133",""," "
"1560","中砂","165","295","2","1634","1502","37518","1","13","","136","148","37518","1"," "
"1563","巧新","1341","431","","5398","6308","56402","2","4","","5","7","56402","1"," "
"1568","倉佑","160","195","","6181","6146","25771","","13","","","13","25771","4"," "
"1582","信錦","112","36","31","5237","5282","36067","1","","","7","6","36067",""," "
"1583","程泰","","","","81","81","27350","","","","","","27350",""," "
"1587","吉茂","7","19","","2045","2033","20013","2","","","25","23","20013","1"," "
"1589","永冠-KY","","","16","826","810","","","","","","","","","OX!"
"1590","亞德客-KY","4","13","1","160","150","49999","","","","1","1","49999",""," "
