股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","新光投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","22","","","445","467","2007","","","","","","2007",""," "
"00830","國泰費城半導體","167","159","","4398","4406","181741","29","28","","347","346","181741","27"," "
"00850","元大臺灣ESG永續","2","","","15","17","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","1","","68","67","2216","","","","60","60","2216",""," "
"00861","元大全球未來通訊","","","","19","19","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","68186","","","","","","68186",""," "
"00875","國泰網路資安","5","","","1","6","3372","","","","","","3372",""," "
"00876","元大全球5G","16","","","4","20","18631","","","","","","18631",""," "
"00878","國泰永續高股息","76","48","1","2615","2642","4586947","","7","","36","43","4586947","5"," "
"00881","國泰台灣科技龍頭","49","171","","1407","1285","594100","","","","15","15","594100",""," "
"00882","中信中國高股息","379","","2","3153","3530","508087","","","","2","2","508087",""," "
"00885","富邦越南","13","46","","803","770","156809","","","","145","145","156809",""," "
"00891","中信關鍵半導體","246","1237","15","5342","4336","413272","1","22","","25","46","413272","1"," "
"00892","富邦台灣半導體","23","30","","678","671","68198","","","","2","2","68198",""," "
"00893","國泰智能電動車","","3","","66","63","91471","","","","23","23","91471",""," "
"00894","中信小資高價30","28","12","5","646","657","37877","","","","12","12","37877",""," "
"00895","富邦未來車","","1","","69","68","37729","","","","11","11","37729",""," "
"00896","中信綠能及電動車","2","58","","2550","2494","101220","","30","","16","46","101220",""," "
"00897","富邦基因免疫生技","16","82","","197","131","36128","","1","","","1","36128",""," "
"00898","國泰基因免疫革命","31","52","","232","211","36994","","","","","","36994",""," "
"00899","FT潔淨能源","","1","","60","59","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","13","21","2","478","468","414881","","","","","","414881","48"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","3","6","","2333","2330","56374","","","","40","40","56374",""," "
"00903","富邦元宇宙","","","","24","24","12555","","","","","","12555",""," "
"00904","新光臺灣半導體30","76","6","","728","798","42528","","1","","1","2","42528",""," "
"00905","FT臺灣Smart","","13","","287","274","84581","","","","","","84581",""," "
"00907","永豐優息存股","","","","156","156","41158","","","","","","41158",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","1","3","","868","866","26801","","","","49","49","26801",""," "
"00910","第一金太空衛星","169","162","","3244","3251","33734","10","10","","13","13","33734",""," "
"00911","兆豐洲際半導體","3","8","","102","97","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","","1","","37","36","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","26","6","","1061","1081","10066","","","","","","10066",""," "
"00915","凱基優選高股息30","1","2","","38","37","133120","","","","","","133120",""," "
"00916","國泰全球品牌50","2","1","","910","911","35854","","1","","56","57","35854",""," "
"00917","中信特選金融","","","","88","88","15619","","","","","","15619",""," "
"00918","大華優利高填息30","348","382","12","7158","7112","898566","","10","","16","26","898566",""," "
"00919","群益台灣精選高息","366","181","15","9033","9203","4515908","124","1","","229","106","4515908","17"," "
"00920","富邦ESG綠色電力","","","","22","22","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","18","18","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","68","171","","1611","1508","519046","3","1","","47","45","519046","16"," "
"00923","群益台ESG低碳50","28","2","","188","214","212730","1","","","3","2","212730",""," "
"00924","復華S&P500成長","50","","","59","109","112025","","","","","","112025",""," "
"00926","凱基全球菁英55","","","","27","27","22245","","","","","","22245",""," "
"00927","群益半導體收益","381","412","","6362","6331","211599","","","","45","45","211599","1"," "
"00929","復華台灣科技優息","69","118","1","3646","3596","1136534","2","1","","2","1","1136534","4"," "
"00930","永豐ESG低碳高息","","","","28","28","33569","","","","","","33569",""," "
"00932","兆豐永續高息等權","","","","2","2","31820","","","","","","31820",""," "
"00934","中信成長高股息","4","9","","678","673","102506","1","","","1","","102506",""," "
"00935","野村臺灣新科技50","234","762","","6339","5811","187251","","4","","24","28","187251",""," "
"00936","台新永續高息中小","","","","10","10","52199","","","","","","52199",""," "
"00938","凱基優選30","","","","5","5","23379","","","","","","23379",""," "
"00939","統一台灣高息動能","38","15","","170","193","300869","","","","","","300869","","X "
"00940","元大台灣價值高息","88","57","","1366","1397","1388716","","","","","","1388716","20"," "
"00941","中信上游半導體","55","11","","169","213","110322","","","","3","3","110322",""," "
"00943","兆豐電子高息等權","2","","","24","26","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","50","","382","332","204954","","","","","","204954",""," "
"00946","群益科技高息成長","5","44","","1243","1204","118936","","","","","","118936","","X "
"00947","台新臺灣IC設計","876","590","17","8112","8381","66716","3","11","","47","55","66716","1"," "
"00949","復華日本龍頭","","","","76","76","44982","","","","","","44982",""," "
"00951","台新日本半導體","142","34","","908","1016","47135","","13","","15","28","47135",""," "
"00952","凱基台灣AI50","19","5","","375","389","60943","10","","","10","","60943",""," "
"00953B","群益優選非投等債","2179","23962","5","119131","97343","1067668","","","","","","1067668","","X "
"00954","中信日本半導體","87","16","","1160","1231","26936","","1","","","1","26936",""," "
"00956","中信日經高股息","","1","","77","76","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","","","1","105","104","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","5","72","","1545","1478","62752","","","","","","62752",""," "
"00962","台新AI優息動能","3","20","","150","133","13855","","","","","","13855",""," "
"00963","中信全球高股息","","","","6","6","24483","","","","","","24483",""," "
"00964","中信亞太高股息","1","","","107","108","17031","","","","","","17031",""," "
"00965","元大航太防衛科技","7","1","","2121","2127","114248","","","","47","47","114248",""," "
"00971","野村美國研發龍頭","1","","","13","14","15294","","","","","","15294",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","","21","","1604","1583","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","137","10","","27","154","25279","","","","","","25279",""," "
"009802","富邦旗艦50","109","14","","1628","1723","133498","4","3","","21","20","133498",""," "
"009803","玉山市值動能50","5","7","","389","387","41707","","","","","","41707",""," "
"009804","聯邦台精彩50","","1","","119","118","29848","","","","","","29848",""," "
"009805","新光美國電力基建","113","449","","16522","16186","161704","","","","1","1","161704",""," "
"009808","華南永昌優選50","","","","82","82","10252","","","","","","10252",""," "
"009809","富邦淨零ESG50","","","","8","8","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","46","76","","2934","2904","177307","3","1","","6","4","177307",""," "
"009810","玉山全球藍籌100","","","","5","5","4788","","","","","","4788",""," "
"009811","統一美國50","1","1","","92","92","65487","","","","35","35","65487",""," "
"009812","野村日本東證","","","","10","10","25595","","","","","","25595",""," "
"009813","貝萊德標普卓越50","","1","","356","355","92956","","","","","","92956",""," "
"009816","凱基台灣TOP50","1349","1063","3","34723","35006","2600336","1","44","","831","874","2600336","84"," "
"009817","國泰日本不動產","8","","","100","108","64234","","","","","","64234",""," "
"009818","華南永昌NASDAQxT","","","","15","15","14163","","","","","","14163",""," "
"009819","中信數據及電力","225","76","1","5853","6001","174061","","","","25","25","174061",""," "
"00981A","主動統一台股增長","6550","9913","67","151643","148213","2320927","492","715","","2020","2243","2320927","164"," "
"00981T","平衡凱基雙核收息","","","","30","30","48065","","","","","","48065",""," "
"009820","元大納斯達克精選","12","300","","4005","3717","346550","","","","","","346550",""," "
"009821","野村稀土關鍵資源","1223","580","11","15157","15789","183585","","7","","373","380","183585","1"," "
"009824","群益美國科技巨頭","813","185","","3814","4442","185711","1","","","1","","185711",""," "
"00982A","主動群益台灣強棒","56","240","","7713","7529","541859","6","10","","132","136","541859","10"," "
"00982D","主動富邦動態入息","","","","122","122","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","","22","","604","582","31421","","","","6","6","31421",""," "
"00983D","主動富邦複合收益","","","","74","74","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","12","14","","636","634","122614","","","","","","122614","3"," "
"00984D","主動聯博全球非投","21","31","28","5716","5678","118514","","","","","","118514","","X "
"00985A","主動野村台灣50","32","29","","1619","1622","119447","","1","","52","53","119447",""," "
"00985B","群益ESG投等債0-5","","","","270","270","151625","","","","","","151625","","X "
"00986A","主動台新龍頭成長","","7","","64","57","10456","","","","","","10456",""," "
"00987A","主動台新優勢成長","8","103","","2291","2196","43410","1","9","","11","19","43410","1"," "
"00988A","主動統一全球創新","2077","8758","38","74642","67923","710359","18","61","","232","275","710359","9"," "
"00989A","主動摩根美國科技","61","1","","128","188","19404","","","","","","19404",""," "
"00990A","主動元大AI新經濟","610","1076","332","17048","16250","565130","6","46","","151","191","565130","3"," "
"00991A","主動復華未來50","7606","2392","15","112920","118119","858229","108","70","","1269","1231","858229","4"," "
"00992A","主動群益科技創新","235","518","5","26202","25914","589488","7","55","","337","385","589488","3"," "
"00993A","主動安聯台灣","36","166","","2191","2061","198647","1","","","30","29","198647",""," "
"00994A","主動第一金台股優","96","53","","6973","7016","76422","1","","","1","","76422","3"," "
"00995A","主動中信台灣卓越","50","38","","1759","1771","76258","1","","","12","11","76258",""," "
"00996A","主動兆豐台灣豐收","213","134","","6024","6103","80224","1","","","7","6","80224","6"," "
"00997A","主動群益美國增長","343","352","","10512","10503","270719","3","","","3","","270719","","X "
"00999A","主動野村臺灣高息","101","177","1","3800","3723","322254","1","2","","1","2","322254",""," "
"1101","台泥","1186","592","48","33957","34503","1880795","","","","","","1880795",""," "
"1102","亞泥","83","31","","1363","1415","886640","19","","","28","9","886640","4"," "
"1103","嘉泥","32","","","4034","4066","197561","","","","","","197561",""," "
"1104","環泥","8","5","","1527","1530","171670","6","","","6","","171670",""," "
"1108","幸福","","","","376","376","101184","","","","","","101184",""," "
"1109","信大","","","","293","293","85289","","","","1","1","85289","1"," "
"1110","東泥","","","","2820","2820","143000","","","","","","143000",""," "
"1201","味全","","","","1489","1489","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","21","7","","869","883","223691","1","","","8","7","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","14","6","","353","361","73697","","","","","","73697",""," "
"1216","統一","212","12","","857","1057","1420503","6","","","11","5","1420503",""," "
"1217","愛之味","","11","","751","740","123628","","1","","6","7","123628",""," "
"1218","泰山","30","13","","1588","1605","124999","","10","","108","118","124999",""," "
"1219","福壽","2","","","603","605","85309","","","","","","85309",""," "
"1220","台榮","","2","","998","996","44269","","","","","","44269",""," "
"1225","福懋油","","16","","7118","7102","60567","","1","","","1","60567",""," "
"1227","佳格","6","8","","1008","1006","228772","","","","1","1","228772",""," "
"1229","聯華","45","42","1","2987","2989","448990","","10","","","10","448990",""," "
"1231","聯華食","2","1","","255","256","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","","","","16","16","100467","","","","","","100467",""," "
"1235","興泰","5","","","976","981","47144","","","","","","47144",""," "
"1236","宏亞","16","4","","249","261","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","30","","","350","380","8943","","","","","","8943",""," "
"1301","台塑","1746","1414","27","20032","20337","1591435","","46","","","46","1591435","89"," "
"1303","南亞","6462","2335","8","30959","35078","1982705","201","63","328","3573","3107","1982705","2707"," "
"1304","台聚","79","223","","12082","11938","297190","4","4","","116","116","297190",""," "
"1305","華夏","46","196","4","6801","6647","145262","14","1","","48","35","145262","2"," "
"1307","三芳","51","27","3","1268","1289","99454","","","","","","99454","","X "
"1308","亞聚","152","145","","7190","7197","148435","","6","","11","17","148435",""," "
"1309","台達化","71","115","5","7633","7584","99396","26","1","","411","386","99396","2"," "
"1310","台苯","631","1585","4","14175","13217","131967","","32","","63","95","131967",""," "
"1312","國喬","574","1148","","13959","13385","276655","89","562","","178","651","276655",""," "
"1313","聯成","288","334","","11778","11732","337711","46","","","141","95","337711","3"," "
"1314","中石化","2301","2263","","46426","46464","946212","","15","","55","70","946212","17"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","132","26","2","10647","10751","93986","1","5","","41","45","93986","1"," "
"1319","東陽","246","132","15","7105","7204","147869","33","1","30","471","409","147869",""," "
"1321","大洋","10","43","","7345","7312","56807","","","","","","56807",""," "
"1323","永裕","1","","","115","116","22818","","","","","","22818",""," "
"1324","地球","","","","1369","1369","18780","","","","","","18780",""," "
"1325","恆大","8","7","","2043","2044","21320","","","","10","10","21320",""," "
"1326","台化","1498","797","","16710","17411","1465296","21","21","","134","134","1465296","28"," "
"1337","再生-KY","19","","","21276","21295","67238","","","","","","67238",""," "
"1338","廣華-KY","219","1","","3412","3630","20960","","","","","","20960",""," "
"1339","昭輝","36","1","","812","847","18534","","","","","","18534",""," "
"1340","勝悅-KY","7","1","","1030","1036","38230","","","","","","38230",""," "
"1342","八貫","62","47","","690","705","19500","","","","","","19500","1"," "
"1402","遠東新","605","146","","7891","8350","1338218","22","4","","155","137","1338218","3"," "
"1409","新纖","648","1318","","21580","20910","404602","310","16","","473","179","404602","2"," "
"1410","南染","","2","","306","304","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","100","6","","848","942","49500","","","","","","49500",""," "
"1416","廣豐","37","41","","3585","3581","46335","","","","","","46335",""," "
"1417","嘉裕","24","","","1679","1703","47485","","","","","","47485",""," "
"1418","東華","1","","","748","749","11708","","","","","","11708",""," "
"1419","新紡","52","13","","1109","1148","75010","","","","","","75010","2"," "
"1423","利華","","","","99","99","24912","","","","","","24912",""," "
"1432","大魯閣","2","1","","128","129","22500","","","","40","40","22500",""," "
"1434","福懋","119","49","100","2810","2780","421166","1","","","2","1","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","1","12","","1000","989","48537","","","","5","5","48537",""," "
"1437","勤益控","15","23","","1979","1971","50467","","","","","","50467",""," "
"1438","三地開發","3","","","201","204","22801","","","","","","22801",""," "
"1439","雋揚","","","","1058","1058","23000","","","","","","23000",""," "
"1440","南紡","148","42","","5489","5595","414203","","","","1","1","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","16","36","","3155","3135","91552","","","","5","5","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","65","","704","639","","","","","","","","","OX "
"1445","大宇","15","39","","1385","1361","32666","","4","","26","30","32666",""," "
"1446","宏和","1","53","","1926","1874","34427","","","","","","34427",""," "
"1447","力鵬","","5","","1492","1487","","","","","","","","","OX "
"1449","佳和","44","23","","3066","3087","31778","1","11","","4","14","31778",""," "
"1451","年興","","","","621","621","49500","","","","","","49500",""," "
"1452","宏益","","","","74","74","33160","","","","","","33160","","X "
"1453","大將","2","2","","1109","1109","28310","","","","","","28310",""," "
"1454","台富","","3","","2197","2194","32458","","","","","","32458",""," "
"1455","集盛","167","113","","3022","3076","132922","","","","","","132922","","X "
"1456","怡華","20","6","","779","793","23430","","","","","","23430",""," "
"1457","宜進","4","15","","669","658","79182","","","","1","1","79182",""," "
"1459","聯發","10","","","422","432","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","16","","","439","455","43317","","","","","","43317",""," "
"1464","得力","20","","","1896","1916","106393","","","","","","106393",""," "
"1465","偉全","54","74","","3300","3280","25901","","","","","","25901",""," "
"1466","聚隆","158","46","","4082","4194","27789","","","","6","6","27789",""," "
"1467","南緯","7","2","","5302","5307","42052","","3","","","3","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","13","","","3890","3903","8747","","","","","","8747",""," "
"1473","台南","5","","8","863","860","36538","","","","","","36538",""," "
"1474","弘裕","1","","","3268","3269","32474","","","","","","32474",""," "
"1475","業旺","1","","","443","444","16504","","","","","","16504",""," "
"1476","儒鴻","88","5","","949","1032","68591","1","3","","16","18","68591",""," "
"1477","聚陽","196","49","1","1768","1914","61673","","","","5","5","61673",""," "
"1503","士電","182","178","1","3675","3678","130243","1","","","34","33","130243",""," "
"1504","東元","386","347","7","32855","32887","594110","17","5","","56","44","594110","2"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","257","244","","9211","9224","125778","52","3","","103","54","125778","2"," "
"1514","亞力","75","122","","6531","6484","68277","7","7","","108","108","68277",""," "
"1515","力山","420","187","","3391","3624","45368","32","35","","70","73","45368","97"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","54","52","","1542","1544","55000","","","","","","55000",""," "
"1519","華城","228","20","4","3640","3844","78970","2","","","24","22","78970","4"," "
"1521","大億","2","2","","437","437","19057","","","","","","19057",""," "
"1522","堤維西","6","13","","4396","4389","78224","","","","16","16","78224",""," "
"1524","耿鼎","5","5","","4505","4505","41327","1","","","22","21","41327",""," "
"1525","江申","","10","","244","234","18350","","","","","","18350",""," "
"1526","日馳","11","","","610","621","15000","1","","","11","10","15000",""," "
"1527","鑽全","1","","","554","555","34642","","","","","","34642",""," "
"1528","恩德","83","62","","7505","7526","47832","78","1","","142","65","47832",""," "
"1529","樂事綠能","17","47","","3363","3333","38773","","","","2","2","38773",""," "
"1530","亞崴","2","","","302","304","23648","","","","","","23648",""," "
"1531","高林股","18","1","","1659","1676","45527","","","","1","1","45527",""," "
"1532","勤美","19","","","2659","2678","105651","","","","","","105651",""," "
"1533","車王電","3","16","","554","541","24636","","","","9","9","24636",""," "
"1535","中宇","1","4","","69","66","30935","","","","","","30935",""," "
"1536","和大","66","17","64","8849","8834","69739","2","21","","168","187","69739",""," "
"1537","廣隆","1","","","56","57","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","2","1","","1335","1336","16342","","","","","","16342",""," "
"1540","喬福","1","10","129","1756","1618","21368","","","","","","21368",""," "
"1541","錩泰","12","3","","126","135","19700","","","","","","19700",""," "
"1558","伸興","","1","","284","283","16133","","","","","","16133",""," "
"1560","中砂","182","90","","1424","1516","37518","11","1","","147","137","37518",""," "
"1563","巧新","190","34","","5909","6065","56402","","2","","3","5","56402",""," "
"1568","倉佑","85","35","","5624","5674","25771","","2","","","2","25771","1"," "
"1582","信錦","42","25","1","4998","5014","36067","13","1","","18","6","36067",""," "
"1583","程泰","1","","","81","82","27350","","","","","","27350",""," "
"1587","吉茂","12","1","","1999","2010","20013","","","","24","24","20013",""," "
"1589","永冠-KY","","","1","808","807","","","","","","","","","OX!"
"1590","亞德客-KY","20","4","","139","155","49999","","","","1","1","49999",""," "
