股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
1101,台泥,"2,163","1,113",2,"30,006","31,054","1,880,795",3,13,0,106,116,"1,880,795",2,
1102,亞泥,27,48,2,"1,300","1,277","886,640",0,0,0,0,0,"886,640",0,
1103,嘉泥,0,1,0,"4,007","4,006","197,561",0,0,0,0,0,"197,561",0,
1104,環泥,9,2,0,999,"1,006","171,670",0,0,0,0,0,"171,670",0,
1108,幸福,10,2,0,"1,090","1,098","101,184",0,0,0,0,0,"101,184",0,
1109,信大,0,2,0,447,445,"85,289",0,0,0,0,0,"85,289",0,
1110,東泥,6,8,0,"2,762","2,760","143,000",0,0,0,0,0,"143,000",0,
1201,味全,13,21,0,"1,422","1,414","126,515",0,0,0,4,4,"126,515",0,
1203,味王,0,0,0,7,7,"60,000",0,0,0,0,0,"60,000",0,
1210,大成,6,6,0,"1,802","1,802","223,691",0,0,0,0,0,"223,691",0,
1213,大飲,0,0,0,0,0,0,0,0,0,0,0,0,0,OX
1215,卜蜂,53,1,0,525,577,"73,697",0,0,0,0,0,"73,697",0,
1216,統一,150,72,0,"1,508","1,586","1,420,503",15,1,0,35,21,"1,420,503",0,
1217,愛之味,92,3,0,"2,290","2,379","123,628",0,4,0,0,4,"123,628",0,
1218,泰山,28,31,1,"1,593","1,589","124,999",0,0,0,0,0,"124,999",0,
1219,福壽,140,0,0,"1,155","1,295","85,309",0,0,0,0,0,"85,309",0,
1220,台榮,5,0,0,"1,121","1,126","44,269",0,0,0,0,0,"44,269",0,
1225,福懋油,108,27,0,"6,258","6,339","60,567",0,0,0,0,0,"60,567",0,
1227,佳格,3,1,0,"1,053","1,055","228,772",0,0,0,0,0,"228,772",0,
1229,聯華,28,56,0,"2,810","2,782","448,990",0,0,0,0,0,"448,990",0,
1231,聯華食,6,0,0,252,258,"74,613",0,0,0,0,0,"74,613",0,
1232,大統益,0,0,0,6,6,"39,993",0,0,0,0,0,"39,993",0,
1233,天仁,0,0,0,58,58,"22,647",0,0,0,0,0,"22,647",0,
1234,黑松,0,2,0,25,23,"100,467",0,0,0,0,0,"100,467",0,
1235,興泰,0,0,0,810,810,"47,144",0,0,0,0,0,"47,144",0,
1236,宏亞,10,0,0,261,271,"21,668",0,0,0,0,0,"21,668",0,
1256,鮮活果汁-KY,22,27,0,315,310,"8,943",0,0,0,0,0,"8,943",0,
1301,台塑,796,363,5,"15,500","15,928","1,591,435",17,7,0,405,395,"1,591,435",4,
1303,南亞,"4,958","3,972",7,"49,155","50,134","1,982,705",414,32,0,"3,499","3,117","1,982,705",48,
1304,台聚,344,675,4,"13,352","13,017","297,190",58,21,0,266,229,"297,190",7,
