股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00642U","期元大S&P石油","253","211","","3179","3221","22455","29","13","","746","730","22455","2"," "
"00643","群益深証中小","1","","","438","439","18250","","","","","","18250",""," "
"00645","富邦日本","","","","30","30","10874","","","","","","10874",""," "
"00646","元大S&P500","6","","","74","80","142371","","","","2","2","142371",""," "
"00647L","元大S&P500正2","1","","","38","39","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","3312","23","","11060","14349","35547","","","","115","115","35547","2"," "
"00650L","復華香港正2","314","2269","","13796","11841","26959","67","336","","1071","1340","26959","2"," "
"00651R","復華香港反1","20","223","","1662","1459","8048","","","","86","86","8048",""," "
"00652","富邦印度","","8","","43","35","16133","","","","","","16133",""," "
"00653L","富邦印度正2","13","17","","2334","2330","3600","","","","1","1","3600","","@ "
"00654R","富邦印度反1","19","10","","635","644","4866","","","","62","62","4866",""," "
"00655L","國泰中國A50正2","10","3","","1930","1937","14489","4","","","219","215","14489","7"," "
"00656R","國泰中國A50反1","","1","","155","154","5089","","1","","","1","5089",""," "
"00657","國泰日經225","","","","","","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","","","18","18","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","7","22","","1274","1259","218007","2","","","9","7","218007",""," "
"00663L","國泰臺灣加權正2","2172","1436","38","11485","12183","43165","384","196","","1720","1532","43165","96"," "
"00664R","國泰臺灣加權反1","1565","10931","","72002","62636","179643","4","339","","949","1284","179643","498"," "
"00665L","富邦恒生國企正2","971","6290","","63519","58200","108116","82","601","","1641","2160","108116","13"," "
"00666R","富邦恒生國企反1","4","","","698","702","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","12","1","","1","12","1870","","","","","","1870",""," "
"00669R","國泰美國道瓊反1","259","12","","13873","14120","51279","4","","","64","60","51279",""," "
"00670L","富邦NASDAQ正2","30","23","","1077","1084","18786","23","6","","170","153","18786","1"," "
"00671R","富邦NASDAQ反1","","1041","20","124578","123517","133971","45","3","","2326","2284","133971","","O "
"00673R","期元大S&P原油反1","1425","5216","","60182","56391","141262","13","10","","305","302","141262","54"," "
"00674R","期元大S&P黃金反1","3","1","","181","183","3855","1","","","19","18","3855",""," "
"00675L","富邦臺灣加權正2","404","288","10","3444","3550","29071","122","5","1","403","285","29071","6"," "
"00676R","富邦臺灣加權反1","829","2969","","18244","16104","40333","","187","","761","948","40333","130"," "
"00678","群益那斯達克生技","2","1","","28","29","2112","","","","","","2112",""," "
"00680L","元大美債20正2","109","2027","400","66355","64037","372394","44","","","114","70","372394",""," "
"00681R","元大美債20反1","","","","3","3","1898","","","","","","1898",""," "
"00682U","期元大美元指數","32","","","12","44","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","","","94","94","2858","","","","","","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","44403","34901","955","212797","221344","1674959","7069","1670","","14000","8601","1674959","1262"," "
"00686R","群益臺灣加權反1","827","2885","","16327","14269","52444","","3","","101","104","52444",""," "
"00688L","國泰20年美債正2","177","253","","26729","26653","158278","","","","21","21","158278",""," "
"00689R","國泰20年美債反1","","1","","1","","1722","","","","","","1722","","X "
"00690","兆豐藍籌30","1","4","","81","78","20832","","","","","","20832",""," "
"00692","富邦公司治理","2","10","","108","100","153570","","","","","","153570",""," "
"00693U","期街口S&P黃豆","22","6","","1872","1888","19666","","","","6","6","19666",""," "
"00700","富邦恒生國企","3","8","","187","182","8745","","","","","","8745",""," "
"00701","國泰股利精選30","","","","20","20","42722","","","","","","42722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672","","X "
"00703","台新MSCI中國","","9","","12","3","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","127","563","","5918","5482","38067","","","","265","265","38067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","164","442","2","10833","10553","31893","80","2","","669","591","31893","9"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","217940","","","","","","217940",""," "
"00712","復華富時不動產","80","338","","13567","13309","1244252","5","27","","11","33","1244252","15"," "
"00713","元大台灣高息低波","159","2","1","168","324","430503","","","","","","430503",""," "
"00714","群益道瓊美國地產","","","","31","31","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","1286","599","1","10471","11157","26547","656","99","","4807","4250","26547","41"," "
"00717","富邦美國特別股","41","","","","41","30651","","","","","","30651",""," "
"00728","第一金工業30","","","","3","3","9605","","","","","","9605",""," "
"00730","富邦臺灣優質高息","","","","3","3","17636","","","","","","17636",""," "
"00731","復華富時高息低波","","","","2","2","5400","","","","","","5400",""," "
"00733","富邦臺灣中小","7","2","","68","73","16366","1","","","1","","16366","2"," "
"00735","國泰臺韓科技","1454","601","1","4071","4923","30072","7","14","","458","465","30072","11"," "
"00736","國泰新興市場","","","","","","1681","","","","","","1681",""," "
"00737","國泰AI機器人","1","","","50","51","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","115","508","1","13243","12849","61449","28","7","","461","440","61449",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","92","250","","602","444","68554","","4","","14","18","68554","20"," "
"00753L","中信中國50正2","1110","4650","","85010","81470","178414","10","76","","1199","1265","178414","55"," "
"00757","統一FANG+","1","9","","193","185","67873","","","","3","3","67873",""," "
"00762","元大全球AI","3","1","1","64","65","12062","","","","","","12062",""," "
"00763U","期街口道瓊銅","23","62","","1520","1481","11391","2","","","96","94","11391",""," "
"00770","國泰北美科技","","21","","44","23","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","349","349","1757","","","","","","1757",""," "
"00830","國泰費城半導體","655","1040","2","4667","4280","199616","37","82","","295","340","199616","43"," "
"00850","元大臺灣ESG永續","","15","","31","16","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","4","7","","37","34","2091","","","","54","54","2091",""," "
"00861","元大全球未來通訊","1","","","30","31","17353","","","","","","17353",""," "
"00865B","國泰US短期公債","191","60","","114","245","69436","","","","","","69436","10"," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","1","","12","11","23381","","","","","","23381",""," "
"00878","國泰永續高股息","514","57","4","3224","3677","4598947","21","17","","81","77","4598947","5"," "
"00881","國泰台灣科技龍頭","118","28","","1354","1444","608350","6","2","","7","3","608350","10"," "
"00882","中信中國高股息","99","301","","2535","2333","500712","","4","","27","31","500712","2"," "
"00885","富邦越南","25","29","","873","869","153684","2","","","126","124","153684",""," "
"00891","中信關鍵半導體","345","853","15","5716","5193","437022","4","8","","19","23","437022","24"," "
"00892","富邦台灣半導體","29","214","16","1845","1644","81073","11","14","","23","26","81073","9"," "
"00893","國泰智能電動車","1","5","","78","74","89971","","","","23","23","89971",""," "
"00894","中信小資高價30","34","5","","580","609","37252","4","","","4","","37252",""," "
"00895","富邦未來車","1","","","69","70","36729","","","","8","8","36729",""," "
"00896","中信綠能及電動車","84","91","","1826","1819","97845","","","","","","97845","3"," "
"00897","富邦基因免疫生技","10","2","","144","152","35753","","","","","","35753",""," "
"00898","國泰基因免疫革命","","","","40","40","35119","","","","","","35119",""," "
"00899","FT潔淨能源","","","","63","63","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","6","24","","355","337","402131","","","","","","402131","29"," "
"00901","永豐智能車供應鏈","","","","3","3","15837","","","","","","15837",""," "
"00902","中信電池及儲能","29","28","10","2466","2457","56874","","","","9","9","56874",""," "
"00903","富邦元宇宙","5","","","18","23","12305","","","","","","12305",""," "
"00904","台新臺灣半導體30","40","181","","606","465","40653","","","","6","6","40653",""," "
"00905","FT臺灣Smart","11","17","8","471","457","89956","","","","","","89956","1"," "
"00907","永豐優息存股","318","50","","628","896","38908","","","","","","38908",""," "
"00908","富邦入息REITs+","","","","10","10","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","9","32","","1001","978","26426","","","","14","14","26426",""," "
"00910","第一金太空衛星","12","90","4","2052","1970","31734","19","1","","21","3","31734",""," "
"00911","兆豐洲際半導體","","2","","170","168","7350","","","","","","7350",""," "
"00912","中信臺灣智慧50","4","","","159","163","15063","","","","","","15063",""," "
"00913","兆豐台灣晶圓製造","61","301","26","1435","1169","11941","","106","","","106","11941","5"," "
"00915","凱基優選高股息30","","","","34","34","130120","","","","","","130120",""," "
"00916","國泰全球品牌50","","36","","579","543","29729","","","","","","29729",""," "
"00917","中信特選金融","2","","","94","96","15369","","","","","","15369",""," "
"00918","大華優利高填息30","1187","436","7","4641","5385","865316","5","","","24","19","865316",""," "
"00919","群益台灣精選高息","937","284","1","8421","9073","4548533","6","8","","309","311","4548533","15"," "
"00920","富邦ESG綠色電力","3","10","","26","19","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","5","","","1","6","13692","","","","","","13692",""," "
"00922","國泰台灣領袖50","215","65","","1543","1693","537921","","","","1","1","537921",""," "
"00923","群益台ESG低碳50","25","10","","193","208","213605","","","","","","213605",""," "
"00924","復華S&P500成長","2","10","","139","131","108775","","","","","","108775",""," "
"00926","凱基全球菁英55","","","","21","21","22995","","","","","","22995",""," "
"00927","群益半導體收益","1117","2090","111","14862","13778","337599","6","11","","26","31","337599","54"," "
"00929","復華台灣科技優息","466","237","","6524","6753","1198034","","75","","8","83","1198034","9"," "
"00930","永豐ESG低碳高息","","4","","105","101","32819","","","","","","32819",""," "
"00932","兆豐永續高息等權","","","","72","72","29820","","","","","","29820",""," "
"00934","中信成長高股息","5","50","","681","636","106381","","3","","","3","106381",""," "
"00935","野村臺灣新科技50","444","392","14","6049","6087","214251","20","9","","39","28","214251","2"," "
"00936","台新永續高息中小","","1","","6","5","51449","","","","","","51449",""," "
"00938","凱基優選30","1","","","3","4","24504","","","","","","24504",""," "
"00939","統一台灣高息動能","13","2","","161","172","298119","","","","","","298119","","X "
"00940","元大台灣價值高息","109","38","2","1699","1768","1362341","7","14","","101","108","1362341","3"," "
"00941","中信上游半導體","1","6","","247","242","113322","2","","","2","","113322",""," "
"00943","兆豐電子高息等權","","3","","27","24","10347","","","","","","10347",""," "
"00944","野村趨勢動能高息","","","","6","6","13520","","","","","","13520",""," "
"00945B","凱基美國非投等債","21","","","230","251","199329","","","","","","199329",""," "
"00946","群益科技高息成長","8","25","","545","528","115061","","","","","","115061","","X "
"00947","台新臺灣IC設計","319","878","4","5701","5138","72716","1201","61","","1223","83","72716","30"," "
"00949","復華日本龍頭","2","","","93","95","43232","","","","","","43232",""," "
"00951","台新日本半導體","117","104","2","1398","1409","56135","1","3","","12","14","56135","8"," "
"00952","凱基台灣AI50","809","8","","679","1480","61318","","","","","","61318",""," "
"00953B","群益優選非投等債","9014","379","","109954","118589","1035918","","","","","","1035918","","X "
"00954","中信日本半導體","385","145","","2151","2391","30186","","1","","3","4","30186","1"," "
"00956","中信日經高股息","15","10","","60","65","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","12","1","","62","73","14498","","","","","","14498",""," "
"00961","FT臺灣永續高息","277","127","","2575","2725","111877","","3","","","3","111877","6"," "
"00962","台新AI優息動能","20","1","","81","100","13605","","","","","","13605",""," "
"00963","中信全球高股息","20","25","","33","28","25733","","","","","","25733",""," "
"00964","中信亞太高股息","2","","","49","51","17656","","","","","","17656",""," "
"00965","元大航太防衛科技","1","8","","1731","1724","109873","","","","41","41","109873",""," "
"00971","野村美國研發龍頭","12","","","14","26","14294","","","","","","14294",""," "
"00972","野村日本動能高息","10","","","2","12","4418","","","","","","4418",""," "
"009800","中信NASDAQ","1","","","1466","1467","71972","","3","","15","18","71972",""," "
"009801","中信美國創新科技","2","","","22","24","24029","","","","","","24029",""," "
"009802","富邦旗艦50","45","148","28","1055","924","132873","12","","","12","","132873","16"," "
"009803","玉山市值動能50","7","","4","456","459","46832","","","","10","10","46832",""," "
"009804","聯邦台精彩50","16","26","","906","896","39348","","","","","","39348",""," "
"009805","台新美國電力基建","11","94","","16124","16041","153579","","","","","","153579",""," "
"009808","華南永昌優選50","1","","","14","15","10127","","","","","","10127",""," "
"009809","富邦淨零ESG50","","","","3","3","8090","","","","","","8090",""," "
"00980A","主動野村臺灣優選","266","161","8","2813","2910","176432","9","","","18","9","176432","2"," "
"009810","玉山全球藍籌100","","","","2","2","4788","","","","","","4788",""," "
"009811","統一美國50","","1","","77","76","61612","","","","35","35","61612",""," "
"009812","野村日本東證","1","","","2","3","24470","","","","","","24470",""," "
"009813","貝萊德標普卓越50","1","","","67","68","85581","","","","","","85581",""," "
"009816","凱基台灣TOP50","4892","1448","32","35397","38809","2980711","77","44","","330","297","2980711","68"," "
"009817","國泰日本不動產","7","22","","98","83","60734","","","","","","60734",""," "
"009818","華南永昌NASDAQxT","","","","12","12","12913","","","","","","12913",""," "
"009819","中信數據及電力","136","109","","5237","5264","168061","","4","","8","12","168061",""," "
"00981A","主動統一台股增長","26588","26061","442","173319","173404","2506177","1576","1866","","5100","5390","2506177","446"," "
"00981T","平衡凱基雙核收息","1","3","","39","37","56815","","","","","","56815",""," "
"009820","元大納斯達克精選","79","15","","2853","2917","320550","","","","5","5","320550",""," "
"009821","野村稀土關鍵資源","107","807","17","9832","9115","180085","","","","2","2","180085","10"," "
"009824","群益美國科技巨頭","68","112","","2279","2235","163586","","","","5","5","163586",""," "
"00982A","主動群益台灣強棒","1159","754","33","9635","10007","563234","18","","","34","16","563234","51"," "
"00982D","主動富邦動態入息","1","","","127","128","18307","","","","","","18307",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","3","6","","438","435","24921","","","","6","6","24921",""," "
"00983D","主動富邦複合收益","","","","121","121","25424","","","","","","25424",""," "
"00984A","主動安聯台灣高息","140","248","30","2173","2035","160864","","1","","","1","160864",""," "
"00984D","主動聯博全球非投","397","10","","5077","5464","160889","","","","","","160889","","X "
"00985A","主動野村台灣50","50","40","2","1150","1158","116697","","","","47","47","116697",""," "
"00985B","群益ESG投等債0-5","","4","","249","245","150625","","","","","","150625","","X "
"00986A","主動台新龍頭成長","7","","","80","87","10331","","","","","","10331",""," "
"00987A","主動台新優勢成長","74","196","1","2200","2077","43160","7","","","8","1","43160","4"," "
"00988A","主動統一全球創新","5526","10497","162","68771","63638","846859","82","61","","231","210","846859","58"," "
"00989A","主動摩根美國科技","","95","","248","153","18279","","","","","","18279",""," "
"00990A","主動元大AI新經濟","2115","2000","129","21056","21042","616755","54","20","","67","33","616755","13"," "
"00991A","主動復華未來50","15444","14733","565","127254","127400","1159354","1461","556","","1896","991","1159354","1058"," "
"00992A","主動群益科技創新","870","7579","24","24205","17472","610488","1","15","","183","197","610488","64"," "
"00993A","主動安聯台灣","77","299","","1881","1659","194397","2","","","27","25","194397",""," "
"00994A","主動第一金台股優","209","274","","2087","2022","75672","","","","3","3","75672","2"," "
"00995A","主動中信台灣卓越","76","114","8","1692","1646","74758","10","","","11","1","74758",""," "
"00996A","主動兆豐台灣豐收","416","507","20","2175","2064","78474","3","","","5","2","78474",""," "
"00997A","主動群益美國增長","238","1919","85","13863","12097","317219","","","","","","317219","36"," "
"00999A","主動野村臺灣高息","137","50","","2933","3020","298629","","1","","","1","298629","10"," "
"1101","台泥","1826","2867","103","31459","30315","1880795","19","57","","90","128","1880795","2"," "
"1102","亞泥","25","10","10","1331","1336","886640","","2","","","2","886640",""," "
"1103","嘉泥","6","1","","4053","4058","208218","","","","1","1","208218",""," "
"1104","環泥","18","16","","1678","1680","171670","","","","","","171670",""," "
"1108","幸福","4","12","","428","420","101184","","","","44","44","101184",""," "
"1109","信大","1","","","269","270","85289","","","","1","1","85289",""," "
"1110","東泥","20","40","","2702","2682","143000","","","","","","143000",""," "
"1201","味全","6","","","1446","1452","126515","","","","","","126515",""," "
"1203","味王","1","","","2","3","60000","","","","","","60000",""," "
"1210","大成","12","35","","635","612","223691","","","","","","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","6","11","","411","406","73697","1","","","32","31","73697",""," "
"1216","統一","92","125","","515","482","1420503","","","","","","1420503",""," "
"1217","愛之味","211","14","","888","1085","123628","","4","","3","7","123628",""," "
"1218","泰山","230","144","","1819","1905","124999","1","","","139","138","124999","1"," "
"1219","福壽","","141","","373","232","85309","","","","105","105","85309",""," "
"1220","台榮","","","","875","875","44269","","","","18","18","44269",""," "
"1225","福懋油","1","3","","6927","6925","60567","","","","9","9","60567",""," "
"1227","佳格","45","20","3","935","957","228772","","3","","2","5","228772",""," "
"1229","聯華","31","43","","3030","3018","448990","2","11","","10","19","448990",""," "
"1231","聯華食","18","17","","267","268","74613","","","","","","74613",""," "
"1232","大統益","18","25","","231","224","39993","","","","","","39993",""," "
"1233","天仁","7","","","17","24","22647","","","","","","22647",""," "
"1234","黑松","","1","","20","19","100467","","","","","","100467",""," "
"1235","興泰","","4","","1159","1155","47144","","","","","","47144",""," "
"1236","宏亞","","","","184","184","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","12","96","","333","249","8943","5","","","7","2","8943",""," "
"1301","台塑","1647","2940","203","22706","21210","1591435","152","156","42","392","354","1591435","19"," "
"1303","南亞","1959","7603","104","30084","24336","1982705","2115","","445","3737","1177","1982705",""," "
"1304","台聚","220","395","88","11080","10817","297190","4","4","","139","139","297190","2"," "
"1305","華夏","222","440","11","6770","6541","145262","89","2","","93","6","145262","9"," "
"1307","三芳","22","25","","1358","1355","99454","","","","","","99454",""," "
"1308","亞聚","83","693","19","6666","6037","148435","2","9","","59","66","148435","1"," "
"1309","台達化","65","627","14","7623","7047","99396","99","16","","323","240","99396","7"," "
"1310","台苯","1008","1854","12","13562","12704","131967","708","","","762","54","131967",""," "
"1312","國喬","939","1590","486","33768","32631","376655","54","3","","275","224","376655","4"," "
"1313","聯成","445","397","2","11479","11525","337711","4","30","","69","95","337711","10"," "
"1314","中石化","2119","5644","1","78340","74814","946212","43","16","","212","185","946212","38"," "
"1315","達新","","2","","14","12","24774","","","","","","24774",""," "
"1316","上曜","105","728","10","10525","9892","93986","8","20","","128","140","93986","9"," "
"1319","東陽","82","160","2","7088","7008","147869","4","6","","21","23","147869","6"," "
"1321","大洋","22","24","","7161","7159","56807","","","","","","56807",""," "
"1323","永裕","","1","","78","77","22818","","","","","","22818",""," "
"1324","地球","","5","","1277","1272","18780","","","","","","18780",""," "
"1325","恆大","129","76","","2193","2246","21320","","","","88","88","21320",""," "
"1326","台化","1645","4194","24","34462","31889","1465296","145","276","","722","853","1465296","84"," "
"1337","再生-KY","31","53","","21414","21392","67238","","","","","","67238",""," "
"1338","廣華-KY","2","8","","3877","3871","20960","","","","","","20960",""," "
"1339","昭輝","5","7","","886","884","18534","","","","","","18534",""," "
"1340","勝悅-KY","8","","","992","1000","38230","","","","","","38230",""," "
"1342","八貫","22","29","","632","625","19500","","","","","","19500",""," "
"1402","遠東新","85","617","","7172","6640","1338218","18","4","","38","24","1338218",""," "
"1409","新纖","711","1717","95","22877","21776","404602","63","85","","144","166","404602","34"," "
"1410","南染","","15","","259","244","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","22","8","","960","974","49500","","","","","","49500",""," "
"1416","廣豐","34","134","","3346","3246","46335","1","","","1","","46335",""," "
"1417","嘉裕","44","1","","1930","1973","47485","","1","","1","2","47485",""," "
"1418","東華","5","8","","780","777","11708","","","","","","11708",""," "
"1419","新紡","19","39","","1266","1246","75010","","","","","","75010",""," "
"1423","利華","","","","86","86","24912","","","","","","24912",""," "
"1432","大魯閣","2","21","","157","138","22500","","","","38","38","22500",""," "
"1434","福懋","177","376","","7795","7596","421166","25","","","27","2","421166","1"," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","2","45","23","990","924","48537","2","2","","35","35","48537",""," "
"1437","勤益控","96","34","","2590","2652","50467","","","","","","50467","","X "
"1438","三地開發","","","","135","135","22801","","","","","","22801",""," "
"1439","雋揚","","","","1041","1041","23000","","","","","","23000",""," "
"1440","南紡","42","245","10","5483","5270","414203","1","","","5","4","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","11","13","","2721","2719","91552","","1","","8","9","91552","5"," "
"1443","立益物流","","18","1","31","12","33835","","","","","","33835",""," "
"1444","力麗","","","","568","568","","","","","","","","","OX "
"1445","大宇","","1","2","1357","1354","32666","","1","","20","21","32666",""," "
"1446","宏和","17","147","","1557","1427","34427","","1","","3","4","34427",""," "
"1447","力鵬","","2","","795","793","","","","","","","","","OX "
"1449","佳和","65","33","","3148","3180","31778","","1","","","1","31778",""," "
"1451","年興","","8","","578","570","49500","","","","","","49500",""," "
"1452","宏益","","","","109","109","33160","","","","","","33160",""," "
"1453","大將","3","14","","1044","1033","28310","1","1","","5","5","28310",""," "
"1454","台富","1","","","2168","2169","32458","","","","","","32458",""," "
"1455","集盛","29","129","","3149","3049","132922","","2","","1","3","132922",""," "
"1456","怡華","4","","","720","724","23430","","","","","","23430",""," "
"1457","宜進","","3","","668","665","79182","","","","1","1","79182",""," "
"1459","聯發","","","","437","437","89657","","","","","","89657","","!"
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","43","52","","509","500","43317","","","","","","43317",""," "
"1464","得力","9","57","","2019","1971","106393","","","","","","106393",""," "
"1465","偉全","17","35","","3279","3261","25901","","","","","","25901","","X "
"1466","聚隆","290","46","","2969","3213","27789","1","4","","14","17","27789","7"," "
"1467","南緯","212","66","","6653","6799","42052","","11","","15","26","42052","1"," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","1","","","4","5","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","35","46","","3893","3882","8747","","","","2","2","8747",""," "
"1473","台南","5","64","","830","771","36538","","","","","","36538",""," "
"1474","弘裕","1","6","10","3388","3373","32474","","","","","","32474","","X "
"1475","業旺","1","","","460","461","16504","","","","","","16504",""," "
"1476","儒鴻","16","57","","812","771","68591","","","","15","15","68591",""," "
"1477","聚陽","18","57","10","1537","1488","61673","3","2","","3","2","61673",""," "
"1503","士電","51","149","1","2941","2842","130243","2","15","","24","37","130243","2"," "
"1504","東元","581","1831","64","29783","28469","594110","25","51","","63","89","594110","6"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","138","300","16","7896","7718","125778","2","7","","27","32","125778","3"," "
"1514","亞力","178","476","17","6623","6308","68277","","","","","","68277",""," "
"1515","力山","94","336","","2502","2260","45368","9","4","","102","97","45368","4"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","213","119","","2101","2195","55000","","17","","3","20","55000","1"," "
"1519","華城","31","253","7","3170","2941","78970","5","15","","7","17","78970","1","X "
"1521","大億","","2","","449","447","19057","","","","","","19057",""," "
"1522","堤維西","15","130","249","4337","3973","78224","","42","","","42","78224",""," "
"1524","耿鼎","8","163","34","4027","3838","41327","","","","16","16","41327",""," "
"1525","江申","","2","","231","229","18350","","","","","","18350",""," "
"1526","日馳","239","84","","678","833","15000","3","30","","17","44","15000",""," "
"1527","鑽全","4","10","","562","556","34642","","","","","","34642","","X "
"1528","恩德","109","553","20","6413","5949","47832","15","1","","67","53","47832",""," "
"1529","樂事綠能","27","280","","2840","2587","38773","31","45","","725","739","38773","11"," "
"1530","亞崴","1","13","","286","274","23648","","","","","","23648",""," "
"1531","高林股","2","1","","1670","1671","45527","","3","","1","4","45527",""," "
"1532","勤美","71","21","","2855","2905","105651","","","","","","105651","","X "
"1533","車王電","17","18","","499","498","24636","2","5","","4","7","24636",""," "
"1535","中宇","","5","","63","58","30935","","","","","","30935",""," "
"1536","和大","96","482","23","8204","7795","69739","26","65","","173","212","69739","12"," "
"1537","廣隆","4","3","","58","59","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","9","1","","1371","1379","16342","","","","","","16342",""," "
"1540","喬福","23","108","19","1644","1540","21368","","1","","","1","21368",""," "
"1541","錩泰","2","","","99","101","19700","","","","","","19700",""," "
"1558","伸興","","","","253","253","16133","","","","","","16133",""," "
"1560","中砂","115","101","11","1560","1563","37572","11","22","","24","35","37572",""," "
