股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00669R","國泰美國道瓊反1","56","158","","15198","15096","52154","","","","122","122","52154",""," "
"00670L","富邦NASDAQ正2","84","28","1","1070","1125","18661","5","","","183","178","18661","1"," "
"00671R","富邦NASDAQ反1","","859","","132691","131832","136721","213","280","","2707","2774","136721","","O "
"00673R","期元大S&P原油反1","1018","4693","","98680","95005","185012","22","1","","567","546","185012","50"," "
"00674R","期元大S&P黃金反1","","","","114","114","","","","","","","","","OX "
"00675L","富邦臺灣加權正2","167","68","","1592","1691","27321","77","20","","495","438","27321","8"," "
"00676R","富邦臺灣加權反1","845","747","7","24931","25022","43208","70","115","","234","279","43208","300"," "
"00678","群益那斯達克生技","","","","11","11","1987","","","","","","1987",""," "
"00680L","元大美債20正2","123","702","34","78125","77512","448519","2","5","","321","324","448519",""," "
"00681R","元大美債20反1","","","","22","22","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","3","3","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","4","","125","121","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","188","63","1","1159","1283","14159","","6","","28","34","14159","12"," "
"00686R","群益臺灣加權反1","1528","1300","1","19392","19619","45194","","","","32","32","45194",""," "
"00688L","國泰20年美債正2","109","188","","29280","29201","185028","","2","","60","62","185028",""," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","5","6","","103","102","20207","","","","","","20207",""," "
"00692","富邦公司治理","","","6","64","58","154820","","","","","","154820",""," "
"00693U","期街口S&P黃豆","48","19","","3182","3211","23916","","","","7","7","23916",""," "
"00700","富邦恒生國企","5","2","","189","192","8995","","","","","","8995",""," "
"00701","國泰股利精選30","1","2","","67","66","44097","","","","","","44097",""," "
"00702","國泰標普低波高息","","","","10","10","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","2","2","2512","","","","","","2512",""," "
"00706L","期元大S&P日圓正2","188","","","3330","3518","39067","","","","41","41","39067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","132","323","2","10060","9867","27018","2","","","729","727","27018","2"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","1","11","10","45815","","","","","","45815",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","719","41","166","16424","16936","1250627","","","","75","75","1250627",""," "
"00713","元大台灣高息低波","3","2","","119","120","455378","","","","4","4","455378",""," "
"00714","群益道瓊美國地產","","","","4","4","5516","","","","","","5516",""," "
"00715L","期街口布蘭特正2","1542","950","","14525","15117","30172","375","98","3","5367","5087","30172","11"," "
"00717","富邦美國特別股","","","","2","2","33026","","","","","","33026",""," "
"00728","第一金工業30","","","","5","5","9855","","","","","","9855",""," "
"00730","富邦臺灣優質高息","10","1","","1","10","18636","","","","","","18636",""," "
"00731","復華富時高息低波","","","","4","4","6150","","","","","","6150",""," "
"00733","富邦臺灣中小","18","1","7","82","92","18116","","","","1","1","18116",""," "
"00735","國泰臺韓科技","391","62","1","2666","2994","20322","1","4","","22","25","20322",""," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","1","13","","72","60","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","170","214","","12192","12148","60324","3","13","","331","341","60324",""," "
"00739","元大MSCI A股","","","","1","1","6497","","","","","","6497",""," "
"00752","中信中國50","1","","","960","961","75804","","","","7","7","75804",""," "
"00753L","中信中國50正2","586","1113","130","107524","106867","185414","","18","","990","1008","185414","121"," "
"00757","統一FANG+","32","6","","420","446","73373","","","","7","7","73373",""," "
"00762","元大全球AI","","1","","60","59","11937","","","","","","11937",""," "
"00763U","期街口道瓊銅","87","247","","1897","1737","13266","","25","","104","129","13266",""," "
"00770","國泰北美科技","3","","","21","24","20364","","","","","","20364",""," "
"00771","元大US高息特別股","","","","","","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","452","452","2257","","","","","","2257",""," "
"00830","國泰費城半導體","168","55","2","3747","3858","162616","2","7","","307","312","162616",""," "
"00850","元大臺灣ESG永續","","3","","10","7","104236","","","","","","104236",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","1","19","","254","236","2216","","","","77","77","2216",""," "
"00861","元大全球未來通訊","2","","","10","12","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","64061","","","","","","64061",""," "
"00875","國泰網路資安","6","","","","6","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","3","3","18756","","","","","","18756",""," "
"00878","國泰永續高股息","1080","623","7","2567","3017","4695822","1","40","","70","109","4695822",""," "
"00881","國泰台灣科技龍頭","179","172","10","1125","1122","589725","","5","","18","23","589725","1"," "
"00882","中信中國高股息","47","113","","2563","2497","512212","","","","1","1","512212","1"," "
"00885","富邦越南","50","11","","587","626","161809","8","3","","166","161","161809",""," "
"00891","中信關鍵半導體","191","1032","","5344","4503","441022","2","","","6","4","441022","12"," "
"00892","富邦台灣半導體","20","29","","521","512","68698","","","","","","68698","3"," "
"00893","國泰智能電動車","3","1","","97","99","92846","","","","23","23","92846",""," "
"00894","中信小資高價30","35","38","1","986","982","38752","","1","","4","5","38752",""," "
"00895","富邦未來車","20","5","","85","100","38729","","","","12","12","38729",""," "
"00896","中信綠能及電動車","75","57","2","644","660","68220","","","","1","1","68220","4"," "
"00897","富邦基因免疫生技","","","","20","20","38253","","","","","","38253",""," "
"00898","國泰基因免疫革命","1","23","","36","14","39619","","","","","","39619",""," "
"00899","FT潔淨能源","1","","","42","43","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","163","4","","213","372","438506","","","","","","438506","42"," "
"00901","永豐智能車供應鏈","3","","","9","12","15962","","","","","","15962",""," "
"00902","中信電池及儲能","13","2","","1104","1115","57874","1","","","41","40","57874",""," "
"00903","富邦元宇宙","","1","","33","32","13180","","","","","","13180",""," "
"00904","台新臺灣半導體30","7","66","","1010","951","43028","","","","1","1","43028",""," "
"00905","FT臺灣Smart","9","10","","215","214","83456","","1","","","1","83456",""," "
"00907","永豐優息存股","2","1","","37","38","45783","","","","","","45783",""," "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","10","10","","1076","1076","30926","","","","66","66","30926",""," "
"00910","第一金太空衛星","253","205","","2296","2344","26109","","15","","19","34","26109",""," "
"00911","兆豐洲際半導體","","8","","110","102","4725","","","","","","4725",""," "
"00912","中信臺灣智慧50","1","2","","11","10","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","103","116","","214","201","6066","","","","","","6066","5"," "
"00915","凱基優選高股息30","61","15","","60","106","146620","","","","","","146620",""," "
"00916","國泰全球品牌50","6","","","2","8","15479","","","","","","15479",""," "
"00917","中信特選金融","1","","","88","89","16119","","","","","","16119",""," "
"00918","大華優利高填息30","3901","117","10","2089","5863","779441","","4","","166","170","779441","26"," "
"00919","群益台灣精選高息","3192","1730","91","10080","11451","4362158","9","17","","157","165","4362158","124"," "
"00920","富邦ESG綠色電力","1","3","","53","51","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","1","1","15067","","","","","","15067",""," "
"00922","國泰台灣領袖50","315","240","","1151","1226","514421","","2","","49","51","514421","1"," "
"00923","群益台ESG低碳50","","38","","277","239","211855","2","","","9","7","211855",""," "
"00924","復華S&P500成長","","","","63","63","113525","","","","","","113525",""," "
"00926","凱基全球菁英55","","","","23","23","22495","","","","","","22495",""," "
"00927","群益半導體收益","244","949","2","4109","3402","197099","","9","","39","48","197099",""," "
"00929","復華台灣科技優息","843","439","","3524","3928","1156034","10","","","59","49","1156034","13"," "
"00930","永豐ESG低碳高息","1","","","27","28","36194","","","","","","36194",""," "
"00932","兆豐永續高息等權","","","","10","10","36445","","","","","","36445",""," "
"00934","中信成長高股息","19","2","","592","609","101756","","","","","","101756","20"," "
"00935","野村臺灣新科技50","654","155","11","4518","5006","166626","3","1","","57","55","166626",""," "
"00936","台新永續高息中小","77","2","","6","81","60449","","","","","","60449",""," "
"00938","凱基優選30","","","","43","43","20379","","","","","","20379",""," "
"00939","統一台灣高息動能","","3","","82","79","307869","","","","","","307869",""," "
"00940","元大台灣價值高息","106","55","2","862","911","1434841","","","","10","10","1434841",""," "
"00941","中信上游半導體","1","1","","147","147","112822","","","","1","1","112822",""," "
"00943","兆豐電子高息等權","10","","","4","14","10597","","","","","","10597",""," "
"00944","野村趨勢動能高息","7","3","","5","9","14520","","","","","","14520",""," "
"00945B","凱基美國非投等債","","5","","1270","1265","214704","","","","","","214704",""," "
"00946","群益科技高息成長","696","17","","602","1281","122936","","","","","","122936",""," "
"00947","台新臺灣IC設計","269","537","","2326","2058","50091","1","3","","19","21","50091","9"," "
"00949","復華日本龍頭","","12","","109","97","47357","","","","","","47357",""," "
"00951","台新日本半導體","23","23","","918","918","48260","","","","4","4","48260",""," "
"00952","凱基台灣AI50","97","61","","428","464","58318","","1","","","1","58318",""," "
"00953B","群益優選非投等債","606","2186","","80808","79228","1098543","","","","","","1098543",""," "
"00954","中信日本半導體","8","12","","625","621","24811","","","","","","24811",""," "
"00956","中信日經高股息","1","","","96","97","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","27","9","","92","110","17123","","","","","","17123",""," "
"00961","FT臺灣永續高息","205","28","","306","483","42752","","","","","","42752","1"," "
"00962","台新AI優息動能","277","17","","178","438","16230","","","","","","16230","1"," "
"00963","中信全球高股息","3","","","9","12","22358","","","","","","22358",""," "
"00964","中信亞太高股息","155","5","","72","222","16281","","","","","","16281",""," "
"00965","元大航太防衛科技","26","31","","3377","3372","123373","","","","51","51","123373",""," "
"00971","野村美國研發龍頭","1","","","52","53","16419","","","","","","16419",""," "
"00972","野村日本動能高息","","","","3","3","5043","","","","","","5043",""," "
"009800","中信NASDAQ","97","46","","1463","1514","73097","","","","9","9","73097",""," "
"009801","中信美國創新科技","2","1","","93","94","29029","","","","","","29029",""," "
"009802","富邦旗艦50","172","496","50","2948","2574","134998","1","5","","27","31","134998","1"," "
"009803","玉山市值動能50","2","2","2","77","75","35207","","","","","","35207",""," "
"009804","聯邦台精彩50","","2","","92","90","29723","","","","","","29723",""," "
"009805","台新美國電力基建","146","168","","18003","17981","175829","","","","1","1","175829","10"," "
"009808","華南永昌優選50","","","","103","103","10627","","","","","","10627",""," "
"009809","富邦淨零ESG50","","","","3","3","8715","","","","","","8715",""," "
"00980A","主動野村臺灣優選","277","301","1","4421","4396","189057","","10","","33","43","189057",""," "
"009810","玉山全球藍籌100","2","10","","10","2","4913","","","","","","4913",""," "
"009811","統一美國50","1","42","","111","70","72487","","","","35","35","72487","2"," "
"009812","野村日本東證","2","","","18","20","27595","","","","","","27595",""," "
"009813","貝萊德標普卓越50","2","1","","262","263","107206","","","","","","107206",""," "
"009816","凱基台灣TOP50","827","1377","62","32571","31959","2272461","26","60","","807","841","2272461","116"," "
"009817","國泰日本不動產","5","","","100","105","67734","","","","","","67734",""," "
"009818","華南永昌NASDAQxT","10","1","","2","11","14788","","","","","","14788",""," "
"009819","中信數據及電力","523","122","1","2916","3316","151061","","","","","","151061",""," "
"00981A","主動統一台股增長","8864","15356","59","179074","172523","2279427","271","535","","3355","3619","2279427","163"," "
"00981T","平衡凱基雙核收息","2","1","","20","21","44440","","","","","","44440",""," "
"009820","元大納斯達克精選","525","1017","","2614","2122","406550","","","","200","200","406550","","X "
"00982A","主動群益台灣強棒","545","787","13","10571","10316","564984","46","8","","129","91","564984","13"," "
"00982D","主動富邦動態入息","","","","147","147","20807","","","","","","20807",""," "
"00982T","平衡兆豐台美動能","","","","","","4899","","","","","","4899",""," "
"00983A","主動中信ARK創新","325","64","","828","1089","49171","1","","","6","5","49171",""," "
"00983D","主動富邦複合收益","","","","78","78","26299","","","","","","26299",""," "
"00984A","主動安聯台灣高息","15","49","","610","576","114489","","8","","","8","114489",""," "
"00984D","主動聯博全球非投","16","1","","4813","4828","90264","","","","","","90264",""," "
"00985A","主動野村台灣50","215","39","","1709","1885","127447","","","","62","62","127447",""," "
"00985B","群益ESG投等債0-5","","2","","377","375","128625","","","","","","128625",""," "
"00986A","主動台新龍頭成長","1","7","","45","39","10831","","","","","","10831",""," "
"00987A","主動台新優勢成長","118","141","","3056","3033","50660","","1","","24","25","50660","4"," "
"00988A","主動統一全球創新","6228","10553","11","55986","51650","572234","8844","21","603","23099","13673","572234","6"," "
"00989A","主動摩根美國科技","63","2","","103","164","19529","","","","","","19529",""," "
"00990A","主動元大AI新經濟","781","1048","","10258","9991","487380","","11","","263","274","487380","2"," "
"00991A","主動復華未來50","6252","3062","3","70569","73756","743104","90","307","","328","545","743104","30"," "
"00992A","主動群益科技創新","658","1972","11","37745","36420","690613","12","66","","771","825","690613",""," "
"00993A","主動安聯台灣","142","184","","2219","2177","217772","1","2","","37","38","217772",""," "
"00994A","主動第一金台股優","41","335","","7307","7013","77797","6","","","7","1","77797",""," "
"00995A","主動中信台灣卓越","93","84","","1952","1961","81258","","7","","13","20","81258",""," "
"00996A","主動兆豐台灣豐收","1441","405","","4887","5923","82474","2","2","","13","13","82474","2"," "
"00997A","主動群益美國增長","418","494","28","7216","7112","241594","","","","1","1","241594",""," "
"00999A","主動野村臺灣高息","1330","401","","4884","5813","375504","1","18","","4","21","375504",""," "
"1101","台泥","1345","941","209","31711","31906","1880795","19","8","","109","98","1880795","1"," "
"1102","亞泥","328","127","50","2070","2221","886640","13","1","","21","9","886640",""," "
"1103","嘉泥","26","40","","4114","4100","197561","","","","","","197561",""," "
"1104","環泥","49","53","","1248","1244","171670","","","","","","171670",""," "
"1108","幸福","3","7","","758","754","101184","","","","","","101184",""," "
"1109","信大","5","3","","309","311","85289","","","","","","85289",""," "
"1110","東泥","121","5","","2738","2854","143000","","","","","","143000",""," "
"1201","味全","","","","1349","1349","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","16","3","","1951","1964","223691","","","","","","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","31","20","","376","387","73697","","","","12","12","73697","1"," "
"1216","統一","22","432","","1526","1116","1420503","1","21","","5","25","1420503",""," "
"1217","愛之味","42","34","","1306","1314","123628","","","","","","123628",""," "
"1218","泰山","35","23","","1393","1405","124999","","","","","","124999","2"," "
"1219","福壽","16","1","","543","558","85309","","","","","","85309","","X "
"1220","台榮","1","","6","1132","1127","44269","","","","","","44269",""," "
"1225","福懋油","5","4","","7144","7145","60567","","","","","","60567",""," "
"1227","佳格","41","3","","1156","1194","228772","","","","11","11","228772",""," "
"1229","聯華","150","38","","3027","3139","448990","","2","","2","4","448990",""," "
"1231","聯華食","1","","","264","265","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","6","","53","47","22647","","","","","","22647",""," "
"1234","黑松","","","","20","20","100467","","","","","","100467",""," "
"1235","興泰","300","","","693","993","47144","","","","","","47144",""," "
"1236","宏亞","","","","143","143","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","46","62","","433","417","8943","","4","","","4","8943",""," "
"1301","台塑","2916","1649","4","19396","20659","1591435","27","156","","319","448","1591435","31"," "
"1303","南亞","19664","4754","","38780","53690","1982705","55","668","1","3427","4039","1982705","40"," "
"1304","台聚","330","821","","13184","12693","297190","57","15","","161","119","297190","1"," "
"1305","華夏","152","333","","7172","6991","145262","17","10","","264","257","145262",""," "
"1307","三芳","28","142","5","1758","1639","99454","","","","","","99454",""," "
"1308","亞聚","117","204","","8310","8223","148435","13","1","","21","9","148435",""," "
"1309","台達化","520","599","1","8299","8219","99396","39","3","1","1659","1622","99396","2"," "
"1310","台苯","225","427","","12069","11867","131967","","1","","4","5","131967","1"," "
"1312","國喬","1132","1765","7","14658","14018","276655","32","8","","296","272","276655","3"," "
"1313","聯成","266","70","","11242","11438","337711","11","","","11","","337711","25"," "
"1314","中石化","484","549","","47575","47510","946212","1","","","14","13","946212","7"," "
"1315","達新","2","","","4","6","24774","","","","","","24774",""," "
"1316","上曜","96","95","","10995","10996","93986","","2","","15","17","93986",""," "
"1319","東陽","896","2453","","7418","5861","147869","45","7","3","111","70","147869","2"," "
"1321","大洋","18","54","","7127","7091","56807","","","","","","56807",""," "
"1323","永裕","85","3","","215","297","22818","","","","","","22818",""," "
"1324","地球","32","14","","1376","1394","18780","","","","","","18780",""," "
"1325","恆大","40","105","","2356","2291","21320","","","","11","11","21320",""," "
"1326","台化","3080","2999","15","17059","17125","1465296","59","58","","138","137","1465296","37"," "
"1337","再生-KY","253","214","","21174","21213","67238","","","","","","67238",""," "
"1338","廣華-KY","25","5","","2667","2687","20960","","","","","","20960",""," "
"1339","昭輝","13","45","","611","579","18534","","","","","","18534",""," "
"1340","勝悅-KY","11","","","1005","1016","38230","","","","","","38230",""," "
"1342","八貫","8","1","","598","605","19500","","","","","","19500",""," "
"1402","遠東新","1485","165","6","12241","13555","1338218","167","15","2","248","94","1338218","7"," "
"1409","新纖","165","376","","20538","20327","404602","","23","","249","272","404602",""," "
"1410","南染","","","","317","317","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","20","","","849","869","49500","","","","","","49500",""," "
"1416","廣豐","16","27","","3747","3736","46335","","","","","","46335",""," "
"1417","嘉裕","15","","","1600","1615","47485","","","","1","1","47485",""," "
"1418","東華","","2","","719","717","11708","","","","","","11708",""," "
"1419","新紡","11","45","","1330","1296","75010","","1","","","1","75010",""," "
"1423","利華","1","","","64","65","24912","","","","","","24912",""," "
"1432","大魯閣","10","9","","172","173","22500","","","","","","22500",""," "
"1434","福懋","87","68","","2622","2641","421166","","8","","1","9","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","3","","","926","929","48537","","","","11","11","48537",""," "
"1437","勤益控","","2","","1960","1958","50467","","","","","","50467",""," "
"1438","三地開發","","","","61","61","22801","","","","","","22801",""," "
"1439","雋揚","","","","1048","1048","23000","","","","","","23000",""," "
"1440","南紡","561","109","","4798","5250","414203","164","5","","171","12","414203","9"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","26","33","","3169","3162","91552","","6","","9","15","91552",""," "
"1443","立益物流","","","","33","33","33835","","","","","","33835",""," "
"1444","力麗","","","","998","998","","","","","","","","","OX "
"1445","大宇","","","1","1303","1302","32666","","","","","","32666",""," "
"1446","宏和","8","32","27","2113","2062","34427","","","","","","34427",""," "
"1447","力鵬","","40","","2110","2070","","","","","","","","","OX "
"1449","佳和","646","240","","3705","4111","31778","","4","","3","7","31778","31"," "
"1451","年興","21","12","","575","584","49500","","","","","","49500",""," "
"1452","宏益","31","","","110","141","33160","","","","","","33160",""," "
"1453","大將","3","12","","1299","1290","28310","","","","","","28310",""," "
"1454","台富","2","","","2094","2096","32458","","","","","","32458",""," "
"1455","集盛","53","86","","2752","2719","132922","","","2","4","2","132922",""," "
"1456","怡華","3","","","297","300","23430","","","","","","23430",""," "
"1457","宜進","3","","","740","743","79182","","","","","","79182",""," "
"1459","聯發","30","15","","327","342","89657","","","","","","89657","8"," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","","","","326","326","43317","","","","","","43317",""," "
"1464","得力","18","","","2175","2193","106393","","","","","","106393",""," "
"1465","偉全","41","49","","3368","3360","25901","","","","","","25901",""," "
"1466","聚隆","97","41","","4553","4609","27789","","1","","2","3","27789",""," "
"1467","南緯","220","93","","4900","5027","42052","","11","","","11","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","48","24","","4172","4196","8747","","","","","","8747",""," "
"1473","台南","6","8","","841","839","36538","","","","","","36538",""," "
"1474","弘裕","154","170","","3292","3276","32474","","","","","","32474",""," "
"1475","業旺","","","","371","371","16504","","","","","","16504",""," "
"1476","儒鴻","98","82","","863","879","68591","","","","","","68591","1"," "
"1477","聚陽","72","133","","1728","1667","61673","4","10","","27","33","61673","1"," "
"1503","士電","297","326","1","3645","3615","130243","1","2","","38","39","130243","3"," "
"1504","東元","4464","2108","6","27219","29569","594110","","170","","135","305","594110","63"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","437","742","2","10536","10229","125778","1","2","","24","25","125778",""," "
"1514","亞力","229","284","","7593","7538","68277","","1","","37","38","68277","9"," "
"1515","力山","50","8","","2150","2192","45368","","","","","","45368",""," "
"1516","川飛","","","","3","3","","","","","","","","","OX "
"1517","利奇","25","93","1","1744","1675","55000","","","","","","55000",""," "
"1519","華城","120","173","6","3691","3632","78970","5","3","","17","15","78970",""," "
"1521","大億","39","41","","470","468","19057","","","","","","19057","1"," "
"1522","堤維西","386","469","3","5018","4932","78224","31","83","","41","93","78224","4"," "
"1524","耿鼎","227","692","","5278","4813","41327","16","9","","47","40","41327",""," "
"1525","江申","","","","235","235","18350","","","","","","18350",""," "
"1526","日馳","5","2","","567","570","15000","","","","","","15000",""," "
"1527","鑽全","14","6","","594","602","34642","","","","","","34642",""," "
"1528","恩德","1957","810","","10357","11504","47832","3","52","","334","383","47832",""," "
"1529","樂事綠能","15","73","","3347","3289","38773","","","","4","4","38773","8"," "
"1530","亞崴","9","65","","258","202","23648","","","","","","23648",""," "
"1531","高林股","11","5","","1761","1767","45527","","","","1","1","45527",""," "
"1532","勤美","40","12","","2476","2504","105651","","","","","","105651",""," "
"1533","車王電","22","70","","769","721","24636","","1","","9","10","24636",""," "
"1535","中宇","1","2","","58","57","30935","","","","","","30935",""," "
"1536","和大","592","335","3","9351","9605","69739","4","5","","195","196","69739","6"," "
"1537","廣隆","","1","","40","39","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","28","51","","1350","1327","16342","","","","","","16342",""," "
"1540","喬福","35","20","","1965","1980","21368","","","","","","21368",""," "
"1541","錩泰","1","3","","106","104","19700","","","","","","19700",""," "
"1558","伸興","","1","","277","276","16133","","","","","","16133",""," "
"1560","中砂","142","43","1","1969","2067","37441","2","","3","147","142","37441",""," "
"1563","巧新","1025","311","","2859","3573","56402","14","33","","51","70","56402","19"," "
"1568","倉佑","746","492","","6242","6496","25771","104","140","","144","180","25771","464"," "
"1582","信錦","944","2464","","10053","8533","36067","18","4","","67","53","36067","4"," "
"1583","程泰","8","2","","49","55","27350","","","","","","27350",""," "
"1587","吉茂","196","38","3","2881","3036","20013","5","13","6","17","19","20013",""," "
"1589","永冠-KY","","","","1631","1631","","","","","","","","","OX!"
"1590","亞德客-KY","15","18","","194","191","49999","","","","1","1","49999",""," "
"1597","直得","538","233","","5807","6112","22315","","8","","113","121","22315","8"," "
"1598","岱宇","2","23","","2135","2114","44785","","","","3","3","44785",""," "
"1603","華電","31","14","","2217","2234","47922","","","","2","2","47922",""," "
"1604","聲寶","1","2","","239","238","96050","","","","","","96050",""," "
"1605","華新","20153","5060","1","57661","72753","1107833","135","23","1","527","414","1107833","132"," "
"1608","華榮","509","614","2","8617","8510","158193","","3","","57","60","158193",""," "
"1609","大亞","943","1161","","13521","13303","196315","5","26","","41","62","196315","2"," "
