股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00642U","期元大S&P石油","196","1643","","7934","6487","26830","45","7","","1682","1644","26830","2"," "
"00643","群益深証中小","51","2","","1093","1142","18518","","","","","","18518",""," "
"00645","富邦日本","","","","22","22","10999","","","","","","10999",""," "
"00646","元大S&P500","4","","","45","49","140121","","","","2","2","140121",""," "
"00647L","元大S&P500正2","3","2","","52","53","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","1382","","","9386","10768","35922","","","","210","210","35922",""," "
"00650L","復華香港正2","660","338","","18360","18682","34834","82","69","","381","368","34834","15"," "
"00651R","復華香港反1","17","4","","1787","1800","8048","","4","","182","186","8048",""," "
"00652","富邦印度","1","1","","59","59","16758","","","","","","16758",""," "
"00653L","富邦印度正2","19","26","","2487","2480","3975","","","","5","5","3975",""," "
"00654R","富邦印度反1","","","","547","547","4866","","","","62","62","4866",""," "
"00655L","國泰中國A50正2","31","71","","1965","1925","14614","","2","","287","289","14614",""," "
"00656R","國泰中國A50反1","","4","","154","150","5089","","","","","","5089",""," "
"00657","國泰日經225","","","","","","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","1","","13","12","5856","","","","","","5856",""," "
"00662","富邦NASDAQ","10","5","","991","996","209507","","","","1","1","209507",""," "
"00663L","國泰臺灣加權正2","1000","760","3","8733","8970","35540","129","246","","1458","1575","35540","43"," "
"00664R","國泰臺灣加權反1","2874","427","118","88298","90627","196393","2","2","","439","439","196393","12"," "
"00665L","富邦恒生國企正2","4245","3387","119","91811","92550","142866","7","13","","515","521","142866","36"," "
"00666R","富邦恒生國企反1","100","1","","366","465","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","4","","9","5","1883","","","","","","1883",""," "
"00669R","國泰美國道瓊反1","28","38","","14702","14692","51279","","","","117","117","51279",""," "
"00670L","富邦NASDAQ正2","44","20","","986","1010","18786","3","10","","153","160","18786",""," "
"00671R","富邦NASDAQ反1","","51","","129410","129359","136346","2","","","2758","2756","136346","","O "
"00673R","期元大S&P原油反1","897","4716","4","72531","68708","142262","381","65","","1101","785","142262","53"," "
"00674R","期元大S&P黃金反1","136","15","","321","442","3980","","","","8","8","3980",""," "
"00675L","富邦臺灣加權正2","85","65","","2793","2813","26571","42","60","","354","372","26571","6"," "
"00676R","富邦臺灣加權反1","975","199","","20736","21512","43208","159","8","","395","244","43208",""," "
"00678","群益那斯達克生技","4","","","24","28","1987","","","","","","1987",""," "
"00680L","元大美債20正2","270","3986","","66462","62746","393644","228","88","","954","814","393644",""," "
"00681R","元大美債20反1","","","","7","7","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","3","3","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","13","","","86","99","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","213","134","2","3186","3263","26909","16","","","16","","26909","","X "
"00686R","群益臺灣加權反1","1194","169","","19042","20067","47944","1507","5","","1569","67","47944",""," "
"00688L","國泰20年美債正2","56","666","5","24355","23740","164278","","68","","88","156","164278",""," "
"00689R","國泰20年美債反1","","","","","","1722","","","","","","1722","","X "
"00690","兆豐藍籌30","","1","","82","81","20082","","","","","","20082",""," "
"00692","富邦公司治理","","2","","51","49","153320","","","","","","153320",""," "
"00693U","期街口S&P黃豆","5","33","","2759","2731","22041","","","","3","3","22041",""," "
"00700","富邦恒生國企","3","","","183","186","8745","","","","","","8745",""," "
"00701","國泰股利精選30","6","2","","41","45","43722","","","","","","43722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","175","225","","6298","6248","39567","","","","135","135","39567",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","646","683","27","9482","9418","28893","31","32","","764","765","28893","41"," "
"00709","富邦歐洲","","","","2","2","3740","","","","","","3740",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","113","49","","17775","17839","1353127","","","","","","1353127","1"," "
"00713","元大台灣高息低波","30","26","","293","297","436253","","","","","","436253",""," "
"00714","群益道瓊美國地產","","","","5","5","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","1583","2130","43","12765","12175","31797","472","190","","3928","3646","31797","4"," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651",""," "
"00728","第一金工業30","","","","","","9730","","","","","","9730",""," "
"00730","富邦臺灣優質高息","","2","","8","6","18511","","","","","","18511",""," "
"00731","復華富時高息低波","","","","8","8","5900","","","","","","5900",""," "
"00733","富邦臺灣中小","64","23","","69","110","16866","","","","","","16866",""," "
"00735","國泰臺韓科技","157","259","1","3818","3715","25822","25","29","","95","99","25822","3"," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","","","51","51","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","840","871","38","13495","13426","61949","23","27","","402","406","61949","18"," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","6","21","2","949","932","74679","2","","","4","2","74679",""," "
"00753L","中信中國50正2","3959","2499","45","104711","106126","189414","75","24","","716","665","189414","123"," "
"00757","統一FANG+","18","","","227","245","71748","","","","10","10","71748",""," "
"00762","元大全球AI","52","7","","51","96","11937","","","","","","11937",""," "
"00763U","期街口道瓊銅","31","44","","1472","1459","12391","","1","","94","95","12391",""," "
"00770","國泰北美科技","21","","","27","48","20114","","","","","","20114",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","445","445","2007","","","","","","2007",""," "
"00830","國泰費城半導體","291","241","2","4057","4105","177741","17","33","","305","321","177741","5"," "
"00850","元大臺灣ESG永續","","","","4","4","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","11","8","","44","47","2216","","","","70","70","2216",""," "
"00861","元大全球未來通訊","","3","","18","15","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","68561","","","","","","68561",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","3","3","18756","","","","","","18756",""," "
"00878","國泰永續高股息","22","290","6","2874","2600","4589822","5","1","","46","42","4589822",""," "
"00881","國泰台灣科技龍頭","61","25","6","1200","1230","592100","3","","","13","10","592100",""," "
"00882","中信中國高股息","189","42","","2984","3131","506587","","","","2","2","506587",""," "
"00885","富邦越南","53","23","","736","766","157559","","2","","142","144","157559","1"," "
"00891","中信關鍵半導體","148","1625","","6086","4609","409772","73","7","","91","25","409772","11"," "
"00892","富邦台灣半導體","37","15","","605","627","67948","","","","1","1","67948",""," "
"00893","國泰智能電動車","","","","63","63","91471","","","","23","23","91471",""," "
"00894","中信小資高價30","62","2","","561","621","38127","","1","","5","6","38127",""," "
"00895","富邦未來車","1","","","67","68","37729","","","","11","11","37729",""," "
"00896","中信綠能及電動車","9","32","1","2582","2558","101470","","","","","","101470","16"," "
"00897","富邦基因免疫生技","5","","","120","125","36253","","","","","","36253",""," "
"00898","國泰基因免疫革命","3","","","158","161","37744","","","","","","37744",""," "
"00899","FT潔淨能源","","","","59","59","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","6","12","","424","418","418631","","","","","","418631","25"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","13","","","2281","2294","56374","","17","","27","44","56374",""," "
"00903","富邦元宇宙","","","","18","18","12555","","","","","","12555",""," "
"00904","台新臺灣半導體30","68","21","","643","690","42403","","","","1","1","42403",""," "
"00905","FT臺灣Smart","2","","1","261","262","83831","","","","","","83831",""," "
"00907","永豐優息存股","","4","","151","147","42783","","","","","","42783",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","9","2","","893","900","27051","3","","","51","48","27051",""," "
"00910","第一金太空衛星","149","327","4","3549","3367","33984","","5","","4","9","33984",""," "
"00911","兆豐洲際半導體","12","19","","139","132","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","","1","","39","38","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","41","49","","770","762","9191","","","","","","9191","1"," "
"00915","凱基優選高股息30","","2","","45","43","135370","","","","","","135370",""," "
"00916","國泰全球品牌50","21","11","1","924","933","36479","","","","1","1","36479",""," "
"00917","中信特選金融","3","","","98","101","15619","","","","","","15619",""," "
"00918","大華優利高填息30","410","1158","19","8318","7551","903316","","","","10","10","903316","5"," "
"00919","群益台灣精選高息","111","1338","5","10364","9132","4506908","1","3","","40","42","4506908","9"," "
"00920","富邦ESG綠色電力","","","","22","22","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","13","13","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","47","42","","1423","1428","519046","","3","","56","59","519046",""," "
"00923","群益台ESG低碳50","1","","","179","180","212730","1","","","4","3","212730",""," "
"00924","復華S&P500成長","","1","","62","61","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","","","","26","26","22495","","","","","","22495",""," "
"00927","群益半導體收益","560","306","","5931","6185","202974","6","3","","57","54","202974",""," "
"00929","復華台灣科技優息","355","557","","3591","3389","1138159","","6","","14","20","1138159","6"," "
"00930","永豐ESG低碳高息","","1","","29","28","34944","","","","","","34944",""," "
"00932","兆豐永續高息等權","","","","2","2","31945","","","","","","31945",""," "
"00934","中信成長高股息","2","6","","628","624","102006","","","","","","102006",""," "
"00935","野村臺灣新科技50","90","615","2","6586","6059","183876","3","1","","78","76","183876","4"," "
"00936","台新永續高息中小","25","","","10","35","54074","","","","","","54074","1"," "
"00938","凱基優選30","","","","5","5","23129","","","","","","23129",""," "
"00939","統一台灣高息動能","15","2","","141","154","303744","","","","","","303744","","X "
"00940","元大台灣價值高息","14","38","","1372","1348","1391091","","","","","","1391091","10"," "
"00941","中信上游半導體","21","2","","164","183","110322","","","","2","2","110322",""," "
"00943","兆豐電子高息等權","","","1","25","24","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","","","386","386","205454","","","","","","205454",""," "
"00946","群益科技高息成長","7","","","1204","1211","119311","","","","","","119311",""," "
"00947","台新臺灣IC設計","2042","380","","6346","8008","60591","","2","","39","41","60591","15"," "
"00949","復華日本龍頭","","","","79","79","45107","","","","","","45107",""," "
"00951","台新日本半導體","66","45","","803","824","46510","6","2","","16","12","46510",""," "
"00952","凱基台灣AI50","15","4","","428","439","60693","","","","","","60693",""," "
"00953B","群益優選非投等債","23605","273","43","80225","103514","1067668","","","","","","1067668",""," "
"00954","中信日本半導體","116","50","","776","842","25061","","3","","","3","25061","10"," "
"00956","中信日經高股息","","","","67","67","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","","28","","119","91","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","45","23","","1431","1453","60377","","","","","","60377",""," "
"00962","台新AI優息動能","","13","","174","161","13855","","","","","","13855",""," "
"00963","中信全球高股息","","","","6","6","24483","","","","","","24483",""," "
"00964","中信亞太高股息","11","","","103","114","16531","","","","","","16531",""," "
"00965","元大航太防衛科技","12","1154","","3252","2110","114748","","1","","53","54","114748",""," "
"00971","野村美國研發龍頭","","","","36","36","15669","","","","","","15669",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","","55","","1674","1619","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","","","","26","26","25529","","","","","","25529",""," "
"009802","富邦旗艦50","12","33","","1648","1627","133498","3","1","","4","2","133498","1"," "
"009803","玉山市值動能50","2","3","","388","387","40082","","","","","","40082",""," "
"009804","聯邦台精彩50","10","","","110","120","29348","","","","","","29348",""," "
"009805","台新美國電力基建","42","70","","16786","16758","164079","","","","1","1","164079",""," "
"009808","華南永昌優選50","","","","122","122","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","","","","11","11","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","110","59","","2970","3021","177682","1","1","","5","5","177682","8"," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","","","","91","91","67987","","","","35","35","67987",""," "
"009812","野村日本東證","2","","1","5","6","25720","","","","","","25720",""," "
"009813","貝萊德標普卓越50","2","24","","342","320","95331","","","","","","95331",""," "
"009816","凱基台灣TOP50","892","661","85","32904","33050","2528586","12","3","","855","846","2528586","47"," "
"009817","國泰日本不動產","","6","","109","103","64234","","","","","","64234",""," "
"009818","華南永昌NASDAQxT","","","","15","15","14163","","","","","","14163",""," "
"009819","中信數據及電力","30","82","","6090","6038","175686","","","","","","175686",""," "
"00981A","主動統一台股增長","4395","10585","30","155970","149750","2317927","163","102","","612","551","2317927","86"," "
"00981T","平衡凱基雙核收息","","","","29","29","48065","","","","","","48065",""," "
"009820","元大納斯達克精選","201","6","","3642","3837","352925","","","","","","352925",""," "
"009821","野村稀土關鍵資源","1234","550","20","14700","15364","188210","4711","819","801","8038","3345","188210","70"," "
"009824","群益美國科技巨頭","2298","","","","2298","157086","","","","","","157086",""," "
"00982A","主動群益台灣強棒","84","215","","7772","7641","541109","1","","","75","74","541109","19"," "
"00982D","主動富邦動態入息","","","","139","139","18557","","","","","","18557",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","1","36","","724","689","34671","","","","6","6","34671",""," "
"00983D","主動富邦複合收益","","1","","87","86","25799","","","","","","25799",""," "
"00984A","主動安聯台灣高息","48","44","","555","559","120364","","","","","","120364","13"," "
"00984D","主動聯博全球非投","445","2","","4996","5439","114014","","","","","","114014","","X "
"00985A","主動野村台灣50","7","","","1563","1570","119822","2","1","","55","54","119822",""," "
"00985B","群益ESG投等債0-5","","","","370","370","151625","","","","","","151625",""," "
"00986A","主動台新龍頭成長","2","1","","41","42","10456","","","","","","10456",""," "
"00987A","主動台新優勢成長","27","63","3","2217","2178","43410","","","","12","12","43410","1"," "
"00988A","主動統一全球創新","5080","3585","40","80028","81483","695609","29","37","","241","249","695609","17"," "
"00989A","主動摩根美國科技","","4","","135","131","19404","","","","","","19404",""," "
"00990A","主動元大AI新經濟","2110","2262","2","16690","16536","554005","42","307","","182","447","554005","1"," "
"00991A","主動復華未來50","7094","4156","12","109442","112368","833104","1","236","","1146","1381","833104","18"," "
"00992A","主動群益科技創新","519","537","","25590","25572","597738","","16","","445","461","597738","14"," "
"00993A","主動安聯台灣","5","7","","2123","2121","201147","","","","29","29","201147",""," "
"00994A","主動第一金台股優","41","90","","7355","7306","76672","","","","","","76672","14"," "
"00995A","主動中信台灣卓越","11","1","","1698","1708","77508","","","","11","11","77508",""," "
"00996A","主動兆豐台灣豐收","1540","113","","4886","6313","80724","1","3","","9","11","80724",""," "
"00997A","主動群益美國增長","263","272","","10713","10704","257469","8","4","","15","11","257469",""," "
"00999A","主動野村臺灣高息","127","97","2","3704","3732","323879","","","","1","1","323879",""," "
"1101","台泥","687","1122","10","34316","33871","1880795","45","","8","53","","1880795","","X "
"1102","亞泥","24","75","","1526","1475","886640","","1","","14","15","886640","2"," "
"1103","嘉泥","20","","","4036","4056","197561","","","","","","197561",""," "
"1104","環泥","5","3","","1822","1824","171670","2","","","8","6","171670",""," "
"1108","幸福","2","2","","382","382","101184","","","","","","101184",""," "
"1109","信大","","3","","297","294","85289","","1","","","1","85289","1"," "
"1110","東泥","7","","","2770","2777","143000","","","","","","143000",""," "
"1201","味全","13","25","","1510","1498","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","57","44","","834","847","223691","","","","9","9","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","2","39","","393","356","73697","","","","","","73697",""," "
"1216","統一","139","47","","853","945","1420503","","3","","12","15","1420503",""," "
"1217","愛之味","","","","731","731","123628","1","","","1","","123628",""," "
"1218","泰山","15","18","","1638","1635","124999","","","","108","108","124999",""," "
"1219","福壽","1","","","602","603","85309","","","","","","85309",""," "
"1220","台榮","","4","","1052","1048","44269","","","","","","44269",""," "
"1225","福懋油","1","2","","7116","7115","60567","","","","","","60567",""," "
"1227","佳格","10","65","","1110","1055","228772","","","","1","1","228772",""," "
"1229","聯華","152","420","","3371","3103","448990","","","","","","448990","2"," "
"1231","聯華食","2","3","","272","271","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","4","","","23","27","100467","","","","","","100467","","X "
"1235","興泰","1","","","975","976","47144","","","","","","47144",""," "
"1236","宏亞","6","","","223","229","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","49","","","345","394","8943","","","","","","8943",""," "
"1301","台塑","8894","6643","2","22794","25043","1591435","","","1","1","","1591435","","X "
"1303","南亞","4031","5877","4","35034","33184","1982705","137","18","3","4372","4250","1982705","3566"," "
"1304","台聚","253","283","1","12111","12080","297190","12","4","","137","129","297190","7"," "
"1305","華夏","75","129","","6756","6702","145262","","","","55","55","145262","1"," "
"1307","三芳","116","4","","1241","1353","99454","","","","","","99454",""," "
"1308","亞聚","74","322","2","7387","7137","148435","1","1","","14","14","148435","2"," "
"1309","台達化","171","220","1","7724","7674","99396","","17","","420","437","99396","3"," "
"1310","台苯","1671","470","","11767","12968","131967","","","","49","49","131967","10"," "
"1312","國喬","891","372","1","13368","13886","276655","","53","","69","122","276655","2"," "
"1313","聯成","1619","647","","10878","11850","337711","","106","","","106","337711","5"," "
"1314","中石化","895","1487","","44962","44370","946212","","11","","66","77","946212","13"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","13","9","","10689","10693","93986","","","","32","32","93986","1"," "
"1319","東陽","327","187","","6685","6825","147869","69","","","786","717","147869","20"," "
"1321","大洋","19","","","7348","7367","56807","","","","","","56807",""," "
"1323","永裕","","1","","116","115","22818","","","","","","22818",""," "
"1324","地球","","2","","1371","1369","18780","","","","","","18780",""," "
"1325","恆大","9","19","","2296","2286","21320","1","","","9","8","21320","1"," "
"1326","台化","7070","4562","1","14822","17329","1465296","58","194","","158","294","1465296","425"," "
"1337","再生-KY","","1","","21264","21263","67238","","","","","","67238",""," "
"1338","廣華-KY","17","4","","3283","3296","20960","","","","","","20960",""," "
"1339","昭輝","30","18","","776","788","18534","","","","","","18534",""," "
"1340","勝悅-KY","12","2","","1009","1019","38230","","","","","","38230",""," "
"1342","八貫","16","54","","753","715","19500","","","","","","19500",""," "
"1402","遠東新","103","301","","8432","8234","1338218","","8","","141","149","1338218","2"," "
"1409","新纖","2291","2840","4","22811","22258","404602","67","15","","437","385","404602","79"," "
"1410","南染","","","","303","303","15500","","","","","","15500","","X "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","5","31","","726","700","49500","","","","","","49500",""," "
"1416","廣豐","","7","","3719","3712","46335","","","","","","46335",""," "
"1417","嘉裕","20","8","","1618","1630","47485","","","","","","47485",""," "
"1418","東華","","","","746","746","11708","","","","","","11708",""," "
"1419","新紡","8","","","1121","1129","75010","","","","","","75010",""," "
"1423","利華","","","","100","100","24912","","","","","","24912",""," "
"1432","大魯閣","","5","","132","127","22500","","4","","32","36","22500",""," "
"1434","福懋","589","287","","2662","2964","421166","","","","2","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","6","10","","964","960","48537","","5","","","5","48537",""," "
"1437","勤益控","","2","","1983","1981","50467","","","","","","50467",""," "
"1438","三地開發","73","20","","168","221","22801","","","","","","22801",""," "
"1439","雋揚","","","","1057","1057","23000","","","","","","23000",""," "
"1440","南紡","107","57","","5674","5724","414203","","","","1","1","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","1","3","","3206","3204","91552","","1","","5","6","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","","","768","768","","","","","","","","","OX "
"1445","大宇","","","","1354","1354","32666","","","","","","32666",""," "
"1446","宏和","21","","","1922","1943","34427","","","","","","34427",""," "
"1447","力鵬","","2","","1514","1512","","","","","","","","","OX "
"1449","佳和","46","36","","2980","2990","31778","11","","","31","20","31778",""," "
"1451","年興","","1","","629","628","49500","","","","","","49500",""," "
"1452","宏益","","","","74","74","33160","","","","","","33160","","X "
"1453","大將","2","1","","1116","1117","28310","","","","","","28310",""," "
"1454","台富","","2","","2200","2198","32458","","","","","","32458",""," "
"1455","集盛","7","8","","2991","2990","132922","","","","","","132922",""," "
"1456","怡華","1","44","","781","738","23430","","","","","","23430",""," "
"1457","宜進","","","","679","679","79182","","1","","","1","79182",""," "
"1459","聯發","1","","","456","457","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","70","18","","343","395","43317","","","","","","43317",""," "
"1464","得力","11","343","","2495","2163","106393","","","","","","106393",""," "
"1465","偉全","60","38","","3271","3293","25901","","","","","","25901",""," "
"1466","聚隆","32","","","3970","4002","27789","","","","4","4","27789",""," "
"1467","南緯","","1","1","5282","5280","42052","","","","","","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441","","X "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","1","5","","3901","3897","8747","","","","","","8747","","X "
"1473","台南","2","","5","868","865","36538","","","","","","36538",""," "
"1474","弘裕","","","","3277","3277","32474","","","","","","32474",""," "
"1475","業旺","","1","","444","443","16504","","","","","","16504",""," "
"1476","儒鴻","28","135","","1075","968","68591","","1","","16","17","68591",""," "
"1477","聚陽","167","150","1","1677","1693","61673","17","","","23","6","61673","3"," "
"1503","士電","250","358","","4040","3932","130243","2","1","","30","29","130243","1"," "
"1504","東元","359","552","20","33661","33448","594110","2","2","","44","44","594110",""," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","436","1373","","10160","9223","125778","19","2","","89","72","125778","3"," "
"1514","亞力","357","353","2","6717","6719","68277","2","1","","116","115","68277","1"," "
"1515","力山","859","283","","2341","2917","45368","","17","","1","18","45368",""," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","4","","","1605","1609","55000","","","","","","55000",""," "
"1519","華城","99","77","9","3789","3802","78970","","","","26","26","78970",""," "
"1521","大億","","","","439","439","19057","","","","","","19057","","X "
"1522","堤維西","11","25","20","4596","4562","78224","","","","18","18","78224",""," "
"1524","耿鼎","24","13","1","4529","4539","41327","","","","23","23","41327",""," "
"1525","江申","","1","","245","244","18350","","","","","","18350",""," "
"1526","日馳","1","2","","653","652","15000","","","","10","10","15000",""," "
"1527","鑽全","8","4","","553","557","34642","","","","","","34642",""," "
"1528","恩德","91","91","","7675","7675","47832","19","","","142","123","47832","10"," "
"1529","樂事綠能","45","50","12","3355","3338","38773","","","","3","3","38773",""," "
"1530","亞崴","5","","","299","304","23648","","","","","","23648",""," "
"1531","高林股","29","3","","1627","1653","45527","","","","","","45527",""," "
"1532","勤美","2","10","4","2669","2657","105651","","","","","","105651",""," "
"1533","車王電","32","18","","646","660","24636","","","","9","9","24636",""," "
"1535","中宇","","","","73","73","30935","","","","","","30935",""," "
"1536","和大","62","100","","8973","8935","69739","1","17","","163","179","69739",""," "
"1537","廣隆","","","","56","56","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","1","4","","1321","1318","16342","","","","","","16342",""," "
"1540","喬福","21","7","","1701","1715","21368","","","","","","21368",""," "
"1541","錩泰","","3","","132","129","19700","","","","","","19700",""," "
"1558","伸興","10","","","273","283","16133","","","","","","16133",""," "
"1560","中砂","78","102","","1502","1478","37518","11","","","148","137","37518",""," "
"1563","巧新","116","307","","6308","6117","56402","4","","","7","3","56402","4"," "
"1568","倉佑","251","127","","6146","6270","25771","11","","","13","2","25771",""," "
"1582","信錦","138","49","4","5282","5367","36067","1","2","","6","7","36067",""," "
"1583","程泰","1","3","","81","79","27350","","","","","","27350",""," "
"1587","吉茂","","5","","2033","2028","20013","","","","23","23","20013",""," "
"1589","永冠-KY","","","","810","810","","","","","","","","","OX!"
"1590","亞德客-KY","3","14","","150","139","49999","","","","1","1","49999",""," "
"1597","直得","82","66","","4059","4075","22315","3","3","","45","45","22315",""," "
