股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00701","國泰股利精選30","","11","","45","34","43722","","","","","","43722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","261","13","","6248","6496","39567","","","","135","135","39567",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","264","452","2","9418","9228","28893","15","39","","765","789","28893","5"," "
"00709","富邦歐洲","","","","2","2","3740","","","","","","3740",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","107","734","19","17839","17193","1353127","","6","","","6","1353127",""," "
"00713","元大台灣高息低波","10","35","","297","272","436253","","","","","","436253",""," "
"00714","群益道瓊美國地產","","","","5","5","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","611","1237","1","12175","11548","31797","89","303","","3646","3860","31797","4"," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651",""," "
"00728","第一金工業30","","","","","","9730","","","","","","9730",""," "
"00730","富邦臺灣優質高息","1","2","","6","5","17886","","","","","","17886",""," "
"00731","復華富時高息低波","","5","","8","3","5900","","","","","","5900",""," "
"00733","富邦臺灣中小","22","64","","110","68","16866","","","","","","16866",""," "
"00735","國泰臺韓科技","463","248","","3715","3930","26072","18","39","","99","120","26072","3"," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","10","","","51","61","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","224","498","15","13426","13137","62074","35","5","","406","376","62074","7"," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","115","137","","932","910","74679","","","","2","2","74679",""," "
"00753L","中信中國50正2","3445","10098","103","106126","99370","189914","149","46","","665","562","189914","378"," "
"00757","統一FANG+","98","4","","245","339","71623","","","","10","10","71623",""," "
"00762","元大全球AI","1","","","96","97","11937","","","","","","11937",""," "
"00763U","期街口道瓊銅","16","41","","1459","1434","12391","2","2","","95","95","12391","5"," "
"00770","國泰北美科技","20","20","","48","48","20114","","","","","","20114",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","新光投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","445","445","2007","","","","","","2007",""," "
"00830","國泰費城半導體","241","252","","4105","4094","179241","36","77","","321","362","179241",""," "
"00850","元大臺灣ESG永續","2","","","4","6","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","12","1","","47","58","2216","5","","","70","65","2216",""," "
"00861","元大全球未來通訊","2","","","15","17","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","69061","","","","","","69061",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","1","","","3","4","18756","","","","","","18756",""," "
"00878","國泰永續高股息","126","114","1","2600","2611","4589822","9","1","","42","34","4589822","14"," "
"00881","國泰台灣科技龍頭","216","50","","1230","1396","592600","1","1","","10","10","592600","6"," "
"00882","中信中國高股息","231","147","","3131","3215","508087","","","","2","2","508087",""," "
"00885","富邦越南","11","59","","766","718","157559","","1","","144","145","157559",""," "
"00891","中信關鍵半導體","1176","264","","4609","5521","410772","13","29","","25","41","410772",""," "
"00892","富邦台灣半導體","73","16","","627","684","67948","","2","","1","3","67948",""," "
"00893","國泰智能電動車","3","","","63","66","91471","","","","23","23","91471",""," "
"00894","中信小資高價30","31","6","","621","646","38127","2","8","","6","12","38127",""," "
"00895","富邦未來車","1","1","","68","68","37729","","","","11","11","37729",""," "
"00896","中信綠能及電動車","172","100","2","2558","2628","101470","","","","","","101470","8"," "
"00897","富邦基因免疫生技","50","50","","125","125","36253","","","","","","36253",""," "
"00898","國泰基因免疫革命","50","56","","161","155","36994","","","","","","36994",""," "
"00899","FT潔淨能源","","","","59","59","4033","","","","","","4033",""," "
"00900","富邦特選高股息30","80","2","","418","496","415756","","","","","","415756","47"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","28","12","","2294","2310","56374","4","","","44","40","56374",""," "
"00903","富邦元宇宙","6","","","18","24","12555","","","","","","12555",""," "
"00904","新光臺灣半導體30","18","77","","690","631","42528","","3","","1","4","42528",""," "
"00905","FT臺灣Smart","18","","","262","280","84206","","","","","","84206",""," "
"00907","永豐優息存股","8","","","147","155","42783","","","","","","42783",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","12","30","","900","882","27301","7","8","","48","49","27301",""," "
"00910","第一金太空衛星","64","234","1","3367","3196","33984","5","14","","9","18","33984","1"," "
"00911","兆豐洲際半導體","1","20","","132","113","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","1","1","","38","38","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","334","47","","762","1049","9941","","","","","","9941","1"," "
"00915","凱基優選高股息30","","4","","43","39","135370","","","","","","135370",""," "
"00916","國泰全球品牌50","1","15","","933","919","36479","1","","","1","","36479",""," "
"00917","中信特選金融","","11","","101","90","15619","","","","","","15619",""," "
"00918","大華優利高填息30","366","623","50","7551","7244","903316","","","","10","10","903316",""," "
"00919","群益台灣精選高息","295","290","57","9132","9080","4509033","28","2","","42","16","4509033","13"," "
"00920","富邦ESG綠色電力","","","","22","22","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","5","","","13","18","13942","","","","","","13942",""," "
"00922","國泰台灣領袖50","320","120","","1428","1628","519046","12","","","59","47","519046","2"," "
"00923","群益台ESG低碳50","9","1","","180","188","212730","","","","3","3","212730",""," "
"00924","復華S&P500成長","2","","","61","63","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","1","","","26","27","22495","","","","","","22495",""," "
"00927","群益半導體收益","899","638","","6185","6446","206349","9","7","","54","52","206349",""," "
"00929","復華台灣科技優息","396","161","","3389","3624","1138159","6","5","","20","19","1138159","13"," "
"00930","永豐ESG低碳高息","","","","28","28","33819","","","","","","33819",""," "
"00932","兆豐永續高息等權","","","","2","2","31945","","","","","","31945",""," "
"00934","中信成長高股息","64","7","","624","681","102506","","1","","","1","102506",""," "
"00935","野村臺灣新科技50","599","160","59","6059","6439","185001","33","21","","76","64","185001",""," "
"00936","台新永續高息中小","","25","","35","10","53074","","","","","","53074",""," "
"00938","凱基優選30","","","","5","5","23129","","","","","","23129",""," "
"00939","統一台灣高息動能","12","8","","154","158","303744","","","","","","303744","","X "
"00940","元大台灣價值高息","114","17","4","1348","1441","1391091","","","","","","1391091","25"," "
"00941","中信上游半導體","7","25","","183","165","110322","","1","","2","3","110322",""," "
"00943","兆豐電子高息等權","","","","24","24","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","54","","386","332","205454","","","","","","205454",""," "
"00946","群益科技高息成長","9","18","","1211","1202","119311","","","","","","119311",""," "
"00947","台新臺灣IC設計","1053","351","1","8008","8709","61716","2","8","","41","47","61716","24"," "
"00949","復華日本龍頭","","5","","79","74","45107","","","","","","45107",""," "
"00951","台新日本半導體","76","43","","824","857","46510","4","4","","12","12","46510",""," "
"00952","凱基台灣AI50","13","58","","439","394","60693","","","","","","60693",""," "
"00953B","群益優選非投等債","12199","2314","","103514","113399","1067668","","","","","","1067668",""," "
"00954","中信日本半導體","351","6","","842","1187","25436","2","","","3","1","25436",""," "
"00956","中信日經高股息","10","","","67","77","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","7","","","91","98","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","24","","","1453","1477","61502","","11","","","11","61502","2"," "
"00962","台新AI優息動能","20","46","","161","135","13855","","","","","","13855",""," "
"00963","中信全球高股息","","","","6","6","24483","","","","","","24483",""," "
"00964","中信亞太高股息","","","","114","114","16656","","","","","","16656",""," "
"00965","元大航太防衛科技","12","5","","2110","2117","114748","7","","","54","47","114748",""," "
"00971","野村美國研發龍頭","","","","36","36","15669","","","","","","15669",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","","32","","1619","1587","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","","","","26","26","25529","","","","","","25529",""," "
"009802","富邦旗艦50","50","56","1","1627","1620","133498","","3","","2","5","133498",""," "
"009803","玉山市值動能50","27","40","","387","374","40707","","","","","","40707",""," "
"009804","聯邦台精彩50","21","","","120","141","29473","","","","","","29473",""," "
"009805","新光美國電力基建","47","186","","16758","16619","162579","","","","1","1","162579",""," "
"009808","華南永昌優選50","","","","122","122","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","","3","","11","8","7715","","","","","","7715",""," "
"00980A","主動野村臺灣優選","146","219","","3021","2948","177682","2","2","","5","5","177682","8"," "
"009810","玉山全球藍籌100","2","","1","4","5","4788","","","","","","4788",""," "
"009811","統一美國50","2","1","","91","92","67612","","","","35","35","67612",""," "
"009812","野村日本東證","2","","","6","8","25720","","","","","","25720",""," "
"009813","貝萊德標普卓越50","42","5","","320","357","95331","","","","","","95331",""," "
"009816","凱基台灣TOP50","3262","1742","41","33050","34529","2566711","53","104","","846","897","2566711","56"," "
"009817","國泰日本不動產","5","3","","103","105","64234","","","","","","64234",""," "
"009818","華南永昌NASDAQxT","","","","15","15","14163","","","","","","14163",""," "
"009819","中信數據及電力","216","103","","6038","6151","176436","","25","","","25","176436",""," "
"00981A","主動統一台股增長","7236","9508","23","149750","147455","2326177","64","706","","551","1193","2326177","331"," "
"00981T","平衡凱基雙核收息","1","","","29","30","48065","","","","","","48065",""," "
"009820","元大納斯達克精選","60","153","","3837","3744","351925","","","","","","351925",""," "
"009821","野村稀土關鍵資源","845","1299","","15364","14910","184460","622","3","1670","3345","1056","184460","20"," "
"009824","群益美國科技巨頭","1692","537","","2298","3453","170211","","1","","","1","170211","1"," "
"00982A","主動群益台灣強棒","368","223","","7641","7786","541484","8","67","","74","133","541484","21"," "
"00982D","主動富邦動態入息","6","23","","139","122","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","8","81","","689","616","33921","","","","6","6","33921",""," "
"00983D","主動富邦複合收益","","12","","86","74","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","61","5","","559","615","120864","","","","","","120864",""," "
"00984D","主動聯博全球非投","514","300","","5439","5653","114014","","","","","","114014","","X "
"00985A","主動野村台灣50","36","2","","1570","1604","119822","2","2","","54","54","119822","1"," "
"00985B","群益ESG投等債0-5","","","","370","370","151625","","","","","","151625",""," "
"00986A","主動台新龍頭成長","19","","","42","61","10456","","","","","","10456",""," "
"00987A","主動台新優勢成長","142","56","","2178","2264","43410","2","8","","12","18","43410",""," "
"00988A","主動統一全球創新","5571","8305","","81483","78749","702484","58","232","","249","423","702484","337"," "
"00989A","主動摩根美國科技","","6","","131","125","19404","","","","","","19404",""," "
"00990A","主動元大AI新經濟","1719","1562","","16536","16693","557130","304","3","","447","146","557130","17"," "
"00991A","主動復華未來50","10085","6125","25","112368","116303","840604","180","53","","1381","1254","840604","48"," "
"00992A","主動群益科技創新","1045","426","10","25572","26181","592988","75","9","","461","395","592988","36"," "
"00993A","主動安聯台灣","135","95","","2121","2161","198897","","11","","29","40","198897",""," "
"00994A","主動第一金台股優","50","221","10","7306","7125","76797","","1","","","1","76797","18"," "
"00995A","主動中信台灣卓越","54","12","","1708","1750","76258","","7","","11","18","76258",""," "
"00996A","主動兆豐台灣豐收","77","165","","6313","6225","80724","5","1","","11","7","80724",""," "
"00997A","主動群益美國增長","892","1494","","10704","10102","260344","9","20","","11","22","260344","1"," "
"00999A","主動野村臺灣高息","151","71","4","3732","3808","323879","","","","1","1","323879",""," "
"1101","台泥","548","721","14","33871","33684","1880795","","","","","","1880795","","X "
"1102","亞泥","12","159","","1475","1328","886640","2","","","15","13","886640",""," "
"1103","嘉泥","53","65","10","4056","4034","197561","","","","","","197561",""," "
"1104","環泥","1","182","110","1824","1533","171670","","","","6","6","171670",""," "
"1108","幸福","","3","","382","379","101184","","","","","","101184",""," "
"1109","信大","5","4","","294","295","85289","","","","1","1","85289",""," "
"1110","東泥","54","6","3","2777","2822","143000","","","","","","143000",""," "
"1201","味全","4","14","","1498","1488","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","12","16","10","847","833","223691","1","","","9","8","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","13","9","2","356","358","73697","","","","","","73697",""," "
"1216","統一","18","115","","945","848","1420503","4","","","15","11","1420503",""," "
"1217","愛之味","7","","","731","738","123628","","5","","","5","123628",""," "
"1218","泰山","6","63","","1635","1578","124999","","","","108","108","124999",""," "
"1219","福壽","","","","603","603","85309","","","","","","85309",""," "
"1220","台榮","9","54","","1048","1003","44269","","","","","","44269",""," "
"1225","福懋油","","","","7115","7115","60567","","","","","","60567",""," "
"1227","佳格","30","41","","1055","1044","228772","","","","1","1","228772",""," "
"1229","聯華","42","133","","3103","3012","448990","","","","","","448990",""," "
"1231","聯華食","1","11","","271","261","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647",""," "
"1234","黑松","8","2","","27","33","100467","","","","","","100467",""," "
"1235","興泰","","","","976","976","47144","","","","","","47144",""," "
"1236","宏亞","14","","","229","243","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","5","54","","394","345","8943","","","","","","8943",""," "
"1301","台塑","3003","7135","5","25043","20906","1591435","","","","","","1591435","","X "
"1303","南亞","1041","4036","5","33184","30184","1982705","332","176","1","4250","4093","1982705","3315"," "
"1304","台聚","173","182","5","12080","12066","297190","12","2","","129","119","297190","1"," "
"1305","華夏","47","76","","6702","6673","145262","4","10","","55","61","145262","4"," "
"1307","三芳","42","95","","1353","1300","99454","","","","","","99454",""," "
"1308","亞聚","166","170","","7137","7133","148435","3","","","14","11","148435",""," "
"1309","台達化","120","171","10","7674","7613","99396","19","","","437","418","99396","1"," "
"1310","台苯","809","632","","12968","13145","131967","","47","","49","96","131967",""," "
"1312","國喬","559","493","2","13886","13950","276655","90","11","","122","43","276655","1"," "
"1313","聯成","809","1208","6","11850","11445","337711","6","43","","106","143","337711","30"," "
"1314","中石化","1569","1119","","44370","44820","946212","23","2","","77","56","946212","135"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","67","45","5","10693","10710","93986","3","","","32","29","93986",""," "
"1319","東陽","285","267","","6825","6843","147869","14","4","120","717","587","147869","1"," "
"1321","大洋","18","32","","7367","7353","56807","","","","","","56807",""," "
"1323","永裕","","","","115","115","22818","","","","","","22818",""," "
"1324","地球","","","","1369","1369","18780","","","","","","18780",""," "
"1325","恆大","64","163","","2286","2187","21320","1","1","","8","8","21320",""," "
"1326","台化","2404","3493","","17329","16240","1465296","198","181","1","294","276","1465296","18"," "
"1337","再生-KY","292","279","","21263","21276","67238","","","","","","67238",""," "
"1338","廣華-KY","91","27","","3296","3360","20960","","","","","","20960",""," "
"1339","昭輝","24","2","","788","810","18534","","","","","","18534",""," "
"1340","勝悅-KY","7","","","1019","1026","38230","","","","","","38230",""," "
"1342","八貫","12","83","","715","644","19500","","","","","","19500",""," "
"1402","遠東新","101","438","1","8234","7896","1338218","8","","","149","141","1338218","15"," "
"1409","新纖","1163","2319","","22258","21102","404602","19","8","","385","374","404602","18"," "
"1410","南染","9","9","","303","303","15500","","","","","","15500","","X "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","180","34","","700","846","49500","","","","","","49500",""," "
"1416","廣豐","29","145","","3712","3596","46335","","","","","","46335",""," "
"1417","嘉裕","43","","","1630","1673","47485","","","","","","47485",""," "
"1418","東華","2","","","746","748","11708","","","","","","11708",""," "
"1419","新紡","12","3","","1129","1138","75010","","","","","","75010",""," "
"1423","利華","1","1","","100","100","24912","","","","","","24912",""," "
"1432","大魯閣","2","2","","127","127","22500","","4","","36","40","22500",""," "
"1434","福懋","121","289","","2964","2796","421166","","","","2","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","42","8","","960","994","48537","","","","5","5","48537",""," "
"1437","勤益控","2","2","","1981","1981","50467","","","","","","50467",""," "
"1438","三地開發","36","24","","221","233","22801","","","","","","22801",""," "
"1439","雋揚","","","","1057","1057","23000","","","","","","23000",""," "
"1440","南紡","132","410","","5724","5446","414203","","","","1","1","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","26","17","1","3204","3212","91552","1","","","6","5","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","9","","768","759","","","","","","","","","OX "
"1445","大宇","","","","1354","1354","32666","","1","","","1","32666",""," "
"1446","宏和","2","13","","1943","1932","34427","","","","","","34427",""," "
"1447","力鵬","","10","","1512","1502","","","","","","","","","OX "
"1449","佳和","113","21","1","2990","3081","31778","2","","","20","18","31778",""," "
"1451","年興","","4","","628","624","49500","","","","","","49500",""," "
"1452","宏益","","","","74","74","33160","","","","","","33160","","X "
"1453","大將","6","8","","1117","1115","28310","","","","","","28310",""," "
"1454","台富","","1","","2198","2197","32458","","","","","","32458",""," "
"1455","集盛","13","46","","2990","2957","132922","","","","","","132922","","X "
"1456","怡華","32","4","","738","766","23430","","","","","","23430",""," "
"1457","宜進","","6","","679","673","79182","","","","1","1","79182",""," "
"1459","聯發","","35","","457","422","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","30","","","395","425","43317","","","","","","43317",""," "
"1464","得力","3","262","1","2163","1903","106393","","","","","","106393",""," "
"1465","偉全","28","23","","3293","3298","25901","","","","","","25901",""," "
"1466","聚隆","48","1","","4002","4049","27789","","1","","4","5","27789","2"," "
"1467","南緯","7","","","5280","5287","42052","","","","","","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441","","X "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","13","50","","3897","3860","8747","","","","","","8747",""," "
"1473","台南","","2","","865","863","36538","","","","","","36538",""," "
"1474","弘裕","2","4","1","3277","3274","32474","","","","","","32474",""," "
"1475","業旺","","","","443","443","16504","","","","","","16504",""," "
"1476","儒鴻","27","25","","968","970","68591","1","","","17","16","68591",""," "
"1477","聚陽","141","53","1","1693","1780","61673","","8","","6","14","61673",""," "
"1503","士電","191","583","","3932","3540","130243","5","9","","29","33","130243",""," "
"1504","東元","975","1429","21","33448","32973","594110","22","30","","44","52","594110","2"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","703","766","2","9223","9158","125778","39","36","","72","69","125778","2"," "
"1514","亞力","130","354","7","6719","6488","68277","11","5","","115","109","68277","1"," "
"1515","力山","753","620","3","2917","3047","45368","6","12","","18","24","45368","8"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","6","","","1609","1615","55000","","","","","","55000",""," "
"1519","華城","72","151","13","3802","3710","78970","4","6","","26","28","78970","1"," "
"1521","大億","3","5","","439","437","19057","","","","","","19057","","X "
"1522","堤維西","12","174","","4562","4400","78224","2","","","18","16","78224",""," "
"1524","耿鼎","16","30","3","4539","4522","41327","2","1","","23","22","41327",""," "
"1525","江申","","","","244","244","18350","","","","","","18350",""," "
"1526","日馳","1","7","","652","646","15000","","1","","10","11","15000",""," "
"1527","鑽全","","4","","557","553","34642","","","","","","34642",""," "
"1528","恩德","117","290","1","7675","7501","47832","67","74","","123","130","47832",""," "
"1529","樂事綠能","54","31","","3338","3361","38773","1","","","3","2","38773",""," "
"1530","亞崴","2","3","","304","303","23648","","","","","","23648",""," "
"1531","高林股","6","","","1653","1659","45527","","1","","","1","45527",""," "
"1532","勤美","21","23","","2657","2655","105651","","","","","","105651",""," "
"1533","車王電","10","80","","660","590","24636","","","","9","9","24636",""," "
"1535","中宇","","4","","73","69","30935","","","","","","30935",""," "
"1536","和大","113","116","7","8935","8925","69739","17","7","","179","169","69739",""," "
"1537","廣隆","","1","","56","55","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","19","5","","1318","1332","16342","","","","","","16342",""," "
"1540","喬福","42","6","10","1715","1741","21368","","","","","","21368",""," "
"1541","錩泰","1","1","","129","129","19700","","","","","","19700",""," "
"1558","伸興","1","","","283","284","16133","","","","","","16133",""," "
"1560","中砂","79","84","","1478","1473","37518","2","2","","137","137","37518",""," "
"1563","巧新","133","167","","6117","6083","56402","","","","3","3","56402",""," "
"1568","倉佑","100","729","","6270","5641","25771","2","7","","2","7","25771",""," "
"1582","信錦","99","403","1","5367","5062","36067","3","23","","7","27","36067","1"," "
"1583","程泰","3","1","","79","81","27350","","","","","","27350",""," "
"1587","吉茂","2","14","5","2028","2011","20013","3","1","","23","21","20013",""," "
