股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00670L","富邦NASDAQ正2","27","83","","1081","1025","18536","4","4","","169","169","18536",""," "
"00671R","富邦NASDAQ反1","","77","30","131248","131141","136346","22","","","2731","2709","136346","","O "
"00673R","期元大S&P原油反1","737","2025","","97172","95884","190137","1","6","","603","608","190137","50"," "
"00674R","期元大S&P黃金反1","9","","","104","113","4105","","","","","","4105",""," "
"00675L","富邦臺灣加權正2","308","179","6","1954","2077","26946","28","25","","421","418","26946","3"," "
"00676R","富邦臺灣加權反1","434","1070","30","24857","24191","43208","6","52","","241","287","43208","130"," "
"00678","群益那斯達克生技","3","","","13","16","1987","","","","","","1987",""," "
"00680L","元大美債20正2","11","629","","74618","74000","436019","","182","","361","543","436019",""," "
"00681R","元大美債20反1","3","","","22","25","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","3","3","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","","","112","112","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","405","121","4","1650","1930","18034","24","7","","44","27","18034","27"," "
"00686R","群益臺灣加權反1","1236","415","40","18442","19223","45319","","","","32","32","45319",""," "
"00688L","國泰20年美債正2","","216","10","27458","27232","180528","","","","60","60","180528",""," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","6","1","","102","107","20082","","","","","","20082",""," "
"00692","富邦公司治理","3","5","","57","55","153695","","","","","","153695",""," "
"00693U","期街口S&P黃豆","157","132","","3093","3118","23166","3","","","12","9","23166",""," "
"00700","富邦恒生國企","","8","","195","187","8995","","","","","","8995",""," "
"00701","國泰股利精選30","","15","","81","66","43972","","","","","","43972",""," "
"00702","國泰標普低波高息","","10","","10","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","2","2","2512","","","","","","2512",""," "
"00706L","期元大S&P日圓正2","120","27","","4812","4905","39067","1","","","41","40","39067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","116","227","2","9852","9739","26393","3","3","","732","732","26393",""," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45815","","","","","","45815",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","205","185","","18075","18095","1314002","","11","","9069","9080","1314002",""," "
"00713","元大台灣高息低波","4","2","","136","138","447378","4","","","4","","447378",""," "
"00714","群益道瓊美國地產","1","","","5","6","5516","","","","","","5516",""," "
"00715L","期街口布蘭特正2","584","728","","13627","13483","29922","171","203","","5506","5538","29922","3"," "
"00717","富邦美國特別股","","","","","","32901","","","","","","32901","","X "
"00728","第一金工業30","","","","","","9730","","","","","","9730",""," "
"00730","富邦臺灣優質高息","","","","2","2","18636","","","","","","18636",""," "
"00731","復華富時高息低波","","","","3","3","6150","","","","","","6150",""," "
"00733","富邦臺灣中小","9","6","","71","74","17991","","","","1","1","17991","1"," "
"00735","國泰臺韓科技","556","369","","3424","3611","24322","12","44","","683","715","24322","12"," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","","","54","54","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","384","191","","12447","12640","58949","3","2","","321","320","58949",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","24","1","","1231","1254","75804","2","","","12","10","75804",""," "
"00753L","中信中國50正2","1159","876","195","105589","105677","182914","303","7","","1364","1068","182914","55"," "
"00757","統一FANG+","8","81","","461","388","72998","","","","7","7","72998",""," "
"00762","元大全球AI","1","4","","50","47","11812","","","","","","11812",""," "
"00763U","期街口道瓊銅","56","86","10","1911","1871","13141","1","","","109","108","13141",""," "
"00770","國泰北美科技","","4","","24","20","20364","","","","","","20364",""," "
"00771","元大US高息特別股","","","","","","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","448","448","2257","","","","","","2257",""," "
"00830","國泰費城半導體","83","275","","4002","3810","164616","23","60","","369","406","164616","33"," "
"00850","元大臺灣ESG永續","","","","5","5","104111","","","","","","104111",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","5","11","","65","59","2216","","","","74","74","2216",""," "
"00861","元大全球未來通訊","1","","","11","12","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","64811","","","","","","64811",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","1","1","18756","","","","","","18756",""," "
"00878","國泰永續高股息","380","4154","1","7781","4006","4650572","5","","","128","123","4650572","16"," "
"00881","國泰台灣科技龍頭","125","34","","1133","1224","589725","1","","","16","15","589725","1"," "
"00882","中信中國高股息","34","7","2","2348","2373","509962","","","1","1","","509962",""," "
"00885","富邦越南","56","262","5","1152","941","161059","","1","","150","151","161059",""," "
"00891","中信關鍵半導體","147","159","8","3986","3966","419397","","2","1","7","8","419397",""," "
"00892","富邦台灣半導體","11","40","","497","468","68573","","","","1","1","68573",""," "
"00893","國泰智能電動車","","5","","84","79","92721","","","","23","23","92721",""," "
"00894","中信小資高價30","29","13","","870","886","38752","","","","4","4","38752","1"," "
"00895","富邦未來車","1","6","","100","95","38604","","","","12","12","38604",""," "
"00896","中信綠能及電動車","743","2","","1348","2089","85095","","","","","","85095","18"," "
"00897","富邦基因免疫生技","1","","","18","19","38253","","","","","","38253",""," "
"00898","國泰基因免疫革命","11","","","17","28","39494","","","","","","39494",""," "
"00899","FT潔淨能源","","","","42","42","4283","","","","","","4283",""," "
"00900","富邦特選高股息30","17","19","","420","418","435381","","","","","","435381","24"," "
"00901","永豐智能車供應鏈","","","","6","6","15962","","","","","","15962",""," "
"00902","中信電池及儲能","12","1","","1106","1117","57749","1","","","35","34","57749",""," "
"00903","富邦元宇宙","","1","","15","14","12930","","","","","","12930",""," "
"00904","台新臺灣半導體30","11","1","","915","925","42528","","1","","1","2","42528",""," "
"00905","FT臺灣Smart","11","1","","205","215","83456","1","","","1","","83456",""," "
"00907","永豐優息存股","1","17","","38","22","44408","","","","","","44408",""," "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","17","14","1","1063","1065","29051","5","1","","66","62","29051",""," "
"00910","第一金太空衛星","247","157","","2997","3087","29859","","32","","5","37","29859",""," "
"00911","兆豐洲際半導體","14","31","","111","94","4725","","","","","","4725",""," "
"00912","中信臺灣智慧50","1","","","5","6","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","16","1","","246","261","6941","","","","","","6941",""," "
"00915","凱基優選高股息30","1","","","72","73","142870","","","","","","142870",""," "
"00916","國泰全球品牌50","262","145","","475","592","20479","20","73","17","42","78","20479","34"," "
"00917","中信特選金融","2","4","","93","91","15869","","","","","","15869",""," "
"00918","大華優利高填息30","1387","587","13","10394","11181","846566","","37","","19","56","846566","44"," "
"00919","群益台灣精選高息","1904","1203","","15223","15924","4425908","79","10","","236","167","4425908","51"," "
"00920","富邦ESG綠色電力","","","","51","51","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","6","6","14442","","","","","","14442",""," "
"00922","國泰台灣領袖50","62","67","","1278","1273","534171","2","3","","51","52","534171","15"," "
"00923","群益台ESG低碳50","11","32","","213","192","212480","1","","","6","5","212480",""," "
"00924","復華S&P500成長","","","","66","66","112525","","","","","","112525",""," "
"00926","凱基全球菁英55","","1","","22","21","22495","","","","","","22495",""," "
"00927","群益半導體收益","166","225","","3138","3079","197099","28","63","","45","80","197099","10"," "
"00929","復華台灣科技優息","163","144","","3824","3843","1149659","27","","","29","2","1149659","34"," "
"00930","永豐ESG低碳高息","","","","21","21","36069","","","","","","36069",""," "
"00932","兆豐永續高息等權","","5","","12","7","34445","","","","","","34445",""," "
"00934","中信成長高股息","34","16","","839","857","101756","","","","","","101756",""," "
"00935","野村臺灣新科技50","626","77","24","5309","5834","171001","5","7","","56","58","171001","11"," "
"00936","台新永續高息中小","","","","11","11","58824","","","","","","58824",""," "
"00938","凱基優選30","2","9","","37","30","20379","","","","","","20379",""," "
"00939","統一台灣高息動能","13","2","","144","155","307244","","","","","","307244",""," "
"00940","元大台灣價值高息","117","7619","","9149","1647","1422841","","","","","","1422841","","X "
"00941","中信上游半導體","2","15","","163","150","111197","","","","1","1","111197",""," "
"00943","兆豐電子高息等權","","","","31","31","10597","","","","","","10597",""," "
"00944","野村趨勢動能高息","","","","9","9","14145","","","","","","14145",""," "
"00945B","凱基美國非投等債","","300","","1060","760","214204","","","","","","214204",""," "
"00946","群益科技高息成長","6","26","","1158","1138","122311","","","","","","122311",""," "
"00947","台新臺灣IC設計","233","195","","3236","3274","50091","6","6","","18","18","50091","3"," "
"00949","復華日本龍頭","","1","","63","62","46982","","","","","","46982",""," "
"00951","台新日本半導體","18","34","","652","636","47135","4","1","","10","7","47135","1"," "
"00952","凱基台灣AI50","40","","","462","502","59318","","","","","","59318",""," "
"00953B","群益優選非投等債","109","1150","4","75179","74134","1098543","","","","","","1098543",""," "
"00954","中信日本半導體","33","115","","629","547","24436","","","","","","24436",""," "
"00956","中信日經高股息","","","","107","107","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","43","10","","131","164","16748","","","","","","16748",""," "
"00961","FT臺灣永續高息","161","32","","1635","1764","52252","","","","","","52252",""," "
"00962","台新AI優息動能","16","10","","212","218","14730","","","","1","1","14730","1"," "
"00963","中信全球高股息","","","","15","15","22733","","","","","","22733",""," "
"00964","中信亞太高股息","","6","","77","71","15781","","","","","","15781",""," "
"00965","元大航太防衛科技","22","","","3388","3410","121373","1","10","","48","57","121373",""," "
"00971","野村美國研發龍頭","","1","","50","49","16169","","","","","","16169",""," "
"00972","野村日本動能高息","","","","3","3","4918","","","","","","4918",""," "
"009800","中信NASDAQ","46","58","","1570","1558","72847","","","","9","9","72847",""," "
"009801","中信美國創新科技","","10","","70","60","28654","","","","","","28654",""," "
"009802","富邦旗艦50","125","106","1","1796","1814","134998","10","","","24","14","134998","3"," "
"009803","玉山市值動能50","54","68","","265","251","35207","","","","","","35207","31"," "
"009804","聯邦台精彩50","17","1","","116","132","29473","1","1","","1","1","29473",""," "
"009805","台新美國電力基建","115","320","","18388","18183","170954","","","","1","1","170954",""," "
"009808","華南永昌優選50","","","","103","103","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","1","","","7","8","8715","","","","","","8715",""," "
"00980A","主動野村臺灣優選","84","151","","3485","3418","185557","32","9","","32","9","185557","18"," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","","","1","67","66","70862","","","","35","35","70862",""," "
"009812","野村日本東證","2","","","24","26","27470","","","","","","27470",""," "
"009813","貝萊德標普卓越50","","","","267","267","105831","","","","","","105831",""," "
"009816","凱基台灣TOP50","1662","533","44","33452","34537","2342336","55","35","","835","815","2342336","161"," "
"009817","國泰日本不動產","10","","","125","135","66734","","5","","","5","66734",""," "
"009818","華南永昌NASDAQxT","","","","17","17","14538","","","","","","14538",""," "
"009819","中信數據及電力","596","614","2","6262","6242","179061","537","","336","3041","2168","179061",""," "
"00981A","主動統一台股增長","10204","11388","23","157520","156313","2275052","2779","448","3","4380","2046","2275052","558"," "
"00981T","平衡凱基雙核收息","40","","","82","122","45065","","","","","","45065",""," "
"009820","元大納斯達克精選","210","","","2948","3158","379550","10","","","210","200","379550",""," "
"00982A","主動群益台灣強棒","281","286","1","9231","9225","554234","82","107","","137","162","554234","71"," "
"00982D","主動富邦動態入息","","","","144","144","20557","","","","","","20557",""," "
"00982T","平衡兆豐台美動能","","","","","","4774","","","","","","4774",""," "
"00983A","主動中信ARK創新","","7","1","1120","1112","47796","","","","5","5","47796",""," "
"00983D","主動富邦複合收益","","","","78","78","26049","","","","","","26049",""," "
"00984A","主動安聯台灣高息","8","158","","595","445","115489","","","","","","115489",""," "
"00984D","主動聯博全球非投","131","6","","4617","4742","95014","","","","","","95014",""," "
"00985A","主動野村台灣50","19","231","","1970","1758","125072","4","","","61","57","125072",""," "
"00985B","群益ESG投等債0-5","","","","370","370","154250","","","","","","154250",""," "
"00986A","主動台新龍頭成長","1","","","36","37","10831","","","","","","10831",""," "
"00987A","主動台新優勢成長","69","67","","2580","2582","48410","3","10","","36","43","48410","10"," "
"00988A","主動統一全球創新","3951","4818","2007","55226","52352","632609","41","58","","3228","3245","632609","181"," "
"00989A","主動摩根美國科技","","18","","96","78","19279","","","","","","19279",""," "
"00990A","主動元大AI新經濟","4229","1558","","13883","16554","513880","36","12","","343","319","513880","9"," "
"00991A","主動復華未來50","3740","4760","","67174","66154","755354","426","1967","","610","2151","755354","130"," "
"00992A","主動群益科技創新","1126","918","","31580","31788","650113","111","18","","1051","958","650113","45"," "
"00993A","主動安聯台灣","130","69","","1823","1884","210147","","8","","34","42","210147","2"," "
"00994A","主動第一金台股優","249","119","","7639","7769","76672","","","","1","1","76672","37"," "
"00995A","主動中信台灣卓越","80","15","","1768","1833","80633","5","9","","17","21","80633","26"," "
"00996A","主動兆豐台灣豐收","234","374","","3694","3554","82474","2","","","11","9","82474","16"," "
"00997A","主動群益美國增長","167","114","1","6946","6998","244469","10","2","","13","5","244469","100"," "
"00999A","主動野村臺灣高息","368","224","","6825","6969","365629","2","","","3","1","365629","30"," "
"1101","台泥","854","402","24","32536","32964","1880795","","1","5","87","83","1880795","3"," "
"1102","亞泥","60","75","","2382","2367","886640","4","","","8","4","886640","3"," "
"1103","嘉泥","146","83","","4136","4199","197561","","","","","","197561",""," "
"1104","環泥","19","33","10","1274","1250","171670","","","","","","171670",""," "
"1108","幸福","46","","","592","638","101184","","","","","","101184",""," "
"1109","信大","","4","","302","298","85289","","1","","1","2","85289",""," "
"1110","東泥","125","25","","2704","2804","143000","6","3","","6","3","143000",""," "
"1201","味全","2","","","1565","1567","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","57","83","","1215","1189","223691","","","","4","4","223691","1"," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","46","149","5","518","410","73697","6","","","13","7","73697",""," "
"1216","統一","56","107","","1206","1155","1420503","","","","7","7","1420503",""," "
"1217","愛之味","15","126","","1393","1282","123628","","","","","","123628",""," "
"1218","泰山","76","16","","1431","1491","124999","","","","","","124999","2","X "
"1219","福壽","50","13","","594","631","85309","","","","","","85309",""," "
"1220","台榮","","","","1132","1132","44269","","","","","","44269",""," "
"1225","福懋油","101","2","","7166","7265","60567","","","","","","60567",""," "
"1227","佳格","117","180","","1457","1394","228772","","","","2","2","228772",""," "
"1229","聯華","153","43","","3886","3996","448990","11","","","11","","448990",""," "
"1231","聯華食","21","7","","273","287","74613","","","","","","74613",""," "
"1232","大統益","1","","","5","6","39993","","","","","","39993",""," "
"1233","天仁","","","","54","54","22647","","","","","","22647",""," "
"1234","黑松","","","","21","21","100467","","","","","","100467",""," "
"1235","興泰","1","","","982","983","47144","","","","","","47144",""," "
"1236","宏亞","1","1","","128","128","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","31","55","","453","429","8943","","","","4","4","8943",""," "
"1301","台塑","680","555","4","16400","16521","1591435","38","12","","561","535","1591435","9"," "
"1303","南亞","2255","7989","20","47894","42140","1982705","530","135","","3704","3309","1982705","57"," "
"1304","台聚","238","288","","12980","12930","297190","12","3","","163","154","297190",""," "
"1305","華夏","315","224","12","7211","7290","145262","5","3","","256","254","145262","15"," "
"1307","三芳","159","145","","1611","1625","99454","","2","","1","3","99454","1"," "
"1308","亞聚","53","244","","8003","7812","148435","1","1","","11","11","148435",""," "
"1309","台達化","395","349","","8285","8331","99396","90","","","1118","1028","99396",""," "
"1310","台苯","291","639","1","12863","12514","131967","14","1","","229","216","131967",""," "
"1312","國喬","1438","1422","","14542","14558","276655","146","","10","258","102","276655","","X "
"1313","聯成","199","297","","12077","11979","337711","","","","","","337711","6"," "
"1314","中石化","1022","1809","","47240","46453","946212","1179","5","","1279","105","946212","26"," "
"1315","達新","","4","","17","13","24774","","","","","","24774",""," "
"1316","上曜","62","331","28","11157","10860","93986","11","1","","20","10","93986","1"," "
"1319","東陽","253","620","5","5508","5136","147869","8","84","6","73","143","147869","8"," "
"1321","大洋","32","89","","7125","7068","56807","","","","","","56807",""," "
"1323","永裕","2","6","","272","268","22818","","","","","","22818",""," "
"1324","地球","","","","1379","1379","18780","","","","","","18780",""," "
"1325","恆大","40","19","","2291","2312","21320","1","","","11","10","21320",""," "
"1326","台化","1333","1510","","12401","12224","1465296","33","4","","101","72","1465296","22"," "
"1337","再生-KY","8","5","","21198","21201","67238","","","","","","67238",""," "
"1338","廣華-KY","","21","","2969","2948","20960","","","","","","20960",""," "
"1339","昭輝","4","5","","612","611","18534","","","","","","18534",""," "
"1340","勝悅-KY","22","9","","1021","1034","38230","","8","","","8","38230",""," "
"1342","八貫","87","113","","652","626","19500","","","","","","19500","1"," "
"1402","遠東新","361","1352","13","12172","11168","1338218","9","12","","106","109","1338218","39"," "
"1409","新纖","11088","4332","50","18870","25576","404602","868","","","1032","164","404602",""," "
"1410","南染","","","","316","316","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","7","12","","923","918","49500","","","","","","49500",""," "
"1416","廣豐","91","41","","4251","4301","46335","","","","","","46335","","X "
"1417","嘉裕","28","2","","1629","1655","47485","1","","","1","","47485",""," "
"1418","東華","2","","","717","719","11708","","","","","","11708",""," "
"1419","新紡","16","20","","1274","1270","75010","","","","1","1","75010",""," "
"1423","利華","","","","57","57","24912","","","","","","24912",""," "
"1432","大魯閣","2","13","","221","210","22500","","","","","","22500",""," "
"1434","福懋","127","152","","2742","2717","421166","35","3","","159","127","421166","4"," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","3","1","2","909","909","48537","1","","","1","","48537",""," "
"1437","勤益控","","","","1962","1962","50467","","","","","","50467",""," "
"1438","三地開發","29","11","","64","82","22801","","","","","","22801",""," "
"1439","雋揚","","","","1051","1051","23000","","","","","","23000",""," "
"1440","南紡","247","731","","5751","5267","414203","17","33","","367","383","414203","2"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","74","19","","3078","3133","91552","","","","17","17","91552",""," "
"1443","立益物流","1","","","31","32","33835","","","","","","33835",""," "
"1444","力麗","","","","903","903","","","","","","","","","OX "
"1445","大宇","10","","","1305","1315","32666","","","","","","32666",""," "
"1446","宏和","15","1","","2051","2065","34427","","","","","","34427",""," "
"1447","力鵬","","42","","1810","1768","","","","","","","","","OX "
"1449","佳和","24","8","4","3526","3538","31778","","","","3","3","31778",""," "
"1451","年興","14","","1","680","693","49500","","","","","","49500",""," "
"1452","宏益","","1","","110","109","33160","","","","","","33160",""," "
"1453","大將","1","12","","1272","1261","28310","","","","1","1","28310",""," "
"1454","台富","3","4","","2188","2187","32458","","","","","","32458",""," "
"1455","集盛","121","69","","2669","2721","132922","","","","","","132922",""," "
"1456","怡華","72","4","","435","503","23430","","","","","","23430",""," "
"1457","宜進","38","67","","761","732","79182","","","","","","79182",""," "
"1459","聯發","8","","","355","363","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","9","","","329","338","43317","","","","","","43317",""," "
"1464","得力","18","29","13","2226","2202","106393","1","","","1","","106393",""," "
"1465","偉全","127","128","","3308","3307","25901","","","","","","25901",""," "
"1466","聚隆","44","9","","4600","4635","27789","2","2","","5","5","27789",""," "
"1467","南緯","22","36","","5307","5293","42052","","","","15","15","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","163","","4196","4033","8747","","","","","","8747",""," "
"1473","台南","4","","","854","858","36538","","","","","","36538","","X "
"1474","弘裕","8","32","","3311","3287","32474","","","","","","32474",""," "
"1475","業旺","","1","","403","402","16504","","","","","","16504",""," "
"1476","儒鴻","48","58","","797","787","68591","","","","","","68591",""," "
"1477","聚陽","99","87","10","1681","1683","61673","7","","","48","41","61673","2"," "
"1503","士電","1866","4022","1","6277","4120","130243","99","64","1","143","107","130243","11"," "
"1504","東元","7199","7034","14","36525","36676","594110","507","23","2","881","395","594110","100"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","1925","2259","6","12725","12385","125778","52","11","","83","42","125778","20"," "
"1514","亞力","1400","623","4","5360","6133","68277","245","161","","385","301","68277","2"," "
"1515","力山","362","415","","2289","2236","45368","","","","","","45368","","X "
"1516","川飛","","","","3","3","","","","","","","","","OX "
"1517","利奇","110","98","","1738","1750","55000","","","","","","55000",""," "
"1519","華城","490","1181","1","4966","4274","78970","37","8","","50","21","78970","12"," "
"1521","大億","18","22","","469","465","19057","","","","","","19057",""," "
"1522","堤維西","55","72","","4549","4532","78224","5","","","21","16","78224","2"," "
"1524","耿鼎","25","155","","5013","4883","41327","","","","53","53","41327",""," "
"1525","江申","","","","244","244","18350","","","","","","18350",""," "
"1526","日馳","6","3","","614","617","15000","","","","","","15000",""," "
"1527","鑽全","10","9","","634","635","34642","","","","","","34642",""," "
"1528","恩德","345","444","","8058","7959","47832","14","5","","411","402","47832","1"," "
"1529","樂事綠能","144","90","","3335","3389","38773","7","","","13","6","38773","1"," "
"1530","亞崴","29","8","","227","248","23648","","","","","","23648",""," "
"1531","高林股","15","33","","1822","1804","45527","1","","","1","","45527",""," "
"1532","勤美","19","51","4","2528","2492","105651","","","","","","105651",""," "
"1533","車王電","74","68","","756","762","24636","","","","10","10","24636",""," "
"1535","中宇","","4","","63","59","30935","","","","","","30935",""," "
"1536","和大","102","174","7","9079","9000","69739","1","1","","181","181","69739",""," "
"1537","廣隆","13","7","","49","55","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","15","10","","1310","1315","16342","","","","","","16342",""," "
"1540","喬福","11","121","","1946","1836","21368","","","","","","21368",""," "
"1541","錩泰","1","2","","114","113","19700","","","","","","19700",""," "
"1558","伸興","","","","276","276","16133","","","","","","16133",""," "
"1560","中砂","22","97","1","1740","1664","37441","13","16","","159","162","37441",""," "
"1563","巧新","88","255","18","3152","2967","56402","7","","","53","46","56402","25"," "
"1568","倉佑","36","172","12","6528","6380","25771","9","1","","31","23","25771","37"," "
"1582","信錦","238","575","3","7669","7329","36067","10","1","1","35","25","36067","3"," "
"1583","程泰","","","","63","63","27350","","","","","","27350",""," "
"1587","吉茂","99","42","","3005","3062","20013","","6","","4","10","20013",""," "
"1589","永冠-KY","","","3","1623","1620","","","","","","","","","OX!"
"1590","亞德客-KY","1","9","","197","189","49999","","","","1","1","49999",""," "
"1597","直得","96","511","","5913","5498","22315","18","2","","123","107","22315",""," "
"1598","岱宇","46","17","","2116","2145","44785","","","","3","3","44785",""," "
"1603","華電","9","63","","2248","2194","47922","","","","2","2","47922",""," "
"1604","聲寶","","5","","237","232","96050","","","","","","96050",""," "
"1605","華新","5979","4839","5","98610","99745","1107833","414","","3","419","2","1107833","","X "
