股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00752","中信中國50","46","161","","973","858","72554","","3","","2","5","72554",""," "
"00753L","中信中國50正2","2046","2656","4","91898","91284","192289","2","49","","1068","1115","192289","6"," "
"00757","統一FANG+","205","108","","399","496","69498","","10","","6","16","69498",""," "
"00762","元大全球AI","2","","","54","56","12062","","","","","","12062",""," "
"00763U","期街口道瓊銅","8","25","","1543","1526","12391","","","","94","94","12391",""," "
"00770","國泰北美科技","","","","49","49","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","新光投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","383","383","1757","","","","","","1757",""," "
"00830","國泰費城半導體","225","176","1","5259","5307","191991","92","14","","400","322","191991","5"," "
"00850","元大臺灣ESG永續","","","","16","16","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","","","39","39","2091","","","","56","56","2091",""," "
"00861","元大全球未來通訊","2","","","25","27","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","69811","","","","","","69811",""," "
"00875","國泰網路資安","7","","","8","15","3372","","","","","","3372",""," "
"00876","元大全球5G","1","","","12","13","19006","","","","","","19006",""," "
"00878","國泰永續高股息","49","13","","2519","2555","4585447","","","","36","36","4585447","5"," "
"00881","國泰台灣科技龍頭","44","5","","1198","1237","593350","","6","","10","16","593350","1"," "
"00882","中信中國高股息","53","35","5","3384","3397","511212","","","","","","511212",""," "
"00885","富邦越南","7","11","","536","532","154559","","","","136","136","154559",""," "
"00891","中信關鍵半導體","266","127","2","4189","4326","413272","3","10","","45","52","413272","5"," "
"00892","富邦台灣半導體","98","74","1","1244","1267","73823","1","","","1","","73823",""," "
"00893","國泰智能電動車","21","","","47","68","91221","","","","23","23","91221",""," "
"00894","中信小資高價30","2","16","","601","587","37127","","","","12","12","37127","3"," "
"00895","富邦未來車","","","","69","69","37354","","","","11","11","37354",""," "
"00896","中信綠能及電動車","3","1","8","1576","1570","98220","","","","","","98220",""," "
"00897","富邦基因免疫生技","16","45","","689","660","36003","","","","1","1","36003",""," "
"00898","國泰基因免疫革命","10","1","","495","504","36369","","","","","","36369",""," "
"00899","FT潔淨能源","5","","","63","68","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","3","3","","309","309","412756","","","","","","412756",""," "
"00901","永豐智能車供應鏈","1","","","1","2","15837","","","","","","15837",""," "
"00902","中信電池及儲能","88","3","40","2411","2456","56624","16","1","","50","35","56624",""," "
"00903","富邦元宇宙","","","","20","20","12555","","","","","","12555",""," "
"00904","新光臺灣半導體30","3","12","","706","697","41653","1","","","1","","41653","","X "
"00905","FT臺灣Smart","13","6","","344","351","86581","","","","","","86581","3"," "
"00907","永豐優息存股","","5","","201","196","40533","","","","","","40533",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","16","32","","1095","1079","26801","1","1","","18","18","26801",""," "
"00910","第一金太空衛星","168","76","","3067","3159","32359","2","12","","5","15","32359",""," "
"00911","兆豐洲際半導體","13","15","","162","160","5975","","","","","","5975",""," "
"00912","中信臺灣智慧50","3","","","44","47","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","14","","","1028","1042","10441","","","","1","1","10441","3"," "
"00915","凱基優選高股息30","","3","","30","27","132120","","","","","","132120",""," "
"00916","國泰全球品牌50","","6","","815","809","32979","","29","","19","48","32979",""," "
"00917","中信特選金融","","","","86","86","15619","","","","","","15619",""," "
"00918","大華優利高填息30","143","214","","5434","5363","882316","","","","12","12","882316",""," "
"00919","群益台灣精選高息","113","297","6","8336","8146","4518908","","","","111","111","4518908","2"," "
"00920","富邦ESG綠色電力","1","","","26","27","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","","","1","1","13817","","","","","","13817",""," "
"00922","國泰台灣領袖50","42","35","","1441","1448","523421","","3","","46","49","523421",""," "
"00923","群益台ESG低碳50","7","","","183","190","212730","","","","","","212730",""," "
"00924","復華S&P500成長","1","8","","119","112","110650","","","","","","110650","3"," "
"00926","凱基全球菁英55","","","","27","27","22370","","","","","","22370",""," "
"00927","群益半導體收益","635","72","10","13006","13559","281849","1","","","5","4","281849","48"," "
"00929","復華台灣科技優息","176","33","","4114","4257","1137909","","","","","","1137909","9"," "
"00930","永豐ESG低碳高息","1","","","20","21","33569","","","","","","33569",""," "
"00932","兆豐永續高息等權","","","","2","2","30820","","","","","","30820",""," "
"00934","中信成長高股息","2","2","","594","594","102756","","","","","","102756",""," "
"00935","野村臺灣新科技50","225","140","","5714","5799","192251","3","2","","114","113","192251",""," "
"00936","台新永續高息中小","3","","","10","13","51699","","","","","","51699","","X "
"00938","凱基優選30","","","","6","6","23379","","","","","","23379",""," "
"00939","統一台灣高息動能","","12","","160","148","300119","","","","","","300119",""," "
"00940","元大台灣價值高息","42","27","","1343","1358","1382466","","","","","","1382466",""," "
"00941","中信上游半導體","14","1","","264","277","111322","","","","3","3","111322",""," "
"00943","兆豐電子高息等權","1","","","26","27","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","1","","","8","9","13895","","","","","","13895",""," "
"00945B","凱基美國非投等債","","2","","311","309","204704","","","","","","204704",""," "
"00946","群益科技高息成長","2","","","548","550","117561","","","","","","117561",""," "
"00947","台新臺灣IC設計","192","418","","7767","7541","68716","2","2","1","5","4","68716","","X "
"00949","復華日本龍頭","","17","","104","87","44482","","","","","","44482",""," "
"00951","台新日本半導體","12","11","","1183","1184","53135","5","12","","11","18","53135",""," "
"00952","凱基台灣AI50","6","20","","477","463","60943","","","","","","60943",""," "
"00953B","群益優選非投等債","24018","57","","101581","125542","1072043","","","","","","1072043",""," "
"00954","中信日本半導體","201","67","","1317","1451","28061","","11","","2","13","28061",""," "
"00956","中信日經高股息","2","","","79","81","8532","","","","","","8532",""," "
"00960","野村全球航運龍頭","11","","","113","124","16123","","","","","","16123",""," "
"00961","FT臺灣永續高息","154","8","","1839","1985","78877","","","","","","78877",""," "
"00962","台新AI優息動能","","3","","97","94","13605","","","","","","13605","","X "
"00963","中信全球高股息","5","","","11","16","24483","","","","","","24483",""," "
"00964","中信亞太高股息","1","65","","97","33","17031","","","","","","17031",""," "
"00965","元大航太防衛科技","9","","","1714","1723","110873","","","","58","58","110873",""," "
"00971","野村美國研發龍頭","","1","","15","14","14919","","","","","","14919",""," "
"00972","野村日本動能高息","","","","3","3","4668","","","","","","4668",""," "
"009800","中信NASDAQ","","25","","1620","1595","72472","","","","9","9","72472",""," "
"009801","中信美國創新科技","10","","","19","29","24404","","","","","","24404",""," "
"009802","富邦旗艦50","8","10","","1892","1890","133498","","1","","25","26","133498",""," "
"009803","玉山市值動能50","3","2","","379","380","41582","","","","","","41582",""," "
"009804","聯邦台精彩50","12","66","","515","461","34098","","","","","","34098",""," "
"009805","新光美國電力基建","28","5","","16080","16103","159329","","7","","","7","159329","","X "
"009808","華南永昌優選50","","10","","56","46","10127","","","","","","10127",""," "
"009809","富邦淨零ESG50","","","","6","6","7590","","","","","","7590",""," "
"00980A","主動野村臺灣優選","40","34","","2936","2942","175932","","","","5","5","175932","3"," "
"009810","玉山全球藍籌100","","","","2","2","4788","","","","","","4788",""," "
"009811","統一美國50","1","","","55","56","63737","","","","35","35","63737",""," "
"009812","野村日本東證","","","","3","3","25095","","","","","","25095",""," "
"009813","貝萊德標普卓越50","5","","","71","76","91456","","","","","","91456",""," "
"009816","凱基台灣TOP50","645","4798","209","36277","31915","2631961","54","59","","787","792","2631961","54"," "
"009817","國泰日本不動產","3","","","108","111","62109","","","","","","62109",""," "
"009818","華南永昌NASDAQxT","","","","15","15","13663","","","","","","13663",""," "
"009819","中信數據及電力","91","55","","5783","5819","172811","","","","","","172811",""," "
"00981A","主動統一台股增長","6631","4728","26","144835","146712","2299802","2423","1109","","4525","3211","2299802","207"," "
"00981T","平衡凱基雙核收息","","101","","129","28","48815","","","","","","48815",""," "
"009820","元大納斯達克精選","29","10","","3485","3504","338925","","","","","","338925",""," "
"009821","野村稀土關鍵資源","737","4225","20","16102","12594","186210","1","","","2","1","186210",""," "
"009824","群益美國科技巨頭","36","129","","4766","4673","179586","","","","","","179586",""," "
"00982A","主動群益台灣強棒","393","298","","9354","9449","536984","149","23","","171","45","536984","30"," "
"00982D","主動富邦動態入息","","","","122","122","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","1","5","","457","453","26421","","","","7","7","26421",""," "
"00983D","主動富邦複合收益","","","","73","73","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","338","74","","1231","1495","141239","","","","","","141239",""," "
"00984D","主動聯博全球非投","9","278","","6230","5961","131514","","","","","","131514",""," "
"00985A","主動野村台灣50","1","30","","1545","1516","117072","","","","52","52","117072",""," "
"00985B","群益ESG投等債0-5","","","","250","250","153250","","","","","","153250",""," "
"00986A","主動台新龍頭成長","1","70","","138","69","10331","","","","","","10331",""," "
"00987A","主動台新優勢成長","44","51","","2214","2207","42660","12","","","24","12","42660",""," "
"00988A","主動統一全球創新","5662","3639","272","75630","77381","790359","40","360","","268","588","790359","39"," "
"00989A","主動摩根美國科技","","80","","249","169","19029","","","","","","19029",""," "
"00990A","主動元大AI新經濟","2032","798","6","20060","21288","597630","13","333","","154","474","597630",""," "
"00991A","主動復華未來50","4262","4816","129","116780","116097","966854","111","18","","1263","1170","966854","18"," "
"00992A","主動群益科技創新","533","842","107","27439","27023","586988","56","2","","237","183","586988","7"," "
"00993A","主動安聯台灣","34","29","20","1870","1855","197147","7","1","","37","31","197147",""," "
"00994A","主動第一金台股優","58","1963","","4611","2706","74172","","","","","","74172","10"," "
"00995A","主動中信台灣卓越","45","8","","1733","1770","74383","8","","","19","11","74383","1"," "
"00996A","主動兆豐台灣豐收","260","208","","3521","3573","80474","9","","","15","6","80474","7"," "
"00997A","主動群益美國增長","1392","976","31","15092","15477","318219","29","4","","679","654","318219","19"," "
"00999A","主動野村臺灣高息","59","32","","3150","3177","307504","","","","","","307504",""," "
"1101","台泥","442","403","","35460","35499","1880795","","2","","10","12","1880795",""," "
"1102","亞泥","17","33","","1108","1092","886640","5","","","7","2","886640",""," "
"1103","嘉泥","3","2","","4303","4304","208218","","","","","","208218",""," "
"1104","環泥","5","","","1538","1543","171670","","","","","","171670",""," "
"1108","幸福","4","2","","387","389","101184","","","","","","101184",""," "
"1109","信大","5","6","","284","283","85289","","","","","","85289",""," "
"1110","東泥","30","","","2860","2890","143000","","","","","","143000",""," "
"1201","味全","","","","1657","1657","126515","","","","","","126515",""," "
"1203","味王","","","","1","1","60000","","","","","","60000",""," "
"1210","大成","39","22","","661","678","223691","","","","5","5","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","7","4","","360","363","73697","","","","1","1","73697",""," "
"1216","統一","24","42","1","754","735","1420503","2","3","1","9","9","1420503",""," "
"1217","愛之味","39","","","804","843","123628","","","","","","123628",""," "
"1218","泰山","29","41","","1654","1642","124999","","","","119","119","124999","1"," "
"1219","福壽","","","","654","654","85309","","","","2","2","85309",""," "
"1220","台榮","8","","","937","945","44269","","","","","","44269",""," "
"1225","福懋油","","4","","6948","6944","60567","1","","","4","3","60567",""," "
"1227","佳格","6","44","","947","909","228772","","","","","","228772",""," "
"1229","聯華","106","28","","2907","2985","448990","","12","","","12","448990","1"," "
"1231","聯華食","3","1","","242","244","74613","","","","","","74613",""," "
"1232","大統益","","3","","22","19","39993","","","","","","39993",""," "
"1233","天仁","1","","","19","20","22647","","","","","","22647",""," "
"1234","黑松","","","","15","15","100467","","","","","","100467",""," "
"1235","興泰","","","","1185","1185","47144","","","","","","47144",""," "
"1236","宏亞","25","63","","228","190","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","6","75","","422","353","8943","","","","","","8943",""," "
"1301","台塑","1364","870","24","24385","24855","1591435","48","64","","292","308","1591435","37"," "
"1303","南亞","4266","3877","3","31051","31437","1982705","","457","","","457","1982705","631"," "
"1304","台聚","850","335","3","12259","12771","297190","29","1","","234","206","297190","5"," "
"1305","華夏","499","689","","8006","7816","145262","26","2","","44","20","145262","6"," "
"1307","三芳","85","50","","1344","1379","99454","","","","","","99454",""," "
"1308","亞聚","359","191","6","7528","7690","148435","1","3","","17","19","148435","8"," "
"1309","台達化","222","336","16","8512","8382","99396","13","1","","224","212","99396","1"," "
"1310","台苯","1340","687","","13984","14637","131967","14","40","","213","239","131967","8"," "
"1312","國喬","2200","1098","21","19821","20902","276655","163","88","214","5651","5362","276655","12"," "
"1313","聯成","753","572","","10778","10959","337711","3","3","","151","151","337711","7"," "
"1314","中石化","13598","6737","2","68760","75619","946212","161","140","1","1077","1055","946212","79"," "
"1315","達新","","","","22","22","24774","","","","","","24774",""," "
"1316","上曜","116","10","","10825","10931","93986","2","1","","26","25","93986","4"," "
"1319","東陽","121","131","7","6949","6932","147869","","2","","2","4","147869",""," "
"1321","大洋","7","2","","7293","7298","56807","","","","","","56807",""," "
"1323","永裕","3","11","","97","89","22818","","","","","","22818",""," "
"1324","地球","5","16","","1389","1378","18780","","","","","","18780",""," "
"1325","恆大","11","11","","2016","2016","21320","","","","10","10","21320",""," "
"1326","台化","5441","1627","4","27220","31030","1465296","101","47","","475","421","1465296","115"," "
"1337","再生-KY","12","8","","21369","21373","67238","","","","","","67238",""," "
"1338","廣華-KY","11","","","3831","3842","20960","","","","","","20960",""," "
"1339","昭輝","","2","","865","863","18534","","","","","","18534",""," "
"1340","勝悅-KY","","","","1041","1041","38230","","","","","","38230",""," "
"1342","八貫","26","35","","636","627","19500","","","","","","19500",""," "
"1402","遠東新","268","404","29","8813","8648","1338218","55","","1","56","","1338218","","X "
"1409","新纖","4711","4361","","23942","24292","404602","380","557","1","514","690","404602","151"," "
"1410","南染","1","12","","323","312","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","25","14","","1138","1149","49500","","","","","","49500",""," "
"1416","廣豐","11","168","","3516","3359","46335","","","","","","46335",""," "
"1417","嘉裕","121","13","","1653","1761","47485","","","","","","47485",""," "
"1418","東華","","2","","750","748","11708","","","","","","11708",""," "
"1419","新紡","57","46","","1217","1228","75010","","","","","","75010",""," "
"1423","利華","","","","98","98","24912","","","","","","24912",""," "
"1432","大魯閣","5","1","","140","144","22500","","","","40","40","22500",""," "
"1434","福懋","382","199","10","6171","6344","421166","1","","","3","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","1","7","","996","990","48537","","","","5","5","48537",""," "
"1437","勤益控","15","34","","1982","1963","50467","","","","","","50467",""," "
"1438","三地開發","","1","","184","183","22801","","","","","","22801",""," "
"1439","雋揚","","","2","1051","1049","23000","","","","","","23000",""," "
"1440","南紡","328","407","","5484","5405","414203","26","","","27","1","414203","1"," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","6","27","","2993","2972","91552","","","","8","8","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","1","","575","574","","","","","","","","","OX "
"1445","大宇","1","1","","1384","1384","32666","","","","1","1","32666",""," "
"1446","宏和","47","405","","1929","1571","34427","","","","","","34427",""," "
"1447","力鵬","","","","986","986","","","","","","","","","OX "
"1449","佳和","37","245","10","3387","3169","31778","5","","","5","","31778",""," "
"1451","年興","8","1","","632","639","49500","","","","","","49500",""," "
"1452","宏益","11","","","93","104","33160","","","","","","33160",""," "
"1453","大將","","1","","1071","1070","28310","","","","","","28310",""," "
"1454","台富","","","","2177","2177","32458","","","","","","32458",""," "
"1455","集盛","356","341","","3704","3719","132922","1","5","","81","85","132922","3"," "
"1456","怡華","3","2","","845","846","23430","","","","","","23430","1"," "
"1457","宜進","1","1","","725","725","79182","","","","1","1","79182",""," "
"1459","聯發","","","","484","484","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","16","","","487","503","43317","","","","","","43317",""," "
"1464","得力","10","17","20","2022","1995","106393","1","","","1","","106393",""," "
"1465","偉全","27","25","","3334","3336","25901","","","","","","25901",""," "
"1466","聚隆","1241","532","","2705","3414","27789","4","36","","23","55","27789","10"," "
"1467","南緯","145","15","","6014","6144","42052","21","","","26","5","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","1","","3902","3901","8747","","","","2","2","8747",""," "
"1473","台南","","","","853","853","36538","","","","","","36538",""," "
"1474","弘裕","10","2","","3389","3397","32474","","","","","","32474",""," "
"1475","業旺","","","","446","446","16504","","","","","","16504",""," "
"1476","儒鴻","49","97","","970","922","68591","2","","","17","15","68591","1"," "
"1477","聚陽","193","114","","1636","1715","61673","4","28","","6","30","61673","2"," "
"1503","士電","92","105","1","3466","3452","130243","4","16","","25","37","130243","1"," "
"1504","東元","1344","414","2","31317","32245","594110","15","23","","46","54","594110","8"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","307","608","","8852","8551","125778","","","","","","125778",""," "
"1514","亞力","145","204","1","6741","6681","68277","11","","","130","119","68277","1"," "
"1515","力山","451","388","","3759","3822","45368","15","19","","204","208","45368","431"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","32","","","1652","1684","55000","","","","","","55000",""," "
"1519","華城","46","98","7","3938","3879","78970","1","","","20","19","78970",""," "
"1521","大億","","","","440","440","19057","","","","","","19057",""," "
"1522","堤維西","14","16","","4420","4418","78224","","","","16","16","78224",""," "
"1524","耿鼎","25","6","3","4621","4637","41327","","","","20","20","41327",""," "
"1525","江申","","","","235","235","18350","","","","","","18350",""," "
"1526","日馳","","","1","581","580","15000","","","","","","15000",""," "
"1527","鑽全","","2","","604","602","34642","","","","","","34642",""," "
"1528","恩德","25","74","3","7492","7440","47832","2","1","","82","81","47832","1"," "
"1529","樂事綠能","19","38","3","3307","3285","38773","","","","1","1","38773",""," "
"1530","亞崴","1","","","296","297","23648","","","","","","23648",""," "
"1531","高林股","1","1","","1683","1683","45527","","","","1","1","45527",""," "
"1532","勤美","10","","10","2760","2760","105651","","","","","","105651",""," "
"1533","車王電","26","26","","540","540","24636","","","","9","9","24636",""," "
"1535","中宇","1","","","65","66","30935","","","","","","30935",""," "
"1536","和大","81","57","22","8557","8559","69739","5","1","","180","176","69739",""," "
"1537","廣隆","","","","59","59","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","4","3","","1310","1311","16342","","","","","","16342",""," "
"1540","喬福","8","10","","1713","1711","21368","1","","","1","","21368",""," "
"1541","錩泰","2","","","116","118","19700","","","","","","19700",""," "
"1558","伸興","","","","256","256","16133","","","","","","16133",""," "
"1560","中砂","34","32","","1507","1509","37518","12","1","","28","17","37518",""," "
"1563","巧新","438","388","","6278","6328","56402","","","","3","3","56402","","X "
"1568","倉佑","17","15","3","5441","5440","25771","4","","","4","","25771",""," "
"1582","信錦","58","57","1","4815","4815","36067","5","","","11","6","36067",""," "
"1583","程泰","1","","","89","90","27350","","","","","","27350",""," "
"1587","吉茂","19","1","","2078","2096","20013","2","","","5","3","20013",""," "
"1589","永冠-KY","","","","802","802","","","","","","","","","OX!"
"1590","亞德客-KY","6","5","","143","144","49999","","","","1","1","49999",""," "
