股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00692","富邦公司治理","1","","","61","62","153695","","","","","","153695",""," "
"00693U","期街口S&P黃豆","14","160","","2935","2789","22416","","","","1","1","22416",""," "
"00700","富邦恒生國企","","","","184","184","8870","","","","","","8870",""," "
"00701","國泰股利精選30","","4","","36","32","43722","","","","","","43722",""," "
"00702","國泰標普低波高息","","","","","","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","1","1","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","238","10","10","5524","5742","39567","","","","40","40","39567","18"," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","211","197","6","8853","8861","27268","7","5","","749","747","27268","1"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","598","1078","15","18322","17827","1336502","","","","","","1336502",""," "
"00713","元大台灣高息低波","37","5","3","124","153","439878","","","","","","439878","","X "
"00714","群益道瓊美國地產","","11","","16","5","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","653","1635","18","13830","12830","31797","158","103","1","4598","4542","31797","10"," "
"00717","富邦美國特別股","","","","","","31651","","","","","","31651","","X "
"00728","第一金工業30","10","","","","10","9730","","","","","","9730","","X "
"00730","富邦臺灣優質高息","2","","","2","4","18511","","","","","","18511",""," "
"00731","復華富時高息低波","53","","","14","67","5900","","","","","","5900",""," "
"00733","富邦臺灣中小","25","8","","57","74","17616","","","","1","1","17616",""," "
"00735","國泰臺韓科技","139","232","7","3313","3213","25572","","6","","67","73","25572",""," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","","","63","63","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","195","156","14","12547","12572","59324","2","8","","376","382","59324",""," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","2","1","","1205","1206","75429","","3","","4","7","75429",""," "
"00753L","中信中國50正2","921","457","","99011","99475","183164","18","7","","996","985","183164","10"," "
"00757","統一FANG+","14","15","","348","347","72748","","","","6","6","72748",""," "
"00762","元大全球AI","18","7","","59","70","11812","","","","","","11812",""," "
"00763U","期街口道瓊銅","53","34","","1666","1685","12641","2","","","107","105","12641",""," "
"00770","國泰北美科技","2","","","48","50","20239","","","","","","20239",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","10","","","446","456","2007","","","","","","2007",""," "
"00830","國泰費城半導體","330","288","1","3844","3885","173991","53","20","","394","361","173991","3"," "
"00850","元大臺灣ESG永續","","","","7","7","104111","","","","","","104111",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","32","","89","57","2216","","","","70","70","2216",""," "
"00861","元大全球未來通訊","","1","","16","15","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","67436","","","","","","67436",""," "
"00875","國泰網路資安","","","","","","3372","","","","","","3372",""," "
"00876","元大全球5G","","","","1","1","18756","","","","","","18756",""," "
"00878","國泰永續高股息","43","115","","3688","3616","4609322","","7","","34","41","4609322","4"," "
"00881","國泰台灣科技龍頭","11","50","1","1136","1096","592100","","","","11","11","592100","4"," "
"00882","中信中國高股息","43","40","4","2037","2036","500837","1","","","1","","500837",""," "
"00885","富邦越南","11","49","","929","891","159809","","1","","146","147","159809",""," "
"00891","中信關鍵半導體","83","344","","3487","3226","413022","3","24","","15","36","413022","1"," "
"00892","富邦台灣半導體","16","37","","627","606","67948","","","","2","2","67948",""," "
"00893","國泰智能電動車","2","3","","79","78","91721","","","","23","23","91721",""," "
"00894","中信小資高價30","","51","","767","716","38127","","4","","5","9","38127",""," "
"00895","富邦未來車","","","","61","61","38104","","","","11","11","38104",""," "
"00896","中信綠能及電動車","454","161","","3412","3705","102720","","10","","","10","102720",""," "
"00897","富邦基因免疫生技","","","","19","19","38128","","","","","","38128",""," "
"00898","國泰基因免疫革命","18","","","19","37","38369","","","","","","38369",""," "
"00899","FT潔淨能源","","3","","58","55","4283","","","","","","4283",""," "
"00900","富邦特選高股息30","10","33","","460","437","429631","","","","","","429631","1"," "
"00901","永豐智能車供應鏈","","","","5","5","15837","","","","","","15837",""," "
"00902","中信電池及儲能","71","30","","1185","1226","56624","","2","","27","29","56624",""," "
"00903","富邦元宇宙","1","","","15","16","12805","","","","","","12805",""," "
"00904","台新臺灣半導體30","4","44","","725","685","42403","","1","","1","2","42403",""," "
"00905","FT臺灣Smart","1","2","","223","222","83456","","","","","","83456",""," "
"00907","永豐優息存股","20","1","","34","53","43033","","","","","","43033","","X "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","12","47","","948","913","28051","","4","","52","56","28051",""," "
"00910","第一金太空衛星","161","220","","3476","3417","34734","39","1","","55","17","34734","1"," "
"00911","兆豐洲際半導體","13","31","","190","172","4850","","","","","","4850",""," "
"00912","中信臺灣智慧50","","32","","41","9","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","47","58","1","377","365","7316","","","","","","7316",""," "
"00915","凱基優選高股息30","2","1","","137","138","137995","","","","","","137995",""," "
"00916","國泰全球品牌50","22","174","54","1635","1429","39854","","","","","","39854",""," "
"00917","中信特選金融","42","","","204","246","15744","","","","","","15744",""," "
"00918","大華優利高填息30","3358","1315","6","14350","16387","898691","","","","","","898691","","X "
"00919","群益台灣精選高息","709","2381","15","22738","21051","4530033","","48","","","48","4530033","36"," "
"00920","富邦ESG綠色電力","","","","46","46","5195","","","","","","5195",""," "
"00921","兆豐龍頭等權重","","","","3","3","14317","","","","","","14317",""," "
"00922","國泰台灣領袖50","38","58","3","1253","1230","519046","","9","","61","70","519046",""," "
"00923","群益台ESG低碳50","","","","166","166","212480","1","","","5","4","212480",""," "
"00924","復華S&P500成長","","","","65","65","112150","","","","","","112150",""," "
"00926","凱基全球菁英55","5","","","21","26","22495","","","","","","22495",""," "
"00927","群益半導體收益","88","177","","3985","3896","197849","","2","","39","41","197849","10"," "
"00929","復華台灣科技優息","409","355","6","4202","4250","1145034","","","","","","1145034",""," "
"00930","永豐ESG低碳高息","1","6","","26","21","35569","","","","","","35569",""," "
"00932","兆豐永續高息等權","","","","4","4","33195","","","","","","33195",""," "
"00934","中信成長高股息","5","228","25","878","630","102131","","","","","","102131",""," "
"00935","野村臺灣新科技50","471","340","","5932","6063","182126","","12","","93","105","182126","1"," "
"00936","台新永續高息中小","1","6","","79","74","57199","","","","","","57199",""," "
"00938","凱基優選30","1","","","110","111","21629","","","","","","21629",""," "
"00939","統一台灣高息動能","1","11","","143","133","305244","","","","","","305244",""," "
"00940","元大台灣價值高息","40","75","4","1199","1160","1408466","","","","","","1408466",""," "
"00941","中信上游半導體","4","49","","250","205","109822","","","","2","2","109822",""," "
"00943","兆豐電子高息等權","1","","","26","27","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","7","7","14020","","","","","","14020",""," "
"00945B","凱基美國非投等債","","22","","442","420","204829","","","","","","204829",""," "
"00946","群益科技高息成長","20","251","","1203","972","120811","","","","","","120811",""," "
"00947","台新臺灣IC設計","529","231","","2581","2879","53341","1","7","","45","51","53341","23"," "
"00949","復華日本龍頭","2","","","81","83","46857","","","","","","46857",""," "
"00951","台新日本半導體","19","194","","968","793","46635","2","","","12","10","46635",""," "
"00952","凱基台灣AI50","25","32","","892","885","60568","","2","","","2","60568","1"," "
"00953B","群益優選非投等債","","170","10","67159","66979","1068418","","","","","","1068418",""," "
"00954","中信日本半導體","10","114","","783","679","24436","","1","","","1","24436",""," "
"00956","中信日經高股息","","5","","70","65","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","2","5","","96","93","16248","","","","","","16248",""," "
"00961","FT臺灣永續高息","204","29","","1282","1457","58127","","","","","","58127","3"," "
"00962","台新AI優息動能","4","1","","293","296","14230","","","","","","14230",""," "
"00963","中信全球高股息","","","","7","7","23483","","","","","","23483",""," "
"00964","中信亞太高股息","","","","79","79","16031","","","","","","16031",""," "
"00965","元大航太防衛科技","7","29","","3295","3273","119248","","","","51","51","119248",""," "
"00971","野村美國研發龍頭","","","","51","51","16044","","","","","","16044",""," "
"00972","野村日本動能高息","","","","3","3","4793","","","","","","4793",""," "
"009800","中信NASDAQ","16","6","","1590","1600","72597","","","","9","9","72597",""," "
"009801","中信美國創新科技","109","222","","255","142","27404","","","","","","27404",""," "
"009802","富邦旗艦50","35","44","","1888","1879","134998","","","","","","134998",""," "
"009803","玉山市值動能50","8","107","1","610","510","39957","","","","","","39957",""," "
"009804","聯邦台精彩50","10","13","","138","135","29348","","","","","","29348",""," "
"009805","台新美國電力基建","11","243","4","17120","16884","170954","","","","1","1","170954",""," "
"009808","華南永昌優選50","","","","113","113","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","6","","","9","15","8340","","","","","","8340",""," "
"00980A","主動野村臺灣優選","5","74","","4097","4028","182307","","231","","25","256","182307",""," "
"009810","玉山全球藍籌100","","","","4","4","4788","","","","","","4788",""," "
"009811","統一美國50","","1","","87","86","69487","","","","35","35","69487",""," "
"009812","野村日本東證","","10","","14","4","26720","","","","","","26720",""," "
"009813","貝萊德標普卓越50","","211","","297","86","102706","","","","","","102706",""," "
"009816","凱基台灣TOP50","662","1156","27","32396","31875","2426961","44","41","4","900","893","2426961","70"," "
"009817","國泰日本不動產","1","","","108","109","66234","","","","","","66234",""," "
"009818","華南永昌NASDAQxT","","","","16","16","14538","","","","","","14538",""," "
"009819","中信數據及電力","252","1041","","6563","5774","176811","","2","","","2","176811",""," "
"00981A","主動統一台股增長","11977","14703","20","168587","165841","2355052","","124","","","124","2355052","688"," "
"00981T","平衡凱基雙核收息","","2","","136","134","47815","","","","","","47815",""," "
"009820","元大納斯達克精選","20","429","","3353","2944","360675","","","","200","200","360675",""," "
"009821","野村稀土關鍵資源","","","","","","71960","","","","","","71960",""," "
"00982A","主動群益台灣強棒","211","425","","8396","8182","549234","4","6","","101","103","549234",""," "
"00982D","主動富邦動態入息","5","10","","143","138","19432","","","","","","19432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","160","3","","780","937","43921","","5","","5","10","43921",""," "
"00983D","主動富邦複合收益","5","10","","86","81","25924","","","","","","25924",""," "
"00984A","主動安聯台灣高息","13","3","","359","369","117239","","","","","","117239",""," "
"00984D","主動聯博全球非投","","325","","4608","4283","103764","","","","","","103764",""," "
"00985A","主動野村台灣50","5","8","","1710","1707","123322","","","","65","65","123322",""," "
"00985B","群益ESG投等債0-5","","","","370","370","151750","","","","","","151750",""," "
"00986A","主動台新龍頭成長","2","1","","38","39","10956","","","","","","10956",""," "
"00987A","主動台新優勢成長","42","45","1","2342","2338","46535","3","4","","18","19","46535",""," "
"00988A","主動統一全球創新","9825","7469","20","64216","66552","659484","19","38","","322","341","659484","16"," "
"00989A","主動摩根美國科技","20","1","","114","133","19154","","","","","","19154",""," "
"00990A","主動元大AI新經濟","1450","2087","","15763","15126","538380","6","77","","114","185","538380","26"," "
"00991A","主動復華未來50","11345","4327","3","79256","86271","778354","10","307","","993","1290","778354","3"," "
"00992A","主動群益科技創新","234","1387","","27412","26259","633363","8","93","","715","800","633363","14"," "
"00993A","主動安聯台灣","156","42","","2102","2216","206397","","1","","30","31","206397",""," "
"00994A","主動第一金台股優","231","83","","8039","8187","77797","","","","","","77797","","X "
"00995A","主動中信台灣卓越","114","82","","1692","1724","80008","","","","13","13","80008",""," "
"00996A","主動兆豐台灣豐收","70","768","","3688","2990","81474","","4","","10","14","81474",""," "
"00997A","主動群益美國增長","709","485","22","8358","8560","235969","","8","","16","24","235969",""," "
"00999A","主動野村臺灣高息","53","248","","4910","4715","347879","","","","1","1","347879",""," "
"1101","台泥","1562","486","82","31836","32830","1880795","5","1","","73","69","1880795",""," "
"1102","亞泥","231","291","","1896","1836","886640","","","","4","4","886640","1"," "
"1103","嘉泥","","","27","4172","4145","197561","","","","","","197561",""," "
"1104","環泥","101","2","","1543","1642","171670","","","","","","171670","","X "
"1108","幸福","","3","100","474","371","101184","","","","","","101184",""," "
"1109","信大","4","2","","303","305","85289","","","","2","2","85289",""," "
"1110","東泥","6","4","","2730","2732","143000","","","","","","143000",""," "
"1201","味全","","3","","1499","1496","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","14","51","","922","885","223691","","","","14","14","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","9","11","","411","409","73697","","","","","","73697",""," "
"1216","統一","5","87","","796","714","1420503","1","","","14","13","1420503",""," "
"1217","愛之味","","23","","757","734","123628","","","","","","123628",""," "
"1218","泰山","","6","","1550","1544","124999","1","1","","109","109","124999",""," "
"1219","福壽","31","10","","578","599","85309","","","","","","85309",""," "
"1220","台榮","","1","","1117","1116","44269","","","","","","44269",""," "
"1225","福懋油","","1","","7109","7108","60567","","","","","","60567",""," "
"1227","佳格","","54","","1443","1389","228772","","","","2","2","228772",""," "
"1229","聯華","20","23","","3364","3361","448990","","","","","","448990",""," "
"1231","聯華食","","","","273","273","74613","","","","","","74613",""," "
"1232","大統益","","","","7","7","39993","","","","","","39993",""," "
"1233","天仁","","11","","39","28","22647","","","","","","22647",""," "
"1234","黑松","","1","","22","21","100467","","","","","","100467",""," "
"1235","興泰","","","","973","973","47144","","","","","","47144",""," "
"1236","宏亞","13","3","","155","165","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","11","","","340","351","8943","","","","","","8943",""," "
"1301","台塑","434","562","","17653","17525","1591435","7","10","21","276","258","1591435","8"," "
"1303","南亞","4940","5763","6","27020","26191","1982705","312","713","","3716","4117","1982705","79"," "
"1304","台聚","176","141","","12534","12569","297190","6","","","113","107","297190","1"," "
"1305","華夏","119","152","","6872","6839","145262","12","","","47","35","145262",""," "
"1307","三芳","73","124","","1344","1293","99454","","","","","","99454",""," "
"1308","亞聚","179","89","","7479","7569","148435","","","","12","12","148435",""," "
"1309","台達化","361","270","","7991","8082","99396","69","8","","570","509","99396","4"," "
"1310","台苯","581","140","","12004","12445","131967","","1","","12","13","131967",""," "
"1312","國喬","888","502","4","13865","14247","276655","12","22","","109","119","276655",""," "
"1313","聯成","67","140","","11471","11398","337711","","","1","1","","337711","","X "
"1314","中石化","580","419","5","46502","46658","946212","40","3","","85","48","946212","8"," "
"1315","達新","1","","","12","13","24774","","","","","","24774",""," "
"1316","上曜","139","109","","11423","11453","93986","13","","","81","68","93986","3"," "
"1319","東陽","129","121","","4507","4515","147869","","","10","10","","147869","","X "
"1321","大洋","5","3","","7406","7408","56807","","","","","","56807",""," "
"1323","永裕","","","","279","279","22818","","","","","","22818",""," "
"1324","地球","","","","1373","1373","18780","","","","","","18780",""," "
"1325","恆大","8","3","","2282","2287","21320","","","","9","9","21320",""," "
"1326","台化","1797","2862","1","12878","11812","1465296","49","13","1","76","39","1465296","8","X "
"1337","再生-KY","1","","","21264","21265","67238","","","","","","67238",""," "
"1338","廣華-KY","4","7","","3233","3230","20960","","","","","","20960",""," "
"1339","昭輝","8","4","","718","722","18534","","","","","","18534",""," "
"1340","勝悅-KY","","","","1040","1040","38230","","","","","","38230",""," "
"1342","八貫","37","74","","1010","973","19500","3","","","6","3","19500",""," "
"1402","遠東新","792","1173","","10470","10089","1338218","1","7","","111","117","1338218","1"," "
"1409","新纖","2291","2301","1","22130","22119","404602","9","12","","117","120","404602","2389"," "
"1410","南染","","10","","316","306","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","30","22","","967","975","49500","","","","","","49500",""," "
"1416","廣豐","40","20","20","3966","3966","46335","","","","","","46335",""," "
"1417","嘉裕","","24","","1556","1532","47485","","","","","","47485",""," "
"1418","東華","","","","745","745","11708","","","","","","11708",""," "
"1419","新紡","27","69","","1236","1194","75010","","","","","","75010",""," "
"1423","利華","","4","","71","67","24912","","","","","","24912","","X "
"1432","大魯閣","1","8","","241","234","22500","","","","","","22500","","X "
"1434","福懋","121","67","","2637","2691","421166","","","","3","3","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","2","3","","956","955","48537","","","","","","48537",""," "
"1437","勤益控","5","1","","1962","1966","50467","","","","","","50467",""," "
"1438","三地開發","4","8","","116","112","22801","","","","","","22801",""," "
"1439","雋揚","","","","1060","1060","23000","","","","","","23000",""," "
"1440","南紡","172","45","3","5344","5468","414203","4","","","105","101","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","9","38","","3227","3198","91552","","","","12","12","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","","","816","816","","","","","","","","","OX "
"1445","大宇","","2","","1315","1313","32666","","","","","","32666",""," "
"1446","宏和","2","36","1","2045","2010","34427","","","","","","34427",""," "
"1447","力鵬","","","","1677","1677","","","","","","","","","OX "
"1449","佳和","45","63","","3001","2983","31778","5","1","","9","5","31778",""," "
"1451","年興","","1","","694","693","49500","","","","","","49500",""," "
"1452","宏益","","1","","107","106","33160","","","","","","33160",""," "
"1453","大將","","26","","1163","1137","28310","","","","","","28310",""," "
"1454","台富","","2","","2193","2191","32458","","","","","","32458",""," "
"1455","集盛","36","294","","3396","3138","132922","","","","","","132922",""," "
"1456","怡華","9","24","","559","544","23430","","","","","","23430",""," "
"1457","宜進","1","1","","621","621","79182","","","","","","79182",""," "
"1459","聯發","10","","","446","456","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","3","","","367","370","43317","","","","","","43317",""," "
"1464","得力","33","14","","2373","2392","106393","","","","","","106393",""," "
"1465","偉全","49","56","","3223","3216","25901","","","","","","25901",""," "
"1466","聚隆","2","92","","4662","4572","27789","","","","5","5","27789",""," "
"1467","南緯","4","10","","5346","5340","42052","","","","16","16","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","11","12","","3971","3970","8747","","","","","","8747",""," "
"1473","台南","1","3","","863","861","36538","","","","","","36538",""," "
"1474","弘裕","6","8","","3278","3276","32474","","","","","","32474",""," "
"1475","業旺","1","","","432","433","16504","","","","","","16504",""," "
"1476","儒鴻","50","46","","772","776","68591","","","","","","68591",""," "
"1477","聚陽","24","33","","1538","1529","61673","2","2","","37","37","61673","1"," "
"1503","士電","430","175","1","3514","3768","130243","","","","22","22","130243","1"," "
"1504","東元","1068","1011","4","32159","32212","594110","","","","","","594110",""," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","160","358","","10475","10277","125778","","","","46","46","125778","2"," "
"1514","亞力","92","188","1","5599","5502","68277","3","","","110","107","68277","1"," "
"1515","力山","26","18","","1973","1981","45368","","","","","","45368",""," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","7","5","","1662","1664","55000","","","","","","55000",""," "
"1519","華城","176","72","5","3708","3807","78970","1","8","","20","27","78970","5"," "
"1521","大億","","2","","444","442","19057","","","","","","19057",""," "
"1522","堤維西","95","64","16","4476","4491","78224","","","","18","18","78224",""," "
"1524","耿鼎","10","42","","4512","4480","41327","3","","","11","8","41327",""," "
"1525","江申","","","","244","244","18350","","","","","","18350",""," "
"1526","日馳","23","5","","614","632","15000","","","","10","10","15000",""," "
"1527","鑽全","12","15","","606","603","34642","","","","","","34642",""," "
"1528","恩德","350","159","","7460","7651","47832","124","5","","263","144","47832","16"," "
"1529","樂事綠能","44","77","","3275","3242","38773","","","","3","3","38773",""," "
"1530","亞崴","1","","","259","260","23648","","","","","","23648",""," "
"1531","高林股","26","12","","1669","1683","45527","","","","","","45527",""," "
"1532","勤美","64","46","","2583","2601","105651","","1","","","1","105651",""," "
"1533","車王電","23","26","","772","769","24636","","","","10","10","24636",""," "
"1535","中宇","7","","","68","75","30935","","","","","","30935",""," "
"1536","和大","64","45","","8661","8680","69739","1","2","","161","162","69739",""," "
"1537","廣隆","","","","60","60","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","13","4","","1315","1324","16342","","","","","","16342",""," "
"1540","喬福","6","","82","1709","1633","21368","1","","","2","1","21368",""," "
"1541","錩泰","","","","107","107","19700","","","","","","19700",""," "
"1558","伸興","","","","274","274","16133","","","","","","16133",""," "
"1560","中砂","180","80","","1584","1684","37518","2","3","","124","125","37518","1"," "
"1563","巧新","212","164","","4133","4181","56402","","12","","3","15","56402","119"," "
"1568","倉佑","15","15","","5731","5731","25771","1","","","1","","25771","4"," "
"1582","信錦","96","364","1","5710","5441","36067","","6","","","6","36067","18"," "
"1583","程泰","1","6","","83","78","27350","","","","","","27350",""," "
"1587","吉茂","10","13","6","2225","2216","20013","","2","","25","27","20013",""," "
"1589","永冠-KY","","","","1596","1596","","","","","","","","","OX!"
"1590","亞德客-KY","38","3","","166","201","49999","","","","1","1","49999",""," "
"1597","直得","92","433","1","4103","3761","22315","7","2","","58","53","22315",""," "
"1598","岱宇","7","","","2125","2132","44785","","","","3","3","44785",""," "
"1603","華電","","11","","2163","2152","47922","","","","2","2","47922",""," "
"1604","聲寶","","1","","215","214","96050","","","","","","96050",""," "
