股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00700","富邦恒生國企","","3","","185","182","8745","","","","","","8745",""," "
"00701","國泰股利精選30","","10","","32","22","43347","","","","","","43347",""," "
"00702","國泰標普低波高息","","","","1","1","1672","","","","","","1672",""," "
"00703","台新MSCI中國","1","","","5","6","2387","","","","","","2387",""," "
"00706L","期元大S&P日圓正2","177","37","","7062","7202","39067","","2","","363","365","39067",""," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","288","339","27","11280","11202","31643","12","3","","789","780","31643",""," "
"00709","富邦歐洲","","1","","3","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45190","","","","","","45190",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","8","209","","14871","14670","1295627","","","","7","7","1295627",""," "
"00713","元大台灣高息低波","1","69","","260","192","434128","","","","","","434128",""," "
"00714","群益道瓊美國地產","","","","2","2","5266","","","","","","5266",""," "
"00715L","期街口布蘭特正2","762","1264","","12483","11981","31297","313","303","","4999","4989","31297","83"," "
"00717","富邦美國特別股","","","","","","31151","","","","","","31151",""," "
"00728","第一金工業30","","","","2","2","9605","","","","","","9605",""," "
"00730","富邦臺灣優質高息","","6","","13","7","17761","","","","","","17761",""," "
"00731","復華富時高息低波","","","","2","2","5525","","","","","","5525",""," "
"00733","富邦臺灣中小","","16","","42","26","16491","","","","","","16491",""," "
"00735","國泰臺韓科技","327","249","","4096","4174","27822","","","","","","27822",""," "
"00736","國泰新興市場","","","","","","1681","","","","","","1681",""," "
"00737","國泰AI機器人","1","","","49","50","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","105","101","","12935","12939","61949","6","1","","368","363","61949","3"," "
"00739","元大MSCI A股","","","","","","6497","","","","","","6497",""," "
"00752","中信中國50","20","14","","811","817","71929","","2","","8","10","71929",""," "
"00753L","中信中國50正2","611","2575","4","89649","87681","188039","12","44","","1276","1308","188039","922"," "
"00757","統一FANG+","1","8","","586","579","68623","","","","16","16","68623",""," "
"00762","元大全球AI","","","","56","56","12062","","","","","","12062",""," "
"00763U","期街口道瓊銅","38","3","","1569","1604","12016","1","","","95","94","12016",""," "
"00770","國泰北美科技","15","2","","47","60","19864","","","","","","19864",""," "
"00771","元大US高息特別股","","","","1","1","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","","","","383","383","1757","","","","","","1757",""," "
"00830","國泰費城半導體","61","168","","5545","5438","194491","7","13","","415","421","194491",""," "
"00850","元大臺灣ESG永續","","1","","18","17","103861","","","","","","103861",""," "
"00851","台新全球AI","","","","2","2","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","","","","39","39","2091","2","","","56","54","2091",""," "
"00861","元大全球未來通訊","","","","25","25","17228","","","","","","17228",""," "
"00865B","國泰US短期公債","","33","","33","","70436","","","","","","70436",""," "
"00875","國泰網路資安","","","","1","1","3372","","","","","","3372",""," "
"00876","元大全球5G","1","2","","17","16","22506","","","","","","22506",""," "
"00878","國泰永續高股息","38","88","1","2343","2292","4584572","1","2","","32","33","4584572",""," "
"00881","國泰台灣科技龍頭","20","36","","1323","1307","594350","","","","6","6","594350",""," "
"00882","中信中國高股息","168","447","","4872","4593","512462","","","","","","512462",""," "
"00885","富邦越南","61","","","540","601","153809","","","","133","133","153809",""," "
"00891","中信關鍵半導體","37","141","","4364","4260","415147","21","2","","46","27","415147","2"," "
"00892","富邦台灣半導體","398","102","3","2080","2373","80198","","","","","","80198",""," "
"00893","國泰智能電動車","2","","","69","71","90971","","","","23","23","90971",""," "
"00894","中信小資高價30","22","25","","600","597","37127","","","","20","20","37127",""," "
"00895","富邦未來車","","3","","69","66","37229","","","","9","9","37229",""," "
"00896","中信綠能及電動車","1","37","11","1569","1522","97970","","","","","","97970",""," "
"00897","富邦基因免疫生技","4","","","658","662","35753","","","","","","35753",""," "
"00898","國泰基因免疫革命","5","","","508","513","35994","","","","","","35994",""," "
"00899","FT潔淨能源","","","","65","65","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","11","14","","352","349","406381","","","","","","406381",""," "
"00901","永豐智能車供應鏈","","","","2","2","15837","","","","","","15837",""," "
"00902","中信電池及儲能","59","4","","2447","2502","56624","4","","","46","42","56624",""," "
"00903","富邦元宇宙","","","","20","20","12305","","","","","","12305",""," "
"00904","台新臺灣半導體30","32","12","","796","816","41278","","","","","","41278",""," "
"00905","FT臺灣Smart","51","2","","383","432","87706","","","","","","87706",""," "
"00907","永豐優息存股","1","","","159","160","39908","","","","","","39908",""," "
"00908","富邦入息REITs+","","","","","","8854","","","","","","8854",""," "
"00909","國泰數位支付服務","12","","","1058","1070","26801","","1","","16","17","26801",""," "
"00910","第一金太空衛星","16","69","1","2774","2720","32234","2","","1","9","6","32234",""," "
"00911","兆豐洲際半導體","53","9","","142","186","6475","","","","","","6475",""," "
"00912","中信臺灣智慧50","113","","","52","165","15063","","","","","","15063",""," "
"00913","兆豐台灣晶圓製造","37","24","20","1392","1385","10941","","2","","","2","10941","3"," "
"00915","凱基優選高股息30","1","","","25","26","131370","","","","","","131370",""," "
"00916","國泰全球品牌50","5","6","","663","662","31729","5","","","5","","31729",""," "
"00917","中信特選金融","82","2","","123","203","15369","","","","","","15369",""," "
"00918","大華優利高填息30","40","398","2","4964","4604","877566","","3","","11","14","877566",""," "
"00919","群益台灣精選高息","76","212","5","7680","7539","4523783","1","","","111","110","4523783","3"," "
"00920","富邦ESG綠色電力","","","","27","27","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","","1","","2","1","13692","","","","","","13692",""," "
"00922","國泰台灣領袖50","23","88","","1521","1456","524171","","","8","12","4","524171",""," "
"00923","群益台ESG低碳50","8","7","","192","193","212730","","","","","","212730",""," "
"00924","復華S&P500成長","2","2","","117","117","110400","","","","","","110400",""," "
"00926","凱基全球菁英55","","","","21","21","22120","","","","","","22120",""," "
"00927","群益半導體收益","3713","738","","18157","21132","326224","","","","2","2","326224",""," "
"00929","復華台灣科技優息","300","125","16","4806","4965","1148659","","","","","","1148659","","X "
"00930","永豐ESG低碳高息","","","","22","22","33319","","","","","","33319",""," "
"00932","兆豐永續高息等權","","","","72","72","30695","","","","","","30695",""," "
"00934","中信成長高股息","34","7","","790","817","104381","","","","","","104381",""," "
"00935","野村臺灣新科技50","108","68","","5825","5865","198751","2","24","","91","113","198751","1"," "
"00936","台新永續高息中小","5","1","","16","20","51824","","","","","","51824",""," "
"00938","凱基優選30","","","","6","6","23379","","","","","","23379",""," "
"00939","統一台灣高息動能","20","1","","126","145","299244","8","","","9","1","299244",""," "
"00940","元大台灣價值高息","6","15","","1374","1365","1374841","20","","","20","","1374841","15"," "
"00941","中信上游半導體","6","21","","264","249","111197","","","","1","1","111197",""," "
"00943","兆豐電子高息等權","","","","27","27","10472","","","","","","10472",""," "
"00944","野村趨勢動能高息","","","","9","9","13770","","","","","","13770",""," "
"00945B","凱基美國非投等債","8","10","","307","305","200079","","","","","","200079",""," "
"00946","群益科技高息成長","","1","","550","549","116311","","","","","","116311",""," "
"00947","台新臺灣IC設計","252","151","10","6219","6310","68966","","9","","","9","68966","27"," "
"00949","復華日本龍頭","2","","","76","78","44482","","","","","","44482",""," "
"00951","台新日本半導體","94","16","","1206","1284","53760","20","6","","24","10","53760",""," "
"00952","凱基台灣AI50","17","21","","487","483","60943","","","","","","60943",""," "
"00953B","群益優選非投等債","25","6495","","95437","88967","1062168","","","","","","1062168",""," "
"00954","中信日本半導體","25","29","","1355","1351","28061","","","","","","28061",""," "
"00956","中信日經高股息","4","4","","74","74","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","1","10","","101","92","15623","","","","","","15623",""," "
"00961","FT臺灣永續高息","443","99","","2461","2805","105627","","","","","","105627",""," "
"00962","台新AI優息動能","","10","","126","116","13605","","","","","","13605",""," "
"00963","中信全球高股息","1","","","11","12","24483","","","","","","24483",""," "
"00964","中信亞太高股息","7","","","46","53","17281","","","","","","17281",""," "
"00965","元大航太防衛科技","3","1","","1719","1721","110498","","","","42","42","110498",""," "
"00971","野村美國研發龍頭","","","","14","14","14919","","","","","","14919",""," "
"00972","野村日本動能高息","","","","3","3","4668","","","","","","4668",""," "
"009800","中信NASDAQ","88","","","1573","1661","72222","","","","9","9","72222",""," "
"009801","中信美國創新科技","","","","29","29","24404","","","","","","24404",""," "
"009802","富邦旗艦50","29","5","","1894","1918","133248","","1","","14","15","133248",""," "
"009803","玉山市值動能50","2","3","","421","420","43457","","","","10","10","43457",""," "
"009804","聯邦台精彩50","185","12","","890","1063","38473","","","","","","38473",""," "
"009805","台新美國電力基建","15","22","","16043","16036","157954","","","","","","157954",""," "
"009808","華南永昌優選50","3","","","41","44","10127","","","","","","10127",""," "
"009809","富邦淨零ESG50","","","","5","5","7590","","","","","","7590",""," "
"00980A","主動野村臺灣優選","14","74","","3000","2940","175932","","1","","13","14","175932","4"," "
"009810","玉山全球藍籌100","","","","2","2","4788","","","","","","4788",""," "
"009811","統一美國50","5","1","","45","49","62737","","","","35","35","62737",""," "
"009812","野村日本東證","","","","2","2","24845","","","","","","24845",""," "
"009813","貝萊德標普卓越50","11","","","76","87","89081","","","","","","89081",""," "
"009816","凱基台灣TOP50","589","1139","","33269","32719","2712086","27","19","","692","684","2712086","46"," "
"009817","國泰日本不動產","","","","108","108","61859","","","","","","61859",""," "
"009818","華南永昌NASDAQxT","","","","14","14","13413","","","","","","13413",""," "
"009819","中信數據及電力","30","36","","5503","5497","169686","","","","","","169686",""," "
"00981A","主動統一台股增長","8612","6570","23","148819","150838","2339802","1423","983","","2628","2188","2339802","573"," "
"00981T","平衡凱基雙核收息","","","","29","29","50565","","","","","","50565",""," "
"009820","元大納斯達克精選","702","702","","3447","3447","328300","","1","","5","6","328300",""," "
"009821","野村稀土關鍵資源","69","580","","11518","11007","185210","","","","1","1","185210",""," "
"009824","群益美國科技巨頭","175","171","","3095","3099","167461","","","","","","167461",""," "
"00982A","主動群益台灣強棒","65","499","3","9634","9197","539359","11","16","","36","41","539359","10"," "
"00982D","主動富邦動態入息","1","","","122","123","18432","","","","","","18432",""," "
"00982T","平衡兆豐台美動能","","","","","","4649","","","","","","4649",""," "
"00983A","主動中信ARK創新","1","1","","441","441","25671","","","","8","8","25671",""," "
"00983D","主動富邦複合收益","","","","93","93","25549","","","","","","25549",""," "
"00984A","主動安聯台灣高息","341","57","1","2266","2549","153864","","","","","","153864",""," "
"00984D","主動聯博全球非投","","3","","5892","5889","133514","","","","","","133514",""," "
"00985A","主動野村台灣50","50","155","","1329","1224","117072","2","","","52","50","117072",""," "
"00985B","群益ESG投等債0-5","","","","250","250","153000","","","","","","153000",""," "
"00986A","主動台新龍頭成長","","","","70","70","10331","","","","","","10331",""," "
"00987A","主動台新優勢成長","8","56","","2369","2321","42410","","","","7","7","42410",""," "
"00988A","主動統一全球創新","2465","1001","149","75903","77218","816484","31","25","","164","158","816484","17"," "
"00989A","主動摩根美國科技","","4","","186","182","18529","","","","","","18529",""," "
"00990A","主動元大AI新經濟","1151","632","","22071","22590","607505","","14","","60","74","607505","1"," "
"00991A","主動復華未來50","10772","4338","17","126520","132937","1029104","87","","","88","1","1029104","","X "
"00992A","主動群益科技創新","1901","1324","7","25425","25995","593738","","","","1","1","593738",""," "
"00993A","主動安聯台灣","92","17","","1957","2032","196147","","","","29","29","196147",""," "
"00994A","主動第一金台股優","69","54","","2698","2713","73547","","1","","","1","73547","6"," "
"00995A","主動中信台灣卓越","79","25","","1703","1757","74133","5","","","17","12","74133",""," "
"00996A","主動兆豐台灣豐收","201","197","","3895","3899","80349","","","","7","7","80349","1"," "
"00997A","主動群益美國增長","365","1302","2","15091","14152","315969","","","","2","2","315969",""," "
"00999A","主動野村臺灣高息","57","432","","3488","3113","304129","","","","","","304129",""," "
"1101","台泥","288","1244","7","36178","35215","1880795","403","10","","419","26","1880795",""," "
"1102","亞泥","129","64","","1190","1255","886640","","","","","","886640",""," "
"1103","嘉泥","9","8","","4124","4125","208218","","","","","","208218",""," "
"1104","環泥","2","2","","1553","1553","171670","","","","","","171670",""," "
"1108","幸福","57","26","","377","408","101184","","","","","","101184",""," "
"1109","信大","25","20","","287","292","85289","","","","","","85289",""," "
"1110","東泥","2","66","","2822","2758","143000","","","","","","143000",""," "
"1201","味全","4","7","","1657","1654","126515","","","","","","126515",""," "
"1203","味王","","1","","2","1","60000","","","","","","60000",""," "
"1210","大成","29","23","","613","619","223691","","","","5","5","223691","1"," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","4","1","2","371","372","73697","","","","1","1","73697",""," "
"1216","統一","28","20","","555","563","1420503","","2","","11","13","1420503",""," "
"1217","愛之味","27","3","","895","919","123628","","","","1","1","123628",""," "
"1218","泰山","20","17","3","1457","1457","124999","6","","","141","135","124999",""," "
"1219","福壽","17","2","","517","532","85309","","","","5","5","85309",""," "
"1220","台榮","","","","863","863","44269","","","","","","44269",""," "
"1225","福懋油","","","","6935","6935","60567","2","","","12","10","60567",""," "
"1227","佳格","29","5","","880","904","228772","","","","","","228772",""," "
"1229","聯華","19","10","","2910","2919","448990","","","","10","10","448990",""," "
"1231","聯華食","10","20","","265","255","74613","","","","","","74613",""," "
"1232","大統益","10","3","","90","97","39993","","","","","","39993",""," "
"1233","天仁","","","","19","19","22647","","","","","","22647","","X "
"1234","黑松","","","","15","15","100467","","","","","","100467",""," "
"1235","興泰","","1","","1186","1185","47144","","","","","","47144",""," "
"1236","宏亞","19","","","227","246","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","2","1","","361","362","8943","","","","24","24","8943",""," "
"1301","台塑","6660","6337","12","27380","27691","1591435","25","326","1","682","982","1591435","161"," "
"1303","南亞","10101","7052","1","48806","51854","1982705","57","563","","897","1403","1982705","131"," "
"1304","台聚","137","306","7","12988","12812","297190","20","1","1","112","92","297190","7"," "
"1305","華夏","106","292","","7524","7338","145262","","3","","3","6","145262","4"," "
"1307","三芳","7","3","","1329","1333","99454","","","","","","99454",""," "
"1308","亞聚","124","105","1","7917","7935","148435","5","1","","17","13","148435","7"," "
"1309","台達化","283","328","20","8581","8516","99396","79","6","","87","14","99396","2"," "
"1310","台苯","54","248","","14887","14693","131967","","3","","106","109","131967","1"," "
"1312","國喬","927","202","1","23941","24665","376655","369","7","847","1347","138","376655","2"," "
"1313","聯成","270","205","","10849","10914","337711","","","","142","142","337711","4"," "
"1314","中石化","2439","1017","101","80453","81774","946212","157","40","","534","417","946212","95"," "
"1315","達新","1","","","20","21","24774","","","","","","24774",""," "
"1316","上曜","84","168","15","10834","10735","93986","","10","","25","35","93986","5"," "
"1319","東陽","117","15","3","6863","6962","147869","","","","33","33","147869",""," "
"1321","大洋","6","6","","7246","7246","56807","","","","","","56807",""," "
"1323","永裕","","3","2","85","80","22818","","","","","","22818",""," "
"1324","地球","1","","","1368","1369","18780","","","","","","18780",""," "
"1325","恆大","23","23","6","2021","2015","21320","","7","","10","17","21320",""," "
"1326","台化","5835","5185","2","34159","34807","1465296","25","157","","593","725","1465296","77"," "
"1337","再生-KY","2","23","","21390","21369","67238","","","","","","67238",""," "
"1338","廣華-KY","6","6","","3857","3857","20960","","","","","","20960","1"," "
"1339","昭輝","","6","","858","852","18534","","","","","","18534",""," "
"1340","勝悅-KY","12","","","1015","1027","38230","","","","","","38230",""," "
"1342","八貫","70","17","","701","754","19500","","","","","","19500","1"," "
"1402","遠東新","207","681","12","8279","7793","1338218","","29","","73","102","1338218","22"," "
"1409","新纖","1639","1409","30","25299","25499","404602","17","1","1","95","78","404602","22"," "
"1410","南染","","2","","310","308","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","50","4","","1237","1283","49500","","","","","","49500",""," "
"1416","廣豐","2","16","","3318","3304","46335","","","","","","46335",""," "
"1417","嘉裕","35","58","","1869","1846","47485","","","","","","47485",""," "
"1418","東華","","","","759","759","11708","","","","","","11708",""," "
"1419","新紡","10","5","","1255","1260","75010","","","","","","75010",""," "
"1423","利華","","","","87","87","24912","","","","","","24912",""," "
"1432","大魯閣","3","","","132","135","22500","","","","38","38","22500",""," "
"1434","福懋","924","557","","6197","6564","421166","","","","","","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX "
"1436","華友聯","2","2","8","994","986","48537","5","","","5","","48537",""," "
"1437","勤益控","39","39","","2093","2093","50467","","","","","","50467",""," "
"1438","三地開發","","20","","172","152","22801","","","","","","22801",""," "
"1439","雋揚","","","","1060","1060","23000","","","","","","23000",""," "
"1440","南紡","114","61","","5584","5637","414203","","","","","","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","7","2","","2946","2951","91552","","","","8","8","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","2","1","573","570","","","","","","","","","OX "
"1445","大宇","","1","","1408","1407","32666","","","","1","1","32666",""," "
"1446","宏和","26","21","","1655","1660","34427","20","","","30","10","34427",""," "
"1447","力鵬","","","","941","941","","","","","","","","","OX "
"1449","佳和","6","2","30","3166","3140","31778","","1","","","1","31778",""," "
"1451","年興","12","","","738","750","49500","","","","","","49500",""," "
"1452","宏益","","","","105","105","33160","","","","","","33160",""," "
"1453","大將","","","10","1036","1026","28310","","","","","","28310",""," "
"1454","台富","","","","2177","2177","32458","","","","","","32458",""," "
"1455","集盛","67","158","","3674","3583","132922","2","5","","2","5","132922",""," "
"1456","怡華","5","","","798","803","23430","","","","","","23430",""," "
"1457","宜進","","","","712","712","79182","","","","1","1","79182",""," "
"1459","聯發","1","5","","482","478","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","","","","495","495","43317","","","","","","43317",""," "
"1464","得力","100","14","","1973","2059","106393","","","","","","106393","","X "
"1465","偉全","44","61","","3319","3302","25901","","","","","","25901",""," "
"1466","聚隆","577","509","","3044","3112","27789","22","11","","46","35","27789","29"," "
"1467","南緯","231","269","","6448","6410","42052","","2","","6","8","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","10","10","","3888","3888","8747","","","","2","2","8747",""," "
"1473","台南","5","","10","858","853","36538","","","","","","36538",""," "
"1474","弘裕","10","4","","3384","3390","32474","","","","","","32474",""," "
"1475","業旺","1","","","451","452","16504","","","","","","16504",""," "
"1476","儒鴻","99","13","","933","1019","68591","","","","15","15","68591",""," "
"1477","聚陽","39","74","","1696","1661","61673","2","","","3","1","61673","2"," "
"1503","士電","106","82","7","3259","3276","130243","16","2","","37","23","130243","1"," "
"1504","東元","337","1326","27","32681","31665","594110","12","55","","99","142","594110","2"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","160","408","103","8501","8150","125778","248","147","","260","159","125778","1"," "
"1514","亞力","311","160","4","7059","7206","68277","8","24","","102","118","68277","2"," "
"1515","力山","181","97","","2919","3003","45368","3","3","","157","157","45368","195"," "
"1516","川飛","","","","2","2","","","","","","","","","OX "
"1517","利奇","29","5","","1673","1697","55000","","","","","","55000",""," "
"1519","華城","40","72","2","3598","3564","78970","","1","","12","13","78970",""," "
"1521","大億","","","","444","444","19057","","","","","","19057",""," "
"1522","堤維西","29","26","5","4362","4360","78224","","","","","","78224",""," "
"1524","耿鼎","7","3","6","4373","4371","41327","","","","15","15","41327","1"," "
"1525","江申","","","","232","232","18350","","","","","","18350",""," "
"1526","日馳","3","","","585","588","15000","","","","","","15000",""," "
"1527","鑽全","7","24","","597","580","34642","","","","","","34642",""," "
"1528","恩德","48","37","","7430","7441","47832","","8","","50","58","47832",""," "
"1529","樂事綠能","73","12","9","2978","3030","38773","","","","","","38773","","X "
"1530","亞崴","1","10","","298","289","23648","","","","","","23648",""," "
"1531","高林股","3","2","","1749","1750","45527","","","","1","1","45527",""," "
"1532","勤美","12","52","","2807","2767","105651","","1","","","1","105651",""," "
"1533","車王電","6","3","","508","511","24636","","","","9","9","24636","1"," "
"1535","中宇","1","","","66","67","30935","","","","","","30935","","X "
"1536","和大","214","111","1","8540","8642","69739","34","4","","247","217","69739","9"," "
"1537","廣隆","","","","57","57","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","10","","","1320","1330","16342","","","","","","16342",""," "
"1540","喬福","89","25","","1728","1792","21368","","","","1","1","21368",""," "
"1541","錩泰","1","1","","116","116","19700","","","","","","19700",""," "
"1558","伸興","","","","257","257","16133","","","","","","16133",""," "
"1560","中砂","204","101","","1535","1638","37572","","","","","","37572",""," "
"1563","巧新","348","219","","7158","7287","56402","","","","","","56402","24"," "
"1568","倉佑","18","237","","2955","2736","25771","1","","","4","3","25771",""," "
"1582","信錦","49","44","1","4649","4653","36067","4","1","","12","9","36067",""," "
"1583","程泰","","","","81","81","27350","","","","","","27350",""," "
"1587","吉茂","11","8","","1951","1954","20013","","","","23","23","20013",""," "
"1589","永冠-KY","","","2","795","793","","","","","","","","","OX!"
"1590","亞德客-KY","7","8","","115","114","49999","","","","","","49999",""," "
