股票代號,股票名稱,融資買進,融資賣出,融資現金償還,融資前日餘額,融資今日餘額,融資限額,融券買進,融券賣出,融券現券償還,融券前日餘額,融券今日餘額,融券限額,資券互抵,註記
"00638R","元大滬深300反1","7","8","","972","971","6862","","","","4","4","6862",""," "
"00639","富邦深100","51","47","","555","559","27100","","","","7","7","27100",""," "
"00640L","富邦日本正2","1","29","","237","209","1854","9","","","69","60","1854",""," "
"00641R","富邦日本反1","29","51","","7573","7551","18689","9","3","","512","506","18689",""," "
"00642U","期元大S&P石油","140","780","","7760","7120","27955","5","63","","2778","2836","27955",""," "
"00643","群益深証中小","2","","","1040","1042","19893","","","","","","19893",""," "
"00645","富邦日本","","","","28","28","11499","","","","","","11499",""," "
"00646","元大S&P500","","1","","45","44","140121","","","","2","2","140121",""," "
"00647L","元大S&P500正2","","1","","44","43","1604","","","","","","1604",""," "
"00648R","元大S&P500反1","44","21","","9883","9906","36672","","","","141","141","36672",""," "
"00650L","復華香港正2","1265","267","","17191","18189","30334","93","5","","1347","1259","30334","2","@ "
"00651R","復華香港反1","","41","","1826","1785","8298","","","","269","269","8298",""," "
"00652","富邦印度","50","","","49","99","17008","","","","","","17008",""," "
"00653L","富邦印度正2","16","8","","2756","2764","4350","","","","9","9","4350","","@ "
"00654R","富邦印度反1","","1","","654","653","4866","1","","","66","65","4866",""," "
"00655L","國泰中國A50正2","31","51","","2073","2053","14864","2","4","","350","352","14864","1"," "
"00656R","國泰中國A50反1","12","","","248","260","5089","","","","","","5089",""," "
"00657","國泰日經225","","","","","","1646","","","","","","1646",""," "
"00660","元大歐洲50","","","","","","1882","","","","","","1882",""," "
"00661","元大日經225","","5","","17","12","5981","","","","","","5981",""," "
"00662","富邦NASDAQ","10","22","","939","927","190632","","","","6","6","190632",""," "
"00663L","國泰臺灣加權正2","506","1012","","7536","7030","30415","91","141","","1741","1791","30415","6"," "
"00664R","國泰臺灣加權反1","2020","1703","2","97747","98062","195393","","4","","430","434","195393","23"," "
"00665L","富邦恒生國企正2","3500","1817","","79734","81417","120741","153","4","","740","591","120741","13"," "
"00666R","富邦恒生國企反1","","2","","409","407","3656","","","","12","12","3656",""," "
"00668","國泰美國道瓊","","","","10","10","2508","","","","","","2508",""," "
"00669R","國泰美國道瓊反1","77","27","","15094","15144","52154","","","","122","122","52154",""," "
"00670L","富邦NASDAQ正2","5","25","","1126","1106","18536","13","3","","179","169","18536",""," "
"00671R","富邦NASDAQ反1","","92","","131812","131720","136346","2","20","","2735","2753","136346","","O "
"00673R","期元大S&P原油反1","3357","1237","28","94547","96639","188762","29","1","1","550","521","188762","50"," "
"00674R","期元大S&P黃金反1","","8","","114","106","","","","","","","","","OX "
"00675L","富邦臺灣加權正2","224","66","","1725","1883","27196","9","9","","423","423","27196","2"," "
"00676R","富邦臺灣加權反1","684","535","","24815","24964","43208","111","80","","290","259","43208","302"," "
"00678","群益那斯達克生技","8","","","11","19","1987","","","","","","1987",""," "
"00680L","元大美債20正2","569","669","","76626","76526","440394","","202","","348","550","440394",""," "
"00681R","元大美債20反1","","","","22","22","1898","","","","","","1898",""," "
"00682U","期元大美元指數","","","","3","3","1911","","","","","","1911",""," "
"00683L","期元大美元指正2","","4","","121","117","2858","","","","1","1","2858",""," "
"00684R","期元大美元指反1","","","","21","21","2422","","","","","","2422",""," "
"00685L","群益臺灣加權正2","154","90","1","1420","1483","15409","","5","","30","35","15409","10"," "
"00686R","群益臺灣加權反1","702","112","","19880","20470","45194","","","","32","32","45194",""," "
"00688L","國泰20年美債正2","10","824","10","29020","28196","181903","","","","60","60","181903",""," "
"00689R","國泰20年美債反1","","","","1","1","1722","","","","","","1722",""," "
"00690","兆豐藍籌30","3","","","101","104","20082","","","","","","20082",""," "
"00692","富邦公司治理","7","18","","63","52","153945","","","","","","153945",""," "
"00693U","期街口S&P黃豆","84","62","","3215","3237","23666","","","","7","7","23666",""," "
"00700","富邦恒生國企","9","","","186","195","8995","","","","","","8995",""," "
"00701","國泰股利精選30","","","","66","66","44097","","","","","","44097",""," "
"00702","國泰標普低波高息","","","","10","10","1672","","","","","","1672",""," "
"00703","台新MSCI中國","","","","2","2","2512","","","","","","2512",""," "
"00706L","期元大S&P日圓正2","324","15","","4325","4634","39067","","","","41","41","39067","4"," "
"00707R","期元大S&P日圓反1","","","","","","1463","","","","","","1463","","X "
"00708L","期元大S&P黃金正2","181","119","3","9831","9890","26393","8","3","","730","725","26393","2"," "
"00709","富邦歐洲","","","","2","2","3865","","","","","","3865",""," "
"00710B","復華彭博非投等債","","","","10","10","45815","","","","","","45815",""," "
"00711B","復華彭博新興債","","","","3","3","218065","","","","","","218065",""," "
"00712","復華富時不動產","499","8","15","17025","17501","1278002","","","","75","75","1278002",""," "
"00713","元大台灣高息低波","119","3","","129","245","450878","","","","4","4","450878",""," "
"00714","群益道瓊美國地產","","","","4","4","5516","","","","","","5516",""," "
"00715L","期街口布蘭特正2","858","1750","2","15455","14561","30047","65","274","","5015","5224","30047","18"," "
"00717","富邦美國特別股","","","","","","32901","","","","","","32901","","X "
"00728","第一金工業30","","","","5","5","9855","","","","","","9855",""," "
"00730","富邦臺灣優質高息","3","10","","11","4","18636","","","","","","18636",""," "
"00731","復華富時高息低波","10","","","4","14","6150","","","","","","6150",""," "
"00733","富邦臺灣中小","1","17","","99","83","17991","","","","1","1","17991",""," "
"00735","國泰臺韓科技","410","151","","2973","3232","21197","","2","","23","25","21197","2"," "
"00736","國泰新興市場","","","","","","1556","","","","","","1556",""," "
"00737","國泰AI機器人","","1","","55","54","5634","","","","","","5634",""," "
"00738U","期元大道瓊白銀","183","149","","12050","12084","59574","4","2","","328","326","59574","6"," "
"00739","元大MSCI A股","","1","","1","","6497","","","","","","6497",""," "
"00752","中信中國50","639","1","","571","1209","75804","","5","","7","12","75804",""," "
"00753L","中信中國50正2","2226","1083","","103322","104465","182914","121","139","","1103","1121","182914","54"," "
"00757","統一FANG+","6","31","","491","466","73123","","","","7","7","73123",""," "
"00762","元大全球AI","4","10","","58","52","11812","","","","","","11812",""," "
"00763U","期街口道瓊銅","177","53","","1783","1907","13266","","2","","112","114","13266",""," "
"00770","國泰北美科技","3","","","21","24","20364","","","","","","20364",""," "
"00771","元大US高息特別股","","","","","","3556","","","","","","3556",""," "
"00775B","台新投等債15+","","","","","","58025","","","","","","58025","","X "
"00783","富邦中証500","2","","","446","448","2257","","","","","","2257",""," "
"00830","國泰費城半導體","291","190","","3852","3953","163366","20","52","","334","366","163366",""," "
"00850","元大臺灣ESG永續","1","1","","6","6","104111","","","","","","104111",""," "
"00851","台新全球AI","","","","1","1","1381","","","","","","1381",""," "
"00852L","國泰美國道瓊正2","1","7","","64","58","2216","","","","74","74","2216",""," "
"00861","元大全球未來通訊","","2","","12","10","17103","","","","","","17103",""," "
"00865B","國泰US短期公債","","","","","","64061","","","","","","64061",""," "
"00875","國泰網路資安","2","1","","7","8","3372","","","","","","3372",""," "
"00876","元大全球5G","16","1","","2","17","18756","","","","","","18756",""," "
"00878","國泰永續高股息","1447","279","","6693","7861","4670197","10","8","","144","142","4670197","38"," "
"00881","國泰台灣科技龍頭","23","105","","1229","1147","589725","5","","","22","17","589725",""," "
"00882","中信中國高股息","122","25","","2336","2433","510962","","","","1","1","510962","7"," "
"00885","富邦越南","278","30","1","662","909","161809","1","","","160","159","161809","4"," "
"00891","中信關鍵半導體","386","318","","4104","4172","424522","","3","","4","7","424522","2"," "
"00892","富邦台灣半導體","23","14","","496","505","68698","","1","","","1","68698",""," "
"00893","國泰智能電動車","2","16","","98","84","92721","","","","23","23","92721",""," "
"00894","中信小資高價30","18","80","","933","871","38752","","","","4","4","38752",""," "
"00895","富邦未來車","1","15","","116","102","38604","","","","12","12","38604",""," "
"00896","中信綠能及電動車","205","307","","1224","1122","77845","","","","","","77845","14"," "
"00897","富邦基因免疫生技","41","2","","20","59","38253","","","","","","38253",""," "
"00898","國泰基因免疫革命","3","","","14","17","39619","","","","","","39619",""," "
"00899","FT潔淨能源","","","","43","43","4158","","","","","","4158",""," "
"00900","富邦特選高股息30","31","37","","407","401","436756","","","","","","436756","24"," "
"00901","永豐智能車供應鏈","1","3","","12","10","15962","","","","","","15962",""," "
"00902","中信電池及儲能","10","16","15","1120","1099","57749","","","","35","35","57749",""," "
"00903","富邦元宇宙","","","","16","16","13055","","","","","","13055",""," "
"00904","台新臺灣半導體30","25","14","","916","927","42778","","","","1","1","42778",""," "
"00905","FT臺灣Smart","20","","","200","220","83456","","","","1","1","83456",""," "
"00907","永豐優息存股","52","1","","35","86","45158","","","","","","45158",""," "
"00908","富邦入息REITs+","","","","1","1","9229","","","","","","9229",""," "
"00909","國泰數位支付服務","17","20","","1060","1057","29551","1","","","67","66","29551",""," "
"00910","第一金太空衛星","241","120","","2619","2740","28109","31","","","35","4","28109",""," "
"00911","兆豐洲際半導體","6","9","","81","78","4725","","","","","","4725",""," "
"00912","中信臺灣智慧50","1","","","9","10","14813","","","","","","14813",""," "
"00913","兆豐台灣晶圓製造","53","29","","207","231","6566","","","","","","6566",""," "
"00915","凱基優選高股息30","31","1","","47","77","143120","","","","","","143120","2"," "
"00916","國泰全球品牌50","245","55","","189","379","20479","","39","","120","159","20479","3"," "
"00917","中信特選金融","97","1","","94","190","15869","","","","","","15869",""," "
"00918","大華優利高填息30","1832","1166","6","7867","8527","808191","147","9","","172","34","808191","153"," "
"00919","群益台灣精選高息","3166","2811","4","14086","14437","4392158","14","34","","170","190","4392158","15"," "
"00920","富邦ESG綠色電力","3","1","","50","52","5070","","","","","","5070",""," "
"00921","兆豐龍頭等權重","10","1","","3","12","14567","","","","","","14567",""," "
"00922","國泰台灣領袖50","349","358","","1247","1238","514421","3","3","","52","52","514421","1"," "
"00923","群益台ESG低碳50","31","2","","239","268","211855","2","2","","8","8","211855",""," "
"00924","復華S&P500成長","1","","","66","67","113400","","","","","","113400",""," "
"00926","凱基全球菁英55","","","","22","22","22495","","","","","","22495",""," "
"00927","群益半導體收益","231","306","10","3242","3157","197099","","4","","44","48","197099","10"," "
"00929","復華台灣科技優息","649","796","","3959","3812","1150409","1","30","","50","79","1150409","8"," "
"00930","永豐ESG低碳高息","","","","25","25","36194","","","","","","36194",""," "
"00932","兆豐永續高息等權","","","","10","10","35320","","","","","","35320",""," "
"00934","中信成長高股息","183","10","","661","834","101756","","","","","","101756",""," "
"00935","野村臺灣新科技50","327","322","","5253","5258","169126","1","1","","55","55","169126",""," "
"00936","台新永續高息中小","","69","","74","5","59324","","","","","","59324",""," "
"00938","凱基優選30","32","","","28","60","20379","","","","","","20379",""," "
"00939","統一台灣高息動能","10","7","","80","83","307869","","","","","","307869",""," "
"00940","元大台灣價值高息","2185","35","","6852","9002","1427091","14","","","14","","1427091","","X "
"00941","中信上游半導體","24","1","","150","173","111697","","","","1","1","111697",""," "
"00943","兆豐電子高息等權","7","","","24","31","10597","","","","","","10597",""," "
"00944","野村趨勢動能高息","","","","9","9","14270","","","","","","14270",""," "
"00945B","凱基美國非投等債","","100","","1260","1160","214204","","","","","","214204",""," "
"00946","群益科技高息成長","60","51","","1172","1181","122311","","","","","","122311",""," "
"00947","台新臺灣IC設計","517","230","5","3009","3291","50091","1","","","21","20","50091","2"," "
"00949","復華日本龍頭","","25","","102","77","46982","","","","","","46982",""," "
"00951","台新日本半導體","41","113","","778","706","47385","1","8","","2","9","47385","6"," "
"00952","凱基台灣AI50","26","32","","442","436","58943","","","","","","58943",""," "
"00953B","群益優選非投等債","28","42","","78410","78396","1098543","","","","","","1098543",""," "
"00954","中信日本半導體","58","9","","590","639","24436","","","","","","24436",""," "
"00956","中信日經高股息","10","","","97","107","8657","","","","","","8657",""," "
"00960","野村全球航運龍頭","21","3","","124","142","16998","","","","","","16998",""," "
"00961","FT臺灣永續高息","908","648","2","1025","1283","48377","","","","","","48377","9"," "
"00962","台新AI優息動能","23","58","","351","316","15480","","1","","","1","15480",""," "
"00963","中信全球高股息","","","","12","12","22608","","","","","","22608",""," "
"00964","中信亞太高股息","6","6","","73","73","16281","","","","","","16281","2"," "
"00965","元大航太防衛科技","3","","","3375","3378","122373","3","","","51","48","122373",""," "
"00971","野村美國研發龍頭","","2","","52","50","16419","","","","","","16419",""," "
"00972","野村日本動能高息","","","","3","3","4918","","","","","","4918",""," "
"009800","中信NASDAQ","6","15","","1543","1534","72972","","","","9","9","72972",""," "
"009801","中信美國創新科技","","25","","93","68","28654","","","","","","28654",""," "
"009802","富邦旗艦50","183","383","1","1729","1528","134998","4","1","","32","29","134998",""," "
"009803","玉山市值動能50","109","22","","163","250","35207","","","","","","35207",""," "
"009804","聯邦台精彩50","1","6","","120","115","29598","","","","","","29598",""," "
"009805","台新美國電力基建","270","132","","18102","18240","173829","","","","1","1","173829",""," "
"009808","華南永昌優選50","","","","103","103","10377","","","","","","10377",""," "
"009809","富邦淨零ESG50","3","","","3","6","8715","","","","","","8715",""," "
"00980A","主動野村臺灣優選","54","763","21","4212","3482","185557","1","6","","43","48","185557","3"," "
"009810","玉山全球藍籌100","2","1","","3","4","4788","","","","","","4788",""," "
"009811","統一美國50","","3","","70","67","71987","","","","35","35","71987",""," "
"009812","野村日本東證","","","","22","22","27470","","","","","","27470",""," "
"009813","貝萊德標普卓越50","1","2","","263","262","106831","","","","","","106831",""," "
"009816","凱基台灣TOP50","1411","743","9","32054","32713","2296711","14","549","","832","1367","2296711","129"," "
"009817","國泰日本不動產","10","","","107","117","67109","","","","","","67109",""," "
"009818","華南永昌NASDAQxT","3","","","13","16","14663","","","","","","14663",""," "
"009819","中信數據及電力","1820","295","","3412","4937","163061","","1623","","2","1625","163061","33"," "
"00981A","主動統一台股增長","4902","11243","54","164066","157671","2275052","207","76","","3262","3131","2275052","63"," "
"00981T","平衡凱基雙核收息","","","","79","79","45065","","","","","","45065",""," "
"009820","元大納斯達克精選","42","1054","","3684","2672","387300","","10","","200","210","387300",""," "
"00982A","主動群益台灣強棒","389","1443","46","10717","9617","555359","1","26","","81","106","555359","3"," "
"00982D","主動富邦動態入息","","","","144","144","20557","","","","","","20557",""," "
"00982T","平衡兆豐台美動能","","","","","","4774","","","","","","4774",""," "
"00983A","主動中信ARK創新","47","","3","1105","1149","48671","","","","5","5","48671",""," "
"00983D","主動富邦複合收益","","","","78","78","26049","","","","","","26049",""," "
"00984A","主動安聯台灣高息","84","129","","653","608","114489","","","","8","8","114489",""," "
"00984D","主動聯博全球非投","7","1","","4762","4768","93764","","","","","","93764",""," "
"00985A","主動野村台灣50","7","13","","1977","1971","125572","","","","61","61","125572",""," "
"00985B","群益ESG投等債0-5","","5","","375","370","128625","","","","","","128625",""," "
"00986A","主動台新龍頭成長","1","1","3","39","36","10831","","","","","","10831",""," "
"00987A","主動台新優勢成長","19","490","","3121","2650","48410","1","1","","31","31","48410",""," "
"00988A","主動統一全球創新","6781","3784","41","49950","52906","592734","21","35","3819","7019","3214","592734","24"," "
"00989A","主動摩根美國科技","10","119","","209","100","19279","","","","","","19279",""," "
"00990A","主動元大AI新經濟","3333","953","","9989","12369","499130","3","72","","289","358","499130","163"," "
"00991A","主動復華未來50","2586","5637","1","69890","66838","747479","6","14","","603","611","747479","33"," "
"00992A","主動群益科技創新","777","6028","","36773","31522","666488","1","94","","897","990","666488",""," "
"00993A","主動安聯台灣","15","42","","2262","2235","210522","1","","","35","34","210522",""," "
"00994A","主動第一金台股優","318","64","","7234","7488","76547","","","","1","1","76547",""," "
"00995A","主動中信台灣卓越","104","135","","1745","1714","80758","","","","19","19","80758",""," "
"00996A","主動兆豐台灣豐收","61","870","11","4701","3881","82474","","","","13","13","82474",""," "
"00997A","主動群益美國增長","484","861","13","6993","6603","241094","","13","","1","14","241094","26"," "
"00999A","主動野村臺灣高息","976","652","","6634","6958","365629","1","10","","4","13","365629",""," "
"1101","台泥","1819","938","41","31471","32311","1880795","5","11","","86","92","1880795","2"," "
"1102","亞泥","312","146","7","2248","2407","886640","","","","8","8","886640","1"," "
"1103","嘉泥","4","25","","4104","4083","197561","","","","","","197561",""," "
"1104","環泥","18","1","","1266","1283","171670","","","","","","171670",""," "
"1108","幸福","1","52","","752","701","101184","","","","","","101184",""," "
"1109","信大","3","7","","310","306","85289","","","","1","1","85289",""," "
"1110","東泥","68","264","","2857","2661","143000","","","","","","143000",""," "
"1201","味全","200","15","","1382","1567","126515","","","","","","126515",""," "
"1203","味王","","","","2","2","60000","","","","","","60000",""," "
"1210","大成","71","345","","1426","1152","223691","","1","","3","4","223691",""," "
"1213","大飲","","","","","","","","","","","","","","OX "
"1215","卜蜂","55","78","3","418","392","73697","","1","","12","13","73697",""," "
"1216","統一","211","15","","1113","1309","1420503","","","","5","5","1420503",""," "
"1217","愛之味","106","44","","1330","1392","123628","","","","","","123628","2"," "
"1218","泰山","32","138","","1463","1357","124999","","","","","","124999",""," "
"1219","福壽","9","","","559","568","85309","","","","","","85309","","X "
"1220","台榮","","1","2","1127","1124","44269","","","","","","44269",""," "
"1225","福懋油","1","","1","7146","7146","60567","","","","","","60567",""," "
"1227","佳格","30","12","","1210","1228","228772","11","2","","11","2","228772",""," "
"1229","聯華","570","390","","3567","3747","448990","","12","","1","13","448990","3"," "
"1231","聯華食","5","7","","270","268","74613","","","","","","74613",""," "
"1232","大統益","1","","","6","7","39993","","","","","","39993",""," "
"1233","天仁","19","1","","36","54","22647","","","","","","22647",""," "
"1234","黑松","1","","","20","21","100467","","","","","","100467",""," "
"1235","興泰","","","12","993","981","47144","","","","","","47144",""," "
"1236","宏亞","","14","","143","129","21668","","","","","","21668",""," "
"1256","鮮活果汁-KY","38","14","","416","440","8943","","","","4","4","8943",""," "
"1301","台塑","909","2882","3","20541","18565","1591435","258","34","","779","555","1591435","2"," "
"1303","南亞","5056","7093","1","49141","47103","1982705","149","119","","3834","3804","1982705","67"," "
"1304","台聚","1939","1374","","12779","13344","297190","","24","","112","136","297190","58"," "
"1305","華夏","755","558","","7105","7302","145262","","14","","252","266","145262","4"," "
"1307","三芳","200","193","","1651","1658","99454","","","","","","99454","2"," "
"1308","亞聚","340","340","11","8234","8223","148435","","2","","9","11","148435","5"," "
"1309","台達化","1207","1315","","8924","8816","99396","273","65","","1451","1243","99396","16"," "
"1310","台苯","1630","453","","12313","13490","131967","","16","","5","21","131967","1"," "
"1312","國喬","1567","577","1","14167","15156","276655","1","23","3","300","319","276655",""," "
"1313","聯成","918","452","","11521","11987","337711","","3","","","3","337711","22"," "
"1314","中石化","5028","3583","100","48625","49970","946212","10","902","","34","926","946212","62"," "
"1315","達新","7","","","8","15","24774","","","","","","24774",""," "
"1316","上曜","338","190","","11015","11163","93986","7","1","","13","7","93986",""," "
"1319","東陽","1074","592","2","5665","6145","147869","2","4","3","69","68","147869",""," "
"1321","大洋","62","13","","7080","7129","56807","","","","","","56807","4"," "
"1323","永裕","8","1","4","271","274","22818","","","","","","22818",""," "
"1324","地球","26","36","","1387","1377","18780","","","","","","18780",""," "
"1325","恆大","7","36","","2297","2268","21320","","","","9","9","21320",""," "
"1326","台化","1995","3229","2","16030","14794","1465296","10","33","2","100","121","1465296","15"," "
"1337","再生-KY","243","73","","21218","21388","67238","","","","","","67238",""," "
"1338","廣華-KY","2","18","","2916","2900","20960","","","","","","20960",""," "
"1339","昭輝","43","16","","583","610","18534","","","","","","18534",""," "
"1340","勝悅-KY","36","18","","1018","1036","38230","","","","","","38230",""," "
"1342","八貫","18","32","","623","609","19500","","","","","","19500",""," "
"1402","遠東新","1695","1855","1","13375","13214","1338218","2","10","","99","107","1338218","25"," "
"1409","新纖","1117","1316","","31603","31404","404602","","370","1","251","620","404602",""," "
"1410","南染","","1","","317","316","15500","","","","","","15500",""," "
"1413","宏洲","","","","","","","","","","","","","","OX "
"1414","東和","5","6","","924","923","49500","","","","","","49500",""," "
"1416","廣豐","170","50","","4040","4160","46335","","","","","","46335","","X "
"1417","嘉裕","23","17","","1621","1627","47485","","","","1","1","47485",""," "
"1418","東華","","5","","728","723","11708","","","","","","11708",""," "
"1419","新紡","28","49","","1307","1286","75010","","","","1","1","75010",""," "
"1423","利華","","11","","67","56","24912","","","","","","24912",""," "
"1432","大魯閣","52","6","","184","230","22500","","","","","","22500",""," "
"1434","福懋","475","429","","2559","2605","421166","","1","","1","2","421166",""," "
"1435","中福","","","","","","","","","","","","","","OX!"
"1436","華友聯","9","11","","928","926","48537","1","1","","1","1","48537",""," "
"1437","勤益控","6","3","","1957","1960","50467","","","","","","50467",""," "
"1438","三地開發","12","2","","63","73","22801","","","","","","22801",""," "
"1439","雋揚","2","","","1048","1050","23000","","","","","","23000",""," "
"1440","南紡","2141","1366","","6966","7741","414203","1","134","","25","158","414203",""," "
"1441","大東","","","","","","","","","","","","","","OX "
"1442","名軒","26","31","32","3087","3050","91552","","","","17","17","91552",""," "
"1443","立益物流","","","","31","31","33835","","","","","","33835",""," "
"1444","力麗","","52","3","998","943","","","","","","","","","OX "
"1445","大宇","2","","","1302","1304","32666","","","","","","32666",""," "
"1446","宏和","15","6","10","2060","2059","34427","","","","","","34427",""," "
"1447","力鵬","","52","","2050","1998","","","","","","","","","OX "
"1449","佳和","62","79","53","3571","3501","31778","7","","","12","5","31778","10"," "
"1451","年興","6","","","585","591","49500","","","","","","49500",""," "
"1452","宏益","11","2","","144","153","33160","","","","","","33160",""," "
"1453","大將","13","9","","1260","1264","28310","","1","","","1","28310",""," "
"1454","台富","8","14","","2200","2194","32458","","","","","","32458",""," "
"1455","集盛","174","314","","2791","2651","132922","","","","1","1","132922","1"," "
"1456","怡華","56","2","","300","354","23430","","","","","","23430",""," "
"1457","宜進","170","32","","744","882","79182","","","","","","79182",""," "
"1459","聯發","29","5","","336","360","89657","","","","","","89657",""," "
"1460","宏遠","","","","","","","","","","","","","","OX "
"1463","強盛新","2","","","326","328","43317","","","","","","43317",""," "
"1464","得力","49","22","","2217","2244","106393","","","","","","106393","2"," "
"1465","偉全","104","103","","3370","3371","25901","","","","","","25901",""," "
"1466","聚隆","12","8","","4588","4592","27789","","1","","4","5","27789",""," "
"1467","南緯","262","124","","5088","5226","42052","","1","","14","15","42052",""," "
"1468","昶和","","","","","","","","","","","","","","OX "
"1470","大統新創","","","","6","6","21441","","","","","","21441",""," "
"1471","首利","","","","","","","","","","","","","","OX "
"1472","三洋實業","","","","4196","4196","8747","","","","","","8747",""," "
"1473","台南","1","3","","847","845","36538","","","","","","36538","","X "
"1474","弘裕","5","13","","3309","3301","32474","","","","","","32474",""," "
"1475","業旺","5","1","","371","375","16504","","","","","","16504",""," "
"1476","儒鴻","58","95","","855","818","68591","","","","","","68591","1"," "
"1477","聚陽","156","246","1","1690","1599","61673","2","12","","34","44","61673",""," "
"1503","士電","2936","1167","","4109","5878","130243","3","109","","41","147","130243","4"," "
"1504","東元","6824","4347","8","31123","33592","594110","16","148","5","291","418","594110","46"," "
"1506","正道","","","","","","","","","","","","","","OX "
"1512","瑞利","","","","","","","","","","","","","","OX "
"1513","中興電","3065","2387","13","9981","10646","125778","2","53","","26","77","125778","14"," "
"1514","亞力","2148","1573","4","7452","8023","68277","2","49","","62","109","68277","15"," "
"1515","力山","52","25","","2010","2037","45368","","","","","","45368","","X "
"1516","川飛","","","","3","3","","","","","","","","","OX "
"1517","利奇","32","57","","1685","1660","55000","","","","","","55000",""," "
"1519","華城","2161","777","3","3668","5049","78970","5","39","","18","52","78970","6"," "
"1521","大億","6","4","","467","469","19057","","","","","","19057",""," "
"1522","堤維西","114","137","3","4652","4626","78224","3","","","95","92","78224",""," "
"1524","耿鼎","462","344","2","5079","5195","41327","","5","","49","54","41327",""," "
"1525","江申","7","","","236","243","18350","","","","","","18350",""," "
"1526","日馳","13","12","","572","573","15000","","","","","","15000",""," "
"1527","鑽全","18","5","","616","629","34642","","","","","","34642",""," "
"1528","恩德","1470","3141","","10069","8398","47832","85","27","","457","399","47832","18"," "
"1529","樂事綠能","85","137","2","3241","3187","38773","","5","","4","9","38773","5"," "
"1530","亞崴","5","4","","215","216","23648","","","","","","23648",""," "
"1531","高林股","10","34","","1793","1769","45527","","","","1","1","45527",""," "
"1532","勤美","21","27","","2560","2554","105651","","","","","","105651",""," "
"1533","車王電","17","15","","747","749","24636","3","","","13","10","24636",""," "
"1535","中宇","","","","56","56","30935","","","","","","30935",""," "
"1536","和大","130","402","","9331","9059","69739","8","","","201","193","69739",""," "
"1537","廣隆","6","","","39","45","20515","","","","","","20515",""," "
"1538","正峰","","","","","","","","","","","","","","OX "
"1539","巨庭","2","17","","1329","1314","16342","","","","","","16342",""," "
"1540","喬福","11","58","","1988","1941","21368","","","","","","21368",""," "
"1541","錩泰","3","1","","111","113","19700","","","","","","19700",""," "
"1558","伸興","1","","","275","276","16133","","","","","","16133",""," "
"1560","中砂","62","122","","1886","1826","37441","","5","","141","146","37441",""," "
"1563","巧新","284","347","","3952","3889","56402","78","9","","139","70","56402","106"," "
"1568","倉佑","337","181","","6383","6539","25771","50","95","","158","203","25771","122"," "
"1582","信錦","284","365","2","8077","7994","36067","4","4","","48","48","36067","1"," "
"1583","程泰","5","10","","59","54","27350","","","","","","27350",""," "
"1587","吉茂","25","84","3","3079","3017","20013","3","","","7","4","20013",""," "
"1589","永冠-KY","","","2","1628","1626","","","","","","","","","OX!"
"1590","亞德客-KY","15","22","1","206","198","49999","","1","","1","2","49999",""," "
"1597","直得","177","181","","5470","5466","22315","10","18","","112","120","22315","2"," "
"1598","岱宇","7","37","2","2126","2094","44785","","","","3","3","44785",""," "
"1603","華電","103","54","","2218","2267","47922","","","","2","2","47922",""," "
"1604","聲寶","14","","","239","253","96050","","","","","","96050",""," "
