Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00991A主動復華未來50,20.05,-0.68,-3.28%,"53,240","236,975","-183,734"
2,00988A主動統一全球創新,20.83,-0.50,-2.34%,"47,209","192,538","-145,328"
3,00927 群益半導體收益,42.60,+ 0.08,+0.19%,"29,086","138,566","-109,480"
4,00631L元大台灣50正2,38.75,-0.05,-0.13%,"86,340","185,343","-99,002"
5,00997A主動群益美國增長,13.14,-0.12,-0.90%,"31,746","128,067","-96,321"
6,00990A主動元大AI新經濟,19.32,-0.44,-2.23%,"27,483","100,291","-72,808"
7,009816凱基台灣TOP50,15.65,-0.10,-0.63%,"49,423","116,561","-67,138"
8,00981A主動統一台股增長,31.20,-1.06,-3.29%,"116,240","175,715","-59,475"
9,2317 鴻海,242.00,+ 1.50,+0.62%,"28,405","81,717","-53,312"
10,00407A主動凱基台灣,9.85,-0.17,-1.70%,"73,964","125,128","-51,163"
11,0056 元大高股息,53.25,+ 0.40,+0.76%,"31,854","82,415","-50,561"
12,0050 元大台灣50,108.25,-0.10,-0.09%,"35,830","79,534","-43,704"
13,6770 力積電,72.60,-0.80,-1.09%,"36,521","78,286","-41,764"
14,2344 華邦電,183.00,-1.50,-0.81%,"65,681","104,568","-38,887"
15,00400A主動國泰動能高息,15.00,-0.30,-1.96%,"27,470","64,865","-37,394"
16,2337 旺宏,144.50,+ 2.00,+1.40%,"11,377","48,034","-36,656"
17,1714 和桐,20.90,-1.85,-8.13%,"24,281","56,075","-31,793"
18,00405A主動富邦台灣龍耀,9.15,-0.29,-3.07%,"45,413","77,191","-31,778"
19,00992A主動群益科技創新,18.60,-0.50,-2.62%,"23,446","51,152","-27,706"
20,00830 國泰費城半導體,92.40,-0.40,-0.43%,"10,418","36,357","-25,938"
21,1802 台玻,67.90,-0.90,-1.31%,"9,849","35,658","-25,809"
22,00961 FT臺灣永續高息,12.91,+ 0.13,+1.02%,"9,857","34,484","-24,627"
23,9904 寶成,24.35,-0.10,-0.41%,"24,308","48,794","-24,486"
24,009824群益美國科技巨頭,9.97,0.00,0.00%,"9,803","30,812","-21,009"
25,009821野村稀土關鍵資源,14.35,-0.06,-0.42%,"11,818","32,298","-20,480"
26,00984A主動安聯台灣高息,16.76,-0.14,-0.83%,"8,064","28,340","-20,276"
27,00637L元大滬深300正2,20.61,+ 0.06,+0.29%,"25,716","45,318","-19,602"
28,3037 欣興,917.00,-50.00,-5.17%,"7,127","24,762","-17,635"
29,2882 國泰金,93.40,-0.20,-0.21%,"75,106","92,577","-17,471"
30,2330 台積電,"2,460.00",+ 15.00,+0.61%,"13,038","29,124","-16,086"
31,2363 矽統,68.30,-2.30,-3.26%,"6,595","21,121","-14,526"
32,2303 聯電,166.00,-4.50,-2.64%,"73,762","87,886","-14,124"
33,00984D主動聯博全球非投,10.16,+ 0.04,+0.40%,"18,217","32,071","-13,854"
34,2406 國碩,41.45,+ 0.30,+0.73%,"8,559","21,835","-13,276"
35,3711 日月光投控,679.00,-3.00,-0.44%,"15,139","28,213","-13,074"
36,6271 同欣電,272.00,-7.00,-2.51%,"9,389","22,010","-12,621"
37,1447 力鵬,9.51,-0.48,-4.80%,"26,232","38,268","-12,036"
38,3231 緯創,158.00,-1.00,-0.63%,"21,862","32,566","-10,703"
39,00953B群益優選非投等債,9.71,+ 0.04,+0.41%,"37,000","47,208","-10,208"
40,2327 國巨*,"1,005.00",-40.00,-3.83%,"10,835","20,958","-10,123"
41,2375 凱美,208.50,-7.50,-3.47%,"6,655","15,987","-9,332"
42,2464 盟立,169.00,-3.50,-2.03%,"7,836","17,005","-9,169"
43,2353 宏碁,32.80,-0.10,-0.30%,"26,916","36,007","-9,090"
44,0052 富邦科技,63.55,0.00,0.00%,"24,135","33,207","-9,071"
45,00929 復華台灣科技優息,31.36,+ 0.02,+0.06%,"9,538","18,421","-8,883"
46,00892 富邦台灣半導體,45.48,-0.78,-1.69%,"5,234","13,766","-8,532"
47,4916 事欣科,112.50,-2.50,-2.17%,"3,314","11,696","-8,382"
48,1444 力麗,9.15,-0.80,-8.04%,"13,889","21,721","-7,832"
49,4958 臻鼎-KY,579.00,-34.00,-5.55%,"8,172","15,773","-7,600"
50,9105 泰金寶-DR,9.20,-0.10,-1.08%,"10,997","18,501","-7,504"
