Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,23.80,+ 0.70,+3.03%,"162,191"
2,009820元大納斯達克精選,10.15,+ 0.11,+1.10%,"91,992"
3,2356 英業達,52.20,-1.00,-1.88%,"88,147"
4,2881 富邦金,96.10,+ 1.50,+1.59%,"75,127"
5,2317 鴻海,248.50,+ 4.00,+1.64%,"59,206"
6,6770 力積電,62.80,+ 0.60,+0.96%,"57,968"
7,2027 大成鋼,39.85,+ 0.05,+0.13%,"44,890"
8,2344 華邦電,129.50,-4.50,-3.36%,"44,287"
9,2891 中信金,54.80,0.00,0.00%,"43,825"
10,2409 友達,19.05,-0.50,-2.56%,"41,783"
11,2337 旺宏,162.50,-6.50,-3.85%,"37,909"
12,2882 國泰金,77.90,+ 1.20,+1.56%,"32,758"
13,2892 第一金,29.30,-0.20,-0.68%,"27,527"
14,1216 統一,75.70,+ 0.90,+1.20%,"26,832"
15,3045 台灣大,114.50,-0.50,-0.43%,"19,871"
16,2606 裕民,62.80,-1.80,-2.79%,"17,415"
17,00919 群益台灣精選高息,25.76,-0.13,-0.50%,"16,325"
18,2492 華新科,206.00,-14.00,-6.36%,"14,811"
19,6239 力成,248.00,+ 19.00,+8.30%,"14,738"
20,00918 大華優利高填息30,25.35,-0.52,-2.01%,"14,541"
21,2890 永豐金,30.20,-0.30,-0.98%,"13,209"
22,2542 興富發,43.75,+ 0.60,+1.39%,"12,772"
23,2883 凱基金,21.85,-0.25,-1.13%,"12,652"
24,3048 益登,56.10,+ 5.10,+10.00%,"12,640"
25,3006 晶豪科,251.00,+ 13.00,+5.46%,"12,580"
26,3481 群創,36.10,+ 0.70,+1.98%,"12,563"
27,5876 上海商銀,40.10,-0.20,-0.50%,"12,420"
28,00999A主動野村臺灣高息,10.26,-0.29,-2.75%,"12,229"
29,1605 華新,34.90,-0.70,-1.97%,"11,364"
30,00953B群益優選非投等債,9.55,-0.02,-0.21%,"11,146"
31,2412 中華電,138.00,+ 0.50,+0.36%,"11,141"
32,8926 台汽電,61.10,+ 3.50,+6.08%,"9,382"
33,00940 元大台灣價值高息,10.95,-0.22,-1.97%,"8,754"
34,1904 正隆,20.35,+ 0.40,+2.01%,"8,613"
35,00400A主動國泰動能高息,13.20,-0.59,-4.28%,"8,257"
36,3576 聯合再生,17.00,-0.70,-3.95%,"8,071"
37,3042 晶技,144.00,-5.50,-3.68%,"7,368"
38,2867 三商壽,7.72,+ 0.02,+0.26%,"7,303"
39,8028 昇陽半導體,287.50,+ 26.00,+9.94%,"5,833"
40,6806 森崴能源,15.60,-1.70,-9.83%,"5,789"
41,3033 威健,47.90,+ 1.50,+3.23%,"5,759"
42,2886 兆豐金,39.40,+ 0.10,+0.25%,"5,566"
43,2355 敬鵬,52.50,-1.40,-2.60%,"5,406"
44,9105 泰金寶-DR,5.69,-0.08,-1.39%,"5,197"
45,2363 矽統,60.50,-2.50,-3.97%,"5,116"
46,2374 佳能,82.20,+ 1.90,+2.37%,"4,893"
47,8261 富鼎,134.50,-1.50,-1.10%,"4,848"
48,4904 遠傳,98.30,+ 0.20,+0.20%,"4,662"
49,4540 全球傳動,70.90,+ 6.40,+9.92%,"4,628"
50,6446 藥華藥,826.00,+ 44.00,+5.63%,"4,375"
