Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,32.40,+ 0.30,+0.93%,"-148,677"
2,2886 兆豐金,45.50,-0.50,-1.09%,"-131,088"
3,2801 彰銀,23.30,-0.05,-0.21%,"-129,628"
4,2337 旺宏,142.50,-3.00,-2.06%,"-105,008"
5,2890 永豐金,39.70,+ 0.20,+0.51%,"-92,662"
6,2610 華航,22.55,-0.30,-1.31%,"-84,367"
7,6770 力積電,73.40,-1.30,-1.74%,"-80,054"
8,2317 鴻海,240.50,+ 1.50,+0.63%,"-68,160"
9,1101 台泥,23.65,+ 0.55,+2.38%,"-65,710"
10,00988A主動統一全球創新,21.33,-0.51,-2.34%,"-65,523"
11,3481 群創,66.00,-1.60,-2.37%,"-64,751"
12,2002 中鋼,18.95,+ 0.35,+1.88%,"-63,763"
13,2618 長榮航,43.85,-0.05,-0.11%,"-52,105"
14,3702 大聯大,110.00,+ 2.00,+1.85%,"-50,295"
15,2412 中華電,141.00,0.00,0.00%,"-48,312"
16,3045 台灣大,116.50,-2.00,-1.69%,"-43,779"
17,4904 遠傳,105.00,+ 2.00,+1.94%,"-39,125"
18,00997A主動群益美國增長,13.63,-0.36,-2.57%,"-37,279"
19,3231 緯創,159.00,+ 0.50,+0.32%,"-35,494"
20,2027 大成鋼,41.15,+ 0.50,+1.23%,"-34,728"
21,2344 華邦電,184.50,+ 1.00,+0.54%,"-34,135"
22,2891 中信金,70.60,+ 0.70,+1.00%,"-32,758"
23,0050 元大台灣50,108.35,-0.45,-0.41%,"-29,907"
24,8112 至上,92.90,+ 3.90,+4.38%,"-29,809"
25,00830 國泰費城半導體,92.80,-2.95,-3.08%,"-26,586"
26,2408 南亞科,409.50,+ 2.50,+0.61%,"-24,206"
27,2633 台灣高鐵,26.80,+ 0.40,+1.52%,"-23,823"
28,2347 聯強,94.80,+ 1.80,+1.94%,"-20,884"
29,2330 台積電,"2,445.00",-20.00,-0.81%,"-20,729"
30,00990A主動元大AI新經濟,19.76,-0.62,-3.04%,"-20,614"
31,5876 上海商銀,42.00,+ 0.15,+0.36%,"-19,254"
32,00919 群益台灣精選高息,29.53,+ 0.33,+1.13%,"-18,826"
33,9945 潤泰新,26.50,-0.15,-0.56%,"-18,482"
34,2884 玉山金,33.70,0.00,0.00%,"-18,415"
35,3706 神達,91.00,-2.30,-2.47%,"-16,160"
36,2352 佳世達,32.20,+ 0.30,+0.94%,"-15,726"
37,2313 華通,229.50,+ 1.00,+0.44%,"-15,613"
38,2356 英業達,67.60,+ 0.40,+0.60%,"-15,093"
39,3189 景碩,833.00,+ 3.00,+0.36%,"-14,957"
40,8150 南茂,105.00,-3.50,-3.23%,"-14,769"
41,1402 遠東新,29.10,+ 0.70,+2.46%,"-14,244"
42,3037 欣興,969.00,-10.00,-1.02%,"-13,433"
43,1605 華新,36.25,+ 0.70,+1.97%,"-13,334"
44,5469 瀚宇博,87.50,0.00,0.00%,"-12,466"
45,2542 興富發,43.65,+ 0.55,+1.28%,"-11,565"
46,2845 遠東銀,13.15,+ 0.15,+1.15%,"-11,531"
47,2426 鼎元,79.00,+ 4.20,+5.61%,"-11,228"
48,3711 日月光投控,682.00,-38.00,-5.28%,"-10,587"
49,2474 可成,207.00,+ 5.50,+2.73%,"-9,783"
50,8926 台汽電,75.00,+ 2.00,+2.74%,"-9,774"
