Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2327 國巨*,"1,055.00",-85.00,-7.46%,"50,243,075","84,178,023","-33,934,947"
2,2303 聯電,165.50,-3.50,-2.07%,"13,562,266","41,495,531","-27,933,264"
3,4958 臻鼎-KY,598.00,-5.00,-0.83%,"11,205,633","32,463,873","-21,258,239"
4,2408 南亞科,407.00,-14.00,-3.33%,"25,962,876","43,520,129","-17,557,252"
5,2344 華邦電,183.50,-6.50,-3.42%,"29,897,827","45,690,769","-15,792,941"
6,8046 南電,"1,145.00",-30.00,-2.55%,"12,730,011","25,742,039","-13,012,027"
7,3481 群創,67.60,+ 0.20,+0.30%,"28,922,525","40,982,879","-12,060,354"
8,2409 友達,30.50,-0.15,-0.49%,"11,405,028","23,436,940","-12,031,911"
9,3189 景碩,830.00,-56.00,-6.32%,"23,103,472","35,018,399","-11,914,927"
10,2337 旺宏,145.50,+ 2.00,+1.39%,"10,089,935","19,135,241","-9,045,305"
11,6770 力積電,74.70,+ 0.40,+0.54%,"11,443,165","20,077,012","-8,633,846"
12,1802 台玻,70.40,-0.70,-0.98%,"2,681,685","10,765,004","-8,083,318"
13,3037 欣興,979.00,-61.00,-5.87%,"28,417,819","35,847,226","-7,429,407"
14,2454 聯發科,"4,345.00",+ 10.00,+0.23%,"36,861,945","43,956,801","-7,094,856"
15,6271 同欣電,264.00,-23.50,-8.17%,"6,214,289","12,263,611","-6,049,321"
16,2472 立隆電,428.00,+ 3.00,+0.71%,"5,176,715","11,144,956","-5,968,241"
17,2330 台積電,"2,465.00",-40.00,-1.60%,"88,369,879","93,600,076","-5,230,197"
18,00981A主動統一台股增長,32.05,+ 0.05,+0.16%,"5,021,679","9,938,512","-4,916,833"
19,2357 華碩,667.00,+ 10.00,+1.52%,"4,100,377","8,770,628","-4,670,250"
20,3008 大立光,"4,295.00",-35.00,-0.81%,"7,452,771","12,062,422","-4,609,651"
21,2449 京元電子,347.50,+ 16.50,+4.98%,"8,048,260","12,556,078","-4,507,818"
22,2379 瑞昱,811.00,-18.00,-2.17%,"3,608,555","7,891,990","-4,283,434"
23,6531 愛普*,961.00,0.00,0.00%,"2,536,195","6,697,418","-4,161,222"
24,2363 矽統,71.10,-2.40,-3.27%,"2,106,109","6,191,761","-4,085,651"
25,2308 台達電,"1,970.00",-20.00,-1.01%,"13,739,120","17,529,889","-3,790,768"
26,3702 大聯大,108.00,-2.00,-1.82%,"1,897,104","5,603,369","-3,706,265"
27,8150 南茂,108.50,+ 1.50,+1.40%,"9,090,059","12,320,120","-3,230,060"
28,3231 緯創,158.50,-1.00,-0.63%,"2,764,668","5,949,197","-3,184,529"
29,6257 矽格,251.00,+ 6.00,+2.45%,"1,712,572","4,743,946","-3,031,374"
30,1718 中纖,13.60,+ 1.20,+9.68%,"852,237","3,838,681","-2,986,443"
31,3706 神達,93.30,+ 2.00,+2.19%,"3,319,077","6,218,972","-2,899,894"
32,2892 第一金,32.10,-1.10,-3.31%,"1,627,902","4,525,452","-2,897,549"
33,2377 微星,143.00,-2.50,-1.72%,"1,956,367","4,742,966","-2,786,599"
34,2360 致茂,"2,210.00",-60.00,-2.64%,"3,456,976","6,127,475","-2,670,499"
35,2801 彰銀,23.35,-0.50,-2.10%,"762,919","3,339,454","-2,576,535"
36,6239 力成,333.50,-2.00,-0.60%,"7,240,112","9,798,764","-2,558,651"
37,6672 騰輝電子-KY,297.50,+ 7.00,+2.41%,"1,513,748","3,947,892","-2,434,143"
38,7769 鴻勁,"7,030.00",+ 70.00,+1.01%,"4,956,360","7,331,501","-2,375,141"
39,8021 尖點,544.00,-17.00,-3.03%,"5,734,962","7,945,700","-2,210,737"
40,2886 兆豐金,46.00,-0.15,-0.33%,"2,847,183","5,011,873","-2,164,689"
41,1102 亞泥,36.40,+ 1.30,+3.70%,"906,041","3,032,581","-2,126,539"
42,00403A主動統一升級50,11.14,-0.01,-0.09%,"2,169,363","4,288,336","-2,118,973"
43,3036 文曄,217.50,+ 6.50,+3.08%,"1,859,418","3,823,145","-1,963,726"
44,2312 金寶,34.90,+ 0.10,+0.29%,"602,817","2,534,486","-1,931,668"
45,1519 華城,770.00,+ 13.00,+1.72%,"1,133,160","3,051,394","-1,918,233"
46,2890 永豐金,39.50,-0.50,-1.25%,"2,395,678","4,298,536","-1,902,857"
47,2634 漢翔,54.60,-1.60,-2.85%,"1,431,044","3,285,784","-1,854,739"
48,2382 廣達,369.00,-3.00,-0.81%,"3,328,728","5,173,827","-1,845,099"
49,2406 國碩,41.75,+ 1.55,+3.86%,"2,799,286","4,588,622","-1,789,336"
50,2059 川湖,"7,880.00",+ 225.00,+2.94%,"2,568,222","4,254,172","-1,685,950"
