Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,80.70,+ 5.90,+7.89%,"447,176","82,966","364,210"
2,00403A主動統一升級50,10.47,-0.31,-2.88%,"476,733","270,256","206,476"
3,00999A主動野村臺灣高息,10.56,-0.19,-1.77%,"180,177","40,076","140,101"
4,00878 國泰永續高股息,30.00,-0.55,-1.80%,"221,719","83,346","138,372"
5,00992A主動群益科技創新,18.01,-0.74,-3.95%,"175,095","63,340","111,754"
6,2344 華邦電,144.00,-11.00,-7.10%,"279,803","190,184","89,619"
7,00891 中信關鍵半導體,35.36,-0.90,-2.48%,"123,825","39,871","83,953"
8,2317 鴻海,263.00,-1.00,-0.38%,"115,038","31,733","83,304"
9,00919 群益台灣精選高息,28.41,-0.44,-1.53%,"180,989","98,605","82,383"
10,00982A主動群益台灣強棒,23.81,-0.71,-2.90%,"129,543","51,549","77,994"
11,2337 旺宏,160.00,+ 4.50,+2.89%,"155,313","85,057","70,256"
12,2881 富邦金,110.00,0.00,0.00%,"179,196","113,257","65,938"
13,2303 聯電,142.00,-1.50,-1.05%,"338,913","276,562","62,351"
14,1303 南亞,90.50,-5.00,-5.24%,"107,393","50,739","56,653"
15,00940 元大台灣價值高息,11.73,-0.14,-1.18%,"111,659","56,581","55,078"
16,009820元大納斯達克精選,10.16,-0.09,-0.88%,"110,636","56,403","54,232"
17,0056 元大高股息,48.83,-0.81,-1.63%,"90,302","36,718","53,584"
18,00929 復華台灣科技優息,29.40,-0.64,-2.13%,"90,583","50,466","40,116"
19,00673R期元大S＆P原油反1,12.48,-0.05,-0.40%,"71,536","31,999","39,537"
20,2408 南亞科,324.00,+ 12.00,+3.85%,"102,474","65,124","37,349"
21,8150 南茂,103.00,+ 9.10,+9.69%,"62,823","26,088","36,735"
22,1802 台玻,70.40,-2.40,-3.30%,"95,630","61,146","34,484"
23,00680L元大美債20正2,6.74,-0.07,-1.03%,"71,400","41,947","29,453"
24,00918 大華優利高填息30,28.36,-0.20,-0.70%,"49,266","21,403","27,862"
25,009819中信數據及電力,10.18,-0.10,-0.97%,"44,910","17,538","27,371"
26,2449 京元電子,320.00,+ 4.50,+1.43%,"76,939","51,355","25,584"
27,2891 中信金,59.30,+ 0.10,+0.17%,"99,768","75,122","24,645"
28,00900 富邦特選高股息30,18.30,-0.19,-1.03%,"33,156","11,158","21,997"
29,00713 元大台灣高息低波,55.75,-0.30,-0.54%,"46,364","24,964","21,399"
30,3231 緯創,144.50,-0.50,-0.34%,"43,724","23,337","20,387"
31,1409 新纖,20.75,+ 1.85,+9.79%,"39,148","18,959","20,189"
32,2369 菱生,39.75,-0.40,-1.00%,"46,458","28,080","18,377"
33,2883 凱基金,22.15,-0.15,-0.67%,"141,267","125,401","15,866"
34,00637L元大滬深300正2,21.54,-0.11,-0.51%,"50,277","34,496","15,780"
35,6005 群益證,36.00,+ 1.00,+2.86%,"29,985","14,617","15,367"
36,00980A主動野村臺灣優選,23.67,-0.91,-3.70%,"43,373","28,818","14,555"
37,00400A主動國泰動能高息,14.40,-0.52,-3.49%,"56,922","42,958","13,964"
38,2882 國泰金,84.80,-0.60,-0.70%,"116,085","102,167","13,918"
39,2606 裕民,70.90,-1.60,-2.21%,"22,762","9,389","13,372"
40,00915 凱基優選高股息30,28.67,-0.33,-1.14%,"23,561","10,247","13,314"
41,4906 正文,47.30,+ 2.55,+5.70%,"41,450","28,512","12,937"
42,00993A主動安聯台灣,13.46,-0.47,-3.37%,"29,139","16,886","12,252"
43,3037 欣興,"1,025.00",-55.00,-5.09%,"24,312","13,486","10,825"
44,2027 大成鋼,41.75,-0.70,-1.65%,"37,980","27,219","10,761"
45,00688L國泰20年美債正2,6.73,-0.07,-1.03%,"23,960","13,441","10,518"
46,2885 元大金,59.10,-0.40,-0.67%,"70,880","60,546","10,333"
47,2329 華泰,59.90,+ 1.40,+2.39%,"20,113","10,204","9,908"
48,1717 長興,82.40,-2.10,-2.49%,"27,578","17,776","9,802"
49,2609 陽明,52.30,-0.30,-0.57%,"30,914","21,541","9,373"
50,00939 統一台灣高息動能,19.85,-0.23,-1.15%,"18,978","10,272","8,705"
