Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,009816凱基台灣TOP50,11.40,+ 0.21,+1.88%,"917,810","624,661","293,148"
2,2409 友達,18.15,-0.60,-3.20%,"799,795","569,038","230,757"
3,00940 元大台灣價值高息,9.84,+ 0.05,+0.51%,"220,810","98,301","122,508"
4,00878 國泰永續高股息,23.02,+ 0.12,+0.52%,"271,790","158,524","113,266"
5,00991A主動復華未來50,13.89,+ 0.42,+3.12%,"316,927","210,919","106,008"
6,2002 中鋼,20.05,-0.15,-0.74%,"242,896","139,510","103,385"
7,00993A主動安聯台灣,11.52,+ 0.18,+1.59%,"185,467","88,933","96,533"
8,00990A主動元大AI新經濟,14.01,+ 0.50,+3.70%,"206,406","137,581","68,824"
9,2382 廣達,321.50,+ 8.50,+2.72%,"122,898","54,634","68,263"
10,0052 富邦科技,47.94,+ 1.04,+2.22%,"194,856","132,599","62,257"
11,00680L元大美債20正2,7.10,-0.04,-0.56%,"164,840","103,577","61,263"
12,2303 聯電,62.00,+ 2.00,+3.33%,"339,352","279,629","59,723"
13,2883 凱基金,21.15,-0.15,-0.70%,"198,206","145,168","53,037"
14,00929 復華台灣科技優息,20.01,+ 0.36,+1.83%,"156,733","107,847","48,886"
15,00830 國泰費城半導體,61.15,+ 1.80,+3.03%,"102,494","59,107","43,386"
16,2327 國巨*,285.00,+ 3.50,+1.24%,"75,080","32,596","42,483"
17,00642U期元大S＆P石油,27.30,-0.12,-0.44%,"110,703","70,910","39,792"
18,1326 台化,45.45,-0.15,-0.33%,"141,174","102,044","39,130"
19,00982A主動群益台灣強棒,18.14,+ 0.58,+3.30%,"157,674","118,884","38,789"
20,3231 緯創,135.00,+ 2.50,+1.89%,"105,725","68,566","37,159"
21,00922 國泰台灣領袖50,29.90,+ 0.55,+1.87%,"116,762","79,870","36,892"
22,00637L元大滬深300正2,19.93,+ 0.53,+2.73%,"111,859","76,230","35,628"
23,00881 國泰台灣科技龍頭,40.13,+ 1.00,+2.56%,"78,138","46,656","31,481"
24,00401A主動摩根台灣鑫收,10.61,+ 0.08,+0.76%,"54,719","24,502","30,216"
25,2313 華通,286.00,+ 4.50,+1.60%,"149,909","120,621","29,287"
26,00713 元大台灣高息低波,52.50,+ 0.10,+0.19%,"54,222","25,026","29,196"
27,5880 合庫金,23.85,-0.20,-0.83%,"77,801","50,590","27,210"
28,00400A主動國泰動能高息,11.14,+ 0.24,+2.20%,"152,906","126,010","26,896"
29,1303 南亞,81.60,-3.60,-4.23%,"175,744","150,422","25,322"
30,00891 中信關鍵半導體,25.83,+ 0.41,+1.61%,"67,916","43,946","23,969"
31,1717 長興,80.00,+ 6.20,+8.40%,"96,418","72,693","23,725"
32,0050 元大台灣50,80.75,+ 1.60,+2.02%,"527,476","504,764","22,711"
33,2884 玉山金,32.25,-0.35,-1.07%,"100,709","78,648","22,060"
34,00939 統一台灣高息動能,16.05,+ 0.13,+0.82%,"48,042","26,028","22,014"
35,00688L國泰20年美債正2,7.09,-0.05,-0.70%,"70,482","49,883","20,598"
36,00663L國泰臺灣加權正2,68.00,+ 2.50,+3.82%,"68,047","47,506","20,540"
37,00946 群益科技高息成長,10.57,+ 0.14,+1.34%,"50,175","29,831","20,343"
38,00923 群益台ESG低碳50,30.90,+ 0.59,+1.95%,"45,798","26,046","19,751"
39,4989 榮科,80.70,+ 7.30,+9.95%,"36,116","18,572","17,543"
40,2105 正新,31.65,-0.30,-0.94%,"47,255","30,996","16,259"
41,6285 啟碁,225.50,-0.50,-0.22%,"65,831","50,969","14,861"
42,2891 中信金,54.00,-0.80,-1.46%,"230,231","215,758","14,472"
43,4938 和碩,80.70,+ 0.70,+0.88%,"47,772","33,893","13,879"
44,00900 富邦特選高股息30,14.36,+ 0.11,+0.77%,"61,538","47,728","13,810"
45,1605 華新,31.65,+ 0.20,+0.64%,"59,416","45,825","13,591"
46,2489 瑞軒,45.30,+ 2.55,+5.96%,"124,662","111,127","13,534"
47,2402 毅嘉,61.30,+ 5.50,+9.86%,"39,514","26,143","13,370"
48,2887 台新新光金,24.55,-0.10,-0.41%,"255,548","242,205","13,342"
49,2376 技嘉,262.50,+ 11.50,+4.58%,"31,500","18,331","13,168"
50,3711 日月光投控,393.00,+ 1.00,+0.26%,"67,904","54,758","13,145"
