Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,32.10,-1.10,-3.31%,"-153,635"
2,2886 兆豐金,46.00,-0.15,-0.33%,"-128,826"
3,2801 彰銀,23.35,-0.50,-2.10%,"-128,650"
4,2890 永豐金,39.50,-0.50,-1.25%,"-96,542"
5,2337 旺宏,145.50,+ 2.00,+1.39%,"-90,020"
6,2002 中鋼,18.60,-0.05,-0.27%,"-77,242"
7,1101 台泥,23.10,+ 0.10,+0.43%,"-73,448"
8,2610 華航,22.85,+ 0.30,+1.33%,"-70,406"
9,2317 鴻海,239.00,-2.00,-0.83%,"-68,746"
10,6770 力積電,74.70,+ 0.40,+0.54%,"-64,948"
11,3702 大聯大,108.00,-2.00,-1.82%,"-48,893"
12,2618 長榮航,43.90,0.00,0.00%,"-47,199"
13,00997A主動群益美國增長,13.99,-0.57,-3.91%,"-38,424"
14,2412 中華電,141.00,-0.50,-0.35%,"-38,220"
15,2027 大成鋼,40.65,-0.85,-2.05%,"-36,855"
16,00988A主動統一全球創新,21.84,-0.94,-4.13%,"-36,154"
17,4904 遠傳,103.00,-0.50,-0.48%,"-34,310"
18,3045 台灣大,118.50,+ 0.50,+0.42%,"-33,594"
19,2884 玉山金,33.70,+ 0.80,+2.43%,"-32,488"
20,8112 至上,89.00,-0.70,-0.78%,"-29,933"
21,3231 緯創,158.50,-1.00,-0.63%,"-29,230"
22,00919 群益台灣精選高息,29.20,-0.17,-0.58%,"-29,033"
23,2891 中信金,69.90,-0.70,-0.99%,"-28,615"
24,2633 台灣高鐵,26.40,-0.10,-0.38%,"-25,534"
25,2344 華邦電,183.50,-6.50,-3.42%,"-23,818"
26,1402 遠東新,28.40,+ 0.10,+0.35%,"-23,472"
27,5876 上海商銀,41.85,-0.55,-1.30%,"-18,272"
28,2845 遠東銀,13.00,0.00,0.00%,"-16,900"
29,2408 南亞科,407.00,-14.00,-3.33%,"-16,803"
30,2347 聯強,93.00,-0.60,-0.64%,"-16,595"
31,1605 華新,35.55,-0.20,-0.56%,"-16,353"
32,3189 景碩,830.00,-56.00,-6.32%,"-16,175"
33,2542 興富發,43.10,+ 0.75,+1.77%,"-15,106"
34,2313 華通,228.50,+ 8.50,+3.86%,"-14,214"
35,2356 英業達,67.20,+ 0.30,+0.45%,"-14,062"
36,00830 國泰費城半導體,95.75,-4.10,-4.11%,"-13,903"
37,00953B群益優選非投等債,9.71,0.00,0.00%,"-13,207"
38,2887 台新新光金,33.00,-0.35,-1.05%,"-12,379"
39,2352 佳世達,31.90,-0.45,-1.39%,"-11,472"
40,9945 潤泰新,26.65,+ 0.05,+0.19%,"-10,911"
41,5469 瀚宇博,87.50,+ 0.90,+1.04%,"-10,828"
42,9904 寶成,24.10,+ 0.40,+1.69%,"-10,042"
43,8926 台汽電,73.00,+ 0.80,+1.11%,"-9,954"
44,0050 元大台灣50,108.80,-0.55,-0.50%,"-9,921"
45,8150 南茂,108.50,+ 1.50,+1.40%,"-9,864"
46,3037 欣興,979.00,-61.00,-5.87%,"-9,718"
47,2426 鼎元,74.80,+ 2.70,+3.74%,"-9,275"
48,2377 微星,143.00,-2.50,-1.72%,"-8,886"
49,2903 遠百,22.05,+ 0.25,+1.15%,"-8,868"
50,2474 可成,201.50,-1.50,-0.74%,"-8,565"
