Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3481 群創,41.80,-3.20,-7.11%,"90,845"
2,2610 華航,21.70,-0.05,-0.23%,"78,710"
3,2303 聯電,102.50,-11.00,-9.69%,"76,787"
4,2618 長榮航,41.45,-1.30,-3.04%,"66,149"
5,2409 友達,23.65,-0.25,-1.05%,"49,218"
6,1303 南亞,141.50,-15.50,-9.87%,"45,610"
7,1101 台泥,24.35,-0.45,-1.81%,"36,596"
8,5880 合庫金,26.10,+ 0.15,+0.58%,"36,401"
9,2412 中華電,140.50,-0.50,-0.35%,"36,230"
10,2002 中鋼,18.95,-0.05,-0.26%,"33,984"
11,00712 復華富時不動產,8.93,+ 0.14,+1.59%,"27,890"
12,2812 台中銀,20.65,-0.10,-0.48%,"25,523"
13,5876 上海商銀,44.35,+ 0.45,+1.03%,"21,947"
14,2867 三商壽,9.37,+ 0.02,+0.21%,"20,597"
15,2313 華通,171.00,-11.00,-6.04%,"20,497"
16,4904 遠傳,106.50,+ 0.50,+0.47%,"19,569"
17,1718 中纖,9.20,-0.53,-5.45%,"16,638"
18,3045 台灣大,113.50,-0.50,-0.44%,"16,307"
19,4958 臻鼎-KY,404.50,-23.00,-5.38%,"13,771"
20,2890 永豐金,38.60,-0.05,-0.13%,"13,619"
21,5871 中租-KY,112.50,+ 0.50,+0.45%,"13,099"
22,6116 彩晶,11.95,-0.95,-7.36%,"12,383"
23,2884 玉山金,36.50,+ 0.25,+0.69%,"11,861"
24,1714 和桐,13.20,-0.45,-3.30%,"11,820"
25,1402 遠東新,27.25,-0.15,-0.55%,"11,354"
26,2489 瑞軒,26.10,-1.35,-4.92%,"10,948"
27,009805台新美國電力基建,15.52,-0.26,-1.65%,"9,919"
28,2481 強茂,112.50,-12.00,-9.64%,"9,822"
29,3231 緯創,169.50,-0.50,-0.29%,"9,495"
30,2646 星宇航空,21.50,-0.30,-1.38%,"9,442"
31,1711 永光,31.45,-1.20,-3.68%,"8,601"
32,2356 英業達,60.30,+ 1.50,+2.55%,"8,491"
33,00882 中信中國高股息,15.43,+ 0.32,+2.12%,"7,991"
34,9105 泰金寶-DR,7.38,-0.37,-4.77%,"7,641"
35,2897 王道銀行,10.25,+ 0.05,+0.49%,"7,426"
36,2027 大成鋼,43.25,+ 1.05,+2.49%,"7,374"
37,8150 南茂,72.90,-8.10,-10.00%,"7,167"
38,6505 台塑化,74.80,+ 0.20,+0.27%,"7,063"
39,2367 燿華,35.85,-2.55,-6.64%,"6,976"
40,3042 晶技,136.50,-13.00,-8.70%,"6,827"
41,4919 新唐,108.50,-12.00,-9.96%,"6,409"
42,00940 元大台灣價值高息,11.62,-0.16,-1.36%,"6,404"
43,9945 潤泰新,26.05,+ 0.05,+0.19%,"6,201"
44,2603 長榮,201.50,+ 1.50,+0.75%,"6,029"
45,3715 定穎投控,98.00,-6.00,-5.77%,"5,943"
46,00688L國泰20年美債正2,6.70,+ 0.04,+0.60%,"5,876"
47,00945B凱基美國非投等債,14.66,+ 0.01,+0.07%,"5,846"
48,2845 遠東銀,13.30,0.00,0.00%,"5,684"
49,2609 陽明,50.10,-0.60,-1.18%,"5,545"
50,1802 台玻,44.05,-4.10,-8.52%,"5,385"
