Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.39,+ 0.13,+1.27%,"145,983"
2,2409 友達,28.70,+ 1.90,+7.09%,"141,807"
3,6770 力積電,72.90,+ 4.40,+6.42%,"96,398"
4,2303 聯電,143.00,+ 13.00,+10.00%,"65,119"
5,00981A主動統一台股增長,30.12,+ 0.35,+1.18%,"59,652"
6,0050 元大台灣50,109.90,+ 2.00,+1.85%,"56,876"
7,2344 華邦電,180.00,+ 6.00,+3.45%,"52,741"
8,00406A主動中信台灣收益,9.69,+ 0.12,+1.25%,"30,740"
9,3481 群創,49.95,+ 1.45,+2.99%,"27,230"
10,00631L元大台灣50正2,37.84,+ 1.20,+3.28%,"26,882"
11,2327 國巨*,589.00,+ 27.00,+4.80%,"24,974"
12,2317 鴻海,256.00,0.00,0.00%,"23,798"
13,00991A主動復華未來50,18.00,+ 0.27,+1.52%,"20,453"
14,2886 兆豐金,50.20,+ 0.65,+1.31%,"19,388"
15,2492 華新科,323.00,+ 24.50,+8.21%,"18,554"
16,2330 台積電,"2,460.00",+ 50.00,+2.07%,"18,020"
17,2324 仁寶,40.05,-1.55,-3.73%,"17,402"
18,00988A主動統一全球創新,16.26,+ 0.27,+1.69%,"17,384"
19,00878 國泰永續高股息,34.39,+ 0.28,+0.82%,"17,176"
20,00400A主動國泰動能高息,15.21,+ 0.16,+1.06%,"16,485"
21,3711 日月光投控,621.00,+ 33.00,+5.61%,"14,774"
22,2408 南亞科,517.00,+ 21.00,+4.23%,"14,123"
23,00405A主動富邦台灣龍耀,8.83,+ 0.15,+1.73%,"13,809"
24,00990A主動元大AI新經濟,15.17,+ 0.21,+1.40%,"13,601"
25,3231 緯創,197.00,-1.00,-0.51%,"13,306"
26,00685L群益臺灣加權正2,12.52,+ 0.39,+3.22%,"13,248"
27,00891 中信關鍵半導體,35.86,+ 0.90,+2.57%,"12,812"
28,2892 第一金,37.30,0.00,0.00%,"12,591"
29,2382 廣達,347.50,+ 2.50,+0.72%,"12,210"
30,2885 元大金,70.20,+ 0.40,+0.57%,"11,584"
31,5880 合庫金,26.50,-0.15,-0.56%,"11,123"
32,00881 國泰台灣科技龍頭,51.35,+ 1.00,+1.99%,"10,961"
33,0056 元大高股息,55.85,+ 0.45,+0.81%,"10,663"
34,2337 旺宏,124.50,+ 3.00,+2.47%,"10,442"
35,00409A主動復華全球50,9.91,+ 0.01,+0.10%,"8,370"
36,0052 富邦科技,63.75,+ 1.05,+1.67%,"8,176"
37,3714 富采,67.20,+ 0.40,+0.60%,"7,857"
38,00927 群益半導體收益,37.93,+ 1.13,+3.07%,"7,603"
39,00935 野村臺灣新科技50,60.60,+ 1.95,+3.32%,"7,507"
40,2880 華南金,44.35,+ 0.35,+0.80%,"7,435"
41,009824群益美國科技巨頭,10.12,-0.03,-0.30%,"6,967"
42,5876 上海商銀,46.95,+ 0.65,+1.40%,"6,792"
43,2883 凱基金,36.95,+ 0.25,+0.68%,"6,366"
44,9105 泰金寶-DR,8.85,+ 0.20,+2.31%,"6,333"
45,1326 台化,71.90,+ 2.10,+3.01%,"6,289"
46,2436 偉詮電,71.70,+ 6.50,+9.97%,"6,083"
47,00982A主動群益台灣強棒,23.13,+ 0.17,+0.74%,"6,074"
48,2889 國票金,16.45,-0.15,-0.90%,"5,559"
49,00940 元大台灣價值高息,12.99,-0.02,-0.15%,"5,490"
50,2377 微星,158.50,-3.00,-1.86%,"5,220"
