Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,40.70,-0.15,-0.37%,"516,202"
2,2002 中鋼,19.15,+ 0.20,+1.06%,"423,667"
3,1301 台塑,62.70,-3.50,-5.29%,"252,652"
4,2883 凱基金,30.65,-0.20,-0.65%,"229,570"
5,2303 聯電,128.00,-10.50,-7.58%,"198,627"
6,2610 華航,20.50,-0.10,-0.49%,"191,177"
7,5880 合庫金,25.65,+ 0.05,+0.20%,"190,253"
8,00981A主動統一台股增長,27.54,-1.15,-4.01%,"183,465"
9,00712 復華富時不動產,8.78,-0.07,-0.79%,"171,069"
10,2882 國泰金,97.00,-0.30,-0.31%,"169,475"
11,2891 中信金,63.60,+ 0.10,+0.16%,"127,491"
12,00918 大華優利高填息30,32.50,+ 0.15,+0.46%,"119,872"
13,2353 宏碁,30.05,-0.10,-0.33%,"117,473"
14,2867 三商壽,9.28,+ 0.10,+1.09%,"115,549"
15,2884 玉山金,35.95,+ 0.30,+0.84%,"107,431"
16,2812 台中銀,20.45,0.00,0.00%,"101,843"
17,6505 台塑化,85.80,-7.40,-7.94%,"101,726"
18,2887 台新新光金,34.15,-0.35,-1.01%,"96,926"
19,2834 臺企銀,18.00,+ 0.10,+0.56%,"85,466"
20,00919 群益台灣精選高息,29.49,-0.01,-0.03%,"74,850"
21,4938 和碩,88.40,+ 1.20,+1.38%,"73,749"
22,2881 富邦金,127.50,-1.00,-0.78%,"70,224"
23,3045 台灣大,113.50,+ 1.50,+1.34%,"66,508"
24,2603 長榮,206.00,+ 2.50,+1.23%,"66,068"
25,2105 正新,31.25,+ 0.05,+0.16%,"60,979"
26,1314 中石化,8.27,-0.14,-1.66%,"50,337"
27,00999A主動野村臺灣高息,10.28,-0.27,-2.56%,"50,240"
28,6005 群益證,34.80,+ 0.35,+1.02%,"48,958"
29,2885 元大金,63.10,-0.20,-0.32%,"48,101"
30,2006 東和鋼鐵,71.80,+ 0.60,+0.84%,"43,011"
31,00403A主動統一升級50,9.63,-0.34,-3.41%,"41,360"
32,2615 萬海,87.00,+ 2.50,+2.96%,"40,587"
33,2449 京元電子,271.00,-15.00,-5.24%,"40,059"
34,3576 聯合再生,18.30,-0.05,-0.27%,"38,665"
35,2609 陽明,51.50,+ 1.00,+1.98%,"37,837"
36,2606 裕民,64.00,+ 0.80,+1.27%,"37,777"
37,00983A主動中信ARK創新,11.36,-0.21,-1.82%,"36,333"
38,00631L元大台灣50正2,33.50,-1.57,-4.48%,"35,648"
39,2634 漢翔,65.40,+ 3.50,+5.65%,"33,404"
40,6176 瑞儀,88.10,+ 0.10,+0.11%,"32,784"
41,2889 國票金,15.75,+ 0.10,+0.64%,"29,481"
42,00940 元大台灣價值高息,12.20,-0.07,-0.57%,"26,989"
43,2401 凌陽,28.15,-0.05,-0.18%,"26,922"
44,009805台新美國電力基建,16.44,+ 0.08,+0.49%,"26,635"
45,2385 群光,106.50,+ 0.50,+0.47%,"26,301"
46,6919 康霈*,97.80,-2.70,-2.69%,"26,301"
47,2637 慧洋-KY,83.80,+ 2.50,+3.08%,"25,844"
48,1802 台玻,51.00,-3.30,-6.08%,"24,172"
49,00900 富邦特選高股息30,18.33,-0.10,-0.54%,"24,161"
50,9907 統一實,15.15,0.00,0.00%,"23,294"
