Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00632R元大台灣50反1,11.49,+ 0.06,+0.52%,"288,889","132,578","156,311"
2,00712 復華富時不動產,8.90,-0.03,-0.34%,"80,721","26,136","54,585"
3,5880 合庫金,27.00,+ 0.90,+3.45%,"74,671","21,764","52,907"
4,2884 玉山金,37.70,+ 1.20,+3.29%,"63,524","31,758","31,766"
5,00882 中信中國高股息,15.54,+ 0.11,+0.71%,"38,081","12,729","25,351"
6,2303 聯電,110.00,+ 7.50,+7.32%,"146,495","121,610","24,884"
7,00664R國泰臺灣加權反1,1.85,-0.02,-1.07%,"55,420","32,698","22,721"
8,00953B群益優選非投等債,9.80,0.00,0.00%,"44,035","23,329","20,706"
9,2002 中鋼,18.95,0.00,0.00%,"32,807","14,123","18,684"
10,00665L富邦恒生國企正2,9.90,+ 0.09,+0.92%,"44,348","26,289","18,059"
11,2892 第一金,35.50,+ 0.70,+2.01%,"52,101","36,609","15,492"
12,00940 元大台灣價值高息,11.52,-0.10,-0.86%,"26,508","11,304","15,203"
13,2886 兆豐金,51.50,+ 1.60,+3.21%,"39,766","24,943","14,822"
14,00753L中信中國50正2,9.69,-0.01,-0.10%,"30,471","16,357","14,113"
15,2867 三商壽,9.58,+ 0.21,+2.24%,"52,207","38,127","14,080"
16,2610 華航,21.70,0.00,0.00%,"32,980","20,509","12,470"
17,2887 台新新光金,33.15,+ 0.55,+1.69%,"58,714","46,933","11,780"
18,2027 大成鋼,43.70,+ 0.45,+1.04%,"23,327","12,355","10,971"
19,00673R期元大S＆P原油反1,12.62,-0.45,-3.44%,"29,179","18,433","10,745"
20,2801 彰銀,24.80,+ 0.35,+1.43%,"39,720","29,675","10,045"
21,2880 華南金,42.65,+ 0.85,+2.03%,"32,353","23,160","9,192"
22,9105 泰金寶-DR,7.44,+ 0.06,+0.81%,"18,550","10,889","7,660"
23,2609 陽明,50.00,-0.10,-0.20%,"13,777","6,861","6,916"
24,2890 永豐金,38.85,+ 0.25,+0.65%,"33,887","27,115","6,772"
25,2633 台灣高鐵,26.30,+ 0.25,+0.96%,"10,896","4,348","6,548"
26,1303 南亞,145.00,+ 3.50,+2.47%,"53,037","46,530","6,507"
27,2542 興富發,44.35,+ 1.10,+2.54%,"10,154","4,059","6,094"
28,00676R富邦臺灣加權反1,6.36,+ 0.03,+0.47%,"18,419","12,346","6,072"
29,00918 大華優利高填息30,31.24,-0.22,-0.70%,"18,639","12,645","5,994"
30,2812 台中銀,20.65,0.00,0.00%,"24,338","18,427","5,911"
31,2615 萬海,84.40,-0.60,-0.71%,"8,969","3,177","5,791"
32,009821野村稀土關鍵資源,12.37,-0.11,-0.88%,"11,058","5,394","5,663"
33,2891 中信金,63.10,+ 1.10,+1.77%,"41,314","35,731","5,583"
34,2845 遠東銀,13.45,+ 0.15,+1.13%,"16,363","10,916","5,447"
35,9945 潤泰新,26.70,+ 0.65,+2.50%,"9,938","5,054","4,884"
36,00650L復華香港正2,17.80,+ 0.12,+0.68%,"11,437","6,578","4,858"
37,00680L元大美債20正2,6.47,-0.26,-3.86%,"30,310","25,489","4,821"
38,00671R富邦NASDAQ反1,2.63,+ 0.03,+1.15%,"16,446","11,938","4,507"
39,2603 長榮,201.00,-0.50,-0.25%,"8,463","4,258","4,205"
40,00900 富邦特選高股息30,17.55,-0.11,-0.62%,"7,173","3,246","3,927"
41,2885 元大金,63.10,+ 0.90,+1.45%,"30,675","26,786","3,889"
42,2367 燿華,33.40,-2.45,-6.83%,"7,381","3,554","3,827"
43,00713 元大台灣高息低波,60.30,+ 0.05,+0.08%,"7,418","3,680","3,738"
44,5876 上海商銀,44.80,+ 0.45,+1.01%,"20,767","17,045","3,721"
45,00885 富邦越南,18.01,+ 0.65,+3.74%,"9,517","5,882","3,634"
46,00686R群益臺灣加權反1,1.14,+ 0.02,+1.79%,"21,673","18,059","3,613"
47,00945B凱基美國非投等債,14.65,-0.01,-0.07%,"8,318","5,055","3,263"
48,2883 凱基金,28.95,-0.20,-0.69%,"40,715","37,559","3,155"
49,00927 群益半導體收益,31.43,-0.16,-0.51%,"29,378","26,223","3,155"
50,1216 統一,75.60,+ 0.40,+0.53%,"37,524","34,393","3,130"
