Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00919 群益台灣精選高息,30.35,+ 0.38,+1.27%,"142,294","337,137","-194,842"
2,6770 力積電,70.20,-0.80,-1.13%,"47,592","198,033","-150,440"
3,00918 大華優利高填息30,32.66,+ 0.54,+1.68%,"65,161","173,395","-108,233"
4,00712 復華富時不動產,8.69,+ 0.09,+1.05%,"34,776","94,378","-59,602"
5,2105 正新,29.70,-2.45,-7.62%,"42,325","86,514","-44,188"
6,00405A主動富邦台灣龍耀,9.39,+ 0.02,+0.21%,"92,221","135,345","-43,124"
7,2353 宏碁,35.00,-2.60,-6.91%,"60,148","101,025","-40,876"
8,4938 和碩,83.00,0.00,0.00%,"35,815","75,540","-39,724"
9,00632R元大台灣50反1,10.16,-0.03,-0.29%,"99,499","136,562","-37,063"
10,2603 長榮,194.00,-10.50,-5.13%,"37,657","67,281","-29,624"
11,2313 華通,264.00,+ 15.00,+6.02%,"32,594","57,616","-25,022"
12,8150 南茂,94.90,+ 0.30,+0.32%,"17,269","41,974","-24,705"
13,00896 中信綠能及電動車,27.59,-0.01,-0.04%,"15,211","38,815","-23,604"
14,009821野村稀土關鍵資源,15.28,+ 0.11,+0.73%,"10,596","33,964","-23,368"
15,2385 群光,115.00,-1.50,-1.29%,"14,765","34,482","-19,716"
16,6239 力成,345.00,-1.50,-0.43%,"27,499","47,196","-19,697"
17,00404A主動聯博動能50,10.09,0.00,0.00%,"23,297","42,883","-19,586"
18,3231 緯創,162.50,+ 4.50,+2.85%,"29,636","49,011","-19,374"
19,2301 光寶科,210.00,+ 2.00,+0.96%,"19,259","37,457","-18,198"
20,3706 神達,86.30,+ 2.00,+2.37%,"13,113","30,812","-17,699"
21,00916 國泰全球品牌50,25.82,-0.09,-0.35%,"14,554","31,530","-16,976"
22,3042 晶技,224.00,-5.00,-2.18%,"26,729","42,016","-15,286"
23,1504 東元,68.70,-1.10,-1.58%,"16,864","31,721","-14,856"
24,00665L富邦恒生國企正2,8.81,-0.18,-2.00%,"31,746","45,222","-13,476"
25,00961 FT臺灣永續高息,12.82,+ 0.06,+0.47%,"10,094","23,556","-13,461"
26,2606 裕民,62.20,+ 1.10,+1.80%,"18,809","30,550","-11,741"
27,9105 泰金寶-DR,9.50,-0.05,-0.52%,"29,731","41,464","-11,732"
28,2002 中鋼,18.75,+ 0.10,+0.54%,"78,494","89,791","-11,296"
29,2312 金寶,34.85,+ 0.10,+0.29%,"18,162","29,221","-11,059"
30,2449 京元電子,280.50,+ 2.50,+0.90%,"13,543","23,399","-9,856"
31,6176 瑞儀,88.20,+ 0.90,+1.03%,"7,529","17,327","-9,797"
32,00715L期街口布蘭特正2,37.89,-3.90,-9.33%,"17,035","26,667","-9,631"
33,6285 啟碁,270.50,+ 5.00,+1.88%,"10,233","19,655","-9,421"
34,2356 英業達,67.50,+ 0.90,+1.35%,"17,919","26,623","-8,703"
35,2406 國碩,36.20,+ 1.00,+2.84%,"24,788","33,314","-8,525"
36,2855 統一證,51.60,-1.00,-1.90%,"10,558","18,977","-8,418"
37,3036 文曄,224.00,+ 5.00,+2.28%,"12,380","20,759","-8,378"
38,1714 和桐,19.25,+ 1.30,+7.24%,"44,683","52,949","-8,265"
39,5871 中租-KY,115.00,-1.50,-1.29%,"14,812","22,696","-7,883"
40,9910 豐泰,72.80,-5.20,-6.67%,"12,159","19,816","-7,657"
41,8021 尖點,542.00,+ 24.00,+4.63%,"6,526","13,583","-7,057"
42,3376 新日興,197.50,-2.50,-1.25%,"3,295","10,237","-6,941"
43,2609 陽明,51.60,+ 0.60,+1.18%,"51,397","58,211","-6,813"
44,4919 新唐,187.50,+ 4.50,+2.46%,"10,426","17,198","-6,772"
45,1409 新纖,27.95,+ 1.05,+3.90%,"10,169","16,844","-6,675"
46,8070 長華*,54.60,+ 0.80,+1.49%,"5,655","12,315","-6,659"
47,2355 敬鵬,58.00,+ 0.90,+1.58%,"11,473","18,123","-6,650"
48,9904 寶成,26.45,+ 0.25,+0.95%,"33,249","39,880","-6,631"
49,2382 廣達,374.00,+ 11.50,+3.17%,"22,837","29,170","-6,332"
50,2317 鴻海,272.00,+ 3.00,+1.12%,"51,037","57,303","-6,266"
