Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,28.15,+ 0.40,+1.44%,"-384,823"
2,3481 群創,56.20,+ 0.10,+0.18%,"-306,274"
3,2887 台新新光金,26.10,+ 1.50,+6.10%,"-292,563"
4,2880 華南金,34.05,+ 1.20,+3.65%,"-276,606"
5,2618 長榮航,37.25,-0.45,-1.19%,"-190,341"
6,2002 中鋼,18.95,-0.15,-0.79%,"-106,690"
7,2382 廣達,400.50,+ 28.00,+7.52%,"-92,155"
8,2883 凱基金,23.40,+ 0.75,+3.31%,"-88,309"
9,2801 彰銀,20.60,+ 0.15,+0.73%,"-84,728"
10,00991A主動復華未來50,19.81,-0.14,-0.70%,"-74,404"
11,1216 統一,74.20,+ 0.50,+0.68%,"-69,347"
12,0050 元大台灣50,105.70,+ 0.20,+0.19%,"-68,495"
13,2409 友達,26.15,+ 2.35,+9.87%,"-65,223"
14,2633 台灣高鐵,25.30,+ 0.20,+0.80%,"-60,759"
15,1102 亞泥,33.80,0.00,0.00%,"-56,980"
16,2412 中華電,142.00,+ 1.50,+1.07%,"-55,043"
17,2886 兆豐金,41.70,+ 0.25,+0.60%,"-54,922"
18,1101 台泥,24.65,+ 0.10,+0.41%,"-53,355"
19,9904 寶成,26.10,+ 0.30,+1.16%,"-49,509"
20,3045 台灣大,115.50,+ 1.50,+1.32%,"-47,337"
21,00990A主動元大AI新經濟,20.17,-0.03,-0.15%,"-46,982"
22,2912 統一超,233.00,+ 5.50,+2.42%,"-46,141"
23,2356 英業達,80.60,+ 3.40,+4.40%,"-41,122"
24,2481 強茂,146.00,-11.00,-7.01%,"-36,629"
25,2355 敬鵬,60.10,-0.10,-0.17%,"-35,270"
26,5876 上海商銀,41.00,+ 1.20,+3.02%,"-33,540"
27,5880 合庫金,23.05,+ 0.20,+0.88%,"-33,047"
28,4904 遠傳,99.50,+ 2.40,+2.47%,"-31,545"
29,1504 東元,75.50,-3.20,-4.07%,"-30,083"
30,2105 正新,34.00,+ 1.00,+3.03%,"-28,684"
31,00988A主動統一全球創新,21.70,-0.29,-1.32%,"-22,685"
32,2327 國巨*,846.00,+ 56.00,+7.09%,"-22,497"
33,5871 中租-KY,114.50,+ 6.00,+5.53%,"-22,356"
34,8150 南茂,98.60,-7.90,-7.42%,"-22,105"
35,2884 玉山金,32.20,+ 0.75,+2.38%,"-21,194"
36,2515 中工,12.75,-0.05,-0.39%,"-19,481"
37,2542 興富發,42.45,-0.15,-0.35%,"-17,839"
38,2313 華通,270.50,-8.50,-3.05%,"-15,703"
39,2208 台船,17.95,-0.35,-1.91%,"-15,381"
40,3042 晶技,210.00,+ 7.50,+3.70%,"-14,208"
41,2548 華固,104.50,-10.00,-8.73%,"-13,499"
42,2426 鼎元,71.50,-5.50,-7.14%,"-13,335"
43,2603 長榮,231.00,+ 7.00,+3.13%,"-12,722"
44,2402 毅嘉,68.70,-1.20,-1.72%,"-12,312"
45,9907 統一實,16.35,+ 0.15,+0.93%,"-12,288"
46,2812 台中銀,18.70,+ 0.30,+1.63%,"-11,888"
47,9910 豐泰,79.00,+ 7.10,+9.87%,"-11,560"
48,9945 潤泰新,23.90,+ 0.20,+0.84%,"-11,538"
49,009816凱基台灣TOP50,15.43,+ 0.03,+0.19%,"-10,899"
50,00738U期元大道瓊白銀,61.20,+ 0.10,+0.16%,"-10,795"
