Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.44,-0.16,-1.67%,"68,487","355,181","-286,693"
2,00712 復華富時不動產,8.38,-0.15,-1.76%,"47,186","239,680","-192,494"
3,00919 群益台灣精選高息,32.48,-0.07,-0.22%,"41,623","232,197","-190,574"
4,00685L群益臺灣加權正2,11.84,-0.42,-3.43%,"116,097","270,973","-154,876"
5,00918 大華優利高填息30,35.34,-0.04,-0.11%,"28,718","162,703","-133,984"
6,00673R期元大S＆P原油反1,10.06,-0.65,-6.07%,"38,272","163,945","-125,673"
7,00631L元大台灣50正2,35.98,-1.17,-3.15%,"81,162","177,286","-96,123"
8,2344 華邦電,171.50,-8.00,-4.46%,"20,941","110,725","-89,784"
9,009828中信台日韓PCB,9.45,-0.14,-1.46%,"29,389","98,304","-68,914"
10,009816凱基台灣TOP50,15.88,-0.15,-0.94%,"37,744","104,830","-67,086"
11,00961 FT臺灣永續高息,13.36,-0.07,-0.52%,"15,319","70,163","-54,843"
12,0050 元大台灣50,107.70,-1.45,-1.33%,"41,535","91,092","-49,556"
13,00929 復華台灣科技優息,28.62,-0.38,-1.31%,"14,379","62,947","-48,567"
14,00404A主動聯博動能50,9.82,-0.15,-1.50%,"12,546","53,133","-40,586"
15,009826貝萊德世界股票,9.97,-0.04,-0.40%,"14,372","46,038","-31,666"
16,00896 中信綠能及電動車,27.92,-0.44,-1.55%,"9,754","39,274","-29,520"
17,009803玉山市值動能50,21.76,-0.40,-1.81%,"8,206","32,273","-24,066"
18,2408 南亞科,493.00,-22.00,-4.27%,"8,692","29,518","-20,826"
19,00981A主動統一台股增長,29.44,-0.45,-1.51%,"78,879","98,922","-20,043"
20,3231 緯創,185.50,+ 0.50,+0.27%,"53,838","73,761","-19,922"
21,00400A主動國泰動能高息,14.80,-0.21,-1.40%,"21,834","38,628","-16,794"
22,2324 仁寶,37.80,-0.85,-2.20%,"18,817","34,938","-16,120"
23,00999A主動野村臺灣高息,11.36,-0.14,-1.22%,"7,271","20,458","-13,187"
24,2308 台達電,"1,620.00",-55.00,-3.28%,"5,615","18,796","-13,180"
25,3706 神達,80.10,-1.90,-2.32%,"4,976","18,122","-13,146"
26,6949 沛爾生醫*-創,53.00,-5.80,-9.86%,"26,163","38,844","-12,680"
27,9904 寶成,24.20,+ 0.10,+0.41%,"11,084","23,658","-12,574"
28,009829大華韓國KOSPI50,10.85,-0.30,-2.69%,"19,805","31,849","-12,044"
29,2330 台積電,"2,410.00",-40.00,-1.63%,"10,519","22,376","-11,856"
30,00409A主動復華全球50,9.63,-0.18,-1.83%,"26,576","37,251","-10,674"
31,00881 國泰台灣科技龍頭,49.96,-0.54,-1.07%,"12,348","22,633","-10,285"
32,1409 新纖,24.45,-0.70,-2.78%,"30,628","40,209","-9,581"
33,2492 華新科,311.50,-22.50,-6.74%,"9,098","18,659","-9,561"
34,2327 國巨*,544.00,-28.00,-4.90%,"11,213","20,571","-9,357"
35,8112 至上,84.60,-1.30,-1.51%,"5,466","14,387","-8,921"
36,00401A主動摩根台灣鑫收,14.07,-0.16,-1.12%,"10,168","18,284","-8,115"
37,2027 大成鋼,46.50,-1.70,-3.53%,"16,715","24,794","-8,079"
38,3376 新日興,183.00,-6.50,-3.43%,"3,623","10,941","-7,317"
39,1303 南亞,234.50,-9.50,-3.89%,"23,124","29,870","-6,745"
40,00935 野村臺灣新科技50,58.55,-1.15,-1.93%,"7,483","14,221","-6,738"
41,00753L中信中國50正2,8.85,-0.07,-0.78%,"9,868","16,584","-6,715"
42,6919 康霈*,79.50,-6.10,-7.13%,"3,696","10,256","-6,560"
43,00962 台新AI優息動能,15.01,-0.22,-1.44%,"4,691","11,128","-6,436"
44,2615 萬海,112.00,+ 1.50,+1.36%,"20,901","27,243","-6,341"
45,6116 彩晶,14.10,-0.60,-4.08%,"25,872","32,185","-6,312"
46,1714 和桐,15.35,-1.15,-6.97%,"6,052","12,340","-6,287"
47,0056 元大高股息,55.30,-0.40,-0.72%,"11,935","18,212","-6,276"
48,009827玉山未來全球算力,10.03,-0.11,-1.08%,"6,462","12,310","-5,848"
49,8150 南茂,86.70,-4.20,-4.62%,"14,141","19,894","-5,752"
50,2887 台新新光金,42.65,+ 0.50,+1.19%,"66,765","72,437","-5,671"
