Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.28,-0.24,-2.52%,"60,505","249,486","-188,980"
2,0050 元大台灣50,99.20,-0.95,-0.95%,"75,625","229,992","-154,366"
3,0056 元大高股息,49.95,-0.80,-1.58%,"17,727","112,052","-94,324"
4,009816凱基台灣TOP50,14.14,-0.14,-0.98%,"28,585","79,033","-50,448"
5,00991A主動復華未來50,16.50,-0.32,-1.90%,"19,007","65,780","-46,772"
6,00406A主動中信台灣收益,8.72,-0.10,-1.13%,"15,837","56,779","-40,941"
7,00685L群益臺灣加權正2,10.41,-0.13,-1.23%,"21,992","59,504","-37,511"
8,00929 復華台灣科技優息,27.94,-0.58,-2.03%,"8,085","45,199","-37,114"
9,00632R元大台灣50反1,10.90,+ 0.07,+0.65%,"27,308","58,716","-31,408"
10,2303 聯電,130.00,-14.00,-9.72%,"32,843","59,809","-26,965"
11,00405A主動富邦台灣龍耀,7.56,-0.19,-2.45%,"8,151","34,131","-25,980"
12,6770 力積電,63.00,-5.90,-8.56%,"13,714","39,057","-25,343"
13,00407A主動凱基台灣,8.40,-0.18,-2.10%,"12,503","33,187","-20,683"
14,00981A主動統一台股增長,25.90,-0.53,-2.01%,"36,153","53,726","-17,573"
15,00919 群益台灣精選高息,28.55,-0.38,-1.31%,"13,566","24,349","-10,782"
16,2324 仁寶,34.40,-1.60,-4.44%,"9,210","17,929","-8,719"
17,00400A主動國泰動能高息,12.72,-0.27,-2.08%,"4,884","11,760","-6,875"
18,1314 中石化,8.28,-0.36,-4.17%,"8,204","14,042","-5,837"
19,00673R期元大S＆P原油反1,13.03,-0.78,-5.65%,"4,724","10,541","-5,817"
20,2885 元大金,62.90,-2.10,-3.23%,"19,866","25,148","-5,282"
21,2382 廣達,316.00,-9.50,-2.92%,"8,923","14,079","-5,156"
22,1301 台塑,60.60,-2.20,-3.50%,"5,082","10,145","-5,062"
23,2408 南亞科,381.00,-14.50,-3.67%,"5,088","9,713","-4,624"
24,2834 臺企銀,18.00,-0.05,-0.28%,"15,773","20,335","-4,562"
25,9904 寶成,24.35,-0.25,-1.02%,"6,779","11,309","-4,530"
26,00984D主動聯博全球非投,10.26,+ 0.05,+0.49%,"8,047","12,351","-4,304"
27,00891 中信關鍵半導體,32.67,-0.68,-2.04%,"4,457","8,026","-3,568"
28,2449 京元電子,270.50,-16.00,-5.58%,"5,095","8,541","-3,446"
29,1326 台化,64.20,-1.90,-2.87%,"6,065","9,352","-3,286"
30,00999A主動野村臺灣高息,9.88,-0.08,-0.80%,"3,024","6,144","-3,119"
31,00935 野村臺灣新科技50,52.20,-1.20,-2.25%,"6,548","9,659","-3,111"
32,2332 友訊,20.65,+ 0.15,+0.73%,"4,550","7,618","-3,068"
33,1810 和成,28.25,+ 1.10,+4.05%,"2,068","4,996","-2,927"
34,1605 華新,31.80,-0.80,-2.45%,"4,527","7,244","-2,717"
35,2812 台中銀,20.35,-0.20,-0.97%,"11,393","14,044","-2,651"
36,8150 南茂,103.00,-7.50,-6.79%,"2,725","5,332","-2,606"
37,00992A主動群益科技創新,14.87,-0.35,-2.30%,"6,316","8,865","-2,548"
38,2891 中信金,61.50,-0.60,-0.97%,"28,555","31,104","-2,548"
39,00922 國泰台灣領袖50,37.50,-0.41,-1.08%,"4,410","6,778","-2,368"
40,00664R國泰臺灣加權反1,1.75,+ 0.01,+0.57%,"10,128","12,492","-2,364"
41,00961 FT臺灣永續高息,12.34,0.00,0.00%,"3,424","5,725","-2,301"
42,00686R群益臺灣加權反1,1.08,0.00,0.00%,"6,203","8,207","-2,004"
43,00881 國泰台灣科技龍頭,48.85,-0.68,-1.37%,"4,946","6,837","-1,891"
44,00984A主動安聯台灣高息,14.47,-0.33,-2.23%,"4,056","5,829","-1,772"
45,4938 和碩,80.00,-2.20,-2.68%,"4,008","5,765","-1,757"
46,1102 亞泥,33.00,-0.25,-0.75%,"6,124","7,822","-1,698"
47,6213 聯茂,322.50,+ 3.50,+1.10%,"2,776","4,463","-1,686"
48,8039 台虹,193.00,+ 0.50,+0.26%,"5,060","6,628","-1,568"
49,1608 華榮,31.45,-0.80,-2.48%,654,"2,167","-1,513"
50,2630 亞航,53.60,+ 0.20,+0.37%,460,"1,968","-1,508"
