Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00940 元大台灣價值高息,10.32,+ 0.02,+0.19%,"429,361","114,087","315,274"
2,00878 國泰永續高股息,25.00,+ 0.34,+1.38%,"351,577","83,401","268,175"
3,00919 群益台灣精選高息,23.50,+ 0.05,+0.21%,"329,821","117,608","212,213"
4,00929 復華台灣科技優息,22.20,+ 0.36,+1.65%,"267,770","78,559","189,210"
5,00918 大華優利高填息30,23.36,+ 0.03,+0.13%,"151,041","45,146","105,894"
6,2317 鴻海,221.50,-3.50,-1.56%,"147,901","43,621","104,280"
7,3231 緯創,141.50,+ 2.00,+1.43%,"105,280","38,535","66,745"
8,00712 復華富時不動產,9.01,-0.01,-0.11%,"103,159","39,935","63,224"
9,00900 富邦特選高股息30,15.26,+ 0.22,+1.46%,"84,054","25,949","58,104"
10,00680L元大美債20正2,7.06,+ 0.02,+0.28%,"78,782","33,515","45,266"
11,00927 群益半導體收益,29.19,+ 1.05,+3.73%,"76,485","32,281","44,204"
12,0050 元大台灣50,89.95,+ 3.60,+4.17%,"137,312","93,777","43,534"
13,2303 聯電,74.50,+ 0.90,+1.22%,"257,250","213,879","43,371"
14,2356 英業達,48.10,+ 1.80,+3.89%,"80,945","38,038","42,906"
15,0052 富邦科技,52.70,+ 2.35,+4.67%,"94,536","54,167","40,368"
16,00713 元大台灣高息低波,53.45,+ 0.10,+0.19%,"65,673","30,029","35,643"
17,00922 國泰台灣領袖50,33.67,+ 1.28,+3.95%,"55,877","20,405","35,472"
18,00939 統一台灣高息動能,16.74,+ 0.18,+1.09%,"50,938","20,065","30,872"
19,00637L元大滬深300正2,21.15,-0.12,-0.56%,"63,767","34,329","29,437"
20,00915 凱基優選高股息30,24.80,+ 0.24,+0.98%,"44,493","15,572","28,921"
21,009813貝萊德標普卓越50,10.67,0.00,0.00%,"43,724","16,413","27,311"
22,00936 台新永續高息中小,18.84,+ 0.31,+1.67%,"42,157","15,138","27,018"
23,00715L期街口布蘭特正2,56.75,+ 2.05,+3.75%,"54,698","30,091","24,606"
24,00642U期元大S＆P石油,28.97,+ 0.49,+1.72%,"40,840","19,267","21,573"
25,8028 昇陽半導體,242.00,+ 22.00,+10.00%,"42,089","21,126","20,963"
26,2344 華邦電,88.20,+ 0.40,+0.46%,"116,213","95,421","20,792"
27,3189 景碩,526.00,+ 47.00,+9.81%,"44,248","24,118","20,130"
28,2464 盟立,91.70,+ 7.10,+8.39%,"34,315","16,282","18,033"
29,00993A主動安聯台灣,12.37,+ 0.11,+0.90%,"48,779","31,855","16,923"
30,2301 光寶科,169.50,+ 5.00,+3.04%,"63,204","46,575","16,628"
31,2884 玉山金,32.55,+ 0.10,+0.31%,"107,545","92,538","15,007"
32,2867 三商壽,7.82,+ 0.04,+0.51%,"36,450","22,478","13,972"
33,00885 富邦越南,18.71,-0.23,-1.21%,"25,530","11,662","13,868"
34,00830 國泰費城半導體,71.55,+ 2.40,+3.47%,"30,698","17,244","13,454"
35,00688L國泰20年美債正2,7.04,+ 0.02,+0.28%,"34,252","20,835","13,416"
36,00930 永豐ESG低碳高息,19.26,+ 0.23,+1.21%,"20,684","7,578","13,105"
37,2330 台積電,"2,185.00",+ 105.00,+5.05%,"46,576","33,702","12,873"
38,00923 群益台ESG低碳50,34.99,+ 1.26,+3.74%,"23,471","11,014","12,456"
39,3035 智原,185.00,+ 16.50,+9.79%,"22,195","9,857","12,338"
40,5871 中租-KY,121.50,+ 0.50,+0.41%,"37,236","25,088","12,148"
41,00965 元大航太防衛科技,25.84,+ 0.16,+0.62%,"48,475","37,374","11,101"
42,2834 臺企銀,16.30,-0.15,-0.91%,"88,274","77,775","10,499"
43,009811統一美國50,12.00,+ 0.03,+0.25%,"21,471","11,117","10,354"
44,2454 聯發科,"2,435.00",+ 220.00,+9.93%,"29,794","19,583","10,210"
45,00946 群益科技高息成長,11.58,+ 0.16,+1.40%,"27,506","17,436","10,069"
46,00983A主動中信ARK創新,11.48,-0.16,-1.37%,"19,667","10,234","9,433"
47,00882 中信中國高股息,15.74,+ 0.03,+0.19%,"22,441","13,307","9,134"
48,2882 國泰金,74.90,+ 0.10,+0.13%,"76,223","67,750","8,473"
49,3576 聯合再生,15.10,-0.55,-3.51%,"29,999","21,579","8,420"
50,2485 兆赫,60.50,-3.40,-5.32%,"21,395","13,292","8,103"
