Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2609 陽明,63.60,-0.90,-1.40%,"128,253"
2,2886 兆豐金,47.00,+ 0.15,+0.32%,"64,395"
3,2892 第一金,33.80,+ 0.25,+0.75%,"59,639"
4,2615 萬海,126.50,+ 2.00,+1.61%,"51,160"
5,2883 凱基金,31.70,+ 0.70,+2.26%,"50,345"
6,2002 中鋼,19.05,-0.15,-0.78%,"41,218"
7,2603 長榮,246.00,-4.50,-1.80%,"38,569"
8,1216 統一,77.90,+ 0.50,+0.65%,"38,535"
9,2881 富邦金,141.50,+ 9.50,+7.20%,"34,328"
10,2344 華邦電,179.00,+ 2.00,+1.13%,"31,564"
11,2303 聯電,125.00,+ 1.50,+1.21%,"28,082"
12,1102 亞泥,34.90,+ 0.10,+0.29%,"27,064"
13,3045 台灣大,115.50,+ 0.50,+0.43%,"25,735"
14,2610 華航,20.40,-0.10,-0.49%,"24,588"
15,2618 長榮航,42.20,-0.45,-1.06%,"24,356"
16,1402 遠東新,29.00,-0.45,-1.53%,"24,261"
17,2606 裕民,78.00,+ 5.70,+7.88%,"20,450"
18,2408 南亞科,510.00,+ 9.00,+1.80%,"20,389"
19,2426 鼎元,90.80,+ 8.20,+9.93%,"19,868"
20,009821野村稀土關鍵資源,15.71,+ 0.02,+0.13%,"17,975"
21,1101 台泥,24.60,-0.10,-0.40%,"17,805"
22,2880 華南金,39.80,+ 0.55,+1.40%,"16,992"
23,2882 國泰金,103.00,+ 4.10,+4.15%,"15,122"
24,00991A主動復華未來50,17.63,+ 0.18,+1.03%,"14,696"
25,5871 中租-KY,115.00,-0.50,-0.43%,"13,293"
26,2637 慧洋-KY,95.50,-1.60,-1.65%,"12,473"
27,00632R元大台灣50反1,10.16,-0.07,-0.68%,"12,114"
28,00982A主動群益台灣強棒,21.65,+ 0.23,+1.07%,"11,256"
29,00878 國泰永續高股息,32.64,+ 0.21,+0.65%,"11,189"
30,5880 合庫金,25.05,+ 0.05,+0.20%,"9,930"
31,9904 寶成,25.10,+ 0.05,+0.20%,"8,933"
32,2542 興富發,47.50,-0.80,-1.66%,"8,824"
33,3532 台勝科,378.00,+ 1.50,+0.40%,"8,784"
34,2515 中工,12.00,0.00,0.00%,"7,841"
35,4904 遠傳,102.50,+ 1.00,+0.99%,"7,614"
36,2812 台中銀,18.95,-0.10,-0.52%,"7,430"
37,00988A主動統一全球創新,16.13,+ 0.06,+0.37%,"7,237"
38,2903 遠百,22.65,-0.15,-0.66%,"7,155"
39,2105 正新,31.35,-0.10,-0.32%,"7,025"
40,3037 欣興,"1,095.00",+ 20.00,+1.86%,"6,966"
41,2646 星宇航空,21.10,-0.20,-0.94%,"6,564"
42,1605 華新,38.45,+ 0.35,+0.92%,"6,474"
43,2451 創見,299.00,-17.00,-5.38%,"6,230"
44,2353 宏碁,31.05,-0.05,-0.16%,"6,208"
45,8112 至上,94.00,-1.40,-1.47%,"6,160"
46,6213 聯茂,530.00,+ 47.50,+9.84%,"5,962"
47,00997A主動群益美國增長,11.04,-0.05,-0.45%,"5,541"
48,2889 國票金,15.60,-0.05,-0.32%,"5,482"
49,5876 上海商銀,43.75,+ 0.35,+0.81%,"5,088"
50,2027 大成鋼,50.60,-0.40,-0.78%,"5,085"
