Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3026 禾伸堂,330.00,+ 0.50,+0.15%,"885,997","10,474,827","-9,588,830"
2,6770 力積電,62.10,-0.40,-0.64%,"10,526,798","18,090,492","-7,563,693"
3,2345 智邦,"2,525.00",-65.00,-2.51%,"15,608,777","22,816,501","-7,207,724"
4,2449 京元電子,301.00,+ 1.50,+0.50%,"12,450,146","18,989,466","-6,539,320"
5,3231 緯創,141.50,+ 2.50,+1.80%,"10,584,272","15,989,901","-5,405,629"
6,2059 川湖,"5,445.00",-75.00,-1.36%,"5,265,441","9,826,419","-4,560,978"
7,6278 台表科,214.50,-1.00,-0.46%,"4,173,720","8,214,372","-4,040,651"
8,3450 聯鈞,470.50,+ 42.50,+9.93%,"9,083,513","12,774,162","-3,690,648"
9,3017 奇鋐,"2,520.00",-35.00,-1.37%,"12,858,115","15,814,319","-2,956,204"
10,4967 十銓,285.50,+ 1.00,+0.35%,"3,237,051","6,073,693","-2,836,642"
11,2376 技嘉,321.00,-3.50,-1.08%,"3,974,961","6,738,498","-2,763,537"
12,2337 旺宏,153.00,-6.50,-4.08%,"21,192,745","23,850,285","-2,657,540"
13,3034 聯詠,487.00,-9.50,-1.91%,"4,649,721","7,304,655","-2,654,934"
14,2357 華碩,673.00,-13.00,-1.90%,"4,421,211","7,023,919","-2,602,707"
15,3702 大聯大,114.00,0.00,0.00%,"1,543,090","4,039,446","-2,496,356"
16,2379 瑞昱,555.00,-29.00,-4.97%,"3,563,729","5,847,090","-2,283,360"
17,3653 健策,"3,920.00",-95.00,-2.37%,"14,109,947","16,304,751","-2,194,803"
18,3533 嘉澤,"2,800.00",-45.00,-1.58%,"3,678,295","5,811,676","-2,133,381"
19,6139 亞翔,680.00,+ 1.00,+0.15%,"2,462,574","4,507,306","-2,044,731"
20,2464 盟立,118.00,-2.00,-1.67%,"1,768,679","3,574,273","-1,805,594"
21,8150 南茂,87.00,-4.00,-4.40%,"2,996,228","4,787,948","-1,791,719"
22,6781 AES-KY,"1,285.00",-35.00,-2.65%,"4,204,178","5,670,593","-1,466,414"
23,1590 亞德客-KY,"1,535.00",-15.00,-0.97%,"1,210,388","2,371,869","-1,161,481"
24,1605 華新,34.50,-0.50,-1.43%,"1,470,757","2,589,464","-1,118,707"
25,6526 達發,734.00,-16.00,-2.13%,"1,655,708","2,744,115","-1,088,406"
26,2351 順德,182.00,-8.50,-4.46%,"1,745,809","2,825,499","-1,079,689"
27,6409 旭隼,764.00,0.00,0.00%,"835,082","1,908,600","-1,073,517"
28,8033 雷虎,141.50,-2.50,-1.74%,"538,001","1,599,389","-1,061,387"
29,6446 藥華藥,711.00,+ 5.00,+0.71%,"1,619,648","2,667,382","-1,047,733"
30,2312 金寶,29.45,-0.45,-1.51%,"1,577,802","2,612,943","-1,035,140"
31,2324 仁寶,29.90,-0.90,-2.92%,"1,524,382","2,459,714","-935,331"
32,1711 永光,53.90,-0.30,-0.55%,"1,382,909","2,279,773","-896,864"
33,2368 金像電,"1,390.00",-10.00,-0.71%,"6,596,395","7,402,355","-805,959"
34,3167 大量,760.00,+ 32.00,+4.40%,"588,813","1,367,548","-778,735"
35,3042 晶技,149.50,-6.00,-3.86%,"1,808,458","2,587,135","-778,676"
36,3706 神達,85.90,-0.90,-1.04%,"1,116,243","1,860,093","-743,850"
37,8261 富鼎,131.00,-4.00,-2.96%,"964,012","1,618,820","-654,807"
38,3028 增你強,74.80,-0.70,-0.93%,"461,628","1,105,448","-643,819"
39,2328 廣宇,54.00,-0.70,-1.28%,"461,957","1,082,056","-620,099"
40,2382 廣達,340.00,-3.50,-1.02%,"4,402,922","5,010,939","-608,016"
41,00662 富邦NASDAQ,118.05,+ 0.10,+0.08%,"596,101","1,192,089","-595,987"
42,4906 正文,39.50,-0.80,-1.99%,"1,222,159","1,811,088","-588,928"
43,2353 宏碁,28.30,-0.50,-1.74%,"767,758","1,338,545","-570,787"
44,7749 意騰-KY,508.00,-27.00,-5.05%,"732,472","1,278,820","-546,348"
45,1717 長興,82.70,+ 1.90,+2.35%,"6,372,448","6,908,968","-536,519"
46,1514 亞力,123.50,-3.00,-2.37%,"695,056","1,229,868","-534,811"
47,2610 華航,18.85,-0.30,-1.57%,"747,273","1,238,895","-491,621"
48,1326 台化,47.05,-0.75,-1.57%,"634,459","1,103,198","-468,739"
49,2355 敬鵬,51.60,-1.10,-2.09%,"514,539","957,960","-443,421"
50,2542 興富發,41.10,-0.55,-1.32%,"284,582","727,289","-442,707"
