Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3481 群創,35.40,-2.10,-5.60%,"536,941"
2,2887 台新新光金,23.10,-0.05,-0.22%,"371,652"
3,00919 群益台灣精選高息,25.89,+ 0.34,+1.33%,"315,105"
4,2317 鴻海,244.50,-6.50,-2.59%,"306,820"
5,0056 元大高股息,45.15,0.00,0.00%,"247,844"
6,2883 凱基金,22.10,+ 0.15,+0.68%,"165,191"
7,2344 華邦電,134.00,+ 12.00,+9.84%,"158,633"
8,2409 友達,19.55,-0.65,-3.22%,"128,702"
9,2892 第一金,29.50,0.00,0.00%,"127,705"
10,2303 聯電,108.00,+ 9.60,+9.76%,"125,933"
11,009820元大納斯達克精選,10.04,+ 0.02,+0.20%,"124,505"
12,2356 英業達,53.20,+ 0.40,+0.76%,"120,241"
13,2891 中信金,54.80,-0.10,-0.18%,"97,950"
14,2301 光寶科,207.00,-4.50,-2.13%,"97,143"
15,00918 大華優利高填息30,25.87,+ 0.39,+1.53%,"97,019"
16,2881 富邦金,94.60,-0.10,-0.11%,"92,592"
17,2027 大成鋼,39.80,+ 1.70,+4.46%,"91,814"
18,00900 富邦特選高股息30,17.07,+ 0.07,+0.41%,"71,024"
19,2408 南亞科,341.00,+ 20.00,+6.23%,"65,667"
20,00929 復華台灣科技優息,26.10,+ 0.43,+1.68%,"47,572"
21,6005 群益證,31.60,-0.40,-1.25%,"45,567"
22,6116 彩晶,10.40,-0.85,-7.56%,"43,318"
23,00940 元大台灣價值高息,11.17,0.00,0.00%,"42,673"
24,2481 強茂,115.50,-5.50,-4.55%,"35,471"
25,00939 統一台灣高息動能,18.30,+ 0.12,+0.66%,"35,030"
26,2492 華新科,220.00,+ 20.00,+10.00%,"35,016"
27,00915 凱基優選高股息30,26.77,+ 0.41,+1.56%,"34,094"
28,1605 華新,35.60,+ 0.40,+1.14%,"33,924"
29,00922 國泰台灣領袖50,36.25,+ 0.13,+0.36%,"30,941"
30,2882 國泰金,76.70,-0.60,-0.78%,"29,878"
31,2603 長榮,211.50,+ 1.50,+0.71%,"29,340"
32,3033 威健,46.40,+ 3.45,+8.03%,"27,676"
33,1216 統一,74.80,-0.40,-0.53%,"27,086"
34,2606 裕民,64.60,+ 0.30,+0.47%,"26,336"
35,3006 晶豪科,238.00,+ 21.50,+9.93%,"25,518"
36,3045 台灣大,115.00,+ 3.00,+2.68%,"24,125"
37,6285 啟碁,262.00,-8.50,-3.14%,"22,213"
38,2542 興富發,43.15,+ 0.45,+1.05%,"21,638"
39,00993A主動安聯台灣,13.22,+ 0.21,+1.61%,"21,613"
40,2890 永豐金,30.50,-0.05,-0.16%,"21,324"
41,2376 技嘉,327.00,+ 13.50,+4.31%,"21,144"
42,2324 仁寶,30.25,-1.05,-3.35%,"20,294"
43,2363 矽統,63.00,+ 3.10,+5.18%,"19,986"
44,2355 敬鵬,53.90,+ 2.60,+5.07%,"19,201"
45,3048 益登,51.00,+ 4.55,+9.80%,"18,901"
46,4906 正文,39.15,+ 1.15,+3.03%,"18,197"
47,6282 康舒,50.40,-1.30,-2.51%,"18,194"
48,00983A主動中信ARK創新,11.71,-0.08,-0.68%,"18,126"
49,2867 三商壽,7.70,-0.03,-0.39%,"17,532"
50,00713 元大台灣高息低波,55.55,+ 0.40,+0.73%,"17,164"
