Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2454 聯發科,"3,910.00",+ 30.00,+0.77%,"44,541,787","98,409,769","-53,867,982"
2,3037 欣興,976.00,+ 1.00,+0.10%,"27,874,514","79,987,126","-52,112,612"
3,2330 台積電,"2,370.00",+ 30.00,+1.28%,"90,337,385","126,177,715","-35,840,329"
4,2408 南亞科,453.00,+ 4.00,+0.89%,"35,003,999","67,640,689","-32,636,689"
5,3189 景碩,810.00,+ 13.00,+1.63%,"25,302,720","53,658,839","-28,356,119"
6,2303 聯電,164.00,0.00,0.00%,"36,486,287","64,120,842","-27,634,555"
7,2344 華邦電,203.00,-3.50,-1.69%,"30,988,309","54,355,361","-23,367,051"
8,4958 臻鼎-KY,573.00,-7.00,-1.21%,"17,176,264","40,298,112","-23,121,847"
9,2308 台達電,"1,905.00",+ 95.00,+5.25%,"32,118,902","52,882,145","-20,763,243"
10,0050 元大台灣50,104.45,+ 1.35,+1.31%,"11,134,777","30,384,280","-19,249,502"
11,2337 旺宏,158.50,-4.00,-2.46%,"13,594,425","32,201,238","-18,606,812"
12,2327 國巨*,"1,040.00",+ 25.00,+2.46%,"42,284,258","60,771,897","-18,487,639"
13,3711 日月光投控,627.00,-5.00,-0.79%,"11,210,810","29,610,218","-18,399,407"
14,00631L元大台灣50正2,36.28,+ 1.02,+2.89%,"8,703,671","23,934,140","-15,230,469"
15,8046 南電,"1,080.00",-45.00,-4.00%,"24,826,731","39,726,638","-14,899,907"
16,2449 京元電子,308.50,+ 0.50,+0.16%,"5,192,831","17,168,471","-11,975,640"
17,6770 力積電,78.90,+ 0.60,+0.77%,"17,540,081","27,239,977","-9,699,895"
18,3481 群創,67.00,+ 2.00,+3.08%,"40,617,452","49,471,852","-8,854,400"
19,3017 奇鋐,"2,300.00",+ 45.00,+2.00%,"7,032,758","15,240,096","-8,207,338"
20,2317 鴻海,246.50,-2.00,-0.80%,"12,235,300","20,204,165","-7,968,864"
21,6213 聯茂,344.00,-2.50,-0.72%,"5,920,844","13,011,643","-7,090,799"
22,3443 創意,"4,420.00",0.00,0.00%,"4,191,250","10,553,956","-6,362,706"
23,00981A主動統一台股增長,29.94,+ 0.03,+0.10%,"4,966,108","10,956,584","-5,990,476"
24,3661 世芯-KY,"3,985.00",+ 115.00,+2.97%,"5,105,531","10,754,222","-5,648,691"
25,00407A主動凱基台灣,9.46,-0.01,-0.11%,"1,622,338","6,721,902","-5,099,563"
26,2345 智邦,"2,340.00",-40.00,-1.68%,"7,184,716","11,798,046","-4,613,330"
27,6239 力成,311.00,-3.00,-0.96%,"6,671,950","11,142,627","-4,470,677"
28,6271 同欣電,243.00,-12.00,-4.71%,"4,265,618","7,878,176","-3,612,558"
29,00403A主動統一升級50,10.62,+ 0.06,+0.57%,"2,022,014","5,584,404","-3,562,389"
30,2313 華通,221.00,-1.50,-0.67%,"5,806,871","9,318,972","-3,512,101"
31,3450 聯鈞,505.00,-25.00,-4.72%,"4,147,511","7,597,858","-3,450,347"
32,3042 晶技,185.50,-7.50,-3.89%,"3,068,874","6,510,543","-3,441,668"
33,1802 台玻,68.00,+ 2.00,+3.03%,"2,880,354","6,265,313","-3,384,958"
34,8261 富鼎,246.00,+ 2.00,+0.82%,"2,945,731","6,282,507","-3,336,776"
35,2363 矽統,68.70,+ 0.10,+0.15%,"1,242,903","4,567,913","-3,325,009"
36,2382 廣達,367.00,+ 5.00,+1.38%,"4,232,663","7,531,005","-3,298,341"
37,009816凱基台灣TOP50,15.05,+ 0.05,+0.33%,"2,289,001","5,560,975","-3,271,973"
38,6672 騰輝電子-KY,281.50,-10.50,-3.60%,"1,735,407","4,942,465","-3,207,058"
39,00685L群益臺灣加權正2,288.35,+ 8.00,+2.85%,"1,860,504","4,887,374","-3,026,870"
40,3653 健策,"3,320.00",-85.00,-2.50%,"3,734,960","6,568,386","-2,833,426"
41,6442 光聖,"1,600.00",-80.00,-4.76%,"4,224,023","7,046,812","-2,822,788"
42,3665 貿聯-KY,"1,880.00",+ 25.00,+1.35%,"2,959,200","5,591,155","-2,631,955"
43,3231 緯創,154.50,+ 1.50,+0.98%,"4,201,637","6,674,702","-2,473,064"
44,2383 台光電,"5,450.00",+ 195.00,+3.71%,"5,119,692","7,509,007","-2,389,315"
45,00919 群益台灣精選高息,29.46,-0.10,-0.34%,"3,071,047","5,427,507","-2,356,460"
46,8110 華東,55.30,-1.70,-2.98%,"689,124","2,939,540","-2,250,416"
47,00991A主動復華未來50,19.65,-0.10,-0.51%,"1,667,586","3,909,568","-2,241,981"
48,1301 台塑,53.20,+ 1.00,+1.92%,"1,148,168","3,366,993","-2,218,825"
49,6451 訊芯-KY,563.00,-35.00,-5.85%,"5,108,268","7,163,545","-2,055,276"
50,0056 元大高股息,51.80,+ 0.35,+0.68%,"1,884,040","3,932,561","-2,048,520"
