Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2454 聯發科,"2,870.00",+ 260.00,+9.96%,"11,537,012","45,996,897","-34,459,885"
2,2330 台積電,"2,275.00",+ 140.00,+6.56%,"99,944,198","129,082,703","-29,138,504"
3,3189 景碩,531.00,+ 3.00,+0.57%,"13,188,579","26,443,871","-13,255,291"
4,2337 旺宏,154.50,+ 0.50,+0.32%,"35,466,309","47,454,513","-11,988,204"
5,2449 京元電子,332.50,+ 30.00,+9.92%,"10,057,974","21,704,401","-11,646,426"
6,2303 聯電,81.20,+ 3.90,+5.05%,"19,665,574","26,100,038","-6,434,464"
7,1303 南亞,88.40,-1.20,-1.34%,"5,127,793","9,143,629","-4,015,836"
8,2486 一詮,297.50,+ 27.00,+9.98%,"4,794,267","8,638,178","-3,843,911"
9,3711 日月光投控,525.00,+ 47.00,+9.83%,"14,320,863","18,048,556","-3,727,693"
10,2301 光寶科,171.50,+ 5.50,+3.31%,"6,344,125","9,838,257","-3,494,132"
11,2317 鴻海,227.50,+ 8.00,+3.64%,"13,028,901","16,520,785","-3,491,884"
12,2308 台達電,"2,220.00",+ 55.00,+2.54%,"27,697,247","30,992,635","-3,295,387"
13,1802 台玻,66.20,-0.80,-1.19%,"5,330,973","8,558,957","-3,227,984"
14,4967 十銓,284.50,+ 3.50,+1.25%,"3,840,986","6,811,385","-2,970,398"
15,2489 瑞軒,42.00,-0.10,-0.24%,"1,798,161","4,709,445","-2,911,284"
16,6706 惠特,166.50,+ 15.00,+9.90%,"478,699","3,291,934","-2,813,234"
17,2426 鼎元,63.00,+ 5.70,+9.95%,"1,525,014","3,845,104","-2,320,090"
18,2059 川湖,"4,055.00",+ 145.00,+3.71%,"2,839,381","5,105,067","-2,265,685"
19,1590 亞德客-KY,"1,470.00",+ 15.00,+1.03%,"2,091,771","4,125,279","-2,033,507"
20,1717 長興,79.60,+ 0.70,+0.89%,"2,330,907","4,230,134","-1,899,227"
21,2383 台光電,"4,755.00",+ 210.00,+4.62%,"14,263,287","15,926,701","-1,663,413"
22,5269 祥碩,"1,390.00",+ 25.00,+1.83%,"2,851,596","4,487,295","-1,635,699"
23,1722 台肥,48.25,-2.45,-4.83%,"492,617","2,117,137","-1,624,519"
24,6919 康霈*,103.50,-0.50,-0.48%,"430,933","1,949,468","-1,518,535"
25,6531 愛普*,924.00,+ 84.00,+10.00%,"2,138,558","3,633,620","-1,495,062"
26,3583 辛耘,793.00,+ 1.00,+0.13%,"2,887,488","4,374,539","-1,487,050"
27,6197 佳必琪,228.50,+ 20.50,+9.86%,"924,505","2,409,037","-1,484,531"
28,2451 創見,265.50,+ 13.00,+5.15%,"2,544,843","3,968,421","-1,423,578"
29,3605 宏致,85.80,-1.30,-1.49%,"1,089,699","2,458,347","-1,368,647"
30,1727 中華化,81.50,0.00,0.00%,"951,161","2,313,094","-1,361,933"
31,6205 詮欣,94.50,+ 8.00,+9.25%,"1,018,079","2,310,391","-1,292,311"
32,00715L期街口布蘭特正2,66.60,-7.55,-10.18%,"925,013","2,210,588","-1,285,575"
33,4927 泰鼎-KY,53.40,+ 1.20,+2.30%,"982,475","2,199,774","-1,217,298"
34,8028 昇陽半導體,244.50,-0.50,-0.20%,"3,597,026","4,615,058","-1,018,031"
35,4766 南寶,374.50,+ 16.00,+4.46%,"747,416","1,756,019","-1,008,602"
36,2892 第一金,28.25,-0.60,-2.08%,"1,313,212","2,294,150","-980,937"
37,4977 眾達-KY,219.50,+ 2.00,+0.92%,"1,856,793","2,830,199","-973,405"
38,8210 勤誠,"1,150.00",+ 20.00,+1.77%,"1,722,586","2,567,789","-845,203"
39,00673R期元大S＆P原油反1,12.11,+ 0.86,+7.64%,"545,276","1,292,414","-747,138"
40,2481 強茂,99.70,-1.30,-1.29%,"1,057,886","1,789,284","-731,397"
41,6191 精成科,98.50,+ 0.10,+0.10%,"646,961","1,351,811","-704,849"
42,3035 智原,169.00,+ 1.00,+0.60%,"1,047,774","1,675,851","-628,076"
43,2464 盟立,116.00,+ 2.50,+2.20%,"2,925,470","3,543,610","-618,139"
44,4949 有成精密,105.00,-0.50,-0.47%,"623,695","1,229,970","-606,274"
45,3450 聯鈞,332.00,+ 30.00,+9.93%,"5,414,957","6,012,894","-597,936"
46,3532 台勝科,207.50,+ 18.50,+9.79%,"981,851","1,575,087","-593,235"
47,3167 大量,854.00,-7.00,-0.81%,"6,232,069","6,818,682","-586,612"
48,6176 瑞儀,101.00,+ 1.30,+1.30%,"691,957","1,262,246","-570,288"
49,6505 台塑化,54.00,-2.40,-4.26%,"635,436","1,174,112","-538,675"
50,8112 至上,82.50,+ 0.80,+0.98%,"706,291","1,243,828","-537,537"
