Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00407A主動凱基台灣,9.95,+ 0.07,+0.71%,"139,718","860,715","-720,996"
2,00631L元大台灣50正2,38.16,+ 0.08,+0.21%,"121,832","516,398","-394,566"
3,009816凱基台灣TOP50,15.59,+ 0.03,+0.19%,"82,138","360,418","-278,279"
4,009821野村稀土關鍵資源,14.61,-0.42,-2.79%,"54,164","322,264","-268,099"
5,0050 元大台灣50,107.20,+ 0.05,+0.05%,"58,295","244,905","-186,610"
6,2409 友達,30.40,-0.10,-0.33%,"141,452","306,347","-164,895"
7,00991A主動復華未來50,20.70,+ 0.31,+1.52%,"57,420","217,619","-160,199"
8,00400A主動國泰動能高息,15.00,+ 0.08,+0.54%,"35,017","139,261","-104,243"
9,00405A主動富邦台灣龍耀,9.43,+ 0.01,+0.11%,"38,742","130,579","-91,836"
10,00988A主動統一全球創新,23.07,+ 0.54,+2.40%,"46,692","126,473","-79,780"
11,00403A主動統一升級50,11.11,+ 0.07,+0.63%,"132,211","201,752","-69,540"
12,2337 旺宏,161.50,-10.50,-6.10%,"55,055","123,413","-68,357"
13,00997A主動群益美國增長,14.53,+ 0.37,+2.61%,"21,907","77,097","-55,190"
14,2303 聯電,178.50,+ 0.50,+0.28%,"185,141","235,101","-49,959"
15,6770 力積電,83.20,-2.50,-2.92%,"150,704","196,251","-45,546"
16,2317 鴻海,257.50,+ 1.50,+0.59%,"31,447","76,771","-45,323"
17,1802 台玻,69.60,+ 0.30,+0.43%,"26,124","70,385","-44,260"
18,00406A主動中信台灣收益,10.28,+ 0.07,+0.69%,"18,746","59,302","-40,556"
19,2330 台積電,"2,390.00",0.00,0.00%,"23,768","62,770","-39,002"
20,00990A主動元大AI新經濟,21.18,+ 0.67,+3.27%,"43,073","77,758","-34,684"
21,1605 華新,37.70,-0.45,-1.18%,"17,442","51,388","-33,946"
22,2312 金寶,36.40,-1.60,-4.21%,"37,089","71,013","-33,923"
23,2408 南亞科,477.00,+ 33.50,+7.55%,"71,761","102,123","-30,361"
24,8150 南茂,96.00,-7.00,-6.80%,"26,531","56,472","-29,941"
25,0056 元大高股息,53.20,+ 0.05,+0.09%,"19,697","48,852","-29,155"
26,6282 康舒,58.70,-3.30,-5.32%,"10,751","38,467","-27,716"
27,2313 華通,233.00,-7.00,-2.92%,"6,864","31,971","-25,107"
28,0052 富邦科技,63.00,-0.05,-0.08%,"13,593","38,499","-24,905"
29,00927 群益半導體收益,42.36,+ 0.21,+0.50%,"14,357","38,442","-24,084"
30,2324 仁寶,36.85,-1.05,-2.77%,"29,327","52,988","-23,660"
31,6116 彩晶,19.50,+ 0.10,+0.52%,"24,788","47,864","-23,076"
32,00891 中信關鍵半導體,37.79,+ 0.03,+0.08%,"11,646","31,710","-20,063"
33,1409 新纖,27.05,-0.90,-3.22%,"14,895","34,753","-19,858"
34,9904 寶成,25.95,0.00,0.00%,"23,925","43,345","-19,419"
35,2603 長榮,185.00,-1.50,-0.80%,"16,634","35,660","-19,025"
36,00882 中信中國高股息,14.95,-0.06,-0.40%,"11,344","30,291","-18,947"
37,2301 光寶科,215.00,-1.50,-0.69%,"20,679","38,513","-17,834"
38,00982A主動群益台灣強棒,24.74,+ 0.12,+0.49%,"17,562","34,935","-17,373"
39,00947 台新臺灣IC設計,40.93,+ 0.23,+0.57%,"9,244","26,165","-16,921"
40,4958 臻鼎-KY,602.00,+ 15.00,+2.56%,"11,004","26,968","-15,963"
41,00665L富邦恒生國企正2,7.61,-0.37,-4.64%,"16,352","32,228","-15,876"
42,9105 泰金寶-DR,9.62,-0.38,-3.80%,"45,670","60,398","-14,728"
43,2002 中鋼,19.05,-0.30,-1.55%,"40,123","54,707","-14,584"
44,2885 元大金,66.70,+ 0.60,+0.91%,"52,855","67,200","-14,345"
45,8112 至上,95.10,-0.70,-0.73%,"5,259","19,533","-14,274"
46,6239 力成,326.00,-12.00,-3.55%,"9,509","23,034","-13,525"
47,4919 新唐,177.50,-8.50,-4.57%,"4,500","17,699","-13,198"
48,00935 野村臺灣新科技50,62.00,+ 0.10,+0.16%,"12,005","25,014","-13,009"
49,00984D主動聯博全球非投,10.14,+ 0.03,+0.30%,"14,810","27,677","-12,866"
50,3231 緯創,160.00,+ 2.50,+1.59%,"41,966","54,412","-12,446"
