Rank,Stock,Price,Change,ChangePercent,NetSell
1,3231 緯創,180.50,-6.00,-3.22%,"-30,549"
2,2883 凱基金,39.30,-1.15,-2.84%,"-27,961"
3,1314 中石化,8.74,-0.44,-4.79%,"-26,530"
4,1303 南亞,231.50,-8.00,-3.34%,"-24,348"
5,2408 南亞科,497.00,-19.00,-3.68%,"-22,445"
6,2887 台新新光金,42.90,-0.90,-2.05%,"-21,626"
7,2324 仁寶,37.05,-0.55,-1.46%,"-19,468"
8,2002 中鋼,18.65,0.00,0.00%,"-13,858"
9,00919 群益台灣精選高息,32.16,-0.11,-0.34%,"-10,174"
10,5871 中租-KY,108.00,-2.50,-2.26%,"-9,722"
11,2353 宏碁,31.40,-0.75,-2.33%,"-9,623"
12,6443 元晶,28.40,+ 0.35,+1.25%,"-9,364"
13,0056 元大高股息,56.85,-0.30,-0.52%,"-8,707"
14,00918 大華優利高填息30,34.10,-0.09,-0.26%,"-7,369"
15,4763 材料*-KY,48.05,-1.60,-3.22%,"-5,750"
16,2542 興富發,45.45,-1.00,-2.15%,"-5,151"
17,2332 友訊,20.20,-0.35,-1.70%,"-5,114"
18,1301 台塑,64.60,-0.60,-0.92%,"-4,924"
19,2633 台灣高鐵,25.60,-0.10,-0.39%,"-4,838"
20,00961 FT臺灣永續高息,13.26,-0.03,-0.23%,"-4,407"
21,2834 臺企銀,18.25,-0.10,-0.54%,"-4,378"
22,2330 台積電,"2,460.00",-20.00,-0.81%,"-4,330"
23,2406 國碩,30.10,-0.30,-0.99%,"-4,103"
24,009816凱基台灣TOP50,16.52,+ 0.05,+0.30%,"-3,898"
25,8110 華東,48.95,-3.15,-6.05%,"-3,789"
26,2891 中信金,69.60,-0.80,-1.14%,"-3,779"
27,8112 至上,82.20,-0.90,-1.08%,"-3,579"
28,2337 旺宏,118.00,-2.00,-1.67%,"-3,558"
29,3049 精金,12.85,+ 0.30,+2.39%,"-3,357"
30,2426 鼎元,98.80,-1.00,-1.00%,"-3,183"
31,3006 晶豪科,278.50,-6.50,-2.28%,"-3,105"
32,9904 寶成,24.60,-0.25,-1.01%,"-3,105"
33,8028 昇陽半導體,263.50,+ 6.00,+2.33%,"-3,026"
34,8422 可寧衛*,25.70,-0.30,-1.15%,"-2,968"
35,3704 合勤控,41.30,-0.85,-2.02%,"-2,897"
36,2455 全新,547.00,-25.00,-4.37%,"-2,880"
37,6505 台塑化,87.20,-1.30,-1.47%,"-2,870"
38,4938 和碩,90.00,-0.80,-0.88%,"-2,866"
39,2890 永豐金,45.40,-0.30,-0.66%,"-2,774"
40,00712 復華富時不動產,7.91,+ 0.04,+0.51%,"-2,736"
41,2363 矽統,60.30,+ 1.30,+2.20%,"-2,713"
42,1409 新纖,24.10,-0.35,-1.43%,"-2,699"
43,3714 富采,68.90,+ 0.10,+0.15%,"-2,602"
44,00985B群益ESG投等債0-5,10.09,-0.02,-0.20%,"-2,545"
45,00953B群益優選非投等債,9.55,0.00,0.00%,"-2,369"
46,2371 大同,29.45,-0.55,-1.83%,"-2,272"
47,2368 金像電,"1,040.00",-5.00,-0.48%,"-2,207"
48,2399 映泰,47.50,-1.95,-3.94%,"-2,205"
49,2515 中工,11.90,-0.10,-0.83%,"-2,147"
50,2392 正崴,43.45,-1.10,-2.47%,"-2,082"
