Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2344 華邦電,179.50,-3.50,-1.91%,"12,251,930","25,852,422","-13,600,492"
2,6515 穎崴,"7,195.00",-85.00,-1.17%,"2,610,388","11,719,676","-9,109,288"
3,2303 聯電,142.50,+ 1.00,+0.71%,"29,244,478","38,183,273","-8,938,795"
4,3481 群創,49.35,-0.75,-1.50%,"7,149,172","15,364,611","-8,215,438"
5,8046 南電,"1,070.00",-40.00,-3.60%,"7,269,421","13,514,878","-6,245,456"
6,2360 致茂,"2,180.00",-155.00,-6.64%,"5,547,159","11,646,362","-6,099,203"
7,6669 緯穎,"2,345.00",+ 20.00,+0.86%,"6,515,486","11,916,406","-5,400,920"
8,2382 廣達,336.00,-6.00,-1.75%,"4,516,625","8,944,838","-4,428,213"
9,6213 聯茂,519.00,-4.00,-0.76%,"3,563,078","7,837,938","-4,274,859"
10,2345 智邦,"1,965.00",-50.00,-2.48%,"5,889,536","9,567,026","-3,677,489"
11,3661 世芯-KY,"4,055.00",+ 150.00,+3.84%,"9,090,826","12,690,161","-3,599,334"
12,3653 健策,"5,790.00",+ 30.00,+0.52%,"3,659,610","7,124,038","-3,464,428"
13,3711 日月光投控,650.00,+ 10.00,+1.56%,"11,260,375","14,613,706","-3,353,331"
14,2409 友達,31.20,+ 0.70,+2.30%,"15,150,116","18,430,033","-3,279,916"
15,2426 鼎元,96.10,-3.40,-3.42%,"2,642,711","5,801,672","-3,158,961"
16,3665 貿聯-KY,"1,930.00",-45.00,-2.28%,"1,804,529","4,877,123","-3,072,594"
17,8039 台虹,275.00,-14.50,-5.01%,"6,600,437","9,653,388","-3,052,951"
18,7769 鴻勁,"6,475.00",-245.00,-3.65%,"3,897,034","6,919,450","-3,022,416"
19,6446 藥華藥,"1,320.00",-25.00,-1.86%,"3,622,003","6,288,829","-2,666,826"
20,8150 南茂,90.90,-0.60,-0.66%,"1,064,019","3,580,523","-2,516,504"
21,3037 欣興,994.00,+ 1.00,+0.10%,"18,835,566","21,168,831","-2,333,265"
22,2059 川湖,"12,600.00",+ 200.00,+1.61%,"3,593,458","5,898,735","-2,305,277"
23,2383 台光電,"5,375.00",0.00,0.00%,"7,352,290","9,612,616","-2,260,326"
24,3605 宏致,128.00,-1.50,-1.16%,"1,243,135","3,271,198","-2,028,062"
25,3532 台勝科,410.00,-14.00,-3.30%,"1,801,358","3,827,208","-2,025,849"
26,3167 大量,848.00,-52.00,-5.78%,"4,841,264","6,782,061","-1,940,797"
27,1303 南亞,244.00,+ 7.50,+3.17%,"14,266,855","16,148,619","-1,881,763"
28,2049 上銀,363.00,-7.50,-2.02%,"1,343,756","3,193,641","-1,849,885"
29,2368 金像電,"1,045.00",-55.00,-5.00%,"4,676,903","6,503,993","-1,827,090"
30,6672 騰輝電子-KY,299.00,-0.50,-0.17%,"1,074,150","2,746,640","-1,672,490"
31,2313 華通,225.50,-2.50,-1.10%,"3,161,894","4,808,390","-1,646,496"
32,8996 高力,"1,300.00",-45.00,-3.35%,"6,433,221","7,990,193","-1,556,971"
33,00981A主動統一台股增長,29.89,-0.03,-0.10%,"2,318,878","3,802,730","-1,483,852"
34,8112 至上,85.90,-0.60,-0.69%,"483,985","1,834,046","-1,350,061"
35,4958 臻鼎-KY,494.50,-7.50,-1.49%,"8,164,996","9,463,247","-1,298,250"
36,2887 台新新光金,42.15,-0.25,-0.59%,"1,620,620","2,903,862","-1,283,242"
37,00919 群益台灣精選高息,32.55,-0.03,-0.09%,"2,896,692","4,176,660","-1,279,968"
38,3189 景碩,827.00,+ 15.00,+1.85%,"11,224,753","12,465,866","-1,241,113"
39,6196 帆宣,535.00,+ 1.00,+0.19%,"768,311","1,948,256","-1,179,945"
40,1326 台化,71.30,-0.50,-0.70%,"1,585,902","2,685,134","-1,099,231"
41,2882 國泰金,110.50,0.00,0.00%,"1,511,655","2,600,226","-1,088,570"
42,2337 旺宏,122.50,-4.00,-3.16%,"3,115,498","4,192,137","-1,076,639"
43,3715 定穎投控,127.00,-8.00,-5.93%,"1,208,221","2,239,112","-1,030,891"
44,2884 玉山金,44.95,+ 0.70,+1.58%,"2,554,946","3,537,580","-982,634"
45,00403A主動統一升級50,10.34,-0.01,-0.10%,"1,000,197","1,945,639","-945,442"
46,3706 神達,82.00,+ 0.20,+0.24%,"519,069","1,403,052","-883,982"
47,2467 志聖,575.00,-6.00,-1.03%,"352,120","1,211,082","-858,961"
48,3044 健鼎,503.00,-6.00,-1.18%,"1,443,312","2,258,405","-815,092"
49,00631L元大台灣50正2,37.15,-0.39,-1.04%,"4,214,521","4,926,636","-712,114"
50,1409 新纖,25.15,-1.70,-6.33%,"1,637,471","2,347,979","-710,508"
