Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,26.00,-0.95,-3.53%,"391,668","585,534","-193,866"
2,1802 台玻,57.70,-1.80,-3.03%,"76,143","203,015","-126,873"
3,00400A主動國泰動能高息,11.14,+ 0.24,+2.20%,"148,646","238,045","-89,399"
4,2367 燿華,75.00,-2.50,-3.23%,"111,796","185,766","-73,969"
5,00673R期元大S＆P原油反1,13.64,-0.09,-0.66%,"22,996","61,015","-38,019"
6,1303 南亞,81.60,-3.60,-4.23%,"91,722","121,957","-30,235"
7,2419 仲琦,35.85,-1.10,-2.98%,"12,252","40,143","-27,891"
8,3189 景碩,381.00,-6.00,-1.55%,"25,688","51,903","-26,215"
9,6285 啟碁,225.50,-0.50,-0.22%,"31,775","57,691","-25,917"
10,2891 中信金,54.00,-0.80,-1.46%,"43,435","66,901","-23,466"
11,8021 尖點,317.50,+ 28.50,+9.86%,"5,619","27,993","-22,374"
12,1309 台達化,22.60,-0.85,-3.62%,"20,647","42,842","-22,195"
13,4989 榮科,80.70,+ 7.30,+9.95%,"49,978","71,077","-21,099"
14,3380 明泰,39.10,-2.20,-5.33%,"11,752","31,808","-20,056"
15,6116 彩晶,8.51,-0.24,-2.74%,"27,245","46,086","-18,842"
16,6919 康霈*,112.00,-1.50,-1.32%,"9,501","27,985","-18,483"
17,1304 台聚,15.95,+ 0.10,+0.63%,"19,738","37,805","-18,067"
18,4958 臻鼎-KY,265.00,+ 1.50,+0.57%,"33,834","51,408","-17,575"
19,2485 兆赫,73.50,+ 3.60,+5.15%,"40,564","57,718","-17,154"
20,1326 台化,45.45,-0.15,-0.33%,"18,559","35,644","-17,085"
21,6168 宏齊,26.65,-1.05,-3.79%,"10,213","26,785","-16,572"
22,2399 映泰,34.20,-1.25,-3.53%,"14,265","28,992","-14,727"
23,6120 達運,13.95,-0.50,-3.46%,"13,737","27,700","-13,963"
24,00992A主動群益科技創新,14.91,+ 0.45,+3.11%,"101,838","115,788","-13,951"
25,2002 中鋼,20.05,-0.15,-0.74%,"45,397","59,320","-13,923"
26,00715L期街口布蘭特正2,48.73,-0.69,-1.40%,"27,959","41,806","-13,847"
27,6257 矽格,176.00,+ 5.00,+2.92%,"15,610","28,726","-13,116"
28,00994A主動第一金台股優,14.09,+ 0.40,+2.92%,"9,562","22,347","-12,785"
29,3037 欣興,638.00,+ 13.00,+2.08%,"31,036","43,182","-12,146"
30,4526 東台,35.05,-0.95,-2.64%,"4,670","16,813","-12,143"
31,2313 華通,286.00,+ 4.50,+1.60%,"87,024","98,835","-11,811"
32,2885 元大金,47.70,-0.25,-0.52%,"19,609","31,287","-11,678"
33,2886 兆豐金,39.85,+ 0.10,+0.25%,"24,730","36,355","-11,625"
34,00642U期元大S＆P石油,27.30,-0.12,-0.44%,"15,957","26,439","-10,482"
35,00982A主動群益台灣強棒,18.14,+ 0.58,+3.30%,"33,020","43,483","-10,463"
36,00991A主動復華未來50,13.89,+ 0.42,+3.12%,"63,532","73,610","-10,079"
37,4956 光鋐,35.80,-0.70,-1.92%,"7,856","17,855","-9,999"
38,5388 中磊,84.10,-2.30,-2.66%,"12,108","22,000","-9,891"
39,00984A主動安聯台灣高息,13.35,+ 0.15,+1.14%,"16,507","26,214","-9,707"
40,2855 統一證,31.65,+ 0.25,+0.80%,"3,207","12,816","-9,610"
41,1528 恩德,27.20,+ 0.15,+0.55%,"19,388","27,829","-8,441"
42,8028 昇陽半導體,199.00,-6.50,-3.16%,"16,976","24,971","-7,995"
43,2382 廣達,321.50,+ 8.50,+2.72%,"39,035","46,807","-7,773"
44,2340 台亞,28.25,-1.55,-5.20%,"5,581","13,301","-7,720"
45,00996A主動兆豐台灣豐收,10.80,+ 0.23,+2.18%,"15,253","22,338","-7,085"
46,2105 正新,31.65,-0.30,-0.94%,"7,780","14,711","-6,932"
47,2388 威盛,53.50,-0.70,-1.29%,"2,877","9,806","-6,929"
48,00919 群益台灣精選高息,22.93,+ 0.07,+0.31%,"59,698","66,620","-6,922"
49,6505 台塑化,52.00,-0.70,-1.33%,"11,000","17,509","-6,509"
50,2476 鉅祥,99.90,-1.60,-1.58%,"4,511","10,863","-6,352"
